"﻿变量名",type,targetType,targetType2,targetArg,targetArg2,yyID,point,award,isShow,sort,title,title_tw,title_en,title_vn,title_kr,desc,desc_tw,desc_en,desc_vn,desc_kr,jumpTo,languages
6005,6,52,52,500,,,15,{rmb=30;gold=20000},,2,Gift rose,送人玫瑰,Gift rose,Tặng Hoa Hồng,장미 선물,Send energy 500 times,贈送體力500次,Send energy 500 times,Tặng Thể Lực 500 lần,체력 증정 500회,,
6006,6,52,52,1000,,,20,{rmb=30;gold=20000},,3,Gift rose,送人玫瑰,Gift rose,Tặng Hoa Hồng,장미 선물,Send energy 1000 times,贈送體力1000次,Send energy 1000 times,Tặng Thể Lực 1000 lần,체력 증정 1000회,,
6007,6,52,52,2000,,,30,{rmb=30;gold=20000},,4,Gift rose,送人玫瑰,Gift rose,Tặng Hoa Hồng,장미 선물,Send energy 2000 times,贈送體力2000次,Send energy 2000 times,Tặng Thể Lực 2000 lần,체력 증정 2000회,,
6008,6,52,52,5000,,,30,{rmb=50;2510=1},,5,Gift rose,送人玫瑰,Gift rose,Tặng Hoa Hồng,장미 선물,Send energy 5000 times,贈送體力5000次,Send energy 5000 times,Tặng Thể Lực 5000 lần,체력 증정 5000회,,
6009,6,53,53,100,,,10,{rmb=30;gold=20000},,1,Someone liked me,有人喜歡我,Someone liked me,Có Người Thích Tôi,누군가 날 좋아해,Receive Energy 100 times,獲贈體力100次,Receive Energy 100 times,Được tặng Thể Lực 100 lần,체력  100회 획득,,
6010,6,53,53,600,,,15,{rmb=30;gold=20000},,2,Someone liked me,有人喜歡我,Someone liked me,Có Người Thích Tôi,누군가 날 좋아해,Receive Energy 600 times,獲贈體力600次,Receive Energy 600 times,Được tặng Thể Lực 600 lần,체력  600회 획득,,
6011,6,53,53,1800,,,20,{rmb=30;gold=20000},,3,Someone liked me,有人喜歡我,Someone liked me,Có Người Thích Tôi,누군가 날 좋아해,Receive Energy 1800 times,獲贈體力1800次,Receive Energy 1800 times,Được tặng Thể Lực 1800 lần,체력  1800회 획득,,
6012,6,53,53,3600,,,30,{rmb=30;gold=20000},,4,Someone liked me,有人喜歡我,Someone liked me,Có Người Thích Tôi,누군가 날 좋아해,Receive Energy 3600 times,獲贈體力3600次,Receive Energy 3600 times,Được tặng Thể Lực 3600 lần,체력  3600회 획득,,
6013,6,53,53,7200,,,30,{rmb=30;gold=20000},,5,Someone liked me,有人喜歡我,Someone liked me,Có Người Thích Tôi,누군가 날 좋아해,Receive Energy 7200 times,獲贈體力7200次,Receive Energy 7200 times,Được tặng Thể Lực 7200 lần,체력  7200회 획득,,
6014,6,55,55,100,,,10,{rmb=50;gold=20000},,1,Guild Assistant,公會小幫手,Guild Assistant,Trợ Thủ Guild,길드의 조수,Donate diamonds to guild for a total of 100 times,公會鑽石捐贈累積100次,Donate diamonds to guild for a total of 100 times,Tích luỹ cống hiến Diamond Guild 100 lần,길드  다이아 누적 기부 100회,union,
6015,6,55,55,500,,,20,{rmb=50;gold=20000},,2,Guild Assistant,公會小幫手,Guild Assistant,Trợ Thủ Guild,길드의 조수,Donate diamonds to guild for a total of 500 times,公會鑽石捐贈累積500次,Donate diamonds to guild for a total of 500 times,Tích luỹ cống hiến Diamond Guild 500 lần,길드  다이아 누적 기부 500회,union,
6016,6,55,55,1000,,,30,{rmb=100;gold=20000},,3,Guild Assistant,公會小幫手,Guild Assistant,Trợ Thủ Guild,길드의 조수,Donate diamonds to guild for a total of 1000 times,公會鑽石捐贈累積1000次,Donate diamonds to guild for a total of 1000 times,Tích luỹ cống hiến Diamond Guild 1000 lần,길드  다이아 누적 기부 1000회,union,
6017,6,55,55,2000,,,30,{rmb=100;gold=20000},,4,Guild Assistant,公會小幫手,Guild Assistant,Trợ Thủ Guild,길드의 조수,Donate diamonds to guild for a total of 2000 times,公會鑽石捐贈累積2000次,Donate diamonds to guild for a total of 2000 times,Tích luỹ cống hiến Diamond Guild 2000 lần,길드  다이아 누적 기부 2000회,union,
6018,6,57,57,20,,,20,{rmb=30;gold=20000},,2,Guild Diamond Red Packet,公會鑽石紅包,Guild Diamond Red Packet,Lì Xì Diamond Guild,길드 다이아 보너스,Claim Diamond Red Packet in the Guild for 20 times in total,公會領取鑽石紅包累計次數20次,Claim Diamond Red Packet in the Guild for 20 times in total,Tích luỹ lần Guild nhận Lì Xì Diamond 20 lần,길드 다이아 보너스 누적 수령 20회,union,
6019,6,57,57,50,,,30,{rmb=30;gold=20000},,3,Guild Diamond Red Packet,公會鑽石紅包,Guild Diamond Red Packet,Lì Xì Diamond Guild,길드 다이아 보너스,Claim Diamond Red Packet in the Guild for 50 times in total,公會領取鑽石紅包累計次數50次,Claim Diamond Red Packet in the Guild for 50 times in total,Tích luỹ lần Guild nhận Lì Xì Diamond 50 lần,길드 다이아 보너스 누적 수령 50회,union,
6020,6,57,57,100,,,30,{rmb=30;gold=20000},,4,Guild Diamond Red Packet,公會鑽石紅包,Guild Diamond Red Packet,Lì Xì Diamond Guild,길드 다이아 보너스,Claim Diamond Red Packet in the Guild for 100 times in total,公會領取鑽石紅包累計次數100次,Claim Diamond Red Packet in the Guild for 100 times in total,Tích luỹ lần Guild nhận Lì Xì Diamond 100 lần,길드 다이아 보너스 누적 수령 100회,union,
6021,6,57,57,200,,,50,{rmb=50;gold=20000},,5,Guild Diamond Red Packet,公會鑽石紅包,Guild Diamond Red Packet,Lì Xì Diamond Guild,길드 다이아 보너스,Claim Diamond Red Packet in the Guild for 200 times in total,公會領取鑽石紅包累計次數200次,Claim Diamond Red Packet in the Guild for 200 times in total,Tích luỹ lần Guild nhận Lì Xì Diamond 200 lần,길드 다이아 보너스 누적 수령 200회,union,
6022,6,57,57,500,,,50,{rmb=50;gold=20000},,6,Guild Diamond Red Packet,公會鑽石紅包,Guild Diamond Red Packet,Lì Xì Diamond Guild,길드 다이아 보너스,Claim Diamond Red Packet in the Guild for 500 times in total,公會領取鑽石紅包累計次數500次,Claim Diamond Red Packet in the Guild for 500 times in total,Tích luỹ lần Guild nhận Lì Xì Diamond 500 lần,길드 다이아 보너스 누적 수령 500회,union,
,,,,,,,,,,,,,,,,,,,,,,
7001,7,59,59,50,,,50,{rmb=1000;2511=1},,1,Hard work can perform miracles,大力出奇跡,Hard work can perform miracles,Kỳ Tích Xuất Hiện,힘이 제일,Draw diamonds 10 times consecutively for 50 times,鑽石十連抽累計50次,Draw diamonds 10 times consecutively for 50 times,Tích luỹ Rút 10 Lần Diamond 50 lần,다이아 10회 뽑기 누적 50회,,
7002,7,73,73,10,,,50,{rmb=500;2512=1},,1,Pocket Egg Pair,雙黃蛋,Pocket Egg Pair,Trứng Hai Lòng,두 개의 노른자,Perform 10 10 consecutive diamonds draws and get 2 S-quality Pokémons,累計10次鑽石十連同時抽出2個S精靈,Perform 10 10 consecutive diamonds draws and get 2 S-quality Pokémons,Tích luỹ 10 lần 10 Lần Diamond rút ra đồng thời 2 Pokémon S,다이아 10회 뽑기 누적 10회 동시에 2개 S급 포켓몬 뽑기,,
7003,7,74,74,3,,,50,{rmb=800;2513=1},,1,Hat Trick,帽子戲法,Hat Trick,Hat-trick,해트트릭,Perform 3 10 consecutive diamonds draws and get 3 S-quality Pokémons,累計3次鑽石十連同時抽出3個S精靈,Perform 3 10 consecutive diamonds draws and get 3 S-quality Pokémons,Tổng cộng có 3 viên kim cương mười liên tiếp hút 3 tinh linh S cùng một lúc,다이아 10회 뽑기 누적 3회 동시에 3개 S급 포켓몬 뽑기,,
7004,7,63,63,1000,,,50,{rmb=350;2514=1},,1,My family owns a mine,俺家開礦的,My family owns a mine,Khai Thác Mỏ,채광 가문,"Draw coins 10 times consecutively for 1,000 times",金幣十連抽累計1000次,"Draw coins 10 times consecutively for 1,000 times",Tích luỹ Rút 10 Lần Gold 1000 lần,골드 10회 뽑기 누적 1000회,,
7005,7,61,61,200,,,50,{rmb=1000},,1,Treasure Hunt Obsession,癡迷尋寶,Treasure Hunt Obsession,Ám Ảnh Tầm Bảo,보물찾기 중독,Draw five times consecutively in Treasure Hunt for 200 times,尋寶五連抽累計200次,Draw five times consecutively in Treasure Hunt for 200 times,Tích luỹ Rút 5 Lần Tầm Bảo 200 lần,보물 찾기 5회 뽑기 누적 200회,,
7006,7,62,62,1000,,,50,{rmb=200},,1,Shopaholic,購物狂,Shopaholic,Nghiện Mua Sắm,쇼퍼홀릭,"Refresh at any shop for 1,000 times",任意商店刷新1000次,"Refresh at any shop for 1,000 times",Làm mới Shop bất kỳ 1000 lần,임의의 상점 1000회 갱신,,
7007,7,64,64,40,,,50,{rmb=500},,1,Title collection,稱號收集,Title collection,Thu Thập Danh Hiệu,칭호 수집,Obtain 40 titles in total,累計獲得40個稱號,Obtain 40 titles in total,Tích luỹ nhận 40 Danh Hiệu,친호 40개 누적 획득,,
7008,7,65,65,10,,,50,{rmb=200},,1,Image Collection,形象收集,Image Collection,Thu Thập Hình Ảnh,아바타 수집,Unlock 10 images in total,累計解鎖10個形象,Unlock 10 images in total,Tích luỹ mở khoá 10 Hình Ảnh,아바타 10개 누적 개방,,
7009,7,66,66,10,,,50,{rmb=200},,1,Avatar frame collection,頭像框收集,Avatar frame collection,Thu Thập Khung Avatar,테두리 수집,Unlock 10 avatar frames in total,累計解鎖10個頭像框,Unlock 10 avatar frames in total,Tích luỹ mở khoá 10 Khung Avatar,아바타 11개 누적 개방,,
7010,7,67,67,250,,,50,{rmb=200},,1,Avatar collection,頭像收集,Avatar collection,Thu Thập Avatar,프로필 수집,Unlock 250 avatars in total,累計解鎖250個頭像,Unlock 250 avatars in total,Tích luỹ mở khoá 250 Avatar,아바타 12개 누적 개방,,
7011,7,68,68,3000,,,50,{rmb=100},,1,"Wake up, your energy is full",醒醒你體力滿了,"Wake up, your energy is full",Thức Dậy Đi Thể Lực Đầy Rồi,체력이 꽉 찼어요,"Attain 3,000 combat power",體力值達到3000,"Attain 3,000 combat power",Thể Lực đạt 3000,체력치 3000 달성,,
7012,7,69,69,50,,,50,{rmb=100},,1,Mails piling up,堆積的郵件,Mails piling up,Thư Xếp Chồng,쌓인 우편,Mailbox is full with 50 mails,郵箱存滿50封郵件,Mailbox is full with 50 mails,Hộp thư lưu 50 thư,우편함은 50통의 우편을 가득 찼다,,
7013,7,70,70,200,,,50,{rmb=100},,1,Cute Mimikyu,可愛的迷你Q,Cute Mimikyu,Mini Q Đáng Yêu,귀여운 따라큐,Tap and interact with Mimikyu in the Main City 200 times,與主城的迷你Q點擊交互200次,Tap and interact with Mimikyu in the Main City 200 times,Nhấp tương tác với chủ thành Mimikyu 200 lần,주성의 따라큐 인터랙티브 200회,,
7014,7,72,72,2000,,,50,{rmb=100},,1,Charming little lads,迷人的小傢伙們,Charming little lads,Chàng Trai Quyến Rũ,매혹적인 녀석들,"Tap and interact with any Pokémon in the Main City 2,000 times",與主城的任意精靈點擊交互2000次,"Tap and interact with any Pokémon in the Main City 2,000 times",Nhấp tương tác với Pokémon bất kỳ của chủ thành 2000 lần,주성의 임의의 포켓몬 인터랙티브 2000회,,
7015,7,71,71,1000,,,50,{rmb=100;2515=1},,1,The Dragon King arrives,龍王來了,The Dragon King arrives,Long Vương Đến,용왕의 강림,"Chat in Global Channel 1,000 times",世界頻道累計發言1000次,"Chat in Global Channel 1,000 times",Tích luỹ chat Kênh Thế Giới 1000 lần,세계 채널 누적 발언 1000회,,
7016,7,75,75,150,,,50,{rmb=250},,1,Salaryman,上班族,Salaryman,Nhân Viên Văn Phòng,회사원,Attain 100 activity level for 150 days in total,累計150天活躍度達到100,Attain 100 activity level for 150 days in total,Tích luỹ Sôi Nổi 150 ngày đạt 100,누적 150일 활약도 100 달성,,
7017,7,76,76,5000,,,50,{rmb=300},,1,Treasure naturally appears from the deep mountains,寶自深山出,Treasure naturally appears from the deep mountains,Kho báu từ núi sâu,보물의 등장,Use diamond to draw Gems for 5000 times in total,累計鑽石抽取符石5000次,Use diamond to draw Gems for 5000 times in total,Rút tổng cộng 5000 rune từ kim cương,다이아로 코스톤 뽑기 누적 5000회,,
7018,7,86,86,100,,,50,{rmb=350},,1,Invisible Variety,"看不見的百變怪       ",Invisible Variety,Sự đa dạng vô hình,"보이지 않는 메타몽       ",Accumulatively discover all kinds of monsters in the main city and click to interact 100 times,累計發現主城的百變怪並點擊交互100次,Accumulatively discover all kinds of monsters in the main city and click to interact 100 times,Tích lũy phát hiện tất cả các loại quái vật trong thành phố chính và nhấp để tương tác 100 lần,주성의 메타몽 발견하여 누적 인터랙티브 100회,,
7019,7,90,90,10,1,2622,50,{rmb=350},,1,"""We won!""",我們贏了!,"""We won!""",404,404,"Won the bet ( won the first place) 10 times in total at the ""Pokémon Race Season"" of the first anniversary carnival","累計在一周年慶的""精靈賽跑季""活動中競猜獲勝(即競猜精靈獲得了第一名)10次","Won the bet ( won the first place) 10 times in total at the ""Pokémon Race Season"" of the first anniversary carnival",404,404,,
7020,7,90,91,10,4,2622,50,{rmb=200},,1,"""Unexpected accident...""",意外意外...,"""Unexpected accident...""",404,404,"A total of 10 failed betting(Pokémon you bet as the last one) in the ""Pokémon Race Season"" event of the first anniversary carnival ","累計在一周年慶的""精靈賽跑季""活動中競猜失敗(且競猜精靈是最後一名)10次","A total of 10 failed betting(Pokémon you bet as the last one) in the ""Pokémon Race Season"" event of the first anniversary carnival ",404,404,,
7021,7,91,101,1,1982,,50,{rmb=200;2026=1},,1,"""Ah, new rarity!""","啊, 新的稀有度!","""Ah, new rarity!""",404,404,Get a Mega-Rayquaza for the first time,首次獲得一隻超級烈空座,Get a Mega-Rayquaza for the first time,404,404,,
7022,7,91,102,1,1972,,50,{rmb=200;2033=1},,1,"""End the land and destroy everything!""","""終結大地，毀滅一切!""",404,404,404,Get a Primal Groudon for the first time,首次獲得一隻原始固拉多,404,404,404,,
,,,,,,,,,,,,,,,,,,,,,,
8001,4,93,93,10,,,20,{rmb=30;coin14=600},,1,Hunter,狩獵者,Hunter,404,404,A total of 10 clearances in the Safari Zone on normal routes,狩獵地帶普通線線路通關累計10次,A total of 10 clearances in the Safari Zone on normal routes,404,404,,<cn>
8002,4,93,93,30,,,40,{rmb=50;coin14=1000},,2,Advance Hunter,狩獵高手,Advance Hunter,404,404,A total of 30 clearances in the Safari Zone on normal routes,狩獵地帶普通線線路通關累計30次,A total of 30 clearances in the Safari Zone on normal routes,404,404,,<cn>
8003,4,93,93,50,,,80,{rmb=100;coin14=3000},,3,King of hunting,狩獵之王,King of hunting,404,404,A total of 50 clearances in the Safari Zone on normal routes,狩獵地帶普通線線路通關累計50次,A total of 50 clearances in the Safari Zone on normal routes,404,404,,<cn>
8011,4,94,94,10,,,30,{rmb=60;coin14=800},,1,Hunting Warrior,狩獵勇者,Hunting Warrior,404,404,A total of 10 clearances in the Safari Zone advanced route,狩獵地帶普進階線路通關累計10次,A total of 10 clearances in the Safari Zone advanced route,404,404,,<cn>
8012,4,94,94,30,,,60,{rmb=100;coin14=1500},,2,Hunting master,狩獵大師,Hunting master,404,404,A total of 30 clearances in the Safari Zone advanced route,狩獵地帶普進階線路通關累計30次,A total of 30 clearances in the Safari Zone advanced route,404,404,,<cn>
8013,4,94,94,50,,,100,{rmb=200;coin14=5000},,3,Peerless Hunting King,絕世狩獵王,Peerless Hunting King,404,404,A total of 50 clearances in the Safari Zone advanced route,狩獵地帶普進階線路通關累計50次,A total of 50 clearances in the Safari Zone advanced route,404,404,,<cn>
