变量名,zawakeID,awakeSeqID,level,costItemMap,exp,attrAddType,natureType,attrType1,attrNum1,attrType2,attrNum2,attrType3,attrNum3,attrType4,attrNum4,attrType5,attrNum5,extraScene,extraAttrs,skillID,viceHeldItem,activeReq
672106,572,1,6,{gold=300000;50571=6;59002=6},75,1,0,1,896,7,177,8,177,9,125,10,125,,,,,
672107,572,1,7,{gold=330000;50571=7;59002=7;501=1},75,1,0,1,904,7,179,8,179,9,126,10,126,,,,,
672108,572,1,8,{gold=360000;50571=7;59002=7;501=1},75,1,0,1,913,7,181,8,181,9,127,10,127,<0>,{24=300;25=300},,,
672201,572,2,1,{gold=230000;50571=6;59002=6},90,1,0,1,938,7,186,8,186,9,131,10,131,,,,,
672202,572,2,2,{gold=270000;50571=6;59002=6},90,1,0,1,948,7,188,8,188,9,132,10,132,,,,,
672203,572,2,3,{gold=320000;50571=7;59002=7},90,1,0,1,957,7,190,8,190,9,134,10,134,,,,,
672204,572,2,4,{gold=360000;50571=7;59002=7},90,1,0,1,966,7,191,8,191,9,135,10,135,,,,,
672205,572,2,5,{gold=410000;50571=8;59002=8;501=1},90,1,0,1,976,7,193,8,193,9,136,10,136,,,,,
672206,572,2,6,{gold=450000;50571=8;59002=8;501=1},90,1,0,1,985,7,195,8,195,9,137,10,137,,,,,
672207,572,2,7,{gold=500000;50571=9;59002=9;501=1},90,1,0,1,995,7,197,8,197,9,139,10,139,,,,,
672208,572,2,8,{gold=540000;50571=9;59002=9;501=1},90,1,0,1,1004,7,199,8,199,9,140,10,140,,,79001,,{effort=7;equipStarSum=6;equipAwakeSum=2;zawakeStage=108}
672301,572,3,1,{gold=350000;50571=7;59002=7},105,1,0,1,1024,7,203,8,203,9,143,10,143,,,,,
672302,572,3,2,{gold=410000;50571=7;59002=7},105,1,0,1,1034,7,205,8,205,9,144,10,144,,,,,
672303,572,3,3,{gold=480000;50571=8;59002=8;501=1},105,1,0,1,1044,7,207,8,207,9,146,10,146,,,,,
672304,572,3,4,{gold=540000;50571=8;59002=8;501=1},105,1,0,1,1054,7,209,8,209,9,147,10,147,<2;12>,{24=500;25=500},,,
672305,572,3,5,{gold=620000;50571=9;59002=9;501=1},105,1,0,1,1065,7,211,8,211,9,149,10,149,,,,,
672306,572,3,6,{gold=680000;50571=9;59002=9;501=1},105,1,0,1,1075,7,213,8,213,9,150,10,150,,,,,
672307,572,3,7,{gold=750000;50571=10;59002=10;501=1},105,1,0,1,1085,7,215,8,215,9,151,10,151,,,,,
672308,572,3,8,{gold=810000;50571=10;59002=10;501=1;220=1},105,1,0,1,1095,7,217,8,217,9,153,10,153,,,79002,,{advance=15;goodFeel=160;star=9;zawakeStage=208}
672401,572,4,1,{gold=530000;50571=9;59002=9},120,1,0,1,1109,7,220,8,220,9,155,10,155,,,,,
672402,572,4,2,{gold=620000;50571=9;59002=9},120,1,0,1,1120,7,222,8,222,9,156,10,156,,,,,
672403,572,4,3,{gold=720000;50571=10;59002=10;501=1},120,1,0,1,1131,7,224,8,224,9,158,10,158,,,,,
672404,572,4,4,{gold=810000;50571=10;59002=10;501=1},120,1,0,1,1142,7,226,8,226,9,159,10,159,<0>,{14=300;16=300},,,
672405,572,4,5,{gold=930000;50571=11;59002=11;501=2},120,1,0,1,1153,7,228,8,228,9,161,10,161,,,,,
672406,572,4,6,{gold=1020000;50571=11;59002=11;501=2},120,1,0,1,1164,7,231,8,231,9,162,10,162,,,,,
672407,572,4,7,{gold=1130000;50571=12;59002=12;501=2;230=1},120,1,0,1,1175,7,233,8,233,9,164,10,164,,,,,
672408,572,4,8,{gold=1220000;50571=12;59002=12;501=2;2152=1},120,1,0,1,1187,7,235,8,235,9,166,10,166,,,79004,,{effort=9;nvalueSum=140;equipStarSum=9;zawakeStage=308}
672501,572,5,1,{gold=800000;50571=10;59002=10;502=2},150,1,0,1,1194,7,237,8,237,9,167,10,167,,,,,
672502,572,5,2,{gold=930000;50571=10;59002=10;502=2},150,1,0,1,1206,7,239,8,239,9,168,10,168,,,,,
672503,572,5,3,{gold=1080000;50571=11;59002=11;502=2;501=1},150,1,0,1,1218,7,241,8,241,9,170,10,170,,,,,
672504,572,5,4,{gold=1220000;50571=11;59002=11;502=2;501=2},150,1,0,1,1230,7,244,8,244,9,172,10,172,<6;10>,{14=500;16=500},,,
672505,572,5,5,{gold=1400000;50571=12;59002=12;502=2;501=2},150,1,0,1,1242,7,246,8,246,9,173,10,173,,,,,
672506,572,5,6,{gold=1530000;50571=12;59002=12;502=3;501=2},150,1,0,1,1254,7,248,8,248,9,175,10,175,,,,,
672507,572,5,7,{gold=1700000;50571=13;59002=13;502=3;501=2},150,1,0,1,1266,7,251,8,251,9,177,10,177,,,,,
672508,572,5,8,{gold=1830000;50571=13;59002=13;200=1;210=1},150,1,0,1,1278,7,253,8,253,9,178,10,178,<0>,{22=300;23=300},,,
672601,572,6,1,{gold=1200000;50571=11;59002=11;502=2},188,1,0,1,1280,7,254,8,254,9,179,10,179,,,,,
672602,572,6,2,{gold=1400000;50571=11;59002=11;502=2},188,1,0,1,1292,7,256,8,256,9,180,10,180,,,,,
672603,572,6,3,{gold=1620000;50571=12;59002=12;502=3;501=2},188,1,0,1,1305,7,259,8,259,9,182,10,182,,,,,
672604,572,6,4,{gold=1830000;50571=12;59002=12;502=3;501=2},188,1,0,1,1318,7,261,8,261,9,184,10,184,<13>,{22=800;23=800},,,
672605,572,6,5,{gold=2100000;50571=13;59002=13;502=3;501=3},188,1,0,1,1331,7,264,8,264,9,186,10,186,,,,,
672606,572,6,6,{gold=2300000;50571=13;59002=13;502=3;501=3},188,1,0,1,1343,7,266,8,266,9,187,10,187,,,,,
672607,572,6,7,{gold=2550000;50571=14;59002=14;502=4;501=3;2152=1},188,1,0,1,1356,7,269,8,269,9,189,10,189,,,,,
672608,572,6,8,{gold=2750000;50571=14;59002=14;502=4;501=3;2152=1},188,1,0,1,1369,7,271,8,271,9,191,10,191,,,79003,,{effort=11;equipStarSum=12;equipAwakeSum=4;zawakeStage=508}
672701,572,7,1,{gold=1800000;50571=12;59002=12},225,1,0,1,1365,7,270,8,270,9,190,10,190,,,,,
672702,572,7,2,{gold=2100000;50571=12;59002=12},225,1,0,1,1378,7,273,8,273,9,192,10,192,,,,,
672703,572,7,3,{gold=2430000;50571=13;59002=13},225,1,0,1,1392,7,276,8,276,9,194,10,194,,,,,
672704,572,7,4,{gold=2750000;50571=13;59002=13},225,1,0,1,1406,7,279,8,279,9,196,10,196,,,,,
672705,572,7,5,{gold=3150000;50571=14;59002=14},225,1,0,1,1419,7,281,8,281,9,198,10,198,,,,,
672706,572,7,6,{gold=3450000;50571=14;59002=14},225,1,0,1,1433,7,284,8,284,9,200,10,200,,,,,
672707,572,7,7,{gold=3830000;50571=15;59002=15},225,1,0,1,1447,7,287,8,287,9,202,10,202,,,,,
672708,572,7,8,{gold=4130000;50571=15;59002=15},225,1,0,1,1460,7,289,8,289,9,204,10,204,,,,,
672801,572,8,1,{gold=2700000;50571=13;59002=13},300,1,0,1,1450,7,287,8,287,9,202,10,202,,,,,
672802,572,8,2,{gold=3150000;50571=13;59002=13},300,1,0,1,1465,7,290,8,290,9,204,10,204,,,,,
672803,572,8,3,{gold=3650000;50571=14;59002=14},300,1,0,1,1479,7,293,8,293,9,206,10,206,,,,,
672804,572,8,4,{gold=4130000;50571=14;59002=14},300,1,0,1,1494,7,296,8,296,9,208,10,208,,,,,
672805,572,8,5,{gold=4730000;50571=15;59002=15},300,1,0,1,1508,7,299,8,299,9,210,10,210,,,,,
672806,572,8,6,{gold=5180000;50571=15;59002=15},300,1,0,1,1523,7,302,8,302,9,212,10,212,,,,,
672807,572,8,7,{gold=5750000;50571=16;59002=16},300,1,0,1,1537,7,305,8,305,9,214,10,214,,,,,
672808,572,8,8,{gold=6200000;50571=16;59002=16},300,1,0,1,1552,7,307,8,307,9,216,10,216,,,,,
691101,591,1,1,{gold=150000;50591=4;59002=4},75,1,0,1,853,7,169,8,169,9,119,10,119,,,,,
691102,591,1,2,{gold=180000;50591=4;59002=4},75,1,0,1,862,7,171,8,171,9,120,10,120,,,,,
691103,591,1,3,{gold=210000;50591=5;59002=5},75,1,0,1,870,7,172,8,172,9,121,10,121,,,,,
691104,591,1,4,{gold=240000;50591=5;59002=5},75,1,0,1,879,7,174,8,174,9,123,10,123,,,,,
691105,591,1,5,{gold=270000;50591=6;59002=6},75,1,0,1,887,7,176,8,176,9,124,10,124,,,,,
691106,591,1,6,{gold=300000;50591=6;59002=6},75,1,0,1,896,7,177,8,177,9,125,10,125,,,,,
691107,591,1,7,{gold=330000;50591=7;59002=7;501=1},75,1,0,1,904,7,179,8,179,9,126,10,126,,,,,
691108,591,1,8,{gold=360000;50591=7;59002=7;501=1},75,1,0,1,913,7,181,8,181,9,127,10,127,<0>,{24=300;25=300},,,
691201,591,2,1,{gold=230000;50591=6;59002=6},90,1,0,1,938,7,186,8,186,9,131,10,131,,,,,
691202,591,2,2,{gold=270000;50591=6;59002=6},90,1,0,1,948,7,188,8,188,9,132,10,132,,,,,
691203,591,2,3,{gold=320000;50591=7;59002=7},90,1,0,1,957,7,190,8,190,9,134,10,134,,,,,
691204,591,2,4,{gold=360000;50591=7;59002=7},90,1,0,1,966,7,191,8,191,9,135,10,135,,,,,
691205,591,2,5,{gold=410000;50591=8;59002=8;501=1},90,1,0,1,976,7,193,8,193,9,136,10,136,,,,,
691206,591,2,6,{gold=450000;50591=8;59002=8;501=1},90,1,0,1,985,7,195,8,195,9,137,10,137,,,,,
691207,591,2,7,{gold=500000;50591=9;59002=9;501=1},90,1,0,1,995,7,197,8,197,9,139,10,139,,,,,
691208,591,2,8,{gold=540000;50591=9;59002=9;501=1},90,1,0,1,1004,7,199,8,199,9,140,10,140,,,79001,,{effort=7;equipStarSum=6;equipAwakeSum=2;zawakeStage=108}
691301,591,3,1,{gold=350000;50591=7;59002=7},105,1,0,1,1024,7,203,8,203,9,143,10,143,,,,,
691302,591,3,2,{gold=410000;50591=7;59002=7},105,1,0,1,1034,7,205,8,205,9,144,10,144,,,,,
691303,591,3,3,{gold=480000;50591=8;59002=8;501=1},105,1,0,1,1044,7,207,8,207,9,146,10,146,,,,,
691304,591,3,4,{gold=540000;50591=8;59002=8;501=1},105,1,0,1,1054,7,209,8,209,9,147,10,147,<2;12>,{24=500;25=500},,,
691305,591,3,5,{gold=620000;50591=9;59002=9;501=1},105,1,0,1,1065,7,211,8,211,9,149,10,149,,,,,
691306,591,3,6,{gold=680000;50591=9;59002=9;501=1},105,1,0,1,1075,7,213,8,213,9,150,10,150,,,,,
691307,591,3,7,{gold=750000;50591=10;59002=10;501=1},105,1,0,1,1085,7,215,8,215,9,151,10,151,,,,,
691308,591,3,8,{gold=810000;50591=10;59002=10;501=1;225=1},105,1,0,1,1095,7,217,8,217,9,153,10,153,,,79002,,{advance=15;goodFeel=160;star=9;zawakeStage=208}
691401,591,4,1,{gold=530000;50591=9;59002=9},120,1,0,1,1109,7,220,8,220,9,155,10,155,,,,,
691402,591,4,2,{gold=620000;50591=9;59002=9},120,1,0,1,1120,7,222,8,222,9,156,10,156,,,,,
691403,591,4,3,{gold=720000;50591=10;59002=10;501=1},120,1,0,1,1131,7,224,8,224,9,158,10,158,,,,,
691404,591,4,4,{gold=810000;50591=10;59002=10;501=1},120,1,0,1,1142,7,226,8,226,9,159,10,159,<0>,{14=300;16=300},,,
691405,591,4,5,{gold=930000;50591=11;59002=11;501=2},120,1,0,1,1153,7,228,8,228,9,161,10,161,,,,,
691406,591,4,6,{gold=1020000;50591=11;59002=11;501=2},120,1,0,1,1164,7,231,8,231,9,162,10,162,,,,,
691407,591,4,7,{gold=1130000;50591=12;59002=12;501=2;235=1},120,1,0,1,1175,7,233,8,233,9,164,10,164,,,,,
691408,591,4,8,{gold=1220000;50591=12;59002=12;501=2;2152=1},120,1,0,1,1187,7,235,8,235,9,166,10,166,,,79004,,{effort=9;nvalueSum=140;equipStarSum=9;zawakeStage=308}
691501,591,5,1,{gold=800000;50591=10;59002=10;502=2},150,1,0,1,1194,7,237,8,237,9,167,10,167,,,,,
691502,591,5,2,{gold=930000;50591=10;59002=10;502=2},150,1,0,1,1206,7,239,8,239,9,168,10,168,,,,,
691503,591,5,3,{gold=1080000;50591=11;59002=11;502=2;501=1},150,1,0,1,1218,7,241,8,241,9,170,10,170,,,,,
691504,591,5,4,{gold=1220000;50591=11;59002=11;502=2;501=2},150,1,0,1,1230,7,244,8,244,9,172,10,172,<6;10>,{14=500;16=500},,,
691505,591,5,5,{gold=1400000;50591=12;59002=12;502=2;501=2},150,1,0,1,1242,7,246,8,246,9,173,10,173,,,,,
691506,591,5,6,{gold=1530000;50591=12;59002=12;502=3;501=2},150,1,0,1,1254,7,248,8,248,9,175,10,175,,,,,
691507,591,5,7,{gold=1700000;50591=13;59002=13;502=3;501=2},150,1,0,1,1266,7,251,8,251,9,177,10,177,,,,,
691508,591,5,8,{gold=1830000;50591=13;59002=13;205=1;215=1},150,1,0,1,1278,7,253,8,253,9,178,10,178,<0>,{22=300;23=300},,,
691601,591,6,1,{gold=1200000;50591=11;59002=11;502=2},188,1,0,1,1280,7,254,8,254,9,179,10,179,,,,,
691602,591,6,2,{gold=1400000;50591=11;59002=11;502=2},188,1,0,1,1292,7,256,8,256,9,180,10,180,,,,,
691603,591,6,3,{gold=1620000;50591=12;59002=12;502=3;501=2},188,1,0,1,1305,7,259,8,259,9,182,10,182,,,,,
691604,591,6,4,{gold=1830000;50591=12;59002=12;502=3;501=2},188,1,0,1,1318,7,261,8,261,9,184,10,184,<13>,{22=800;23=800},,,
691605,591,6,5,{gold=2100000;50591=13;59002=13;502=3;501=3},188,1,0,1,1331,7,264,8,264,9,186,10,186,,,,,
691606,591,6,6,{gold=2300000;50591=13;59002=13;502=3;501=3},188,1,0,1,1343,7,266,8,266,9,187,10,187,,,,,
691607,591,6,7,{gold=2550000;50591=14;59002=14;502=4;501=3;2152=1},188,1,0,1,1356,7,269,8,269,9,189,10,189,,,,,
691608,591,6,8,{gold=2750000;50591=14;59002=14;502=4;501=3;2152=1},188,1,0,1,1369,7,271,8,271,9,191,10,191,,,79003,,{effort=11;equipStarSum=12;equipAwakeSum=4;zawakeStage=508}
691701,591,7,1,{gold=1800000;50591=12;59002=12},225,1,0,1,1365,7,270,8,270,9,190,10,190,,,,,
691702,591,7,2,{gold=2100000;50591=12;59002=12},225,1,0,1,1378,7,273,8,273,9,192,10,192,,,,,
691703,591,7,3,{gold=2430000;50591=13;59002=13},225,1,0,1,1392,7,276,8,276,9,194,10,194,,,,,
691704,591,7,4,{gold=2750000;50591=13;59002=13},225,1,0,1,1406,7,279,8,279,9,196,10,196,,,,,
691705,591,7,5,{gold=3150000;50591=14;59002=14},225,1,0,1,1419,7,281,8,281,9,198,10,198,,,,,
691706,591,7,6,{gold=3450000;50591=14;59002=14},225,1,0,1,1433,7,284,8,284,9,200,10,200,,,,,
691707,591,7,7,{gold=3830000;50591=15;59002=15},225,1,0,1,1447,7,287,8,287,9,202,10,202,,,,,
691708,591,7,8,{gold=4130000;50591=15;59002=15},225,1,0,1,1460,7,289,8,289,9,204,10,204,,,,,
691801,591,8,1,{gold=2700000;50591=13;59002=13},300,1,0,1,1450,7,287,8,287,9,202,10,202,,,,,
691802,591,8,2,{gold=3150000;50591=13;59002=13},300,1,0,1,1465,7,290,8,290,9,204,10,204,,,,,
691803,591,8,3,{gold=3650000;50591=14;59002=14},300,1,0,1,1479,7,293,8,293,9,206,10,206,,,,,
691804,591,8,4,{gold=4130000;50591=14;59002=14},300,1,0,1,1494,7,296,8,296,9,208,10,208,,,,,
691805,591,8,5,{gold=4730000;50591=15;59002=15},300,1,0,1,1508,7,299,8,299,9,210,10,210,,,,,
691806,591,8,6,{gold=5180000;50591=15;59002=15},300,1,0,1,1523,7,302,8,302,9,212,10,212,,,,,
691807,591,8,7,{gold=5750000;50591=16;59002=16},300,1,0,1,1537,7,305,8,305,9,214,10,214,,,,,
691808,591,8,8,{gold=6200000;50591=16;59002=16},300,1,0,1,1552,7,307,8,307,9,216,10,216,,,,,
701101,601,1,1,{gold=150000;50601=4;59002=4},75,1,0,1,853,7,169,8,169,9,119,10,119,,,,,
701102,601,1,2,{gold=180000;50601=4;59002=4},75,1,0,1,862,7,171,8,171,9,120,10,120,,,,,
701103,601,1,3,{gold=210000;50601=5;59002=5},75,1,0,1,870,7,172,8,172,9,121,10,121,,,,,
701104,601,1,4,{gold=240000;50601=5;59002=5},75,1,0,1,879,7,174,8,174,9,123,10,123,,,,,
701105,601,1,5,{gold=270000;50601=6;59002=6},75,1,0,1,887,7,176,8,176,9,124,10,124,,,,,
701106,601,1,6,{gold=300000;50601=6;59002=6},75,1,0,1,896,7,177,8,177,9,125,10,125,,,,,
701107,601,1,7,{gold=330000;50601=7;59002=7;501=1},75,1,0,1,904,7,179,8,179,9,126,10,126,,,,,
701108,601,1,8,{gold=360000;50601=7;59002=7;501=1},75,1,0,1,913,7,181,8,181,9,127,10,127,<0>,{24=300;25=300},,,
701201,601,2,1,{gold=230000;50601=6;59002=6},90,1,0,1,938,7,186,8,186,9,131,10,131,,,,,
701202,601,2,2,{gold=270000;50601=6;59002=6},90,1,0,1,948,7,188,8,188,9,132,10,132,,,,,
701203,601,2,3,{gold=320000;50601=7;59002=7},90,1,0,1,957,7,190,8,190,9,134,10,134,,,,,
701204,601,2,4,{gold=360000;50601=7;59002=7},90,1,0,1,966,7,191,8,191,9,135,10,135,,,,,
701205,601,2,5,{gold=410000;50601=8;59002=8;501=1},90,1,0,1,976,7,193,8,193,9,136,10,136,,,,,
701206,601,2,6,{gold=450000;50601=8;59002=8;501=1},90,1,0,1,985,7,195,8,195,9,137,10,137,,,,,
701207,601,2,7,{gold=500000;50601=9;59002=9;501=1},90,1,0,1,995,7,197,8,197,9,139,10,139,,,,,
701208,601,2,8,{gold=540000;50601=9;59002=9;501=1},90,1,0,1,1004,7,199,8,199,9,140,10,140,,,79001,,{effort=7;equipStarSum=6;equipAwakeSum=2;zawakeStage=108}
701301,601,3,1,{gold=350000;50601=7;59002=7},105,1,0,1,1024,7,203,8,203,9,143,10,143,,,,,
701302,601,3,2,{gold=410000;50601=7;59002=7},105,1,0,1,1034,7,205,8,205,9,144,10,144,,,,,
701303,601,3,3,{gold=480000;50601=8;59002=8;501=1},105,1,0,1,1044,7,207,8,207,9,146,10,146,,,,,
701304,601,3,4,{gold=540000;50601=8;59002=8;501=1},105,1,0,1,1054,7,209,8,209,9,147,10,147,<2;12>,{24=500;25=500},,,
701305,601,3,5,{gold=620000;50601=9;59002=9;501=1},105,1,0,1,1065,7,211,8,211,9,149,10,149,,,,,
701306,601,3,6,{gold=680000;50601=9;59002=9;501=1},105,1,0,1,1075,7,213,8,213,9,150,10,150,,,,,
701307,601,3,7,{gold=750000;50601=10;59002=10;501=1},105,1,0,1,1085,7,215,8,215,9,151,10,151,,,,,
701308,601,3,8,{gold=810000;50601=10;59002=10;501=1;223=1},105,1,0,1,1095,7,217,8,217,9,153,10,153,,,79002,,{advance=15;goodFeel=160;star=9;zawakeStage=208}
701401,601,4,1,{gold=530000;50601=9;59002=9},120,1,0,1,1109,7,220,8,220,9,155,10,155,,,,,
701402,601,4,2,{gold=620000;50601=9;59002=9},120,1,0,1,1120,7,222,8,222,9,156,10,156,,,,,
701403,601,4,3,{gold=720000;50601=10;59002=10;501=1},120,1,0,1,1131,7,224,8,224,9,158,10,158,,,,,
701404,601,4,4,{gold=810000;50601=10;59002=10;501=1},120,1,0,1,1142,7,226,8,226,9,159,10,159,<0>,{14=300;16=300},,,
701405,601,4,5,{gold=930000;50601=11;59002=11;501=2},120,1,0,1,1153,7,228,8,228,9,161,10,161,,,,,
701406,601,4,6,{gold=1020000;50601=11;59002=11;501=2},120,1,0,1,1164,7,231,8,231,9,162,10,162,,,,,
701407,601,4,7,{gold=1130000;50601=12;59002=12;501=2;233=1},120,1,0,1,1175,7,233,8,233,9,164,10,164,,,,,
701408,601,4,8,{gold=1220000;50601=12;59002=12;501=2;2152=1},120,1,0,1,1187,7,235,8,235,9,166,10,166,,,79004,,{effort=9;nvalueSum=140;equipStarSum=9;zawakeStage=308}
701501,601,5,1,{gold=800000;50601=10;59002=10;502=2},150,1,0,1,1194,7,237,8,237,9,167,10,167,,,,,
701502,601,5,2,{gold=930000;50601=10;59002=10;502=2},150,1,0,1,1206,7,239,8,239,9,168,10,168,,,,,
701503,601,5,3,{gold=1080000;50601=11;59002=11;502=2;501=1},150,1,0,1,1218,7,241,8,241,9,170,10,170,,,,,
701504,601,5,4,{gold=1220000;50601=11;59002=11;502=2;501=2},150,1,0,1,1230,7,244,8,244,9,172,10,172,<6;10>,{14=500;16=500},,,
701505,601,5,5,{gold=1400000;50601=12;59002=12;502=2;501=2},150,1,0,1,1242,7,246,8,246,9,173,10,173,,,,,
701506,601,5,6,{gold=1530000;50601=12;59002=12;502=3;501=2},150,1,0,1,1254,7,248,8,248,9,175,10,175,,,,,
701507,601,5,7,{gold=1700000;50601=13;59002=13;502=3;501=2},150,1,0,1,1266,7,251,8,251,9,177,10,177,,,,,
701508,601,5,8,{gold=1830000;50601=13;59002=13;203=1;213=1},150,1,0,1,1278,7,253,8,253,9,178,10,178,<0>,{22=300;23=300},,,
701601,601,6,1,{gold=1200000;50601=11;59002=11;502=2},188,1,0,1,1280,7,254,8,254,9,179,10,179,,,,,
701602,601,6,2,{gold=1400000;50601=11;59002=11;502=2},188,1,0,1,1292,7,256,8,256,9,180,10,180,,,,,
701603,601,6,3,{gold=1620000;50601=12;59002=12;502=3;501=2},188,1,0,1,1305,7,259,8,259,9,182,10,182,,,,,
701604,601,6,4,{gold=1830000;50601=12;59002=12;502=3;501=2},188,1,0,1,1318,7,261,8,261,9,184,10,184,<13>,{22=800;23=800},,,
701605,601,6,5,{gold=2100000;50601=13;59002=13;502=3;501=3},188,1,0,1,1331,7,264,8,264,9,186,10,186,,,,,
701606,601,6,6,{gold=2300000;50601=13;59002=13;502=3;501=3},188,1,0,1,1343,7,266,8,266,9,187,10,187,,,,,
701607,601,6,7,{gold=2550000;50601=14;59002=14;502=4;501=3;2152=1},188,1,0,1,1356,7,269,8,269,9,189,10,189,,,,,
701608,601,6,8,{gold=2750000;50601=14;59002=14;502=4;501=3;2152=1},188,1,0,1,1369,7,271,8,271,9,191,10,191,,,79003,,{effort=11;equipStarSum=12;equipAwakeSum=4;zawakeStage=508}
701701,601,7,1,{gold=1800000;50601=12;59002=12},225,1,0,1,1365,7,270,8,270,9,190,10,190,,,,,
701702,601,7,2,{gold=2100000;50601=12;59002=12},225,1,0,1,1378,7,273,8,273,9,192,10,192,,,,,
701703,601,7,3,{gold=2430000;50601=13;59002=13},225,1,0,1,1392,7,276,8,276,9,194,10,194,,,,,
701704,601,7,4,{gold=2750000;50601=13;59002=13},225,1,0,1,1406,7,279,8,279,9,196,10,196,,,,,
701705,601,7,5,{gold=3150000;50601=14;59002=14},225,1,0,1,1419,7,281,8,281,9,198,10,198,,,,,
701706,601,7,6,{gold=3450000;50601=14;59002=14},225,1,0,1,1433,7,284,8,284,9,200,10,200,,,,,
701707,601,7,7,{gold=3830000;50601=15;59002=15},225,1,0,1,1447,7,287,8,287,9,202,10,202,,,,,
701708,601,7,8,{gold=4130000;50601=15;59002=15},225,1,0,1,1460,7,289,8,289,9,204,10,204,,,,,
701801,601,8,1,{gold=2700000;50601=13;59002=13},300,1,0,1,1450,7,287,8,287,9,202,10,202,,,,,
701802,601,8,2,{gold=3150000;50601=13;59002=13},300,1,0,1,1465,7,290,8,290,9,204,10,204,,,,,
701803,601,8,3,{gold=3650000;50601=14;59002=14},300,1,0,1,1479,7,293,8,293,9,206,10,206,,,,,
701804,601,8,4,{gold=4130000;50601=14;59002=14},300,1,0,1,1494,7,296,8,296,9,208,10,208,,,,,
701805,601,8,5,{gold=4730000;50601=15;59002=15},300,1,0,1,1508,7,299,8,299,9,210,10,210,,,,,
701806,601,8,6,{gold=5180000;50601=15;59002=15},300,1,0,1,1523,7,302,8,302,9,212,10,212,,,,,
701807,601,8,7,{gold=5750000;50601=16;59002=16},300,1,0,1,1537,7,305,8,305,9,214,10,214,,,,,
701808,601,8,8,{gold=6200000;50601=16;59002=16},300,1,0,1,1552,7,307,8,307,9,216,10,216,,,,,
731101,631,1,1,{gold=150000;50631=4;59002=4},75,1,0,1,853,7,169,8,169,9,119,10,119,,,,,
731102,631,1,2,{gold=180000;50631=4;59002=4},75,1,0,1,862,7,171,8,171,9,120,10,120,,,,,
731103,631,1,3,{gold=210000;50631=5;59002=5},75,1,0,1,870,7,172,8,172,9,121,10,121,,,,,
731104,631,1,4,{gold=240000;50631=5;59002=5},75,1,0,1,879,7,174,8,174,9,123,10,123,,,,,
731105,631,1,5,{gold=270000;50631=6;59002=6},75,1,0,1,887,7,176,8,176,9,124,10,124,,,,,
731106,631,1,6,{gold=300000;50631=6;59002=6},75,1,0,1,896,7,177,8,177,9,125,10,125,,,,,
731107,631,1,7,{gold=330000;50631=7;59002=7;501=1},75,1,0,1,904,7,179,8,179,9,126,10,126,,,,,
731108,631,1,8,{gold=360000;50631=7;59002=7;501=1},75,1,0,1,913,7,181,8,181,9,127,10,127,<0>,{24=300;25=300},,,
731201,631,2,1,{gold=230000;50631=6;59002=6},90,1,0,1,938,7,186,8,186,9,131,10,131,,,,,
731202,631,2,2,{gold=270000;50631=6;59002=6},90,1,0,1,948,7,188,8,188,9,132,10,132,,,,,
731203,631,2,3,{gold=320000;50631=7;59002=7},90,1,0,1,957,7,190,8,190,9,134,10,134,,,,,
731204,631,2,4,{gold=360000;50631=7;59002=7},90,1,0,1,966,7,191,8,191,9,135,10,135,,,,,
731205,631,2,5,{gold=410000;50631=8;59002=8;501=1},90,1,0,1,976,7,193,8,193,9,136,10,136,,,,,
731206,631,2,6,{gold=450000;50631=8;59002=8;501=1},90,1,0,1,985,7,195,8,195,9,137,10,137,,,,,
731207,631,2,7,{gold=500000;50631=9;59002=9;501=1},90,1,0,1,995,7,197,8,197,9,139,10,139,,,,,
731208,631,2,8,{gold=540000;50631=9;59002=9;501=1},90,1,0,1,1004,7,199,8,199,9,140,10,140,,,79001,,{effort=7;equipStarSum=6;equipAwakeSum=2;zawakeStage=108}
731301,631,3,1,{gold=350000;50631=7;59002=7},105,1,0,1,1024,7,203,8,203,9,143,10,143,,,,,
731302,631,3,2,{gold=410000;50631=7;59002=7},105,1,0,1,1034,7,205,8,205,9,144,10,144,,,,,
731303,631,3,3,{gold=480000;50631=8;59002=8;501=1},105,1,0,1,1044,7,207,8,207,9,146,10,146,,,,,
731304,631,3,4,{gold=540000;50631=8;59002=8;501=1},105,1,0,1,1054,7,209,8,209,9,147,10,147,<2;12>,{24=500;25=500},,,
731305,631,3,5,{gold=620000;50631=9;59002=9;501=1},105,1,0,1,1065,7,211,8,211,9,149,10,149,,,,,
731306,631,3,6,{gold=680000;50631=9;59002=9;501=1},105,1,0,1,1075,7,213,8,213,9,150,10,150,,,,,
731307,631,3,7,{gold=750000;50631=10;59002=10;501=1},105,1,0,1,1085,7,215,8,215,9,151,10,151,,,,,
731308,631,3,8,{gold=810000;50631=10;59002=10;501=1;222=1},105,1,0,1,1095,7,217,8,217,9,153,10,153,,,79002,,{advance=15;goodFeel=160;star=9;zawakeStage=208}
731401,631,4,1,{gold=530000;50631=9;59002=9},120,1,0,1,1109,7,220,8,220,9,155,10,155,,,,,
731402,631,4,2,{gold=620000;50631=9;59002=9},120,1,0,1,1120,7,222,8,222,9,156,10,156,,,,,
731403,631,4,3,{gold=720000;50631=10;59002=10;501=1},120,1,0,1,1131,7,224,8,224,9,158,10,158,,,,,
