"﻿变量名",zawakeID,_beizhu,awakeSeqID,pos,scale,awakeDes1,awakeDes1_tw,awakeDes1_en,awakeDes1_vn,awakeDes1_kr,isOpen,unlockType1,unlockLimit1,unlockType2,unlockLimit2
89106,791,Pyrobeast,6,,,Ultimate skills enhanced!,大招技能獲得強化提升!,Ultimate skills enhanced!,,,3,,{effort=11;equipStarSum=10;equipAwakeSum=4;zawakeStage=508},,
89107,791,Pyrobeast,7,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,3,,{advance=16;goodFeel=250;star=11;zawakeStage=608},,
89108,791,Pyrobeast,8,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,3,,{effort=13;nvalueSum=140;equipStarSum=12;zawakeStage=708},,
90101,801,big crocodile,1,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,1,,{advance=13;goodFeel=100;star=8},,
90102,801,big crocodile,2,,,Basic attack enhanced!,普攻技能獲得強化提升!,Basic attack enhanced!,,,1,,{effort=7;equipStarSum=6;equipAwakeSum=2;zawakeStage=108},,
90103,801,big crocodile,3,,,Basic skills enhanced!,小技能獲得強化提升!,Basic skills enhanced!,,,1,,{advance=14;goodFeel=150;star=9;zawakeStage=208},,
90104,801,big crocodile,4,,,Passive skills enhanced!,被動技能獲得強化提升!,Passive skills enhanced!,,,1,,{effort=9;nvalueSum=140;equipStarSum=8;zawakeStage=308},,
90105,801,big crocodile,5,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,1,,{advance=15;goodFeel=200;star=10;zawakeStage=408},,
90106,801,big crocodile,6,,,Ultimate skills enhanced!,大招技能獲得強化提升!,Ultimate skills enhanced!,,,1,,{effort=11;equipStarSum=10;equipAwakeSum=4;zawakeStage=508},,
90107,801,big crocodile,7,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,3,,{advance=16;goodFeel=250;star=11;zawakeStage=608},,
90108,801,big crocodile,8,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,3,,{effort=13;nvalueSum=140;equipStarSum=12;zawakeStage=708},,
96101,861,Pokkiss,1,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,1,,{advance=13;goodFeel=100;star=8},,
96102,861,Pokkiss,2,,,Basic attack enhanced!,普攻技能獲得強化提升!,Basic attack enhanced!,,,1,,{effort=7;equipStarSum=6;equipAwakeSum=2;zawakeStage=108},,
96103,861,Pokkiss,3,,,Basic skills enhanced!,小技能獲得強化提升!,Basic skills enhanced!,,,1,,{advance=15;goodFeel=160;star=9;zawakeStage=208},,
96104,861,Pokkiss,4,,,Passive skills enhanced!,被動技能獲得強化提升!,Passive skills enhanced!,,,1,,{effort=9;nvalueSum=140;equipStarSum=9;zawakeStage=308},,
96105,861,Pokkiss,5,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,1,,{advance=16;goodFeel=220;star=10;zawakeStage=408},,
96106,861,Pokkiss,6,,,Ultimate skills enhanced!,大招技能獲得強化提升!,Ultimate skills enhanced!,,,1,,{effort=11;equipStarSum=12;equipAwakeSum=4;zawakeStage=508},,
96107,861,Pokkiss,7,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,3,,{advance=17;goodFeel=300;star=11;zawakeStage=608},,
96108,861,Pokkiss,8,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,3,,{effort=13;nvalueSum=140;equipStarSum=15;zawakeStage=708},,
98101,881,Dianlong,1,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,1,,{advance=13;goodFeel=100;star=8},,
98102,881,Dianlong,2,,,Basic attack enhanced!,普攻技能獲得強化提升!,Basic attack enhanced!,,,1,,{effort=7;equipStarSum=6;equipAwakeSum=2;zawakeStage=108},,
98103,881,Dianlong,3,,,Basic skills enhanced!,小技能獲得強化提升!,Basic skills enhanced!,,,1,,{advance=15;goodFeel=160;star=9;zawakeStage=208},,
98104,881,Dianlong,4,,,Passive skills enhanced!,被動技能獲得強化提升!,Passive skills enhanced!,,,1,,{effort=9;nvalueSum=140;equipStarSum=9;zawakeStage=308},,
98105,881,Dianlong,5,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,3,,{advance=16;goodFeel=220;star=10;zawakeStage=408},,
98106,881,Dianlong,6,,,Ultimate skills enhanced!,大招技能獲得強化提升!,Ultimate skills enhanced!,,,3,,{effort=11;equipStarSum=12;equipAwakeSum=4;zawakeStage=508},,
98107,881,Dianlong,7,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,3,,{advance=17;goodFeel=300;star=11;zawakeStage=608},,
98108,881,Dianlong,8,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,3,,{effort=13;nvalueSum=140;equipStarSum=15;zawakeStage=708},,
98201,882,super electric dragon,1,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,3,,{advance=13;goodFeel=100;star=8},,
98202,882,super electric dragon,2,,,Basic attack enhanced!,普攻技能獲得強化提升!,Basic attack enhanced!,,,3,,{effort=7;equipStarSum=6;equipAwakeSum=2;zawakeStage=108},,
98203,882,super electric dragon,3,,,Basic skills enhanced!,小技能獲得強化提升!,Basic skills enhanced!,,,3,,{advance=15;goodFeel=160;star=9;zawakeStage=208},,
98204,882,super electric dragon,4,,,Passive skills enhanced!,被動技能獲得強化提升!,Passive skills enhanced!,,,3,,{effort=9;nvalueSum=140;equipStarSum=9;zawakeStage=308},,
98205,882,super electric dragon,5,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,3,,{advance=16;goodFeel=220;star=10;zawakeStage=408},,
98206,882,super electric dragon,6,,,Ultimate skills enhanced!,大招技能獲得強化提升!,Ultimate skills enhanced!,,,3,,{effort=11;equipStarSum=12;equipAwakeSum=4;zawakeStage=508},,
98207,882,super electric dragon,7,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,3,,{advance=17;goodFeel=300;star=11;zawakeStage=608},,
98208,882,super electric dragon,8,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,3,,{effort=13;nvalueSum=140;equipStarSum=15;zawakeStage=708},,
99101,891,Mary Luli,1,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,3,,{advance=13;goodFeel=100;star=8},,
99102,891,Mary Luli,2,,,Basic attack enhanced!,普攻技能獲得強化提升!,Basic attack enhanced!,,,3,,{effort=7;equipStarSum=6;equipAwakeSum=2;zawakeStage=108},,
99103,891,Mary Luli,3,,,Basic skills enhanced!,小技能獲得強化提升!,Basic skills enhanced!,,,3,,{advance=14;goodFeel=150;star=9;zawakeStage=208},,
99104,891,Mary Luli,4,,,Passive skills enhanced!,被動技能獲得強化提升!,Passive skills enhanced!,,,3,,{effort=9;nvalueSum=140;equipStarSum=8;zawakeStage=308},,
99105,891,Mary Luli,5,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,3,,{advance=15;goodFeel=200;star=10;zawakeStage=408},,
99106,891,Mary Luli,6,,,Ultimate skills enhanced!,大招技能獲得強化提升!,Ultimate skills enhanced!,,,3,,{effort=11;equipStarSum=10;equipAwakeSum=4;zawakeStage=508},,
99107,891,Mary Luli,7,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,3,,{advance=16;goodFeel=250;star=11;zawakeStage=608},,
99108,891,Mary Luli,8,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,3,,{effort=13;nvalueSum=140;equipStarSum=12;zawakeStage=708},,
113101,1031,scorpio king,1,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,1,,{advance=13;goodFeel=100;star=8},,
113102,1031,scorpio king,2,,,Basic attack enhanced!,普攻技能獲得強化提升!,Basic attack enhanced!,,,1,,{effort=7;equipStarSum=6;equipAwakeSum=2;zawakeStage=108},,
113103,1031,scorpio king,3,,,Basic skills enhanced!,小技能獲得強化提升!,Basic skills enhanced!,,,1,,{advance=15;goodFeel=160;star=9;zawakeStage=208},,
113104,1031,scorpio king,4,,,Passive skills enhanced!,被動技能獲得強化提升!,Passive skills enhanced!,,,1,,{effort=9;nvalueSum=140;equipStarSum=9;zawakeStage=308},,
113105,1031,scorpio king,5,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,1,,{advance=16;goodFeel=220;star=10;zawakeStage=408},,
113106,1031,scorpio king,6,,,Ultimate skills enhanced!,大招技能獲得強化提升!,Ultimate skills enhanced!,,,1,,{effort=11;equipStarSum=12;equipAwakeSum=4;zawakeStage=508},,
113107,1031,scorpio king,7,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,3,,{advance=17;goodFeel=300;star=11;zawakeStage=608},,
113108,1031,scorpio king,8,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,3,,{effort=13;nvalueSum=140;equipStarSum=15;zawakeStage=708},,
117101,1071,Hercules,1,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,1,,{advance=13;goodFeel=100;star=8},,
117102,1071,Hercules,2,,,Basic attack enhanced!,普攻技能獲得強化提升!,Basic attack enhanced!,,,1,,{effort=7;equipStarSum=6;equipAwakeSum=2;zawakeStage=108},,
117103,1071,Hercules,3,,,Basic skills enhanced!,小技能獲得強化提升!,Basic skills enhanced!,,,1,,{advance=15;goodFeel=160;star=9;zawakeStage=208},,
117104,1071,Hercules,4,,,Passive skills enhanced!,被動技能獲得強化提升!,Passive skills enhanced!,,,1,,{effort=9;nvalueSum=140;equipStarSum=9;zawakeStage=308},,
117105,1071,Hercules,5,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,1,,{advance=16;goodFeel=220;star=10;zawakeStage=408},,
117106,1071,Hercules,6,,,Ultimate skills enhanced!,大招技能獲得強化提升!,Ultimate skills enhanced!,,,1,,{effort=11;equipStarSum=12;equipAwakeSum=4;zawakeStage=508},,
117107,1071,Hercules,7,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,3,,{advance=17;goodFeel=300;star=11;zawakeStage=608},,
117108,1071,Hercules,8,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,3,,{effort=13;nvalueSum=140;equipStarSum=15;zawakeStage=708},,
118101,1081,Mala,1,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,1,,{advance=13;goodFeel=100;star=8},,
118102,1081,Mala,2,,,Basic attack enhanced!,普攻技能獲得強化提升!,Basic attack enhanced!,,,1,,{effort=7;equipStarSum=6;equipAwakeSum=2;zawakeStage=108},,
118103,1081,Mala,3,,,Basic skills enhanced!,小技能獲得強化提升!,Basic skills enhanced!,,,1,,{advance=15;goodFeel=160;star=9;zawakeStage=208},,
118104,1081,Mala,4,,,Passive skills enhanced!,被動技能獲得強化提升!,Passive skills enhanced!,,,1,,{effort=9;nvalueSum=140;equipStarSum=9;zawakeStage=308},,
118105,1081,Mala,5,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,3,,{advance=16;goodFeel=220;star=10;zawakeStage=408},,
118106,1081,Mala,6,,,Ultimate skills enhanced!,大招技能獲得強化提升!,Ultimate skills enhanced!,,,3,,{effort=11;equipStarSum=12;equipAwakeSum=4;zawakeStage=508},,
118107,1081,Mala,7,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,3,,{advance=17;goodFeel=300;star=11;zawakeStage=608},,
118108,1081,Mala,8,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,3,,{effort=13;nvalueSum=140;equipStarSum=15;zawakeStage=708},,
127101,1171,Heluga,1,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,1,,{advance=13;goodFeel=100;star=8},,
127102,1171,Heluga,2,,,Basic attack enhanced!,普攻技能獲得強化提升!,Basic attack enhanced!,,,1,,{effort=7;equipStarSum=6;equipAwakeSum=2;zawakeStage=108},,
127103,1171,Heluga,3,,,Basic skills enhanced!,小技能獲得強化提升!,Basic skills enhanced!,,,1,,{advance=15;goodFeel=160;star=9;zawakeStage=208},,
127104,1171,Heluga,4,,,Passive skills enhanced!,被動技能獲得強化提升!,Passive skills enhanced!,,,1,,{effort=9;nvalueSum=140;equipStarSum=9;zawakeStage=308},,
127105,1171,Heluga,5,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,3,,{advance=16;goodFeel=220;star=10;zawakeStage=408},,
127106,1171,Heluga,6,,,Ultimate skills enhanced!,大招技能獲得強化提升!,Ultimate skills enhanced!,,,3,,{effort=11;equipStarSum=12;equipAwakeSum=4;zawakeStage=508},,
127107,1171,Heluga,7,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,3,,{advance=17;goodFeel=300;star=11;zawakeStage=608},,
127108,1171,Heluga,8,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,3,,{effort=13;nvalueSum=140;equipStarSum=15;zawakeStage=708},,
132101,1221,Thunder God,1,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,1,,{advance=13;goodFeel=100;star=8},,
132102,1221,Thunder God,2,,,Basic attack enhanced!,普攻技能獲得強化提升!,Basic attack enhanced!,,,1,,{effort=7;equipStarSum=6;equipAwakeSum=2;zawakeStage=108},,
132103,1221,Thunder God,3,,,Basic skills enhanced!,小技能獲得強化提升!,Basic skills enhanced!,,,1,,{advance=15;goodFeel=160;star=9;zawakeStage=208},,
132104,1221,Thunder God,4,,,Passive skills enhanced!,被動技能獲得強化提升!,Passive skills enhanced!,,,1,,{effort=9;nvalueSum=140;equipStarSum=9;zawakeStage=308},,
132105,1221,Thunder God,5,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,3,,{advance=16;goodFeel=220;star=10;zawakeStage=408},,
132106,1221,Thunder God,6,,,Ultimate skills enhanced!,大招技能獲得強化提升!,Ultimate skills enhanced!,,,3,,{effort=11;equipStarSum=12;equipAwakeSum=4;zawakeStage=508},,
132107,1221,Thunder God,7,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,3,,{advance=17;goodFeel=300;star=11;zawakeStage=608},,
132108,1221,Thunder God,8,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,3,,{effort=13;nvalueSum=140;equipStarSum=15;zawakeStage=708},,
133101,1231,Yandi,1,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,1,,{advance=13;goodFeel=100;star=8},,
133102,1231,Yandi,2,,,Basic attack enhanced!,普攻技能獲得強化提升!,Basic attack enhanced!,,,1,,{effort=7;equipStarSum=6;equipAwakeSum=2;zawakeStage=108},,
133103,1231,Yandi,3,,,Basic skills enhanced!,小技能獲得強化提升!,Basic skills enhanced!,,,1,,{advance=15;goodFeel=160;star=9;zawakeStage=208},,
133104,1231,Yandi,4,,,Passive skills enhanced!,被動技能獲得強化提升!,Passive skills enhanced!,,,1,,{effort=9;nvalueSum=140;equipStarSum=9;zawakeStage=308},,
133105,1231,Yandi,5,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,3,,{advance=16;goodFeel=220;star=10;zawakeStage=408},,
133106,1231,Yandi,6,,,Ultimate skills enhanced!,大招技能獲得強化提升!,Ultimate skills enhanced!,,,3,,{effort=11;equipStarSum=12;equipAwakeSum=4;zawakeStage=508},,
133107,1231,Yandi,7,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,3,,{advance=17;goodFeel=300;star=11;zawakeStage=608},,
133108,1231,Yandi,8,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,3,,{effort=13;nvalueSum=140;equipStarSum=15;zawakeStage=708},,
134101,1241,Suicune,1,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,1,,{advance=13;goodFeel=100;star=8},,
134102,1241,Suicune,2,,,Basic attack enhanced!,普攻技能獲得強化提升!,Basic attack enhanced!,,,1,,{effort=7;equipStarSum=6;equipAwakeSum=2;zawakeStage=108},,
134103,1241,Suicune,3,,,Basic skills enhanced!,小技能獲得強化提升!,Basic skills enhanced!,,,1,,{advance=15;goodFeel=160;star=9;zawakeStage=208},,
134104,1241,Suicune,4,,,Passive skills enhanced!,被動技能獲得強化提升!,Passive skills enhanced!,,,1,,{effort=9;nvalueSum=140;equipStarSum=9;zawakeStage=308},,
134105,1241,Suicune,5,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,1,,{advance=16;goodFeel=220;star=10;zawakeStage=408},,
134106,1241,Suicune,6,,,Ultimate skills enhanced!,大招技能獲得強化提升!,Ultimate skills enhanced!,,,1,,{effort=11;equipStarSum=12;equipAwakeSum=4;zawakeStage=508},,
134107,1241,Suicune,7,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,3,,{advance=17;goodFeel=300;star=11;zawakeStage=608},,
134108,1241,Suicune,8,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,3,,{effort=13;nvalueSum=140;equipStarSum=15;zawakeStage=708},,
135101,1251,Bangeras,1,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,1,,{advance=13;goodFeel=100;star=8},,
135102,1251,Bangeras,2,,,Basic attack enhanced!,普攻技能獲得強化提升!,Basic attack enhanced!,,,1,,{effort=7;equipStarSum=6;equipAwakeSum=2;zawakeStage=108},,
135103,1251,Bangeras,3,,,Basic skills enhanced!,小技能獲得強化提升!,Basic skills enhanced!,,,1,,{advance=15;goodFeel=160;star=9;zawakeStage=208},,
135104,1251,Bangeras,4,,,Passive skills enhanced!,被動技能獲得強化提升!,Passive skills enhanced!,,,1,,{effort=9;nvalueSum=140;equipStarSum=9;zawakeStage=308},,
135105,1251,Bangeras,5,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,3,,{advance=16;goodFeel=220;star=10;zawakeStage=408},,
135106,1251,Bangeras,6,,,Ultimate skills enhanced!,大招技能獲得強化提升!,Ultimate skills enhanced!,,,3,,{effort=11;equipStarSum=12;equipAwakeSum=4;zawakeStage=508},,
135107,1251,Bangeras,7,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,3,,{advance=17;goodFeel=300;star=11;zawakeStage=608},,
135108,1251,Bangeras,8,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,3,,{effort=13;nvalueSum=140;equipStarSum=15;zawakeStage=708},,
136101,1261,Rogia,1,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,1,,{advance=13;goodFeel=100;star=8},,
136102,1261,Rogia,2,,,Basic attack enhanced!,普攻技能獲得強化提升!,Basic attack enhanced!,,,1,,{effort=7;equipStarSum=6;equipAwakeSum=2;zawakeStage=108},,
136103,1261,Rogia,3,,,Basic skills enhanced!,小技能獲得強化提升!,Basic skills enhanced!,,,1,,{advance=15;goodFeel=180;star=9;zawakeStage=208},,
136104,1261,Rogia,4,,,Passive skills enhanced!,被動技能獲得強化提升!,Passive skills enhanced!,,,1,,{effort=9;nvalueSum=160;equipStarSum=12;zawakeStage=308},,
136105,1261,Rogia,5,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,1,,{advance=17;goodFeel=260;star=10;zawakeStage=408},,
136106,1261,Rogia,6,,,Ultimate skills enhanced!,大招技能獲得強化提升!,Ultimate skills enhanced!,,,1,,{effort=11;equipStarSum=18;equipAwakeSum=6;zawakeStage=508},,
136107,1261,Rogia,7,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,3,,{advance=19;goodFeel=350;star=11;zawakeStage=608},,
136108,1261,Rogia,8,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,3,,{effort=13;nvalueSum=160;equipStarSum=24;zawakeStage=708},,
137101,1271,Phoenix King,1,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,1,,{advance=13;goodFeel=100;star=8},,
137102,1271,Phoenix King,2,,,Basic attack enhanced!,普攻技能獲得強化提升!,Basic attack enhanced!,,,1,,{effort=7;equipStarSum=6;equipAwakeSum=2;zawakeStage=108},,
137103,1271,Phoenix King,3,,,Basic skills enhanced!,小技能獲得強化提升!,Basic skills enhanced!,,,1,,{advance=15;goodFeel=180;star=9;zawakeStage=208},,
137104,1271,Phoenix King,4,,,Passive skills enhanced!,被動技能獲得強化提升!,Passive skills enhanced!,,,1,,{effort=9;nvalueSum=160;equipStarSum=12;zawakeStage=308},,
137105,1271,Phoenix King,5,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,1,,{advance=17;goodFeel=260;star=10;zawakeStage=408},,
137106,1271,Phoenix King,6,,,Ultimate skills enhanced!,大招技能獲得強化提升!,Ultimate skills enhanced!,,,1,,{effort=11;equipStarSum=18;equipAwakeSum=6;zawakeStage=508},,
137107,1271,Phoenix King,7,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,3,,{advance=19;goodFeel=350;star=11;zawakeStage=608},,
137108,1271,Phoenix King,8,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,3,,{effort=13;nvalueSum=160;equipStarSum=24;zawakeStage=708},,
139101,1291,lizard king,1,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,1,,{advance=13;goodFeel=100;star=8},,
139102,1291,lizard king,2,,,Basic attack enhanced!,普攻技能獲得強化提升!,Basic attack enhanced!,,,1,,{effort=7;equipStarSum=6;equipAwakeSum=2;zawakeStage=108},,
139103,1291,lizard king,3,,,Basic skills enhanced!,小技能獲得強化提升!,Basic skills enhanced!,,,1,,{advance=15;goodFeel=160;star=9;zawakeStage=208},,
139104,1291,lizard king,4,,,Passive skills enhanced!,被動技能獲得強化提升!,Passive skills enhanced!,,,1,,{effort=9;nvalueSum=140;equipStarSum=9;zawakeStage=308},,
139105,1291,lizard king,5,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,3,,{advance=16;goodFeel=220;star=10;zawakeStage=408},,
139106,1291,lizard king,6,,,Ultimate skills enhanced!,大招技能獲得強化提升!,Ultimate skills enhanced!,,,3,,{effort=11;equipStarSum=12;equipAwakeSum=4;zawakeStage=508},,
139107,1291,lizard king,7,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,3,,{advance=17;goodFeel=300;star=11;zawakeStage=608},,
139108,1291,lizard king,8,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,3,,{effort=13;nvalueSum=140;equipStarSum=15;zawakeStage=708},,
140101,1301,flame chicken,1,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,1,,{advance=13;goodFeel=100;star=8},,
140102,1301,flame chicken,2,,,Basic attack enhanced!,普攻技能獲得強化提升!,Basic attack enhanced!,,,1,,{effort=7;equipStarSum=6;equipAwakeSum=2;zawakeStage=108},,
140103,1301,flame chicken,3,,,Basic skills enhanced!,小技能獲得強化提升!,Basic skills enhanced!,,,1,,{advance=15;goodFeel=160;star=9;zawakeStage=208},,
140104,1301,flame chicken,4,,,Passive skills enhanced!,被動技能獲得強化提升!,Passive skills enhanced!,,,1,,{effort=9;nvalueSum=140;equipStarSum=9;zawakeStage=308},,
