变量名,gateID,extraVersion,_beizhu,itemMap,count,probability,probability_tw,probability_kr,itemCount
1327,22001,3,( Random drops from mobile game elite level ) ( Elite 20-01) ( Elite level ),{6323=100},1,25,25,25,
1328,22002,3,( Random drops from mobile game elite level ) ( Elite 20-02) ( Elite level ),{6323=100},1,25,25,25,
1329,22003,3,( Random drops from mobile game elite level ) ( Elite 20-03) ( Elite level ),{6323=100},1,25,25,25,
1330,22004,3,( Random drops from mobile game elite level ) ( Elite 20-04) ( Elite level ),{6323=100},1,25,25,25,
1331,22005,3,( Random drops from mobile game elite level ) ( Elite 20-05) ( Elite level ),{6323=100},1,25,25,25,
1332,22101,3,( Random drops from mobile game elite level ) ( Elite 21-01) ( Elite level ),{6323=100},1,25,25,25,
1333,22102,3,( Random drops from mobile game elite level ) ( Elite 21-02) ( Elite level ),{6323=100},1,25,25,25,
1334,22103,3,( Random drops from mobile game elite level ) ( Elite 21-03) ( Elite level ),{6323=100},1,25,25,25,
1335,22104,3,( Random drops from mobile game elite level ) ( Elite 21-04) ( Elite level ),{6323=100},1,25,25,25,
1336,22105,3,( Random drops from mobile game elite level ) ( Elite 21-05) ( Elite level ),{6323=100},1,25,25,25,
1337,22201,3,( Random drops from mobile game elite level ) ( Elite 22-01) ( Elite level ),{6323=100},1,25,25,25,
1338,22202,3,( Random drops from mobile game elite level ) ( Elite 22-02) ( Elite level ),{6323=100},1,25,25,25,
1339,22203,3,( Random drops from mobile game elite level ) ( Elite 22-03) ( Elite level ),{6323=100},1,25,25,25,
1340,22204,3,( Random drops from mobile game elite level ) ( Elite 22-04) ( Elite level ),{6323=100},1,25,25,25,
1341,22205,3,( Random drops from mobile game elite level ) ( Elite 22-05) ( Elite level ),{6323=100},1,25,25,25,
1342,22301,3,( Random drops from mobile game elite level ) ( Elite 23-01) ( Elite level ),{6323=100},1,25,25,25,
1343,22302,3,( Random drops from mobile game elite level ) ( Elite 23-02) ( Elite level ),{6323=100},1,25,25,25,
1344,22303,3,( Random drops from mobile game elite level ) ( Elite 23-03) ( Elite level ),{6323=100},1,25,25,25,
1345,22304,3,( Random drops from mobile game elite level ) ( Elite 23-04) ( Elite level ),{6323=100},1,25,25,25,
1346,22305,3,( Random drops from mobile game elite level ) ( Elite 23-05) ( Elite level ),{6323=100},1,25,25,25,
1347,22401,3,( Random drops from mobile game elite level ) ( Elite 24-01) ( Elite level ),{6323=100},1,25,25,25,
1348,22402,3,( Random drops from mobile game elite level ) ( Elite 24-02) ( Elite level ),{6323=100},1,25,25,25,
1349,22403,3,( Random drops from mobile game elite level ) ( Elite 24-03) ( Elite level ),{6323=100},1,25,25,25,
1350,22404,3,( Random drops from mobile game elite level ) ( Elite 24-04) ( Elite level ),{6323=100},1,25,25,25,
1351,22405,3,( Random drops from mobile game elite level ) ( Elite 24-05) ( Elite level ),{6323=100},1,25,25,25,
1352,22501,3,( Random drops from mobile game elite level ) ( Elite 25-01) ( Elite level ),{6323=100},1,25,25,25,
1353,22502,3,( Random drops from mobile game elite level ) ( Elite 25-02) ( Elite level ),{6323=100},1,25,25,25,
1354,22503,3,( Random drops from mobile game elite level ) ( Elite 25-03) ( Elite level ),{6323=100},1,25,25,25,
1355,22504,3,( Random drops from mobile game elite level ) ( Elite 25-04) ( Elite level ),{6323=100},1,25,25,25,
1356,22505,3,( Random drops from mobile game elite level ) ( Elite 25-05) ( Elite level ),{6323=100},1,25,25,25,
,,,,,,,,,
2001,10101,4,( Random drop from common levels in mobile games ) ( Normal 1-01) ( Normal levels ),{6368=100;6369=100;6370=100;6371=100},1,7.5,7.5,7.5,
2002,10102,4,( Random drop from normal levels in mobile games ) ( Normal 1-02) ( Normal levels ),{6368=100;6369=100;6370=100;6371=100},1,7.5,7.5,7.5,
2003,10103,4,( Normal level of mobile game drops randomly ) ( Normal 1-03) ( Normal level ),{6368=100;6369=100;6370=100;6371=100},1,7.5,7.5,7.5,
2004,10104,4,( Random drop from common levels in mobile games ) ( Normal 1-04) ( Normal levels ),{6368=100;6369=100;6370=100;6371=100},1,7.5,7.5,7.5,
2005,10105,4,( Random drop from common levels in mobile games ) ( Normal 1-05) ( Normal levels ),{6368=100;6369=100;6370=100;6371=100},1,7.5,7.5,7.5,
2006,10201,4,( Random drop from common levels in mobile games ) ( Normal 2-01) ( Normal levels ),{6368=100;6369=100;6370=100;6371=100},1,7.5,7.5,7.5,
2007,10202,4,( Random drop from ordinary levels in mobile games ) ( Normal 2-02) ( Normal levels ),{6368=100;6369=100;6370=100;6371=100},1,7.5,7.5,7.5,
2008,10203,4,( Normal level of mobile game drops randomly ) ( Normal 2-03) ( Normal level ),{6368=100;6369=100;6370=100;6371=100},1,7.5,7.5,7.5,
2009,10204,4,( Normal level of mobile game drops randomly ) ( Normal 2-04) ( Normal level ),{6368=100;6369=100;6370=100;6371=100},1,7.5,7.5,7.5,
2010,10205,4,( Normal levels of mobile games drop randomly ) ( Normal 2-05) ( Normal levels ),{6368=100;6369=100;6370=100;6371=100},1,7.5,7.5,7.5,
2011,10206,4,( Random drop from normal levels in mobile games ) ( Normal 2-06) ( Normal levels ),{6368=100;6369=100;6370=100;6371=100},1,7.5,7.5,7.5,
2012,10301,4,( Random drop from common levels in mobile games ) ( Normal 3-01) ( Normal levels ),{6368=100;6369=100;6370=100;6371=100},1,7.5,7.5,7.5,
2013,10302,4,( Random drop from normal levels in mobile games ) ( Normal 3-02) ( Normal levels ),{6368=100;6369=100;6370=100;6371=100},1,7.5,7.5,7.5,
2014,10303,4,( Random drop from normal levels in mobile games ) ( Normal 3-03) ( Normal levels ),{6368=100;6369=100;6370=100;6371=100},1,7.5,7.5,7.5,
2015,10304,4,( Normal level of mobile game drops randomly ) ( Normal 3-04) ( Normal level ),{6368=100;6369=100;6370=100;6371=100},1,7.5,7.5,7.5,
2016,10305,4,( Random drop from normal levels in mobile games ) ( Normal 3-05) ( Normal levels ),{6368=100;6369=100;6370=100;6371=100},1,7.5,7.5,7.5,
2017,10306,4,( Random drop from ordinary levels in mobile games ) ( Normal 3-06) ( Normal levels ),{6368=100;6369=100;6370=100;6371=100},1,7.5,7.5,7.5,
2018,10307,4,( Random drop from normal levels in mobile games ) ( Normal 3-07) ( Normal levels ),{6368=100;6369=100;6370=100;6371=100},1,7.5,7.5,7.5,
2019,10308,4,( Random drop from normal levels in mobile games ) ( Normal 3-08) ( Normal levels ),{6368=100;6369=100;6370=100;6371=100},1,7.5,7.5,7.5,
2020,10401,4,( Random drop from ordinary levels in mobile games ) ( Normal 4-01) ( Normal levels ),{6368=100;6369=100;6370=100;6371=100},1,7.5,7.5,7.5,
2021,10402,4,( Normal levels of mobile games drop randomly ) ( Normal 4-02) ( Normal levels ),{6368=100;6369=100;6370=100;6371=100},1,7.5,7.5,7.5,
2022,10403,4,( Normal level of mobile game drops randomly ) ( Normal 4-03) ( Normal level ),{6368=100;6369=100;6370=100;6371=100},1,7.5,7.5,7.5,
2023,10404,4,( Normal level of mobile game drops randomly ) ( Normal 4-04) ( Normal level ),{6368=100;6369=100;6370=100;6371=100},1,7.5,7.5,7.5,
2024,10405,4,( Random drop from normal levels in mobile games ) ( Normal 4-05) ( Normal levels ),{6368=100;6369=100;6370=100;6371=100},1,7.5,7.5,7.5,
2025,10406,4,( Random drop from common levels in mobile games ) ( Normal 4-06) ( Normal levels ),{6368=100;6369=100;6370=100;6371=100},1,7.5,7.5,7.5,
2026,10407,4,( Random drop from normal levels in mobile games ) ( Normal 4-07) ( Normal levels ),{6368=100;6369=100;6370=100;6371=100},1,7.5,7.5,7.5,
2027,10408,4,( Normal levels of mobile games drop randomly ) ( Normal 4-08) ( Normal levels ),{6368=100;6369=100;6370=100;6371=100},1,7.5,7.5,7.5,
2028,10501,4,( Random drop from normal levels in mobile games ) ( Normal 5-01) ( Normal levels ),{6368=100;6369=100;6370=100;6371=100},1,7.5,7.5,7.5,
2029,10502,4,( Random drop from normal levels in mobile games ) ( Normal 5-02) ( Normal levels ),{6368=100;6369=100;6370=100;6371=100},1,7.5,7.5,7.5,
2030,10503,4,( Random drop from normal levels in mobile games ) ( Normal 5-03) ( Normal levels ),{6368=100;6369=100;6370=100;6371=100},1,7.5,7.5,7.5,
2031,10504,4,( Random drop from normal levels in mobile games ) ( Normal 5-04) ( Normal levels ),{6368=100;6369=100;6370=100;6371=100},1,7.5,7.5,7.5,
2032,10505,4,( Random drop from normal levels in mobile games ) ( Normal 5-05) ( Normal levels ),{6368=100;6369=100;6370=100;6371=100},1,7.5,7.5,7.5,
2033,10506,4,( Random drop from normal levels in mobile games ) ( Normal 5-06) ( Normal levels ),{6368=100;6369=100;6370=100;6371=100},1,7.5,7.5,7.5,
2034,10507,4,( Random drop from common levels in mobile games ) ( Normal 5-07) ( Normal levels ),{6368=100;6369=100;6370=100;6371=100},1,7.5,7.5,7.5,
2035,10508,4,( Random drop from normal levels in mobile games ) ( Normal 5-08) ( Normal levels ),{6368=100;6369=100;6370=100;6371=100},1,7.5,7.5,7.5,
2036,10509,4,( Random drop from normal levels in mobile games ) ( Normal 5-09) ( Normal levels ),{6368=100;6369=100;6370=100;6371=100},1,7.5,7.5,7.5,
2037,10510,4,( Random drop from ordinary levels in mobile games ) ( Normal 5-10) ( Normal levels ),{6368=100;6369=100;6370=100;6371=100},1,7.5,7.5,7.5,
2038,10601,4,( Random drop from normal levels in mobile games ) ( Normal 6-01) ( Normal levels ),{6368=100;6369=100;6370=100;6371=100},1,7.5,7.5,7.5,
2039,10602,4,( Random drop from normal levels in mobile games ) ( Normal 6-02) ( Normal levels ),{6368=100;6369=100;6370=100;6371=100},1,7.5,7.5,7.5,
2040,10603,4,( Random drop from normal levels in mobile games ) ( Normal 6-03) ( Normal levels ),{6368=100;6369=100;6370=100;6371=100},1,7.5,7.5,7.5,
2041,10604,4,( Random drop from normal levels in mobile games ) ( Normal 6-04) ( Normal levels ),{6368=100;6369=100;6370=100;6371=100},1,7.5,7.5,7.5,
2042,10605,4,( Random drop from normal levels in mobile games ) ( Normal 6-05) ( Normal levels ),{6368=100;6369=100;6370=100;6371=100},1,7.5,7.5,7.5,
2043,10606,4,( Random drop from common levels in mobile games ) ( Normal 6-06) ( Normal levels ),{6368=100;6369=100;6370=100;6371=100},1,7.5,7.5,7.5,
2044,10607,4,( Random drop from common levels in mobile games ) ( Normal 6-07) ( Normal levels ),{6368=100;6369=100;6370=100;6371=100},1,7.5,7.5,7.5,
2045,10608,4,( Random drop from normal levels in mobile games ) ( Normal 6-08) ( Normal levels ),{6368=100;6369=100;6370=100;6371=100},1,7.5,7.5,7.5,
2046,10609,4,( Random drop from normal levels in mobile games ) ( Normal 6-09) ( Normal levels ),{6368=100;6369=100;6370=100;6371=100},1,7.5,7.5,7.5,
2047,10610,4,( Random drop from ordinary levels in mobile games ) ( Normal 6-10) ( Normal levels ),{6368=100;6369=100;6370=100;6371=100},1,7.5,7.5,7.5,
2048,10701,4,( Random drop from normal levels in mobile games ) ( Normal 7-01) ( Normal levels ),{6368=100;6369=100;6370=100;6371=100},1,7.5,7.5,7.5,
2049,10702,4,( Random drop from normal levels in mobile games ) ( Normal 7-02) ( Normal levels ),{6368=100;6369=100;6370=100;6371=100},1,7.5,7.5,7.5,
2050,10703,4,( Random drop from normal levels in mobile games ) ( Normal 7-03) ( Normal levels ),{6368=100;6369=100;6370=100;6371=100},1,7.5,7.5,7.5,
2051,10704,4,( Random drop from normal levels in mobile games ) ( Normal 7-04) ( Normal levels ),{6368=100;6369=100;6370=100;6371=100},1,7.5,7.5,7.5,
2052,10705,4,( Random drop from normal levels in mobile games ) ( Normal 7-05) ( Normal levels ),{6368=100;6369=100;6370=100;6371=100},1,7.5,7.5,7.5,
2053,10706,4,( Random drop from normal levels in mobile games ) ( Normal 7-06) ( Normal levels ),{6368=100;6369=100;6370=100;6371=100},1,7.5,7.5,7.5,
2054,10707,4,( Random drop from common levels in mobile games ) ( Normal 7-07) ( Normal levels ),{6368=100;6369=100;6370=100;6371=100},1,7.5,7.5,7.5,
2055,10708,4,( Random drop from ordinary levels in mobile games ) ( Normal 7-08) ( Normal levels ),{6368=100;6369=100;6370=100;6371=100},1,7.5,7.5,7.5,
2056,10709,4,( Random drop from common levels in mobile games ) ( Normal 7-09) ( Normal levels ),{6368=100;6369=100;6370=100;6371=100},1,7.5,7.5,7.5,
2057,10710,4,( Random drop from ordinary levels in mobile games ) ( Normal 7-10) ( Normal levels ),{6368=100;6369=100;6370=100;6371=100},1,7.5,7.5,7.5,
2058,10801,4,( Normal level of mobile game drops randomly ) ( Normal 8-01) ( Normal level ),{6368=100;6369=100;6370=100;6371=100},1,7.5,7.5,7.5,
2059,10802,4,( Normal levels of mobile games drop randomly ) ( Normal 8-02) ( Normal levels ),{6368=100;6369=100;6370=100;6371=100},1,7.5,7.5,7.5,
2060,10803,4,( Normal level of mobile game drops randomly ) ( Normal 8-03) ( Normal level ),{6368=100;6369=100;6370=100;6371=100},1,7.5,7.5,7.5,
2061,10804,4,( Normal levels of mobile games drop randomly ) ( Normal 8-04) ( Normal levels ),{6368=100;6369=100;6370=100;6371=100},1,7.5,7.5,7.5,
2062,10805,4,( Random drop from normal levels in mobile games ) ( Normal 8-05) ( Normal levels ),{6368=100;6369=100;6370=100;6371=100},1,7.5,7.5,7.5,
2063,10806,4,( Random drop from normal levels in mobile games ) ( Normal 8-06) ( Normal levels ),{6368=100;6369=100;6370=100;6371=100},1,7.5,7.5,7.5,
2064,10807,4,( Random drop from normal levels in mobile games ) ( Normal 8-07) ( Normal levels ),{6368=100;6369=100;6370=100;6371=100},1,7.5,7.5,7.5,
2065,10808,4,( Normal levels of mobile games drop randomly ) ( Normal 8-08) ( Normal levels ),{6368=100;6369=100;6370=100;6371=100},1,7.5,7.5,7.5,
2066,10809,4,( Normal levels of mobile games drop randomly ) ( Normal 8-09) ( Normal levels ),{6368=100;6369=100;6370=100;6371=100},1,7.5,7.5,7.5,
2067,10810,4,( Random drop from ordinary levels in mobile games ) ( Normal 8-10) ( Normal levels ),{6368=100;6369=100;6370=100;6371=100},1,7.5,7.5,7.5,
2068,10901,4,( Random drop from normal levels in mobile games ) ( Normal 9-01) ( Normal levels ),{6368=100;6369=100;6370=100;6371=100},1,7.5,7.5,7.5,
2069,10902,4,( Random drop from normal levels in mobile games ) ( Normal 9-02) ( Normal levels ),{6368=100;6369=100;6370=100;6371=100},1,7.5,7.5,7.5,
2070,10903,4,( Normal level of mobile game drops randomly ) ( Normal 9-03) ( Normal level ),{6368=100;6369=100;6370=100;6371=100},1,7.5,7.5,7.5,
2071,10904,4,( Normal level of mobile game drops randomly ) ( Normal 9-04) ( Normal level ),{6368=100;6369=100;6370=100;6371=100},1,7.5,7.5,7.5,
2072,10905,4,( Random drop from normal levels in mobile games ) ( Normal 9-05) ( Normal levels ),{6368=100;6369=100;6370=100;6371=100},1,7.5,7.5,7.5,
2073,10906,4,( Random drop from common levels in mobile games ) ( Normal 9-06) ( Normal levels ),{6368=100;6369=100;6370=100;6371=100},1,7.5,7.5,7.5,
2074,10907,4,( Random drop from normal levels in mobile games ) ( Normal 9-07) ( Normal levels ),{6368=100;6369=100;6370=100;6371=100},1,7.5,7.5,7.5,
2075,10908,4,( Random drop from normal levels in mobile games ) ( Normal 9-08) ( Normal levels ),{6368=100;6369=100;6370=100;6371=100},1,7.5,7.5,7.5,
2076,10909,4,( Random drop from ordinary levels in mobile games ) ( Normal 9-09) ( Normal levels ),{6368=100;6369=100;6370=100;6371=100},1,7.5,7.5,7.5,
2077,10910,4,( Normal level of mobile game drops randomly ) ( Normal 9-10) ( Normal level ),{6368=100;6369=100;6370=100;6371=100},1,7.5,7.5,7.5,
2078,11001,4,( Normal level of mobile game drops randomly ) ( Normal 10-01) ( Normal level ),{6368=100;6369=100;6370=100;6371=100},1,7.5,7.5,7.5,
2079,11002,4,( Random drop from common levels in mobile games ) ( Normal 10-02) ( Normal levels ),{6368=100;6369=100;6370=100;6371=100},1,7.5,7.5,7.5,
2080,11003,4,( Random drop from normal levels in mobile games ) ( Normal 10-03) ( Normal levels ),{6368=100;6369=100;6370=100;6371=100},1,7.5,7.5,7.5,
2081,11004,4,( Random drop from normal levels in mobile games ) ( Normal 10-04) ( Normal levels ),{6368=100;6369=100;6370=100;6371=100},1,7.5,7.5,7.5,
2082,11005,4,( Random drop from common levels in mobile games ) ( Normal 10-05) ( Normal levels ),{6368=100;6369=100;6370=100;6371=100},1,7.5,7.5,7.5,
2083,11006,4,( Random drop from common levels in mobile games ) ( Normal 10-06) ( Normal levels ),{6368=100;6369=100;6370=100;6371=100},1,7.5,7.5,7.5,
2084,11007,4,( Random drop from common levels in mobile games ) ( Normal 10-07) ( Normal levels ),{6368=100;6369=100;6370=100;6371=100},1,7.5,7.5,7.5,
2085,11008,4,( Random drop from common levels in mobile games ) ( Normal 10-08) ( Normal levels ),{6368=100;6369=100;6370=100;6371=100},1,7.5,7.5,7.5,
2086,11009,4,( Random drop from ordinary levels in mobile games ) ( Normal 10-09) ( Normal levels ),{6368=100;6369=100;6370=100;6371=100},1,7.5,7.5,7.5,
2087,11010,4,( Random drop from common levels in mobile games ) ( Normal 10-10) ( Normal levels ),{6368=100;6369=100;6370=100;6371=100},1,7.5,7.5,7.5,
2088,11101,4,( Random drop from common levels in mobile games ) ( Normal 11-01) ( Normal levels ),{6368=100;6369=100;6370=100;6371=100},1,7.5,7.5,7.5,
2089,11102,4,( Random drop from common levels in mobile games ) ( Normal 11-02) ( Normal levels ),{6368=100;6369=100;6370=100;6371=100},1,7.5,7.5,7.5,
