变量名,feelType,level,needExp,attrType1,attrNum1,attrType2,attrNum2,attrType3,attrNum3,attrType4,attrNum4,attrType5,attrNum5,attrType6,attrNum6
6399,4,398,780,7,9180,8,9180,1,30600,9,3029,10,3029,13,1010
6400,4,399,780,7,9180,8,9180,1,30600,9,3060,10,3060,13,1010
6401,4,400,800,7,9180,8,9180,1,30600,9,3060,10,3060,13,1020
6402,4,401,800,7,9272,8,9272,1,30600,9,3060,10,3060,13,1020
6403,4,402,800,7,9272,8,9272,1,30906,9,3060,10,3060,13,1020
6404,4,403,800,7,9272,8,9272,1,30906,9,3091,10,3091,13,1020
6405,4,404,800,7,9272,8,9272,1,30906,9,3091,10,3091,13,1030
6406,4,405,800,7,9364,8,9364,1,30906,9,3091,10,3091,13,1030
6407,4,406,800,7,9364,8,9364,1,31212,9,3091,10,3091,13,1030
6408,4,407,800,7,9364,8,9364,1,31212,9,3121,10,3121,13,1030
6409,4,408,800,7,9364,8,9364,1,31212,9,3121,10,3121,13,1040
6410,4,409,800,7,9455,8,9455,1,31212,9,3121,10,3121,13,1040
6411,4,410,800,7,9455,8,9455,1,31518,9,3121,10,3121,13,1040
6412,4,411,820,7,9455,8,9455,1,31518,9,3152,10,3152,13,1040
6413,4,412,820,7,9455,8,9455,1,31518,9,3152,10,3152,13,1051
6414,4,413,820,7,9547,8,9547,1,31518,9,3152,10,3152,13,1051
6415,4,414,820,7,9547,8,9547,1,31824,9,3152,10,3152,13,1051
6416,4,415,820,7,9547,8,9547,1,31824,9,3182,10,3182,13,1051
6417,4,416,820,7,9547,8,9547,1,31824,9,3182,10,3182,13,1061
6418,4,417,820,7,9639,8,9639,1,31824,9,3182,10,3182,13,1061
6419,4,418,820,7,9639,8,9639,1,32130,9,3182,10,3182,13,1061
6420,4,419,820,7,9639,8,9639,1,32130,9,3213,10,3213,13,1061
6421,4,420,820,7,10206,8,10206,1,34020,9,3402,10,3402,13,1134
6422,4,421,820,7,10303,8,10303,1,34020,9,3402,10,3402,13,1134
6423,4,422,840,7,10303,8,10303,1,34344,9,3402,10,3402,13,1134
6424,4,423,840,7,10303,8,10303,1,34344,9,3434,10,3434,13,1134
6425,4,424,840,7,10303,8,10303,1,34344,9,3434,10,3434,13,1145
6426,4,425,840,7,10400,8,10400,1,34344,9,3434,10,3434,13,1145
6427,4,426,840,7,10400,8,10400,1,34668,9,3434,10,3434,13,1145
6428,4,427,840,7,10400,8,10400,1,34668,9,3467,10,3467,13,1145
6429,4,428,840,7,10400,8,10400,1,34668,9,3467,10,3467,13,1156
6430,4,429,840,7,10498,8,10498,1,34668,9,3467,10,3467,13,1156
6431,4,430,840,7,10498,8,10498,1,34992,9,3467,10,3467,13,1156
6432,4,431,840,7,10498,8,10498,1,34992,9,3499,10,3499,13,1156
6433,4,432,840,7,10498,8,10498,1,34992,9,3499,10,3499,13,1166
6434,4,433,860,7,10595,8,10595,1,34992,9,3499,10,3499,13,1166
6435,4,434,860,7,10595,8,10595,1,35316,9,3499,10,3499,13,1166
6436,4,435,860,7,10595,8,10595,1,35316,9,3532,10,3532,13,1166
6437,4,436,860,7,10595,8,10595,1,35316,9,3532,10,3532,13,1177
6438,4,437,860,7,10692,8,10692,1,35316,9,3532,10,3532,13,1177
6439,4,438,860,7,10692,8,10692,1,35640,9,3532,10,3532,13,1177
6440,4,439,860,7,10692,8,10692,1,35640,9,3564,10,3564,13,1177
6441,4,440,860,7,10692,8,10692,1,35640,9,3564,10,3564,13,1188
6442,4,441,860,7,10789,8,10789,1,35640,9,3564,10,3564,13,1188
6443,4,442,860,7,10789,8,10789,1,35964,9,3564,10,3564,13,1188
6444,4,443,860,7,10789,8,10789,1,35964,9,3596,10,3596,13,1188
6445,4,444,880,7,10789,8,10789,1,35964,9,3596,10,3596,13,1199
6446,4,445,880,7,10886,8,10886,1,35964,9,3596,10,3596,13,1199
6447,4,446,880,7,10886,8,10886,1,36288,9,3596,10,3596,13,1199
6448,4,447,880,7,10886,8,10886,1,36288,9,3629,10,3629,13,1199
6449,4,448,880,7,10886,8,10886,1,36288,9,3629,10,3629,13,1210
6450,4,449,880,7,10984,8,10984,1,36288,9,3629,10,3629,13,1210
6451,4,450,880,7,10984,8,10984,1,36612,9,3629,10,3629,13,1210
6452,4,451,880,7,10984,8,10984,1,36612,9,3661,10,3661,13,1210
6453,4,452,880,7,10984,8,10984,1,36612,9,3661,10,3661,13,1220
6454,4,453,880,7,11081,8,11081,1,36612,9,3661,10,3661,13,1220
6455,4,454,880,7,11081,8,11081,1,36936,9,3661,10,3661,13,1220
6456,4,455,900,7,11081,8,11081,1,36936,9,3694,10,3694,13,1220
6457,4,456,900,7,11081,8,11081,1,36936,9,3694,10,3694,13,1231
6458,4,457,900,7,11178,8,11178,1,36936,9,3694,10,3694,13,1231
6459,4,458,900,7,11178,8,11178,1,37260,9,3694,10,3694,13,1231
6460,4,459,900,7,11178,8,11178,1,37260,9,3726,10,3726,13,1231
6461,4,460,900,7,11178,8,11178,1,37260,9,3726,10,3726,13,1242
6462,4,461,900,7,11275,8,11275,1,37260,9,3726,10,3726,13,1242
6463,4,462,900,7,11275,8,11275,1,37584,9,3726,10,3726,13,1242
6464,4,463,900,7,11275,8,11275,1,37584,9,3758,10,3758,13,1242
6465,4,464,900,7,11275,8,11275,1,37584,9,3758,10,3758,13,1253
6466,4,465,900,7,11372,8,11372,1,37584,9,3758,10,3758,13,1253
6467,4,466,920,7,11372,8,11372,1,37908,9,3758,10,3758,13,1253
6468,4,467,920,7,11372,8,11372,1,37908,9,3791,10,3791,13,1253
6469,4,468,920,7,11372,8,11372,1,37908,9,3791,10,3791,13,1264
6470,4,469,920,7,11470,8,11470,1,37908,9,3791,10,3791,13,1264
6471,4,470,920,7,11470,8,11470,1,38232,9,3791,10,3791,13,1264
6472,4,471,920,7,11470,8,11470,1,38232,9,3823,10,3823,13,1264
6473,4,472,920,7,11470,8,11470,1,38232,9,3823,10,3823,13,1274
6474,4,473,920,7,11567,8,11567,1,38232,9,3823,10,3823,13,1274
6475,4,474,920,7,11567,8,11567,1,38556,9,3823,10,3823,13,1274
6476,4,475,920,7,11567,8,11567,1,38556,9,3856,10,3856,13,1274
6477,4,476,920,7,11567,8,11567,1,38556,9,3856,10,3856,13,1285
6478,4,477,940,7,11664,8,11664,1,38556,9,3856,10,3856,13,1285
6479,4,478,940,7,11664,8,11664,1,38880,9,3856,10,3856,13,1285
6480,4,479,940,7,11664,8,11664,1,38880,9,3888,10,3888,13,1285
6481,4,480,940,7,12312,8,12312,1,41040,9,4104,10,4104,13,1368
6482,4,481,940,7,12415,8,12415,1,41040,9,4104,10,4104,13,1368
6483,4,482,940,7,12415,8,12415,1,41382,9,4104,10,4104,13,1368
6484,4,483,940,7,12415,8,12415,1,41382,9,4138,10,4138,13,1368
6485,4,484,940,7,12415,8,12415,1,41382,9,4138,10,4138,13,1379
6486,4,485,940,7,12517,8,12517,1,41382,9,4138,10,4138,13,1379
6487,4,486,940,7,12517,8,12517,1,41724,9,4138,10,4138,13,1379
6488,4,487,940,7,12517,8,12517,1,41724,9,4172,10,4172,13,1379
6489,4,488,960,7,12517,8,12517,1,41724,9,4172,10,4172,13,1391
6490,4,489,960,7,12620,8,12620,1,41724,9,4172,10,4172,13,1391
6491,4,490,960,7,12620,8,12620,1,42066,9,4172,10,4172,13,1391
6492,4,491,960,7,12620,8,12620,1,42066,9,4207,10,4207,13,1391
6493,4,492,960,7,12620,8,12620,1,42066,9,4207,10,4207,13,1402
6494,4,493,960,7,12722,8,12722,1,42066,9,4207,10,4207,13,1402
6495,4,494,960,7,12722,8,12722,1,42408,9,4207,10,4207,13,1402
6496,4,495,960,7,12722,8,12722,1,42408,9,4241,10,4241,13,1402
6497,4,496,960,7,12722,8,12722,1,42408,9,4241,10,4241,13,1414
6498,4,497,960,7,12825,8,12825,1,42408,9,4241,10,4241,13,1414
6499,4,498,960,7,12825,8,12825,1,42750,9,4241,10,4241,13,1414
6500,4,499,980,7,12825,8,12825,1,42750,9,4275,10,4275,13,1414
6501,4,500,980,7,12825,8,12825,1,42750,9,4275,10,4275,13,1425



