"﻿变量名",sceneName,sceneName_tw,sceneName_en,sceneName_vn,sceneName_kr,_beizhu,monsters,boss,icon,gateType,sceneType,sceneCount,roundLimit,deployType,deployCardNumLimit,deployNum,deployNatureLimit,backMusic,backGround,bg_boss,bg_boss_pos,ownerId,onlyClassify,openLevel,preGateID,stars,showLevel,sceneLevel,skillLevel,sceneLevelCorrect,demonCorrect,demonCorrectSelf,dayChallengeMax,staminaCost,cardExp,roleExp,dropIds,gold,desc,desc_tw,desc_en,desc_vn,desc_kr,sandangAward,worldLevelSaodangAward,forbidMarkID,winAward,star3Award,kssdFlag,chestAward,pos,awardPos,frontWay,monsterRange,finishPoint,isWheel,isQuickSweep,tag
12005,Shadow Mountain,暗影山,,404404,암영산,,<{unitId=60273;level=130;advance=14};{unitId=61302;level=130;advance=14};{unitId=62072;level=130;advance=14};>,<{unitId=71903;level=130;advance=16}>,,,4,3,,,,,,,battle/scene/bg_xcdg.jpg,config/big_hero/normal/img_376_jjg@.png,,30,,,,<{key=1;value=1};{key=2;value=2};{key=3;value=6}>,130,660,660,,,,9999,6,120,6,{5000=0;5032=0;5021=0},3570,,,,,,{14=2;13=1},{14=3},,,,1,,{x=999;y=859},,<<418;824>;<551;759>;<713;747>;<999;859>>,,,,1,
12006,Shadow Mountain,暗影山,,404404,암영산,,<{unitId=52683;level=131;advance=14};{unitId=60012;level=131;advance=14};{unitId=52963;level=131;advance=14};{unitId=60632;level=131;advance=14};{unitId=60091;level=131;advance=14};>,<{unitId=70333;level=131;advance=16}>,config/portrait/simple/img_462_zbcg@.png,,4,3,,,,,,,battle/scene/bg_xcdg.jpg,config/big_hero/normal/img_462_zbcg@.png,,30,,,,<{key=1;value=1};{key=2;value=2};{key=3;value=6}>,131,665,665,,,,9999,6,120,6,{5000=0;5032=0;5021=0},3570,,,,,,{14=2;13=1},{14=3},,,,,{talent_point=1;rmb=10;gold=10000},{x=1287;y=693},{x=1490;y=673},<<999;859>;<1287;693>>,,,,,
12007,Shadow Mountain,暗影山,,404404,암영산,,<{unitId=60471;level=132;advance=14};{unitId=60371;level=132;advance=14};>,<{unitId=183413;level=132;advance=16}>,,,4,3,,,,,,,battle/scene/bg_xcdg.jpg,config/big_hero/normal/img_681_jdjg@.png,,30,,,,<{key=1;value=1};{key=2;value=2};{key=3;value=6}>,132,670,670,,,,9999,6,120,6,{5000=0;5032=0;5021=0},3570,,,,,,{14=2;13=1},{14=3},,,,,,{x=1713;y=462},,<<1287;693>;<1490;673>;<1574;508>;<1713;462>>,,,,,
12008,Shadow Mountain,暗影山,,404404,암영산,,<{unitId=61071;level=133;advance=14};{unitId=60351;level=133;advance=14};{unitId=62633;level=133;advance=14};{unitId=61901;level=133;advance=14};>,<{unitId=71503;level=133;advance=16}>,config/portrait/simple/img_306_bskdl@.png,,4,3,,,,,,,battle/scene/bg_xcdg.jpg,config/big_hero/normal/img_306_bskdl@.png,,30,,,,<{key=1;value=1};{key=2;value=2};{key=3;value=6}>,133,675,675,,,,9999,6,120,6,{5000=0;5033=0;5019=0},3570,,,,,,{14=2;13=1},{14=3},,,,1,{talent_point=1;rmb=10;gold=10000},{x=2025;y=610},{x=1968;y=902},<<1713;462>;<1930;539>;<2025;610>>,,,,1,
12009,Shadow Mountain,暗影山,,404404,암영산,,<{unitId=60013;level=134;advance=14};{unitId=61503;level=134;advance=14};{unitId=63341;level=134;advance=14};>,<{unitId=182242;level=134;advance=18}>,,,4,3,,,,,,,battle/scene/bg_xcdg.jpg,config/big_hero/normal/img_448_lklo@.png,,30,,,,<{key=1;value=1};{key=2;value=2};{key=3;value=6}>,134,680,680,,,,9999,6,120,6,{5000=0;5033=0;5019=0},3570,,,,,,{14=2;13=1},{14=3},,,,,,{x=1753;y=926},,<<2025;610>;<1892;749>;<1968;902>;<1753;926>>,,,,,
12010,Shadow Mountain,暗影山,,404404,암영산,,<{unitId=52231;level=135;advance=14};{unitId=62231;level=135;advance=14};{unitId=52301;level=135;advance=14};{unitId=60023;level=135;advance=14};{unitId=62073;level=135;advance=14};>,<{unitId=181981;level=135;advance=18}>,config/portrait/simple/img_384_lkz@.png,,4,3,,,,,,,battle/scene/bg_xcdg.jpg,config/big_hero/normal/img_384_lkz@.png,,30,,,,<{key=1;value=1};{key=2;value=2};{key=3;value=6}>,135,685,685,,,,9999,6,120,6,{5000=0;5033=0;5019=0},3570,,,,,,{14=2;13=1},{14=3},,,,,,{x=1461;y=985},,<<1753;926>;<1461;985>>,,,,,
12101,Aroma City,香薰市,,404404,향수시,主线21章,<{unitId=60102;level=136;advance=15};{unitId=60542;level=136;advance=15};{unitId=62681;level=136;advance=15};>,<{unitId=70222;level=136;advance=17}>,,,4,3,,,,,,,battle/scene/bg_xcdg.jpg,config/big_hero/normal/img_55_gdy@.png,,31,,,,<{key=1;value=1};{key=2;value=2};{key=3;value=6}>,136,690,690,,,,9999,6,120,6,{5000=0;5034=0},3780,,,,,,{14=2;13=2},{14=3;13=1},,,,1,,{x=463;y=397},,<<463;397>>,,,,1,
12102,Aroma City,香薰市,,404404,향수시,主线21章,<{unitId=50791;level=137;advance=15};{unitId=50072;level=137;advance=15};{unitId=60803;level=137;advance=15};{unitId=60803;level=137;advance=15};>,<{unitId=73303;level=137;advance=17}>,config/portrait/simple/img_658_jhrw@.png,,4,3,,,,,,,battle/scene/bg_xcdg.jpg,config/big_hero/normal/img_658_jhrw@.png,,31,,,,<{key=1;value=1};{key=2;value=2};{key=3;value=6}>,137,695,695,,,,9999,6,120,6,{5000=0;5034=0},3780,,,,,,{14=2;13=2},{14=3;13=1},,,,,{talent_point=1;rmb=10;gold=10000},{x=752;y=345},{x=1005;y=306},<<463;397>;<752;345>>,,,,,
12103,Aroma City,香薰市,,404404,향수시,主线21章,<{unitId=61071;level=138;advance=15};{unitId=62681;level=138;advance=15};{unitId=60572;level=138;advance=15};{unitId=62483;level=138;advance=15};>,<{unitId=70632;level=138;advance=17}>,,,4,3,,,,,,,battle/scene/bg_xcdg.jpg,config/big_hero/normal/img_130_bll@.png,,31,,,,<{key=1;value=1};{key=2;value=2};{key=3;value=6}>,138,700,700,,,,9999,6,120,6,{5000=0;5034=0},3780,,,,,,{14=2;13=2},{14=3;13=1},,,,,,{x=752;y=653},,<<752;345>;<881;283>;<1005;306>;<881;463>;<883;596>;<752;653>>,,,,,
12104,Aroma City,香薰市,,404404,향수시,主线21章,<{unitId=60111;level=139;advance=15};{unitId=61902;level=139;advance=15};{unitId=60472;level=139;advance=15};{unitId=60803;level=139;advance=15};>,<{unitId=71241;level=139;advance=17}>,config/portrait/simple/img_245_sj@.png,,4,3,,,,,,,battle/scene/bg_xcdg.jpg,config/big_hero/normal/img_245_sj@.png,,31,,,,<{key=1;value=1};{key=2;value=2};{key=3;value=6}>,139,705,705,,,,9999,6,120,6,{5000=0;5034=0},3780,,,,,,{14=2;13=2},{14=3;13=1},,,,,{talent_point=1;rmb=10;gold=10000},{x=1154;y=448},{x=1371;y=337},<<752;653>;<915;667>;<1154;448>>,,,,,
12105,Aroma City,香薰市,,404404,향수시,主线21章,<{unitId=60333;level=140;advance=15};{unitId=60102;level=140;advance=15};{unitId=60792;level=140;advance=15};>,<{unitId=72233;level=140;advance=17}>,,,4,3,,,,,,,battle/scene/bg_xcdg.jpg,config/big_hero/normal/img_445_lyls@.png,,31,,,,<{key=1;value=1};{key=2;value=2};{key=3;value=6}>,140,710,710,,,,9999,6,120,6,{5000=0;5035=0},3780,,,,,,{14=2;13=2},{14=3;13=1},,,,1,,{x=1567;y=348},,<<1154;448>;<1371;337>;<1567;348>>,,,,1,
12106,Aroma City,香薰市,,404404,향수시,主线21章,<{unitId=52481;level=141;advance=15};{unitId=60133;level=141;advance=15};{unitId=52681;level=141;advance=15};{unitId=60493;level=141;advance=15};{unitId=60062;level=141;advance=15};>,<{unitId=71303;level=141;advance=17}>,config/portrait/simple/img_257_hyj@.png,,4,3,,,,,,,battle/scene/bg_xcdg.jpg,config/big_hero/normal/img_257_hyj@.png,,31,,,,<{key=1;value=1};{key=2;value=2};{key=3;value=6}>,141,715,715,,,,9999,6,120,6,{5000=0;5035=0},3780,,,,,,{14=2;13=2},{14=3;13=1},,,,,{talent_point=1;rmb=10;gold=10000},{x=1559;y=663},{x=1751;y=663},<<1567;348>;<1747;389>;<1746;499>;<1559;663>>,,,,,
12107,Aroma City,香薰市,,404404,향수시,主线21章,<{unitId=60093;level=142;advance=15};{unitId=60262;level=142;advance=15};>,<{unitId=181082;level=142;advance=17}>,,,4,3,,,,,,,battle/scene/bg_xcdg.jpg,config/big_hero/normal/img_461_mnl@.png,,31,,,,<{key=1;value=1};{key=2;value=2};{key=3;value=6}>,142,720,720,,,,9999,6,120,6,{5000=0;5035=0},3780,,,,,,{14=2;13=2},{14=3;13=1},,,,,,{x=1835;y=822},,<<1559;663>;<1751;663>;<1835;822>>,,,,,
12108,Aroma City,香薰市,,404404,향수시,主线21章,<{unitId=62633;level=143;advance=15};{unitId=60081;level=143;advance=15};{unitId=60272;level=143;advance=15};{unitId=60001;level=143;advance=15};>,<{unitId=73021;level=143;advance=17}>,config/portrait/simple/img_615_jhxh@.png,,4,3,,,,,,,battle/scene/bg_xcdg.jpg,config/big_hero/normal/img_615_jhxh@.png,,31,,,,<{key=1;value=1};{key=2;value=2};{key=3;value=6}>,143,725,725,,,,9999,6,120,6,{5000=0;5036=0},3780,,,,,,{14=2;13=2},{14=3;13=1},,,,1,{talent_point=1;rmb=10;gold=10000},{x=1489;y=991},{x=1034;y=931},<<1835;822>;<1601;956>;<1489;991>>,,,,1,
12109,Aroma City,香薰市,,404404,향수시,主线21章,<{unitId=62073;level=144;advance=15};{unitId=63011;level=144;advance=15};{unitId=61261;level=144;advance=15};>,<{unitId=180721;level=144;advance=19}>,,,4,3,,,,,,,battle/scene/bg_xcdg.jpg,config/big_hero/normal/img_144_jdn@.png,,31,,,,<{key=1;value=1};{key=2;value=2};{key=3;value=6}>,144,730,730,,,,9999,6,120,6,{5000=0;5036=0},3780,,,,,,{14=2;13=2},{14=3;13=1},,,,,,{x=881;y=994},,<<1489;991>;<1034;931>;<881;994>>,,,,,
12110,Aroma City,香薰市,,404404,향수시,主线21章,<{unitId=50022;level=145;advance=15};{unitId=60192;level=145;advance=15};{unitId=50023;level=145;advance=15};{unitId=61861;level=145;advance=15};{unitId=60131;level=145;advance=15};>,<{unitId=181961;level=145;advance=19}>,config/portrait/simple/img_382_gok@.png,,4,3,,,,,,,battle/scene/bg_xcdg.jpg,config/big_hero/normal/img_382_gok@.png,,31,,,,<{key=1;value=1};{key=2;value=2};{key=3;value=6}>,145,735,735,,,,9999,6,120,6,{5000=0;5036=0},3780,,,,,,{14=2;13=2},{14=3;13=1},,,,,,{x=1278;y=743},,<<881;994>;<986;779>;<1278;743>>,,,,,
12201,Dead leaf city,枯葉市,,,,主线22章,<{unitId=60392;level=146;advance=16};{unitId=63292;level=146;advance=16};{unitId=63281;level=146;advance=16};>,<{unitId=73562;level=146;advance=18}>,,,4,3,,,,,,,battle/scene/bg_xcdg.jpg,config/big_hero/normal/img_709_xmy@.png,,32,,,,<{key=1;value=1};{key=2;value=2};{key=3;value=6}>,146,740,740,,,,9999,6,120,6,{5000=0;5037=0;5024=0},3990,,,,,,{14=3;},{14=3;13=2},,,,1,,{x=1600;y=240},,<<1600;240>;>,,,,1,
12202,Dead leaf city,枯葉市,,,,主线22章,<{unitId=52012;level=147;advance=16};{unitId=50022;level=147;advance=16};{unitId=60593;level=147;advance=16};{unitId=63542;level=147;advance=16};>,<{unitId=73353;level=147;advance=18}>,config/portrait/simple/img_671_hjfr@.png,,4,3,,,,,,,battle/scene/bg_xcdg.jpg,config/big_hero/normal/img_671_hjfr@.png,,32,,,,<{key=1;value=1};{key=2;value=2};{key=3;value=6}>,147,745,745,,,,9999,6,120,6,{5000=0;5037=0;5024=0},3990,,,,,,{14=3;},{14=3;13=2},,,,,{talent_point=1;rmb=10;gold=10000},{x=1196;y=318},{x=978;y=356},<<1600;240>;<1196;318>;>,,,,,
12203,Dead leaf city,枯葉市,,,,主线22章,<{unitId=60471;level=148;advance=16};{unitId=62012;level=148;advance=16};{unitId=60392;level=148;advance=16};{unitId=63292;level=148;advance=16};>,<{unitId=70891;level=148;advance=18}>,,,4,3,,,,,,,battle/scene/bg_xcdg.jpg,config/big_hero/normal/img_298_lll@.png,,32,,,,<{key=1;value=1};{key=2;value=2};{key=3;value=6}>,148,750,750,,,,9999,6,120,6,{5000=0;5037=0;5024=0},3990,,,,,,{14=3;},{14=3;13=2},,,,,,{x=790;y=574},,<<1196;318>;<978;356>;<978;356>;<790;574>;>,,,,,
12204,Dead leaf city,枯葉市,,,,主线22章,<{unitId=60271;level=149;advance=16};{unitId=60602;level=149;advance=16};{unitId=60092;level=149;advance=16};{unitId=62012;level=149;advance=16};>,<{unitId=71813;level=149;advance=18}>,config/portrait/simple/img_477_hyml@.png,,4,3,,,,,,,battle/scene/bg_xcdg.jpg,config/big_hero/normal/img_477_hyml@.png,,32,,,,<{key=1;value=1};{key=2;value=2};{key=3;value=6}>,149,755,755,,,,9999,6,120,6,{5000=0;5037=0;5024=0},3990,,,,,,{14=3;},{14=3;13=2},,,,,{talent_point=1;rmb=10;gold=10000},{x=1276;y=612},{x=1436;y=558},<<790;574>;<1276;612>;>,,,,,
12205,Dead leaf city,枯葉市,,,,主线22章,<{unitId=60072;level=150;advance=16};{unitId=61421;level=150;advance=16};{unitId=60692;level=150;advance=16};>,<{unitId=70131;level=150;advance=18}>,,,4,3,,,,,,,battle/scene/bg_xcdg.jpg,config/big_hero/normal/img_173_pbb@.png,,32,,,,<{key=1;value=1};{key=2;value=2};{key=3;value=6}>,150,760,760,,,,9999,6,120,6,{5000=0;5038=0;5022=0},3990,,,,,,{14=3;},{14=3;13=2},,,,1,,{x=1736;y=718},,<<1276;612>;<1436;558>;<1436;558>;<1736;718>;>,,,,1,
12206,Dead leaf city,枯葉市,,,,主线22章,<{unitId=53541;level=151;advance=16};{unitId=60092;level=151;advance=16};{unitId=50331;level=151;advance=16};{unitId=60033;level=151;advance=16};{unitId=60461;level=151;advance=16};>,<{unitId=70393;level=151;advance=18}>,config/portrait/simple/img_94_gg@.png,,4,3,,,,,,,battle/scene/bg_xcdg.jpg,config/big_hero/normal/img_94_gg@.png,,32,,,,<{key=1;value=1};{key=2;value=2};{key=3;value=6}>,151,765,765,,,,9999,6,120,6,{5000=0;5038=0;5022=0},3990,,,,,,{14=3;},{14=3;13=2},,,,,{talent_point=1;rmb=10;gold=10000},{x=1910;y=840},{x=1699;y=968},<<1736;718>;<1910;840>;>,,,,,
12207,Dead leaf city,枯葉市,,,,主线22章,<{unitId=60452;level=152;advance=16};{unitId=61421;level=152;advance=16};>,<{unitId=181392;level=152;advance=18}>,,,4,3,,,,,,,battle/scene/bg_xcdg.jpg,config/big_hero/normal/img_281_qlla@.png,,32,,,,<{key=1;value=1};{key=2;value=2};{key=3;value=6}>,152,770,770,,,,9999,6,120,6,{5000=0;5038=0;5022=0},3990,,,,,,{14=3;},{14=3;13=2},,,,,,{x=1488;y=1096},,<<1910;840>;<1699;968>;<1488;1096>;>,,,,,
12208,Dead leaf city,枯葉市,,,,主线22章,<{unitId=61612;level=153;advance=16};{unitId=60071;level=153;advance=16};{unitId=62301;level=153;advance=16};{unitId=62301;level=153;advance=16};>,<{unitId=71394;level=153;advance=18}>,config/portrait/simple/img_475_alld@.png,,4,3,,,,,,,battle/scene/bg_xcdg.jpg,config/big_hero/normal/img_475_alld@.png,,32,,,,<{key=1;value=1};{key=2;value=2};{key=3;value=6}>,153,775,775,,,,9999,6,120,6,{5000=0;5039=0;5023=0},3990,,,,,,{14=3;},{14=3;13=2},,,,1,{talent_point=1;rmb=10;gold=10000},{x=1260;y=944},{x=1118;y=812},<<1488;1096>;<1520;952>;<1260;944>;>,,,,1,
12209,Dead leaf city,枯葉市,,,,主线22章,<{unitId=62482;level=154;advance=16};{unitId=61231;level=154;advance=16};{unitId=61612;level=154;advance=16};>,<{unitId=180263;level=154;advance=20}>,,,4,3,,,,,,,battle/scene/bg_xcdg.jpg,config/big_hero/normal/img_65_hd@.png,,32,,,,<{key=1;value=1};{key=2;value=2};{key=3;value=6}>,154,780,780,,,,9999,6,120,6,{5000=0;5039=0;5023=0},3990,,,,,,{14=3;},{14=3;13=2},,,,,,{x=976;y=680},,<<1260;944>;<1118;812>;<976;680>;>,,,,,
12210,Dead leaf city,枯葉市,,,,主线22章,<{unitId=51292;level=155;advance=16};{unitId=63341;level=155;advance=16};{unitId=50602;level=155;advance=16};{unitId=61812;level=155;advance=16};>,<{unitId=180761;level=155;advance=20}>,config/portrait/simple/img_150_cm@.png,,4,3,,,,,,,battle/scene/bg_xcdg.jpg,config/big_hero/normal/img_150_cm@.png,,32,,,,<{key=1;value=1};{key=2;value=2};{key=3;value=6}>,155,785,785,,,,9999,6,120,6,{5000=0;5039=0;5023=0},3990,,,,,,{14=3;},{14=3;13=2},,,,,,{x=576;y=898},,<<976;680>;<576;898>;>,,,,,
12301,,,,,,,,,,,4,3,,,,,,,,,,30,,,,,,,,,,,9999,6,120,6,{5000=0;5040=0},4200,,,,,,{14=3;13=1},{14=4},,,,1,,{x=2071;y=747},,<<2071;747>>,,,,1,
12302,,,,,,,,,,,4,3,,,,,,,,,,30,,,,,,,,,,,9999,6,120,6,{5000=0;5040=0},4200,,,,,,{14=3;13=1},{14=4},,,,,{talent_point=1;rmb=10;gold=10000},{x=1782;y=540},{x=1747;y=331},<<2071;747>;<1914;683>;<1914;581>;<1782;540>>,,,,,
12303,,,,,,,,,,,4,3,,,,,,,,,,30,,,,,,,,,,,9999,6,120,6,{5000=0;5040=0},4200,,,,,,{14=3;13=1},{14=4},,,,,,{x=1417;y=349},,<<1782;540>;<1687;478>;<1838;359>;<1747;331>;<1561;289>;<1417;349>>,,,,,
12304,,,,,,,,,,,4,3,,,,,,,,,,30,,,,,,,,,,,9999,6,120,6,{5000=0;5040=0},4200,,,,,,{14=3;13=1},{14=4},,,,,{talent_point=1;rmb=10;gold=10000},{x=1034;y=345},{x=776;y=444},<<1417;349>;<1302;262>;<1034;345>>,,,,,
12305,,,,,,,,,,,4,3,,,,,,,,,,30,,,,,,,,,,,9999,6,120,6,{5000=0;5041=0},4200,,,,,,{14=3;13=1},{14=4},,,,1,,{x=625;y=549},,<<1034;345>;<923;420>;<776;444>;<759;518>;<625;549>>,,,,1,
12306,,,,,,,,,,,4,3,,,,,,,,,,30,,,,,,,,,,,9999,6,120,6,{5000=0;5041=0},4200,,,,,,{14=3;13=1},{14=4},,,,,{talent_point=1;rmb=10;gold=10000},{x=856;y=631},{x=1015;y=663},<<625;549>;<770;629>;<856;631>>,,,,,
12307,,,,,,,,,,,4,3,,,,,,,,,,30,,,,,,,,,,,9999,6,120,6,{5000=0;5041=0},4200,,,,,,{14=3;13=1},{14=4},,,,,,{x=971;y=942},,<<856;631>;<1015;663>;<971;942>>,,,,,
12308,,,,,,,,,,,4,3,,,,,,,,,,30,,,,,,,,,,,9999,6,120,6,{5000=0;5042=0},4200,,,,,,{14=3;13=1},{14=4},,,,1,{talent_point=1;rmb=10;gold=10000},{x=1204;y=774},{x=1402;y=788},<<971;942>;<1204;774>>,,,,1,
12309,,,,,,,,,,,4,3,,,,,,,,,,30,,,,,,,,,,,9999,6,120,6,{5000=0;5042=0},4200,,,,,,{14=3;13=1},{14=4},,,,,,{x=1484;y=950},,<<1204;774>;<1402;788>;<1484;950>>,,,,,
12310,,,,,,,,,,,4,3,,,,,,,,,,30,,,,,,,,,,,9999,6,120,6,{5000=0;5042=0},4200,,,,,,{14=3;13=1},{14=4},,,,,,{x=1302;y=1066},,<<1484;950>;<1458;1036>;<1302;1066>>,,,,,
12401,,,,,,,,,,,4,3,,,,,,,,,,30,,,,,,,,,,,9999,6,120,6,{5000=0;5043=0;5027=0},4410,,,,,,{14=3;13=2},{14=4;13=2},,,,1,,{x=2071;y=747},,<<2071;747>>,,,,1,
12402,,,,,,,,,,,4,3,,,,,,,,,,30,,,,,,,,,,,9999,6,120,6,{5000=0;5043=0;5027=0},4410,,,,,,{14=3;13=2},{14=4;13=2},,,,,{talent_point=1;rmb=10;gold=10000},{x=1782;y=540},{x=1747;y=331},<<2071;747>;<1914;683>;<1914;581>;<1782;540>>,,,,,
12403,,,,,,,,,,,4,3,,,,,,,,,,30,,,,,,,,,,,9999,6,120,6,{5000=0;5043=0;5027=0},4410,,,,,,{14=3;13=2},{14=4;13=2},,,,,,{x=1417;y=349},,<<1782;540>;<1687;478>;<1838;359>;<1747;331>;<1561;289>;<1417;349>>,,,,,
12404,,,,,,,,,,,4,3,,,,,,,,,,30,,,,,,,,,,,9999,6,120,6,{5000=0;5043=0;5027=0},4410,,,,,,{14=3;13=2},{14=4;13=2},,,,,{talent_point=1;rmb=10;gold=10000},{x=1034;y=345},{x=776;y=444},<<1417;349>;<1302;262>;<1034;345>>,,,,,
12405,,,,,,,,,,,4,3,,,,,,,,,,30,,,,,,,,,,,9999,6,120,6,{5000=0;5044=0;5025=0},4410,,,,,,{14=3;13=2},{14=4;13=2},,,,1,,{x=625;y=549},,<<1034;345>;<923;420>;<776;444>;<759;518>;<625;549>>,,,,1,
12406,,,,,,,,,,,4,3,,,,,,,,,,30,,,,,,,,,,,9999,6,120,6,{5000=0;5044=0;5025=0},4410,,,,,,{14=3;13=2},{14=4;13=2},,,,,{talent_point=1;rmb=10;gold=10000},{x=856;y=631},{x=1015;y=663},<<625;549>;<770;629>;<856;631>>,,,,,
12407,,,,,,,,,,,4,3,,,,,,,,,,30,,,,,,,,,,,9999,6,120,6,{5000=0;5044=0;5025=0},4410,,,,,,{14=3;13=2},{14=4;13=2},,,,,,{x=971;y=942},,<<856;631>;<1015;663>;<971;942>>,,,,,
12408,,,,,,,,,,,4,3,,,,,,,,,,30,,,,,,,,,,,9999,6,120,6,{5000=0;5045=0;5026=0},4410,,,,,,{14=3;13=2},{14=4;13=2},,,,1,{talent_point=1;rmb=10;gold=10000},{x=1204;y=774},{x=1402;y=788},<<971;942>;<1204;774>>,,,,1,
12409,,,,,,,,,,,4,3,,,,,,,,,,30,,,,,,,,,,,9999,6,120,6,{5000=0;5045=0;5026=0},4410,,,,,,{14=3;13=2},{14=4;13=2},,,,,,{x=1484;y=950},,<<1204;774>;<1402;788>;<1484;950>>,,,,,
12410,,,,,,,,,,,4,3,,,,,,,,,,30,,,,,,,,,,,9999,6,120,6,{5000=0;5045=0;5026=0},4410,,,,,,{14=3;13=2},{14=4;13=2},,,,,,{x=1302;y=1066},,<<1484;950>;<1458;1036>;<1302;1066>>,,,,,
12501,,,,,,,,,,,4,3,,,,,,,,,,30,,,,,,,,,,,9999,6,120,6,{5000=0;5046=0},4620,,,,,,{14=4;},{14=5;},,,,1,,{x=2071;y=747},,<<2071;747>>,,,,1,
12502,,,,,,,,,,,4,3,,,,,,,,,,30,,,,,,,,,,,9999,6,120,6,{5000=0;5046=0},4620,,,,,,{14=4;},{14=5;},,,,,{talent_point=1;rmb=10;gold=10000},{x=1782;y=540},{x=1747;y=331},<<2071;747>;<1914;683>;<1914;581>;<1782;540>>,,,,,
12503,,,,,,,,,,,4,3,,,,,,,,,,30,,,,,,,,,,,9999,6,120,6,{5000=0;5046=0},4620,,,,,,{14=4;},{14=5;},,,,,,{x=1417;y=349},,<<1782;540>;<1687;478>;<1838;359>;<1747;331>;<1561;289>;<1417;349>>,,,,,
12504,,,,,,,,,,,4,3,,,,,,,,,,30,,,,,,,,,,,9999,6,120,6,{5000=0;5046=0},4620,,,,,,{14=4;},{14=5;},,,,,{talent_point=1;rmb=10;gold=10000},{x=1034;y=345},{x=776;y=444},<<1417;349>;<1302;262>;<1034;345>>,,,,,
12505,,,,,,,,,,,4,3,,,,,,,,,,30,,,,,,,,,,,9999,6,120,6,{5000=0;5047=0},4620,,,,,,{14=4;},{14=5;},,,,1,,{x=625;y=549},,<<1034;345>;<923;420>;<776;444>;<759;518>;<625;549>>,,,,1,
12506,,,,,,,,,,,4,3,,,,,,,,,,30,,,,,,,,,,,9999,6,120,6,{5000=0;5047=0},4620,,,,,,{14=4;},{14=5;},,,,,{talent_point=1;rmb=10;gold=10000},{x=856;y=631},{x=1015;y=663},<<625;549>;<770;629>;<856;631>>,,,,,
12507,,,,,,,,,,,4,3,,,,,,,,,,30,,,,,,,,,,,9999,6,120,6,{5000=0;5047=0},4620,,,,,,{14=4;},{14=5;},,,,,,{x=971;y=942},,<<856;631>;<1015;663>;<971;942>>,,,,,
12508,,,,,,,,,,,4,3,,,,,,,,,,30,,,,,,,,,,,9999,6,120,6,{5000=0;5048=0},4620,,,,,,{14=4;},{14=5;},,,,1,{talent_point=1;rmb=10;gold=10000},{x=1204;y=774},{x=1402;y=788},<<971;942>;<1204;774>>,,,,1,
12509,,,,,,,,,,,4,3,,,,,,,,,,30,,,,,,,,,,,9999,6,120,6,{5000=0;5048=0},4620,,,,,,{14=4;},{14=5;},,,,,,{x=1484;y=950},,<<1204;774>;<1402;788>;<1484;950>>,,,,,
12510,,,,,,,,,,,4,3,,,,,,,,,,30,,,,,,,,,,,9999,6,120,6,{5000=0;5048=0},4620,,,,,,{14=4;},{14=5;},,,,,,{x=1302;y=1066},,<<1484;950>;<1458;1036>;<1302;1066>>,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20101,Pallet Town,真新鎮,Pallet Town,404404,태초마을,,<{unitId=53301;level=6;advance=1};{unitId=60133;level=6;advance=1};{unitId=53301;level=6;advance=1};{unitId=62482;level=6;advance=1};{unitId=62482;level=6;advance=1};>,<{unitId=70783;level=6;advance=2}>,config/portrait/jinglingtouxiang1/img_154_dzk@.png,,5,2,,,,,,,battle/scene/bg_xcdg.jpg,config/big_hero/normal/img_154_dzk@.png,,111,,,,<{key=1;value=1};{key=2;value=2};{key=3;value=6}>,6,26,26,,,,3,12,80,12,{5000=0;100=0;20781=0},875,,,,,,{11=2;},{11=4;},,,,1,{talent_point=1;rmb=20;gold=12000},{x=966;y=936},{x=736;y=736},<<966;936>>,,,,,
20102,Pallet Town,真新鎮,Pallet Town,404404,태초마을,,<{unitId=60472;level=8;advance=1};{unitId=60472;level=8;advance=1};{unitId=63472;level=8;advance=1};{unitId=63472;level=8;advance=1};>,<{unitId=72483;level=8;advance=2}>,config/portrait/jinglingtouxiang1/img_500_yww@.png,,5,2,,,,,,,battle/scene/bg_zz.jpg,config/big_hero/normal/img_500_yww@.png,,111,,,,<{key=1;value=1};{key=2;value=2};{key=3;value=6}>,8,32,32,,,,3,12,80,12,{5000=0;100=0;22481=0},875,,,,,,{11=2;},{11=4;},,,,1,{talent_point=1;rmb=20;gold=12000},{x=1200;y=600},{x=1408;y=582},<<966;936>;<736;736>;<1200;600>>,,,,,
20103,Pallet Town,真新鎮,Pallet Town,404404,태초마을,,<{unitId=61353;level=9;advance=1};{unitId=60482;level=9;advance=1};{unitId=61353;level=9;advance=1};{unitId=60482;level=9;advance=1};>,<{unitId=180003;level=9;advance=2}>,config/portrait/jinglingtouxiang1/img_3_mwh@.png,,5,2,,,,,,,battle/scene/bg_xcdg.jpg,config/big_hero/normal/img_3_mwh@.png,,111,,,,<{key=1;value=1};{key=2;value=2};{key=3;value=6}>,9,41,41,,,,3,12,80,12,{5000=0;100=0;20001=0},875,,,,,,{11=2;},{11=4;},,,,1,,{x=1918;y=742},,<<1200;600>;<1408;582>;<1918;742>>,,,,,
