﻿"﻿变量名",type,desc,desc_tw,desc_en,desc_vn,desc_kr,icon,title,title_tw,title_en,title_vn,title_kr,targetType,targetArg,targetArg2,targetDisplay,levelReq,vipReq,vipReq_tw,vipReq_en,vipReq_kr,languages,sortWeight,group,rankInGroup,point,awardArgs,goToPanel
默认值,0,"""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",1,,,"""""",1,0,0,0,0,<cn;tw;en;vn;th;kr>,0,0,0,0,{},
任务ID,任务类型,任务描述,任务描述,任务描述,任务描述_越南,任务描述_韩,任务图标,任务标题,任务标题,任务标题,任务标题_越南,任务标题_韩,任务目标类型,任务目标参数,任务目标参数2,任务目标显示参数,等级限制,vip限制,vip限制,vip限制,vip限制,语言区域,顺序,任务组,任务组排序,活跃度点数,奖励物品表,前往类型枚举:5位数关卡ID-关卡10000为主线不限关10100为主线第一章20000为困难不限关  gainWay获得途径   shop商店activity活动界面roleLogo头像界面figure个人形象界面gainGold点金界面recharge充值界面gainStamina购买体力friend好友界面cardBag背包界面strengthen还有培养界面handbook图鉴界面任意英文-数字表示其页签
5908,1,Log in daily to claim Rune Essence,每日上線領取符石精華,Log in daily to claim Rune Essence,404404,매일 접속해 룬스톤 정수 수령,config/item/icon_fsjh.png,Rune Essence,符石精華,Rune Essence,404404,룬스톤 정수,15,1,,1,,11,16,16,16,<cn;kr;en;tw>,102,5908,6,,{529=200},
5909,1,,每日上線領取抽卡幣,,,,city/task/icon_actionup.png,,抽卡幣,,,,15,1,,1,,14,20,20,20,<cn>,103,5909,7,,{6110=1},
5910,1,,每日上線領取神獸碎片,,,,city/task/icon_actionup.png,,神獸碎片,,,,15,1,,1,,16,20,20,20,<cn>,104,5910,8,,{6109=1},
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5100,1,Enhance any trinket 3 times,強化任意飾品3次,Enhance any trinket 3 times,404404,임의의 액세서리 3회 강화,city/task/icon_ycl.png,Shiny accessories,閃亮裝飾,Shiny accessories,Trang trí sáng bóng,멋진 액세서리,38,3,,3,10,,,,,,,5004,5,5,{role_exp=30;gold=10000},strengthen-equipStrengthen
,1,Upgrade skill 3 times,技能升級3次,Upgrade skill 3 times,Nâng cấp kỹ năng 3 lần,스킬 3회 레벨업,city/task/icon_ycl.png,Strong Skill,又變強力啦,Strong Skill,Nó lại mạnh mẽ hơn,더 강력해진 힘,34,3," ",3,,,,,,,,5007,1,5,{role_exp=70;gold=5000},strengthen-5
,1,Enhance any trinket 1 time,強化任意飾品1次,Enhance any trinket 1 time,Tăng cường bất kỳ phụ kiện 1 lần,임의의 액세서리 1회 강화,city/task/icon_ycl.png,Shiny accessories,閃亮裝飾,Shiny accessories,Trang trí sáng bóng,멋진 액세서리,38,1,,1,1,,,,,,,5004,1,5,{role_exp=5;gold=10000},strengthen
,1,Enhance any equipment 1 time,強化任意裝備1次,Enhance any equipment 1 time,Tăng cường bất kỳ thiết bị 1 lần,임의의 장비 1회 강화,city/task/icon_ycl.png,,,,,,38,1,,1,1,,,,,,,5005,1,,{role_exp=5;gold=10000},
,1,Enhance any equipment 2 times,強化任意裝備2次,Enhance any equipment 2 times,Tăng cường bất kỳ thiết bị 2 lần,임의의 장비 2회 강화,city/task/icon_ycl.png,,,,,,38,2,,2,1,,,,,,,5006,1,,{role_exp=10;gold=10000},
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0,Test EXP Quest-Reach Lv.1,測試經驗獲取任務-人物到達1級,Test EXP Quest-Reach Lv.1,404404,테스트 경험치 획득 퀘스트-캐릭터 1레벨 도달,ICON/task/task.png,,,,,,1,1,,1,1,,,,,,,2000,1,,{role_exp=6},10000
,0,Test EXP Quest-Reach Lv.2,測試經驗獲取任務-人物到達2級,Test EXP Quest-Reach Lv.2,404404,테스트 경험치 획득 퀘스트-캐릭터 2레벨 도달,ICON/task/task.png,,,,,,1,1,,1,1,,,,,,,2000,2,,{role_exp=6},10000
,0,Test EXP Quest-Reach Lv.3,測試經驗獲取任務-人物到達3級,Test EXP Quest-Reach Lv.3,404404,테스트 경험치 획득 퀘스트-캐릭터 3레벨 도달,ICON/task/task.png,,,,,,1,1,,1,1,,,,,,,2000,3,,{role_exp=6},10000
,0,Test EXP Quest-Reach Lv.4,測試經驗獲取任務-人物到達4級,Test EXP Quest-Reach Lv.4,404404,테스트 경험치 획득 퀘스트-캐릭터 4레벨 도달,ICON/task/task.png,,,,,,1,1,,1,1,,,,,,,2000,4,,{role_exp=6},10000
,0,Test EXP Quest-Reach Lv.5,測試經驗獲取任務-人物到達5級,Test EXP Quest-Reach Lv.5,404404,테스트 경험치 획득 퀘스트-캐릭터 5레벨 도달,ICON/task/task.png,,,,,,1,1,,1,1,,,,,,,2000,5,,{role_exp=6},10000
,0,Test EXP Quest-Reach Lv.6,測試經驗獲取任務-人物到達6級,Test EXP Quest-Reach Lv.6,404404,테스트 경험치 획득 퀘스트-캐릭터 6레벨 도달,ICON/task/task.png,,,,,,1,1,,1,1,,,,,,,2000,6,,{role_exp=6},10000
,0,Test EXP Quest-Reach Lv.7,測試經驗獲取任務-人物到達7級,Test EXP Quest-Reach Lv.7,404404,테스트 경험치 획득 퀘스트-캐릭터 7레벨 도달,ICON/task/task.png,,,,,,1,1,,1,1,,,,,,,2000,7,,{role_exp=6},10000
,0,Test EXP Quest-Reach Lv.8,測試經驗獲取任務-人物到達8級,Test EXP Quest-Reach Lv.8,404404,테스트 경험치 획득 퀘스트-캐릭터 8레벨 도달,ICON/task/task.png,,,,,,1,1,,1,1,,,,,,,2000,8,,{role_exp=12},10000
,0,Test EXP Quest-Reach Lv.9,測試經驗獲取任務-人物到達9級,Test EXP Quest-Reach Lv.9,404404,테스트 경험치 획득 퀘스트-캐릭터 9레벨 도달,ICON/task/task.png,,,,,,1,1,,1,1,,,,,,,2000,9,,{role_exp=12},10000
,0,Test EXP Quest-Reach Lv.10,測試經驗獲取任務-人物到達10級,Test EXP Quest-Reach Lv.10,404404,테스트 경험치 획득 퀘스트-캐릭터 10레벨 도달,ICON/task/task.png,,,,,,1,1,,1,1,,,,,,,2000,10,,{role_exp=12},10000
,0,Test EXP Quest-Reach Lv.11,測試經驗獲取任務-人物到達11級,Test EXP Quest-Reach Lv.11,404404,테스트 경험치 획득 퀘스트-캐릭터 11레벨 도달,ICON/task/task.png,,,,,,1,1,,1,1,,,,,,,2000,11,,{role_exp=18},10000
,0,Test EXP Quest-Reach Lv.12,測試經驗獲取任務-人物到達12級,Test EXP Quest-Reach Lv.12,404404,테스트 경험치 획득 퀘스트-캐릭터 12레벨 도달,ICON/task/task.png,,,,,,1,1,,1,1,,,,,,,2000,12,,{role_exp=30},10000
,0,Test EXP Quest-Reach Lv.13,測試經驗獲取任務-人物到達13級,Test EXP Quest-Reach Lv.13,404404,테스트 경험치 획득 퀘스트-캐릭터 13레벨 도달,ICON/task/task.png,,,,,,1,1,,1,1,,,,,,,2000,13,,{role_exp=40},10000
,0,Test EXP Quest-Reach Lv.14,測試經驗獲取任務-人物到達14級,Test EXP Quest-Reach Lv.14,404404,테스트 경험치 획득 퀘스트-캐릭터 14레벨 도달,ICON/task/task.png,,,,,,1,1,,1,1,,,,,,,2000,14,,{role_exp=50},10000
,0,Test EXP Quest-Reach Lv.15,測試經驗獲取任務-人物到達15級,Test EXP Quest-Reach Lv.15,404404,테스트 경험치 획득 퀘스트-캐릭터 15레벨 도달,ICON/task/task.png,,,,,,1,1,,1,1,,,,,,,2000,15,,{role_exp=60},10000
,0,Test EXP Quest-Reach Lv.16,測試經驗獲取任務-人物到達16級,Test EXP Quest-Reach Lv.16,404404,테스트 경험치 획득 퀘스트-캐릭터 16레벨 도달,ICON/task/task.png,,,,,,1,1,,1,1,,,,,,,2000,16,,{role_exp=70},10000
,0,Test EXP Quest-Reach Lv.17,測試經驗獲取任務-人物到達17級,Test EXP Quest-Reach Lv.17,404404,테스트 경험치 획득 퀘스트-캐릭터 17레벨 도달,ICON/task/task.png,,,,,,1,1,,1,1,,,,,,,2000,17,,{role_exp=80},10000
,0,Test EXP Quest-Reach Lv.18,測試經驗獲取任務-人物到達18級,Test EXP Quest-Reach Lv.18,404404,테스트 경험치 획득 퀘스트-캐릭터 18레벨 도달,ICON/task/task.png,,,,,,1,1,,1,1,,,,,,,2000,18,,{role_exp=90},10000
,0,Test EXP Quest-Reach Lv.19,測試經驗獲取任務-人物到達19級,Test EXP Quest-Reach Lv.19,404404,테스트 경험치 획득 퀘스트-캐릭터 19레벨 도달,ICON/task/task.png,,,,,,1,1,,1,1,,,,,,,2000,19,,{role_exp=100},10000
,0,Test EXP Quest-Reach Lv.20,測試經驗獲取任務-人物到達20級,Test EXP Quest-Reach Lv.20,404404,테스트 경험치 획득 퀘스트-캐릭터 20레벨 도달,ICON/task/task.png,,,,,,1,1,,1,1,,,,,,,2000,20,,{role_exp=120},10000
,0,Test EXP Quest-Reach Lv.21,測試經驗獲取任務-人物到達21級,Test EXP Quest-Reach Lv.21,404404,테스트 경험치 획득 퀘스트-캐릭터 21레벨 도달,ICON/task/task.png,,,,,,1,1,,1,1,,,,,,,2000,21,,{role_exp=150},10000
,0,Test EXP Quest-Reach Lv.22,測試經驗獲取任務-人物到達22級,Test EXP Quest-Reach Lv.22,404404,테스트 경험치 획득 퀘스트-캐릭터 22레벨 도달,ICON/task/task.png,,,,,,1,1,,1,1,,,,,,,2000,22,,{role_exp=190},10000
,0,Test EXP Quest-Reach Lv.23,測試經驗獲取任務-人物到達23級,Test EXP Quest-Reach Lv.23,404404,테스트 경험치 획득 퀘스트-캐릭터 23레벨 도달,ICON/task/task.png,,,,,,1,1,,1,1,,,,,,,2000,23,,{role_exp=250},10000
,0,Test EXP Quest-Reach Lv.24,測試經驗獲取任務-人物到達24級,Test EXP Quest-Reach Lv.24,404404,테스트 경험치 획득 퀘스트-캐릭터 24레벨 도달,ICON/task/task.png,,,,,,1,1,,1,1,,,,,,,2000,24,,{role_exp=320},10000
,0,Test EXP Quest-Reach Lv.25,測試經驗獲取任務-人物到達25級,Test EXP Quest-Reach Lv.25,404404,테스트 경험치 획득 퀘스트-캐릭터 25레벨 도달,ICON/task/task.png,,,,,,1,1,,1,1,,,,,,,2000,25,,{role_exp=360},10000
,0,Test EXP Quest-Reach Lv.26,測試經驗獲取任務-人物到達26級,Test EXP Quest-Reach Lv.26,404404,테스트 경험치 획득 퀘스트-캐릭터 26레벨 도달,ICON/task/task.png,,,,,,1,1,,1,1,,,,,,,2000,26,,{role_exp=400},10000
,0,Test EXP Quest-Reach Lv.27,測試經驗獲取任務-人物到達27級,Test EXP Quest-Reach Lv.27,404404,테스트 경험치 획득 퀘스트-캐릭터 27레벨 도달,ICON/task/task.png,,,,,,1,1,,1,1,,,,,,,2000,27,,{role_exp=450},10000
,0,Test EXP Quest-Reach Lv.28,測試經驗獲取任務-人物到達28級,Test EXP Quest-Reach Lv.28,404404,테스트 경험치 획득 퀘스트-캐릭터 28레벨 도달,ICON/task/task.png,,,,,,1,1,,1,1,,,,,,,2000,28,,{role_exp=500},10000
,0,Test EXP Quest-Reach Lv.29,測試經驗獲取任務-人物到達29級,Test EXP Quest-Reach Lv.29,404404,테스트 경험치 획득 퀘스트-캐릭터 29레벨 도달,ICON/task/task.png,,,,,,1,1,,1,1,,,,,,,2000,29,,{role_exp=550},10000
,0,Test EXP Quest-Reach Lv.30,測試經驗獲取任務-人物到達30級,Test EXP Quest-Reach Lv.30,404404,테스트 경험치 획득 퀘스트-캐릭터 30레벨 도달,ICON/task/task.png,,,,,,1,1,,1,1,,,,,,,2000,30,,{role_exp=600},10000
,0,Test EXP Quest-Reach Lv.31,測試經驗獲取任務-人物到達31級,Test EXP Quest-Reach Lv.31,404404,테스트 경험치 획득 퀘스트-캐릭터 31레벨 도달,ICON/task/task.png,,,,,,1,1,,1,1,,,,,,,2000,31,,{role_exp=640},10000
,0,Test EXP Quest-Reach Lv.32,測試經驗獲取任務-人物到達32級,Test EXP Quest-Reach Lv.32,404404,테스트 경험치 획득 퀘스트-캐릭터 32레벨 도달,ICON/task/task.png,,,,,,1,1,,1,1,,,,,,,2000,32,,{role_exp=670},10000
,0,Test EXP Quest-Reach Lv.33,測試經驗獲取任務-人物到達33級,Test EXP Quest-Reach Lv.33,404404,테스트 경험치 획득 퀘스트-캐릭터 33레벨 도달,ICON/task/task.png,,,,,,1,1,,1,1,,,,,,,2000,33,,{role_exp=690},10000
,0,Test EXP Quest-Reach Lv.34,測試經驗獲取任務-人物到達34級,Test EXP Quest-Reach Lv.34,404404,테스트 경험치 획득 퀘스트-캐릭터 34레벨 도달,ICON/task/task.png,,,,,,1,1,,1,1,,,,,,,2000,34,,{role_exp=710},10000
,0,Test EXP Quest-Reach Lv.35,測試經驗獲取任務-人物到達35級,Test EXP Quest-Reach Lv.35,404404,테스트 경험치 획득 퀘스트-캐릭터 35레벨 도달,ICON/task/task.png,,,,,,1,1,,1,1,,,,,,,2000,35,,{role_exp=730},10000
,0,Test EXP Quest-Reach Lv.36,測試經驗獲取任務-人物到達36級,Test EXP Quest-Reach Lv.36,404404,테스트 경험치 획득 퀘스트-캐릭터 36레벨 도달,ICON/task/task.png,,,,,,1,1,,1,1,,,,,,,2000,36,,{role_exp=780},10000
,0,Test EXP Quest-Reach Lv.37,測試經驗獲取任務-人物到達37級,Test EXP Quest-Reach Lv.37,404404,테스트 경험치 획득 퀘스트-캐릭터 37레벨 도달,ICON/task/task.png,,,,,,1,1,,1,1,,,,,,,2000,37,,{role_exp=820},10000
,0,Test EXP Quest-Reach Lv.38,測試經驗獲取任務-人物到達38級,Test EXP Quest-Reach Lv.38,404404,테스트 경험치 획득 퀘스트-캐릭터 38레벨 도달,ICON/task/task.png,,,,,,1,1,,1,1,,,,,,,2000,38,,{role_exp=860},10000
,0,Test EXP Quest-Reach Lv.39,測試經驗獲取任務-人物到達39級,Test EXP Quest-Reach Lv.39,404404,테스트 경험치 획득 퀘스트-캐릭터 39레벨 도달,ICON/task/task.png,,,,,,1,1,,1,1,,,,,,,2000,39,,{role_exp=890},10000
,0,Test EXP Quest-Reach Lv.40,測試經驗獲取任務-人物到達40級,Test EXP Quest-Reach Lv.40,404404,테스트 경험치 획득 퀘스트-캐릭터 40레벨 도달,ICON/task/task.png,,,,,,1,1,,1,1,,,,,,,2000,40,,{role_exp=920},10000
,0,Test EXP Quest-Reach Lv.41,測試經驗獲取任務-人物到達41級,Test EXP Quest-Reach Lv.41,404404,테스트 경험치 획득 퀘스트-캐릭터 41레벨 도달,ICON/task/task.png,,,,,,1,1,,1,1,,,,,,,2000,41,,{role_exp=1020},10000
,0,Test EXP Quest-Reach Lv.42,測試經驗獲取任務-人物到達42級,Test EXP Quest-Reach Lv.42,404404,테스트 경험치 획득 퀘스트-캐릭터 42레벨 도달,ICON/task/task.png,,,,,,1,1,,1,1,,,,,,,2000,42,,{role_exp=1120},10000
,0,Test EXP Quest-Reach Lv.43,測試經驗獲取任務-人物到達43級,Test EXP Quest-Reach Lv.43,404404,테스트 경험치 획득 퀘스트-캐릭터 43레벨 도달,ICON/task/task.png,,,,,,1,1,,1,1,,,,,,,2000,43,,{role_exp=1220},10000
,0,Test EXP Quest-Reach Lv.44,測試經驗獲取任務-人物到達44級,Test EXP Quest-Reach Lv.44,404404,테스트 경험치 획득 퀘스트-캐릭터 44레벨 도달,ICON/task/task.png,,,,,,1,1,,1,1,,,,,,,2000,44,,{role_exp=1320},10000
,0,Test EXP Quest-Reach Lv.45,測試經驗獲取任務-人物到達45級,Test EXP Quest-Reach Lv.45,404404,테스트 경험치 획득 퀘스트-캐릭터 45레벨 도달,ICON/task/task.png,,,,,,1,1,,1,1,,,,,,,2000,45,,{role_exp=1420},10000
,0,Test EXP Quest-Reach Lv.46,測試經驗獲取任務-人物到達46級,Test EXP Quest-Reach Lv.46,404404,테스트 경험치 획득 퀘스트-캐릭터 46레벨 도달,ICON/task/task.png,,,,,,1,1,,1,1,,,,,,,2000,46,,{role_exp=1520},10000
,0,Test EXP Quest-Reach Lv.47,測試經驗獲取任務-人物到達47級,Test EXP Quest-Reach Lv.47,404404,테스트 경험치 획득 퀘스트-캐릭터 47레벨 도달,ICON/task/task.png,,,,,,1,1,,1,1,,,,,,,2000,47,,{role_exp=1620},10000
,0,Test EXP Quest-Reach Lv.48,測試經驗獲取任務-人物到達48級,Test EXP Quest-Reach Lv.48,404404,테스트 경험치 획득 퀘스트-캐릭터 48레벨 도달,ICON/task/task.png,,,,,,1,1,,1,1,,,,,,,2000,48,,{role_exp=1720},10000
,0,Test EXP Quest-Reach Lv.49,測試經驗獲取任務-人物到達49級,Test EXP Quest-Reach Lv.49,404404,테스트 경험치 획득 퀘스트-캐릭터 49레벨 도달,ICON/task/task.png,,,,,,1,1,,1,1,,,,,,,2000,49,,{role_exp=1820},10000
,0,Test EXP Quest-Reach Lv.50,測試經驗獲取任務-人物到達50級,Test EXP Quest-Reach Lv.50,404404,테스트 경험치 획득 퀘스트-캐릭터 50레벨 도달,ICON/task/task.png,,,,,,1,1,,1,1,,,,,,,2000,50,,{role_exp=1920},10000
,0,Test EXP Quest-Reach Lv.51,測試經驗獲取任務-人物到達51級,Test EXP Quest-Reach Lv.51,404404,테스트 경험치 획득 퀘스트-캐릭터 51레벨 도달,ICON/task/task.png,,,,,,1,1,,1,1,,,,,,,2000,51,,{role_exp=1960},10000
,0,Test EXP Quest-Reach Lv.52,測試經驗獲取任務-人物到達52級,Test EXP Quest-Reach Lv.52,404404,테스트 경험치 획득 퀘스트-캐릭터 52레벨 도달,ICON/task/task.png,,,,,,1,1,,1,1,,,,,,,2000,52,,{role_exp=2160},10000
,0,Test EXP Quest-Reach Lv.53,測試經驗獲取任務-人物到達53級,Test EXP Quest-Reach Lv.53,404404,테스트 경험치 획득 퀘스트-캐릭터 53레벨 도달,ICON/task/task.png,,,,,,1,1,,1,1,,,,,,,2000,53,,{role_exp=2360},10000
,0,Test EXP Quest-Reach Lv.54,測試經驗獲取任務-人物到達54級,Test EXP Quest-Reach Lv.54,404404,테스트 경험치 획득 퀘스트-캐릭터 54레벨 도달,ICON/task/task.png,,,,,,1,1,,1,1,,,,,,,2000,54,,{role_exp=2560},10000
,0,Test EXP Quest-Reach Lv.55,測試經驗獲取任務-人物到達55級,Test EXP Quest-Reach Lv.55,404404,테스트 경험치 획득 퀘스트-캐릭터 55레벨 도달,ICON/task/task.png,,,,,,1,1,,1,1,,,,,,,2000,55,,{role_exp=2760},10000
,0,Test EXP Quest-Reach Lv.56,測試經驗獲取任務-人物到達56級,Test EXP Quest-Reach Lv.56,404404,테스트 경험치 획득 퀘스트-캐릭터 56레벨 도달,ICON/task/task.png,,,,,,1,1,,1,1,,,,,,,2000,56,,{role_exp=3060},10000
,0,Test EXP Quest-Reach Lv.57,測試經驗獲取任務-人物到達57級,Test EXP Quest-Reach Lv.57,404404,테스트 경험치 획득 퀘스트-캐릭터 57레벨 도달,ICON/task/task.png,,,,,,1,1,,1,1,,,,,,,2000,57,,{role_exp=3360},10000
,0,Test EXP Quest-Reach Lv.58,測試經驗獲取任務-人物到達58級,Test EXP Quest-Reach Lv.58,404404,테스트 경험치 획득 퀘스트-캐릭터 58레벨 도달,ICON/task/task.png,,,,,,1,1,,1,1,,,,,,,2000,58,,{role_exp=3660},10000
,0,Test EXP Quest-Reach Lv.59,測試經驗獲取任務-人物到達59級,Test EXP Quest-Reach Lv.59,404404,테스트 경험치 획득 퀘스트-캐릭터 59레벨 도달,ICON/task/task.png,,,,,,1,1,,1,1,,,,,,,2000,59,,{role_exp=3960},10000
,0,Test EXP Quest-Reach Lv.60,測試經驗獲取任務-人物到達60級,Test EXP Quest-Reach Lv.60,404404,테스트 경험치 획득 퀘스트-캐릭터 60레벨 도달,ICON/task/task.png,,,,,,1,1,,1,1,,,,,,,2000,60,,{role_exp=4260},10000
,0,Test EXP Quest-Reach Lv.61,測試經驗獲取任務-人物到達61級,Test EXP Quest-Reach Lv.61,404404,테스트 경험치 획득 퀘스트-캐릭터 61레벨 도달,ICON/task/task.png,,,,,,1,1,,1,1,,,,,,,2000,61,,{role_exp=4600},10000
,0,Test EXP Quest-Reach Lv.62,測試經驗獲取任務-人物到達62級,Test EXP Quest-Reach Lv.62,404404,테스트 경험치 획득 퀘스트-캐릭터 62레벨 도달,ICON/task/task.png,,,,,,1,1,,1,1,,,,,,,2000,62,,{role_exp=4940},10000
,0,Test EXP Quest-Reach Lv.63,測試經驗獲取任務-人物到達63級,Test EXP Quest-Reach Lv.63,404404,테스트 경험치 획득 퀘스트-캐릭터 63레벨 도달,ICON/task/task.png,,,,,,1,1,,1,1,,,,,,,2000,63,,{role_exp=5280},10000
,0,Test EXP Quest-Reach Lv.64,測試經驗獲取任務-人物到達64級,Test EXP Quest-Reach Lv.64,404404,테스트 경험치 획득 퀘스트-캐릭터 64레벨 도달,ICON/task/task.png,,,,,,1,1,,1,1,,,,,,,2000,64,,{role_exp=5620},10000
,0,Test EXP Quest-Reach Lv.65,測試經驗獲取任務-人物到達65級,Test EXP Quest-Reach Lv.65,404404,테스트 경험치 획득 퀘스트-캐릭터 65레벨 도달,ICON/task/task.png,,,,,,1,1,,1,1,,,,,,,2000,65,,{role_exp=5960},10000
,0,Test EXP Quest-Reach Lv.66,測試經驗獲取任務-人物到達66級,Test EXP Quest-Reach Lv.66,404404,테스트 경험치 획득 퀘스트-캐릭터 66레벨 도달,ICON/task/task.png,,,,,,1,1,,1,1,,,,,,,2000,66,,{role_exp=6760},10000
,0,Test EXP Quest-Reach Lv.67,測試經驗獲取任務-人物到達67級,Test EXP Quest-Reach Lv.67,404404,테스트 경험치 획득 퀘스트-캐릭터 67레벨 도달,ICON/task/task.png,,,,,,1,1,,1,1,,,,,,,2000,67,,{role_exp=7560},10000
,0,Test EXP Quest-Reach Lv.68,測試經驗獲取任務-人物到達68級,Test EXP Quest-Reach Lv.68,404404,테스트 경험치 획득 퀘스트-캐릭터 68레벨 도달,ICON/task/task.png,,,,,,1,1,,1,1,,,,,,,2000,68,,{role_exp=8360},10000
,0,Test EXP Quest-Reach Lv.69,測試經驗獲取任務-人物到達69級,Test EXP Quest-Reach Lv.69,404404,테스트 경험치 획득 퀘스트-캐릭터 69레벨 도달,ICON/task/task.png,,,,,,1,1,,1,1,,,,,,,2000,69,,{role_exp=9160},10000
,0,Test EXP Quest-Reach Lv.70,測試經驗獲取任務-人物到達70級,Test EXP Quest-Reach Lv.70,404404,테스트 경험치 획득 퀘스트-캐릭터 70레벨 도달,ICON/task/task.png,,,,,,1,1,,1,1,,,,,,,2000,70,,{role_exp=9960},10000
,0,Test EXP Quest-Reach Lv.71,測試經驗獲取任務-人物到達71級,Test EXP Quest-Reach Lv.71,404404,테스트 경험치 획득 퀘스트-캐릭터 71레벨 도달,ICON/task/task.png,,,,,,1,1,,1,1,,,,,,,2000,71,,{role_exp=10800},10000
,0,Test EXP Quest-Reach Lv.72,測試經驗獲取任務-人物到達72級,Test EXP Quest-Reach Lv.72,404404,테스트 경험치 획득 퀘스트-캐릭터 72레벨 도달,ICON/task/task.png,,,,,,1,1,,1,1,,,,,,,2000,72,,{role_exp=11640},10000
,0,Test EXP Quest-Reach Lv.73,測試經驗獲取任務-人物到達73級,Test EXP Quest-Reach Lv.73,404404,테스트 경험치 획득 퀘스트-캐릭터 73레벨 도달,ICON/task/task.png,,,,,,1,1,,1,1,,,,,,,2000,73,,{role_exp=12480},10000
,0,Test EXP Quest-Reach Lv.74,測試經驗獲取任務-人物到達74級,Test EXP Quest-Reach Lv.74,404404,테스트 경험치 획득 퀘스트-캐릭터 74레벨 도달,ICON/task/task.png,,,,,,1,1,,1,1,,,,,,,2000,74,,{role_exp=13320},10000
,0,Test EXP Quest-Reach Lv.75,測試經驗獲取任務-人物到達75級,Test EXP Quest-Reach Lv.75,404404,테스트 경험치 획득 퀘스트-캐릭터 75레벨 도달,ICON/task/task.png,,,,,,1,1,,1,1,,,,,,,2000,75,,{role_exp=14160},10000
,0,Test EXP Quest-Reach Lv.76,測試經驗獲取任務-人物到達76級,Test EXP Quest-Reach Lv.76,404404,테스트 경험치 획득 퀘스트-캐릭터 76레벨 도달,ICON/task/task.png,,,,,,1,1,,1,1,,,,,,,2000,76,,{role_exp=15000},10000
,0,Test EXP Quest-Reach Lv.77,測試經驗獲取任務-人物到達77級,Test EXP Quest-Reach Lv.77,404404,테스트 경험치 획득 퀘스트-캐릭터 77레벨 도달,ICON/task/task.png,,,,,,1,1,,1,1,,,,,,,2000,77,,{role_exp=15840},10000
,0,Test EXP Quest-Reach Lv.78,測試經驗獲取任務-人物到達78級,Test EXP Quest-Reach Lv.78,404404,테스트 경험치 획득 퀘스트-캐릭터 78레벨 도달,ICON/task/task.png,,,,,,1,1,,1,1,,,,,,,2000,78,,{role_exp=16680},10000
,0,Test EXP Quest-Reach Lv.79,測試經驗獲取任務-人物到達79級,Test EXP Quest-Reach Lv.79,404404,테스트 경험치 획득 퀘스트-캐릭터 79레벨 도달,ICON/task/task.png,,,,,,1,1,,1,1,,,,,,,2000,79,,{role_exp=17520},10000
,0,Test EXP Quest-Reach Lv.80,測試經驗獲取任務-人物到達80級,Test EXP Quest-Reach Lv.80,404404,테스트 경험치 획득 퀘스트-캐릭터 80레벨 도달,ICON/task/task.png,,,,,,1,1,,1,1,,,,,,,2000,80,,{role_exp=18360},10000
,0,Test EXP Quest-Reach Lv.81,測試經驗獲取任務-人物到達81級,Test EXP Quest-Reach Lv.81,404404,테스트 경험치 획득 퀘스트-캐릭터 81레벨 도달,ICON/task/task.png,,,,,,1,1,,1,1,,,,,,,2000,81,,{role_exp=18840},10000
,0,Test EXP Quest-Reach Lv.82,測試經驗獲取任務-人物到達82級,Test EXP Quest-Reach Lv.82,404404,테스트 경험치 획득 퀘스트-캐릭터 82레벨 도달,ICON/task/task.png,,,,,,1,1,,1,1,,,,,,,2000,82,,{role_exp=19320},10000
,0,Test EXP Quest-Reach Lv.83,測試經驗獲取任務-人物到達83級,Test EXP Quest-Reach Lv.83,404404,테스트 경험치 획득 퀘스트-캐릭터 83레벨 도달,ICON/task/task.png,,,,,,1,1,,1,1,,,,,,,2000,83,,{role_exp=19800},10000
,0,Test EXP Quest-Reach Lv.84,測試經驗獲取任務-人物到達84級,Test EXP Quest-Reach Lv.84,404404,테스트 경험치 획득 퀘스트-캐릭터 84레벨 도달,ICON/task/task.png,,,,,,1,1,,1,1,,,,,,,2000,84,,{role_exp=20280},10000
,0,Test EXP Quest-Reach Lv.85,測試經驗獲取任務-人物到達85級,Test EXP Quest-Reach Lv.85,404404,테스트 경험치 획득 퀘스트-캐릭터 85레벨 도달,ICON/task/task.png,,,,,,1,1,,1,1,,,,,,,2000,85,,{role_exp=20760},10000
,0,Test EXP Quest-Reach Lv.86,測試經驗獲取任務-人物到達86級,Test EXP Quest-Reach Lv.86,404404,테스트 경험치 획득 퀘스트-캐릭터 86레벨 도달,ICON/task/task.png,,,,,,1,1,,1,1,,,,,,,2000,86,,{role_exp=21240},10000
,0,Test EXP Quest-Reach Lv.87,測試經驗獲取任務-人物到達87級,Test EXP Quest-Reach Lv.87,404404,테스트 경험치 획득 퀘스트-캐릭터 87레벨 도달,ICON/task/task.png,,,,,,1,1,,1,1,,,,,,,2000,87,,{role_exp=21720},10000
,0,Test EXP Quest-Reach Lv.88,測試經驗獲取任務-人物到達88級,Test EXP Quest-Reach Lv.88,404404,테스트 경험치 획득 퀘스트-캐릭터 88레벨 도달,ICON/task/task.png,,,,,,1,1,,1,1,,,,,,,2000,88,,{role_exp=22200},10000
