变量名,eventID,"
  _name
  ",delay,sound,damageSeg,hpSeg,segInterval,shaker,music,"zOrder ",move,show,effectType,effectRes,effectArgs,otherEventIDs,follow,onlyTargetShow,jumpFlag,control
80231,159003,"
  blue crocodile
  ",,,<0.1;0.1;0.4;0.1;0.1;0.1;0.1>,,<0;660;1950;1650;150;150;150>,{beginT=0;endT=100;disx=20;disy=30;count=1;interval=0;isRepeat=true},,,,,,,,,,TRUE,,
80232,159092,"
  target moving
  hide
  ",,,,,,,,,<{delay=50;t=170;x=20;y=300;rot=30};{delay=220;t=350;x=30;y=350;rot=10};{delay=580;t=900;x=30;y=220;rot=-20};{delay=1480;t=900;x=30;y=250;rot=40};{delay=2380;t=320;x=0;y=0;rot=0}>,,,,,,,TRUE,,
,,,,,,,,,,,,,,,,,,,,
80311,160001,"
  big crocodile
  ",,,<0.5;0.5>,,<0;330>,{beginT=0;endT=100;disx=10;disy=10;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
80321,160003,"
  big crocodile
  ",,,<1>,,<0>,{beginT=0;endT=100;disx=15;disy=20;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
80322,160091,"
  target moving
  hide
  ",,,,,,{beginT=0;endT=100;disx=40;disy=30;count=1;interval=0;isRepeat=true},,,<{delay=500;t=90;x=420;rot=-20};{delay=720;t=280;x=0;rot=0}>,,,,,,,FALSE,,{lifeBar={show=true}}
80331,160004,"
  big crocodile
  ",,,<0.3;0.3;0.4>,,<5;5;5>,{beginT=0;endT=100;disx=10;disy=100;count=1;interval=0;isRepeat=true},,,,,,,,,,TRUE,,
80332,160092,"
  target moving
  hide
  ",,,,,,,,<{delay=0;zorder=999;lastTime=8052}>,<{delay=0;t=1;absX=1280;absY=280;scale=0.8;teamClose=5.7};{delay=2278;t=33;absX=1330;absY=-180;scale=1.9;teamClose=7};{delay=3383;t=10;absX=2200;absY=620;teamClose=2;rot=40;scale=1.4};{delay=3633;t=100;absX=2140;absY=960;teamClose=1.5;scale=0.5;rot=-20};{delay=3733;t=830;absX=2175;absY=1000;scale=0.05;rot=-150};{delay=4686;t=0;x=0;y=0;scale=1;teamClose=1;rot=0};>,<{delay=0;hide=true;lastTime=50};{delay=2365;hide=true;lastTime=1267};{delay=4586;hide=true;lastTime=10000}>,,,,<90;160093>,,TRUE,,
80333,160093,"
  sudu_bj_guang
  ",,,,,,,,,,,1,koudai_beijing/sudu_bj_guang.skel,"{addTolayer=-1;offsetX=-600;offsetY=-200;zorder=-1;aniName=dalie_skill2;aniLoop=false;lastTime=4900;screenPos=0;scale=1.2} ",,,TRUE,,
,,,,,,,,,,,,,,,,,,,,
86111,175001,"
  Bobbi
  ",,,<1>,,<0>,{beginT=0;endT=100;disx=10;disy=10;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
86121,175002,"
  Bobbi
  ",,,<1>,,<0>,{beginT=0;endT=100;disx=15;disy=20;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
86131,175003,"
  9333.3
  ",,,<0.1;0.1;0.1;0.1;0.1;0.5>,,<0;266.6;266.6;266.6;266.6;733.3>,{beginT=0;endT=100;disx=20;disy=30;count=1;interval=0;isRepeat=true},,,,,,,,,,TRUE,,
86132,175092,"
  target moving
  hide
  ",,,,,,,,,,,,,,,,TRUE,,
,,,,,,,,,,,,,,,,,,,,
86211,176001,"
  Poke Kigu
  ",,,<1>,,<0>,{beginT=0;endT=100;disx=10;disy=10;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
86221,176002,"
  Poke Kigu
  ",,,<1>,,<0>,{beginT=0;endT=100;disx=15;disy=20;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
86231,176003,"
  7200
  ",,,<0.2;0.2;0.2;0.2;0.2>,,<0;233.3;233.3;233.3;233.3>,{beginT=0;endT=100;disx=20;disy=30;count=1;interval=0;isRepeat=true},,,,,,,,,,TRUE,,
86232,176092,"
  target moving
  hide
  ",,,,,,,,,,,,,,,,TRUE,,
,,,,,,,,,,,,,,,,,,,,
86311,468001,"
  Pokkiss
  ",,,<1>,,<0>,{beginT=0;endT=100;disx=10;disy=10;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
86321,468002,"
  Pokkiss
  ",,,<0.5;0.5>,,<0;233.3>,{beginT=0;endT=100;disx=15;disy=20;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
86331,468004,"
  7800
  ",,,<1>,,<0>,{beginT=0;endT=100;disx=20;disy=30;count=1;interval=0;isRepeat=true},,,,,,,,,,TRUE,,
86332,1,"
  target moving
  hide
  ",,,,,,,,,,<{delay=0;hide=true;lastTime=5333.3}>,,,,<90;468093;468094>,,TRUE,,
86333,468093,"
  sudu_bj
  ",,,,,,,,,,,1,koudai_beijing/sudu_bj.skel,"{addTolayer=-1;offsetX=-600;offsetY=-400;zorder=-1;aniName=bokejisi_skill2;aniLoop=false;lastTime=7800;screenPos=0;scale=1} ",,,TRUE,,
86334,468094,"
  tiankong_x
  ",,,,,,,,,,,1,koudai_beijing/tiankong_x.skel,"{addTolayer=-1;offsetX=100;offsetY=0;zorder=-2;aniName=bokejisi_skill2;aniLoop=false;lastTime=7800;screenPos=0;scale=1} ",,,TRUE,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
88111,179001,"
  Mare sheep
  ",,,<1>,,<0>,,,,,,,,,,,FALSE,,{lifeBar={show=true}}
88121,179002,"
  Mare sheep
  ",,,<1>,,<0>,,,,,,,,,,,FALSE,,{lifeBar={show=true}}
88131,179003,"
  Mare sheep
  ",,,<0.25;0.25;0.25;0.25>,,<0;266.6;266.6;433.3>,,,,,,,,,,,TRUE,,
,,,,,,,,,,,,,,,,,,,,
88211,180001,"
  wooly sheep
  ",,,<1>,,<0>,,,,,,,,,,,FALSE,,{lifeBar={show=true}}
88221,180002,"
  wooly sheep
  ",,,<1>,,<0>,,,,,,,,,,,FALSE,,{lifeBar={show=true}}
88231,180003,"
  wooly sheep
  ",,,<0.25;0.25;0.25;0.25>,,<0;400;333.3;400>,,,,,,,,,,,TRUE,,
,,,,,,,,,,,,,,,,,,,,
88311,181001,"
  Dianlong
  ",,,<0.5;0.5>,,<0;166.6>,,,,,,,,,,,FALSE,,{lifeBar={show=true}}
88321,181003,"
  Dianlong
  ",,,<1>,,<0>,,,,,,,,,,,FALSE,,{lifeBar={show=true}}
88331,181004,"
  Dianlong
  ",,,<0.25;0.25;0.25;0.25>,,<0;66.6;166.6;200>,,,,,,,,,,,TRUE,,
88332,1,,,,,,,,,,<{delay=0;t=3100;scale=1.8;teamClose=1};{delay=3100;t=200;scale=1;teamClose=1}>,,,,,<90;181091>,,,,
88333,181091,"
  moren_bj
  ",,,,,,,,,,,1,koudai_beijing/moren_bj.skel,"{delay=0;addTolayer=-1;offsetX=-500;offsetY=-500;zorder=1;aniName=dianlong_skill2;aniLoop=false;lastTime=3266.6;screenPos=0} ",,,TRUE,,
,,,,,,,,,,,,,,,,,,,,
88411,181101,"
  super electric
  dragon
  ",,,<1>,,<0>,,,,,,,,,,,FALSE,,{lifeBar={show=true}}
88421,181102,"
  super electric
  dragon
  ",,,<0.3;0.3;0.4>,,<0;400;933.3>,,,,,,,,,,,FALSE,,{lifeBar={show=true}}
88431,181105,"
  super electric
  dragon
  ",,,<0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.2>,,<0;566.6;700;233.3;266.6;300;300;300;300>,,,,,,,,,,,TRUE,,
88432,1,"
  1
  ",,,,,,,,,,,,,,<90;181191;181192>,{bones=<hitman_move1;hitman_move2>},,,
88433,181191,"
  huangtu
  ",,,,,,,,,,,1,koudai_beijing/huangtu.skel,"{delay=0;addTolayer=-1;offsetX=0;offsetY=-150;zorder=10;aniName=dianlongmega_skill2;aniLoop=false;lastTime=10100;screenPos=0;scale=0.7} ",,,,,
88434,181192,"
  tiankong
  ",,,,,,,,,,,1,koudai_beijing/tiankong.skel,"{delay=0;addTolayer=-1;offsetX=0;offsetY=-150;zorder=1;aniName=dianlongmega_skill2;aniLoop=false;lastTime=10100;screenPos=0;scale=0.7} ",,,,,
,,,,,,,,,,,,,,,,,,,,
89111,298001,"
  Lu Lili
  ",,,<1>,,<0>,,,,,,,,,,,FALSE,,{lifeBar={show=true}}
89121,298002,"
  _skill2
  ",,,<0.3;0.3;0.4>,,<0;500;666.67>,,,,,,,,,,,FALSE,,{lifeBar={show=true}}
89131,298005,"
  _skill3
  ",,,<0.3;0.3;0.4>,,<0;166.67;400>,,,,,,,,,,,TRUE,,
,,,,,,,,,,,,,,,,,,,,
89211,183001,"
  marylou _
  ",,,<1>,,<0>,,,,,,,,,,,FALSE,,{lifeBar={show=true}}
89221,183002,"
  _skill2
  ",,,<0.5;0.5>,,<0;100>,{beginT=0;endT=100;disx=30;disy=30;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
89231,183004,"
  _skill3
  ",,,<0.5;0.3;0.2>,,<0;1100;233.33>,,,,,,,,,,,TRUE,,
,,,,,,,,,,,,,,,,,,,,
89311,184001,"
  Mary Luli
  ",,,<1>,,<0>,,,,,,,,,,,FALSE,,{lifeBar={show=true}}
89321,184002,"
  _skill2
  ",,,<0.2;0.2;0.3;0.3>,,<0;400;300;300>,,,,,,,,,,,FALSE,,{lifeBar={show=true}}
89331,184006,"
  _skill3
  ",,,<0.2;0.2;0.3;0.2;0.1>,,<0;833.33;800;1066.67;166.67>,,,,,,,,,,,TRUE,,
,,,,,,,,,,,,,,,,,,,,
97111,200001,"
  dream monster
  ",,,<1>,,<0>,{beginT=0;endT=100;disx=10;disy=10;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
97121,200002,"
  _skill2
  ",,,<0.2;0.3;0.5>,,<0;600;666.6>,{beginT=0;endT=100;disx=15;disy=20;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
97131,200005,"
  _skill3
  ",,,<0.2;0.2;0.2;0.2;0.2>,,<0;300;366.6;366.6;366.6>,{beginT=0;endT=100;disx=20;disy=30;count=1;interval=0;isRepeat=true},,,,,,,,,,TRUE,,
97132,1,,,,,,,,,,,,,,,<90;200091>,{bones=<hitman_move1;hitman_move2;hitman_move3;hitman_move4;hitman_move5;hitman_move6>},,,
97133,200091,"
  background
  ",,,,,,,,,,,1,koudai_beijing/moren_bj.skel,"{delay=0;offsetX=-100;offsetY=0;scale=0.66;addTolayer=-1;zorder=-1;aniName=mengyao_skill2;aniLoop=false;lastTime=6033.3;screenPos=0} ",,,,,
,,,,,,,,,,,,,,,,,,,,
97211,429001,"
  dream monster
  ",,,<1>,,<0>,{beginT=0;endT=100;disx=10;disy=10;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
97221,429002,"
  _skill2
  ",,,<0.25;0.25;0.25;0.25>,,<0;433.3;433.3;433.3>,{beginT=0;endT=100;disx=15;disy=20;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
97231,429006,"
  _skill3
  ",,,<0.25;0.25;0.25;0.25>,,<0;533.3;533.3;333.3>,{beginT=0;endT=100;disx=20;disy=30;count=1;interval=0;isRepeat=true},,,,,,,,,,TRUE,,
97232,1,,,,,,,,,,,,,,,<90;429091>,{bones=<hitman_move1;hitman_move2;hitman_move3;hitman_move4;hitman_move5;hitman_move6>},,,
97233,429091,"
  gezi
  ",,,,,,,,,,,1,koudai_beijing/gezi.skel,"{delay=0;offsetX=0;offsetY=0;scale=0.66;addTolayer=-1;zorder=-1;aniName=mengyaomo_skill2;aniLoop=false;lastTime=5500;screenPos=0} ",,,,,
,,,,,,,,,,,,,,,,,,,,
103111,207001,"
  scorpio
  ",,,<1>,,<0>,{beginT=0;endT=100;disx=10;disy=10;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
103121,207002,"
  scorpio
  ",,,<1>,,<0>,{beginT=0;endT=100;disx=15;disy=20;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
103131,207003,"
  9133.3
  ",,,<1>,,<0>,{beginT=0;endT=100;disx=20;disy=30;count=1;interval=0;isRepeat=true},,,,,,,,,,TRUE,,
103132,1,,,,,,,,,,,<{delay=7000;hide=true;lastTime=566.6}>,,,,<90;207092;207093;207094>,{bones=<hitman_move1;hitman_move2>},TRUE,,
103133,207092,"
  forest
  ",,,,,,,,,,,1,koudai_beijing/senlin.skel,"{delay=0;offsetX=0;offsetY=0;scale=0.8;addTolayer=-1;zorder=-1;aniName=tianxie_skill2;aniLoop=false;lastTime=9133.3;screenPos=0} ",,,TRUE,,
103134,207093,"
  sky x
  ",,,,,,,,,,,1,koudai_beijing/tiankong_x.skel,"{delay=0;offsetX=0;offsetY=0;scale=0.8;addTolayer=-1;zorder=-2;aniName=tianxie_skill2;aniLoop=false;lastTime=9133.3;screenPos=0} ",,,TRUE,,
103135,207094,"
  speed line bj
  ",,,,,,,,,,,1,koudai_beijing/sudu_bj_guang.skel,"{delay=0;offsetX=0;offsetY=0;scale=0.8;addTolayer=-1;zorder=-3;aniName=tianxie_skill2;aniLoop=false;lastTime=9133.3;screenPos=0} ",,,TRUE,,
,,,,,,,,,,,,,,,,,,,,
103211,472001,"
  scorpio king
  ",,,<1>,,<0>,{beginT=0;endT=100;disx=10;disy=10;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
103221,472002,"
  scorpio king
  ",,,<0.5;0.5>,,<0;400>,{beginT=0;endT=100;disx=15;disy=20;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
103231,472004,"
  8866.6
  ",,,<0.5;0.5>,,<0;300>,{beginT=0;endT=100;disx=20;disy=30;count=1;interval=0;isRepeat=true},,,,,,,,,,TRUE,,
103232,1,,,,,,,,,,,,,,,<90;472092;472093;472094>,{bones=<hitman_move1;hitman_move2>},TRUE,,
103233,472092,"
  senlin
  ",,,,,,,,,,,1,koudai_beijing/senlin.skel,"{delay=0;offsetX=0;offsetY=0;scale=0.8;addTolayer=1;zorder=0;aniName=tianxiewang_sill2_qian;aniLoop=false;lastTime=8866.6;screenPos=0} ",,,TRUE,,
103234,472093,"
  senlin
  ",,,,,,,,,,,1,koudai_beijing/senlin.skel,"{delay=0;offsetX=0;offsetY=0;scale=0.8;addTolayer=-1;zorder=1;aniName=tianxiewang_skill2_hou;aniLoop=false;lastTime=8866.6;screenPos=0} ",,,,,
103235,472094,"
  tiankongx
  ",,,,,,,,,,,1,koudai_beijing/tiankong_x.skel,"{delay=0;offsetX=0;offsetY=0;scale=0.8;addTolayer=-1;zorder=0;aniName=tianxiewang_skill2;aniLoop=false;lastTime=8866.6;screenPos=0} ",,,,,
,,,,,,,,,,,<{delay=0;t=200;scale=1;x=600;y=400;};{delay=250;t=1;scale=1.5;absX=1300;absY=350;}>,,,,,<214091>,,,,
107111,214001,"
  Hercules
  ",,,<1>,,<0>,,,,,,,,,,,FALSE,,{lifeBar={show=true}}
107112,214001,"
  Hercules
  ",,,<1>,,<0>,,,,,,0,attack_ex,,,,FALSE,,{lifeBar={show=true}}
107121,214002,"
  Hercules
  ",,,<0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.2>,,<0;133.3;133.3;133.3;133.3;133.3;133.3;133.3;133.3>,,,,,,,,,,,FALSE,,{lifeBar={show=true}}
107131,214011,"
  Hercules
  ",,,<1>,,<0>,,,,,,0,skill2_1,,,,TRUE,,
107132,214012,"
  Hercules
  ",,,<1>,,<0>,,,,<{delay=0;t=1;scale=1.5;absX=1300;absY=350;}>,,0,skill2_2_1,,,,TRUE,,
107133,214013,"
  Hercules
  ",,,<1>,,<0>,,,,<{delay=0;t=1;scale=1.5;absX=1300;absY=350;}>,,0,skill2_2_2,,,,TRUE,,
107134,214014,"
  Hercules
  ",,,<1>,,<0>,,,,<{delay=0;t=1;scale=1.5;absX=1300;absY=350;}>,,0,skill2_2_3,,,,TRUE,,
107135,214015,"
  Hercules
  ",,,<1>,,<0>,,,,,,0,skill2_3,,,{bones=<hitman_move>},TRUE,,
,,,,,,,,,,,,,,,,,,,,
108111,215001,"
  Huanla
  ",,,<1>,,<0>,{beginT=0;endT=100;disx=10;disy=10;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
108121,215002,,,,<1>,,<0>,{beginT=0;endT=100;disx=15;disy=20;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
108131,215003,,,,<0.2;0.2;0.2;0.2;0.2>,,<0;300;433.33;200;1033.33>,{beginT=0;endT=100;disx=20;disy=30;count=1;interval=0;isRepeat=true},,,,,,,,,,TRUE,,
,,,,,,,,,,,,,,,,,,,,
108211,461001,"
  Mala _
  ",,,<1>,,<0>,{beginT=0;endT=100;disx=10;disy=10;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
108221,461002,,,,<0.3;0.3;0.4>,,<0;66.67;66.67>,{beginT=0;endT=100;disx=15;disy=20;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
108231,461005,,,,<0.2;0.8>,,<0;1333.33>,{beginT=0;endT=100;disx=20;disy=30;count=1;interval=0;isRepeat=true},,,,,,,,,,TRUE,,
108232,461091,,,,,,,,,,<{delay=0;t=0;scale=1;absY=350};{delay=0;t=1200;x=-100;absY=350};{delay=0;t=1200;scale=0.5};{delay=1466.67;t=0;x=-500;absY=100};{delay=1466.67;t=0;scale=1};{delay=1933.33;t=200;absX=1200;absY=300};{delay=3000;t=0;absX=1400;absY=1200};{delay=3000;t=0;scale=0.3}>,<{delay=2233.33;hide=true;lastTime=1400}>,,,,<90;461092>,,TRUE,,
108233,461092,"
  moren_bj
  ",,,,,,,,,,,1,koudai_beijing/moren_bj.skel,"{delay=0;addTolayer=-1;offsetX=0;offsetY=-500;zorder=1;aniName=maniula_skill2;aniLoop=false;lastTime=5833.33;screenPos=0} ",,,TRUE,,
,,,,,,,,,,,,,,,,,,,,
117111,228001,"
  Dai Ruby _
  ",,,<1>,,<0>,,,,,,,,,,,FALSE,,{lifeBar={show=true}}
117121,228002,"
  Dai Ruby _
  ",,,<1>,,<0>,,,,,,,,,,,FALSE,,{lifeBar={show=true}}
117131,228003,"
  Dai Ruby _
  ",,,<0.2;0.2;0.2;0.2;0.2>,,<0;200;200;300;300>,,,,,,,,,,,TRUE,,
,,,,,,,,,,,,,,,,,,,,
117211,229001,"
  Heluga _
  ",,,<1>,,<0>,,,,,,,,,,,FALSE,,{lifeBar={show=true}}
117221,229002,"
  Heluga _
  ",,,<1>,,<0>,,,,,,,,,,,FALSE,,{lifeBar={show=true}}
117231,229003,"
  Heluga _
  ",,,<0.25;0.25;0.25;0.25>,,<0;200;200;200>,,,,,,,,,,,TRUE,,
,,,,,,,,,,,,,,,,,,,,
122111,243001,"
  Thunder God
  ",,,<0.3;0.3;0.4>,,<0;66.6;66.6>,{beginT=0;endT=100;disx=10;disy=10;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
122121,243004,,,,<0.05;0.05;0.05;0.05;0.05;0.05;0.1;0.1;0.1;0.1;0.1;0.1;0.1>,,<0;133.3;133.3;133.3;133.3;166.6;166.6;133.3;133.3;166.6;166.6;133.3;133.3>,{beginT=0;endT=100;disx=15;disy=20;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
122131,243017,,,,<0.05;0.05;0.05;0.05;0.05;0.05;0.1;0.1;0.1;0.1;0.1;0.1;0.1>,,<0;133.3;166.6;166.6;166.6;166.6;166.6;166.6;166.6;166.6;566.6;166.6;166.6>,{beginT=0;endT=100;disx=20;disy=30;count=1;interval=0;isRepeat=true},,,,,,,,,,TRUE,,
122132,243091,,,,,,,,,,<{delay=5000;t=0;x=-750;scale=0.9;teamClose=0.5;absY=470};{delay=10866.6;t=100;x=-800;absY=650;scale=0.5;teamClose=0.5}>,<{delay=0;hide=true;lastTime=8400}>,,,,<90;243092>,,TRUE,,
122133,243092,"
  dizhen
  ",,,,,,,,,,,1,koudai_beijing/dizhen.skel,"{delay=0;offsetX=0;offsetY=0;scale=1;addTolayer=-1;zorder=10;aniName=leigong_skill2;aniLoop=false;lastTime=11833.3;screenPos=0} ",,,TRUE,,
,,,,,,,,,,,,,,,,,,,,
123111,244001,"
  Yandi
  ",,,<0.5;0.5>,,<0;640>,{beginT=0;endT=100;disx=10;disy=10;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
123121,244005,,,,<0.2;0.2;0.2;0.2;0.2>,,<0;166.6;133.3;366.6;100>,{beginT=0;endT=100;disx=15;disy=20;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
123131,244010,,,,<0.05;0.05;0.05;0.05;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1>,,<0;133.3;133.3;133.3;133.3;133.3;166.6;166.6;166.6;166.6;166.6;166.6>,{beginT=0;endT=100;disx=20;disy=30;count=1;interval=0;isRepeat=true},,,,,,,,,,TRUE,,
123132,244091,,,,,,,,,,<{delay=0;t=0;absX=1590;absY=160;scale=0.2;teamClose=1.1};{delay=9630;t=400;absX=1520;absY=290;scale=0.2;teamClose=1.1}>,<{delay=0;hide=true;lastTime=9630}>,,,,<90;244092;244093>,,TRUE,,
123133,244092,,,,,,,,,,,,1,koudai_beijing/huoshan.skel,"{delay=0;offsetX=-150;offsetY=-233;scale=0.75;addTolayer=-1;zorder=10;aniName=yandi_skill2;aniLoop=false;lastTime=12033.3;screenPos=0} ",,,TRUE,,
123134,244093,,,,,,,,,,,,1,koudai_beijing/shenshou_qieping.skel,"{delay=0;offsetX=-300;offsetY=-233;scale=0.75;addTolayer=1;zorder=20;aniName=yandi_skill2;aniLoop=false;lastTime=12033.3;screenPos=0} ",,,TRUE,,
,,,,,,,,,,,,,,,,,,,,
124111,245001,"
  Suicune
  ",,,<0.5;0.5>,,<0;233.3>,{beginT=0;endT=100;disx=10;disy=10;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
124121,245003,,,,<0.25;0.25;0.25;0.25>,,<0;133.3;133.3;133.3>,{beginT=0;endT=100;disx=15;disy=20;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
124131,245007,,,,<0.15;0.15;0.15;0.15;0.13;0.13;0.14>,,<0;100;100;100;2100;180;180>,{beginT=0;endT=100;disx=20;disy=30;count=1;interval=0;isRepeat=true},,,,,,,,,,TRUE,,
124132,245091,,,,,,,,,,,,,,,<90;245092;245093;245094;245095>,{bones=<hitman_move1;hitman_move2>},TRUE,,
124133,245092,"
  tiankong
  ",,,,,,,,,,,1,koudai_beijing/tiankong.skel,"{delay=0;offsetX=0;offsetY=0;scale=1;addTolayer=-1;zorder=1;aniName=shuijun_skill2;aniLoop=false;lastTime=17333.3;screenPos=0} ",,,TRUE,,
124134,245093,"
  Hailang
  ",,,,,,,,,,,1,koudai_beijing/hailang.skel,"{delay=0;offsetX=0;offsetY=0;scale=1;addTolayer=-1;zorder=15;aniName=shuijun_skill2;aniLoop=false;lastTime=17333.3;screenPos=0} ",,,TRUE,,
124135,245094,"
  huangtu
  ",,,,,,,,,,,1,koudai_beijing/huangtu.skel,"{delay=0;offsetX=0;offsetY=0;scale=1;addTolayer=-1;zorder=10;aniName=shuijun_skill2;aniLoop=false;lastTime=17333.3;screenPos=0} ",,,TRUE,,
124136,245095,,,,,,,,,,,,1,koudai_beijing/shenshou_qieping.skel,"{delay=0;offsetX=0;offsetY=-50;scale=0.7;addTolayer=1;zorder=99;aniName=shuijun_skill2;aniLoop=false;lastTime=17333.3;screenPos=0} ",,,TRUE,,
,,,,,,,,,,,,,,,,,,,,
125111,246001,"
  Young Kiras
  ",,,<1>,,<0>,,,,,,,,,,,FALSE,,{lifeBar={show=true}}
125121,246002,,,,<0.5;0.5>,,<0;900>,,,,,,,,,,,FALSE,,{lifeBar={show=true}}
125131,246004,,,,<0.1;0.1;0.1;0.1;0.2;0.2;0.2>,,<0;233.33;200;833.33;533.33;200;200>,,,,,,,,,,,TRUE,,
,,,,,,,,,,,,,,,,,,,,
125211,247001,"
  Shakiras
  ",,,<0.25;0.25;0.25;0.25>,,<0;100;100;100>,,,,,,,,,,,FALSE,,{lifeBar={show=true}}
125221,247002,,,,<1>,,<0>,,,,,,,,,,,FALSE,,{lifeBar={show=true}}
125231,247003,,,,<1>,,<0>,,,,,,,,,,,TRUE,,
125232,1,"
  target moving
  bone
  ",,,,,,,,,,,,,,<90;247092;247093>,{bones=<hitman_move>},TRUE,,
125233,247092,"
  moren_bj
  ",,,,,,,,,,,1,koudai_beijing/moren_bj.skel,"{addTolayer=-1;offsetX=-400;offsetY=0;zorder=-2;aniName=shajilasi_skill2;aniLoop=false;lastTime=5800;screenPos=0;scale=0.75} ",,,TRUE,,
125234,247093,"
  sudu_bj
  ",,,,,,,,,,,1,koudai_beijing/sudu_bj.skel,"{addTolayer=-1;offsetX=0;offsetY=0;zorder=-3;aniName=shajilasi_skill2;aniLoop=false;lastTime=5933.33;screenPos=0;scale=0.75} ",,,TRUE,,
,,,,,,,,,,,,,,,,,,,,
125311,248001,"
  Bankiras
  ",,,<1>,,<0>,,,,,,,,,,,FALSE,,{lifeBar={show=true}}
125321,248002,,,,<0.5;0.5>,,<0;200>,,,,,,,,,,,FALSE,,{lifeBar={show=true}}
125331,248004,,,,<0.25;0.25;0.25;0.25>,,<0;200;200;200>,,,,,,,,,,,TRUE,,
125332,248091,,,,,,,{beginT=5300;endT=6000;disx=0;disy=50;count=2;interval=200;isRepeat=false},,,<{delay=0;t=0;absX=2000;absY=150};{delay=0;t=0;scale=1};{delay=0;t=0;rot=-20}>,<{delay=0;hide=true;lastTime=4800}>,,,,<90;248092;248093>,,TRUE,,
125333,248092,"
  huangtu
  ",,,,,,,,,,,1,koudai_beijing/huangtu.skel,"{addTolayer=-1;offsetX=0;offsetY=0;zorder=-2;aniName=banjilasi_skill2;aniLoop=false;lastTime=7033.33;screenPos=0;scale=0.75} ",,,TRUE,,
125334,248093,"
  tiankong
  ",,,,,,,,,,,1,koudai_beijing/tiankong.skel,"{addTolayer=-1;offsetX=0;offsetY=-100;zorder=-3;aniName=banjilasi_skill2;aniLoop=false;lastTime=7033.33;screenPos=0;scale=0.75} ",,,TRUE,,
,,,,,,,,,,,,,,,,,,,,
126111,249001,"
  Rogia
  ",,,<0.2;0.4;0.4>,,<0;1419;200>,{beginT=0;endT=100;disx=20;disy=20;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
126121,249002,,,,<0.33;0.33;0.34>,,<0;200;200>,{beginT=0;endT=100;disx=25;disy=30;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
126131,249003,,,,<0.05;0.05;0.05;0.05;0.05;0.05;0.05;0.05;0.05;0.05;0.1;0.1;0.1;0.1;0.1>,,<0;150;150;150;150;150;150;150;1060;100;100;100;100;100;100>,{beginT=0;endT=100;disx=30;disy=40;count=1;interval=0;isRepeat=true},,,,,,,,,,TRUE,,
