变量名,drawType,"
  _comment
  ",drawTriggerType,drawTriggerTimes,weightStart,weightEnd,effectLimit,startCount,probInit,probStep,probLimit,probMiniTimes,probEffectInterval,lotteryType1,lotteryWeight1,lotteryType2,lotteryWeight2,lotteryType3,lotteryWeight3,lotteryType4,lotteryWeight4,lotteryType5,lotteryWeight5,lotteryType6,lotteryWeight6,lotteryType7,lotteryWeight7,lotteryType8,lotteryWeight8,lotteryType9,lotteryWeight9,lotteryType10,lotteryWeight10
5234,limit_rmb1_2780,"
  Time -limited
  mythical beast - follow-up 71~81 with a probability of Gaioka Regichkas
  ",2,155,,,999,144,0.1,0.05,0.4,9,71,{1178=1},1,,,,,,,,,,,,0,,0,,0,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5241,limit_rmb1_2810,"
  Time -limited
  beast - single card draw
  ",0,1,,,,,,,,,,{201=1},0,{1105=1},200,{1107=1},625,{1181=1},150,,,,,,0,,0,,0,,0
5242,limit_rmb1_2810,"
  Time -limited
  mythical beast - every 10 practice chances to get an S card
  ",2,1,,,,3,0.15,0.05,0.4,5,10,{201=1},1,,,,,,,,,,,,0,,0,,0,,0
5243,limit_rmb1_2810,"
  Time -limited
  mythical beasts - the first 73~83 consecutive chances to produce ice dragon Xie Mi
  ",2,80,,,1,73,0.1,0.05,0.4,9,99999,{1180=1},1,,,,,,,,,,,,0,,0,,0,,0
5244,limit_rmb1_2810,"
  Time -limited
  mythical beasts - follow-up 71~81 with a probability of ice dragon Xie Mi
  ",2,155,,,999,144,0.1,0.05,0.4,9,71,{1180=1},1,,,,,,,,,,,,0,,0,,0,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5251,limit_rmb1_2820,"
  Time -limited
  beast - single card draw
  ",0,1,,,,,,,,,,{201=1},0,{1105=1},200,{1107=1},625,{1183=1},150,,,,,,0,,0,,0,,0
5252,limit_rmb1_2820,"
  Time -limited
  mythical beast - every 10 practice chances to get an S card
  ",2,1,,,,3,0.15,0.05,0.4,5,10,{201=1},1,,,,,,,,,,,,0,,0,,0,,0
5253,limit_rmb1_2820,"
  Time -limited
  mythical beasts - the first 73~83 consecutive chances to produce Tian Shirejichkas
  ",2,80,,,1,73,0.1,0.05,0.4,9,99999,{1182=1},1,,,,,,,,,,,,0,,0,,0,,0
5254,limit_rmb1_2820,"
  Time -limited
  mythical beasts - follow-up 71~81 consecutive chances to produce Tian Shirejichkas
  ",2,155,,,999,144,0.1,0.05,0.4,9,71,{1182=1},1,,,,,,,,,,,,0,,0,,0,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5260,limit_rmb1_2890,"
  Time -limited
  beast - single card draw
  ",0,1,,,,,,,,,,{201=1},0,{1105=1},200,{1107=1},625,{1157=1},150,,,,,,0,,0,,0,,0
5261,limit_rmb1_2890,"
  Time -limited
  mythical beast - every 10 practice chances to get an S card
  ",2,1,,,,3,0.15,0.05,0.4,5,10,{201=1},1,,,,,,,,,,,,0,,0,,0,,0
5262,limit_rmb1_2890,"
  Time -limited
  mythical beasts - the first 73~83 companies have a chance to get Diyaluka Crack Seat
  ",2,80,,,1,73,0.1,0.05,0.4,9,99999,{1156=1},1,,,,,,,,,,,,0,,0,,0,,0
5263,limit_rmb1_2890,"
  Time -limited
  mythical beasts - follow-up 71~81 companies have a chance to get Dialga Crack Seat
  ",2,155,,,999,144,0.1,0.05,0.4,9,71,{1156=1},1,,,,,,,,,,,,0,,0,,0,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5270,limit_rmb1_2910,"
  Time -limited
  beast - single card draw
  ",0,1,,,,,,,,,,{201=1},0,{1105=1},200,{1107=1},625,{1185=1},150,,,,,,0,,0,,0,,0
5271,limit_rmb1_2910,"
  Time -limited
  mythical beast - every 10 practice chances to get an S card
  ",2,1,,,,3,0.15,0.05,0.4,5,10,{201=1},1,,,,,,,,,,,,0,,0,,0,,0
5272,limit_rmb1_2910,"
  Time -limited
  mythical beast - the first 73~83 companies with a probability of Meloyetahupa
  ",2,80,,,1,73,0.1,0.05,0.4,9,99999,{1184=1},1,,,,,,,,,,,,0,,0,,0,,0
5273,limit_rmb1_2910,"
  Time -limited
  mythical beast - follow-up 71~81 companies have a probability of Meloyetahupa
  ",2,155,,,999,144,0.1,0.05,0.4,9,71,{1184=1},1,,,,,,,,,,,,0,,0,,0,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5280,limit_rmb1_2970,"
  Time -limited
  beast - single card draw
  ",0,1,,,,,,,,,,{201=1},0,{1105=1},200,{1107=1},625,{1187=1},150,,,,,,0,,0,,0,,0
5281,limit_rmb1_2970,"
  Time -limited
  mythical beast - every 10 practice chances to get an S card
  ",2,1,,,,3,0.15,0.05,0.4,5,10,{201=1},1,,,,,,,,,,,,0,,0,,0,,0
5282,limit_rmb1_2970,"
  Time -limited
  mythical beasts - the first 73~83 consecutive chances to get Kiraqi / Rashiram
  ",2,80,,,1,73,0.1,0.05,0.4,9,99999,{1186=1},1,,,,,,,,,,,,0,,0,,0,,0
5283,limit_rmb1_2970,"
  Time -limited
  mythical beasts - chances of Kiraqi / Rashiram appearing in the next 71~81 series
  ",2,155,,,999,144,0.1,0.05,0.4,9,71,{1186=1},1,,,,,,,,,,,,0,,0,,0,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5290,limit_rmb1_3000,"
  Time -limited
  beast - single card draw
  ",0,1,,,,,,,,,,{201=1},0,{1105=1},200,{1107=1},625,{1189=1},150,,,,,,0,,0,,0,,0
5291,limit_rmb1_3000,"
  Time -limited
  mythical beast - every 10 practice chances to get an S card
  ",2,1,,,,3,0.15,0.05,0.4,5,10,{201=1},1,,,,,,,,,,,,0,,0,,0,,0
5292,limit_rmb1_3000,"
  Time -limited
  mythical beasts - the first 73~83 consecutive chances to produce Diancie / Lugia
  ",2,80,,,1,73,0.1,0.05,0.4,9,99999,{1188=1},1,,,,,,,,,,,,0,,0,,0,,0
5293,limit_rmb1_3000,"
  Time -limited
  mythical beasts - follow-up 71~81 consecutive chances to produce Diancie / Lugia
  ",2,155,,,999,144,0.1,0.05,0.4,9,71,{1188=1},1,,,,,,,,,,,,0,,0,,0,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5300,limit_rmb1_3070,"
  Time -limited
  beast - single card draw
  ",0,1,,,,,,,,,,{201=1},0,{1105=1},200,{1107=1},625,{1704=1},150,,,,,,0,,0,,0,,0
5301,limit_rmb1_3070,"
  Time -limited
  mythical beast - every 10 practice chances to get an S card
  ",2,1,,,,3,0.15,0.05,0.4,5,10,{201=1},1,,,,,,,,,,,,0,,0,,0,,0
5302,limit_rmb1_3070,"
  Time -limited
  mythical beasts - the first 73~83 companies have a probability of Palkia / Darkrai -kr
  ",2,80,,,1,73,0.1,0.05,0.4,9,99999,{1703=1},1,,,,,,,,,,,,0,,0,,0,,0
5303,limit_rmb1_3070,"
  Time -limited
  mythical beasts - follow-up 71~81 companies have a probability of Palkia / Darkrai -kr
  ",2,155,,,999,144,0.1,0.05,0.4,9,71,{1703=1},1,,,,,,,,,,,,0,,0,,0,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5310,limit_rmb1_3080,"
  Time -limited
  beast - single card draw
  ",0,1,,,,,,,,,,{201=1},0,{1105=1},200,{1107=1},625,{1706=1},150,,,,,,0,,0,,0,,0
5311,limit_rmb1_3080,"
  Time -limited
  mythical beast - every 10 practice chances to get an S card
  ",2,1,,,,3,0.15,0.05,0.4,5,10,{201=1},1,,,,,,,,,,,,0,,0,,0,,0
5312,limit_rmb1_3080,"
  Time -limited
  mythical beasts - the first 73~83 companies have a probability of Meltan / Zekrom
  ",2,80,,,1,73,0.1,0.05,0.4,9,99999,{1705=1},1,,,,,,,,,,,,0,,0,,0,,0
5313,limit_rmb1_3080,"
  Time -limited
  mythical beast - follow-up 71~81 with a probability of Meltan / Zekrom
  ",2,155,,,999,144,0.1,0.05,0.4,9,71,{1705=1},1,,,,,,,,,,,,0,,0,,0,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5320,limit_rmb1_3130,"
  Time -limited
  beast - single card draw
  ",0,1,,,,,,,,,,{201=1},0,{1105=1},200,{1107=1},625,{1708=1},150,,,,,,0,,0,,0,,0
5321,limit_rmb1_3130,"
  Time -limited
  mythical beast - every 10 practice chances to get an S card
  ",2,1,,,,3,0.15,0.05,0.4,5,10,{201=1},1,,,,,,,,,,,,0,,0,,0,,0
5322,limit_rmb1_3130,"
  Time -limited
  mythical beast - the first 73~83 companies have a probability of cracking empty seat Gulardo
  ",2,80,,,1,73,0.1,0.05,0.4,9,99999,{1707=1},1,,,,,,,,,,,,0,,0,,0,,0
5323,limit_rmb1_3130,"
  Time -limited
  mythical beast - the probability of the follow-up 71~81 series will be
  empty seat Gulardo
  ",2,155,,,999,144,0.1,0.05,0.4,9,71,{1707=1},1,,,,,,,,,,,,0,,0,,0,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5330,limit_rmb1_3150,"
  Time -limited
  beast - single card draw
  ",0,1,,,,,,,,,,{201=1},0,{1105=1},200,{1107=1},625,{1710=1},150,,,,,,0,,0,,0,,0
5331,limit_rmb1_3150,"
  Time -limited
  mythical beast - every 10 practice chances to get an S card
  ",2,1,,,,3,0.15,0.05,0.4,5,10,{201=1},1,,,,,,,,,,,,0,,0,,0,,0
5332,limit_rmb1_3150,"
  Time -limited
  mythical beasts - the first 73~83 companies have a probability of Giratina / Regichkas
  ",2,80,,,1,73,0.1,0.05,0.4,9,99999,{1709=1},1,,,,,,,,,,,,0,,0,,0,,0
5333,limit_rmb1_3150,"
  Time -limited
  mythical beasts - chances of getting Giratina / Regichkas in the next 71~81
  companies
  ",2,155,,,999,144,0.1,0.05,0.4,9,71,{1709=1},1,,,,,,,,,,,,0,,0,,0,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5340,limit_rmb1_3160,"
  Time -limited
  beast - single card draw
  ",0,1,,,,,,,,,,{201=1},0,{1105=1},200,{1107=1},625,{1712=1},150,,,,,,0,,0,,0,,0
5341,limit_rmb1_3160,"
  Time -limited
  mythical beast - every 10 practice chances to get an S card
  ",2,1,,,,3,0.15,0.05,0.4,5,10,{201=1},1,,,,,,,,,,,,0,,0,,0,,0
5342,limit_rmb1_3160,"
  Time -limited
  mythical beasts - the first 73~83 companies have a chance to produce Yveltal / Kyurem
  ",2,80,,,1,73,0.1,0.05,0.4,9,99999,{1711=1},1,,,,,,,,,,,,0,,0,,0,,0
5343,limit_rmb1_3160,"
  Time -limited
  mythical beast - follow-up 71~81 with a probability of Yveltal / Kyurem
  ",2,155,,,999,144,0.1,0.05,0.4,9,71,{1711=1},1,,,,,,,,,,,,0,,0,,0,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5350,limit_rmb1_3220,"
  Time -limited
  beast - single card draw
  ",0,1,,,,,,,,,,{201=1},0,{1105=1},200,{1107=1},625,{1714=1},150,,,,,,0,,0,,0,,0
5351,limit_rmb1_3220,"
  Time -limited
  mythical beast - every 10 practice chances to get an S card
  ",2,1,,,,3,0.15,0.05,0.4,5,10,{201=1},1,,,,,,,,,,,,0,,0,,0,,0
5352,limit_rmb1_3220,"
  Time -limited
  mythical beast - the first 73~83 consecutive chances to get Gaioka / Tianxi
  ",2,80,,,1,73,0.1,0.05,0.4,9,99999,{1713=1},1,,,,,,,,,,,,0,,0,,0,,0
5353,limit_rmb1_3220,"
  Time -limited
  mythical beast - follow-up 71~81 consecutive chances to get Gaioka / Tianxi
  ",2,155,,,999,144,0.1,0.05,0.4,9,71,{1713=1},1,,,,,,,,,,,,0,,0,,0,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5360,limit_rmb1_3250,"
  Time -limited
  beast - single card draw
  ",0,1,,,,,,,,,,{201=1},0,{1105=1},200,{1107=1},625,{1716=1},150,,,,,,0,,0,,0,,0
5361,limit_rmb1_3250,"
  Time -limited
  mythical beast - every 10 practice chances to get an S card
  ",2,1,,,,3,0.15,0.05,0.4,5,10,{201=1},1,,,,,,,,,,,,0,,0,,0,,0
5362,limit_rmb1_3250,"
  Time -limited
  mythical beasts - the first 73~83 consecutive chances to appear Xie Mi / Dialga
  ",2,80,,,1,73,0.1,0.05,0.4,9,99999,{1715=1},1,,,,,,,,,,,,0,,0,,0,,0
5363,limit_rmb1_3250,"
  Time -limited
  mythical beasts - probability of 71~81 consecutive follow-up Xiemi / Dialga
  ",2,155,,,999,144,0.1,0.05,0.4,9,71,{1715=1},1,,,,,,,,,,,,0,,0,,0,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5370,limit_rmb1_3290,"
  Time -limited
  beast - single card draw
  ",0,1,,,,,,,,,,{201=1},0,{1105=1},200,{1107=1},625,{1716=1},150,,,,,,0,,0,,0,,0
5371,limit_rmb1_3290,"
  Time -limited
  mythical beast - every 10 practice chances to get an S card
  ",2,1,,,,3,0.15,0.05,0.4,5,10,{201=1},1,,,,,,,,,,,,0,,0,,0,,0
5372,limit_rmb1_3290,"
  Time -limited
  mythical beasts - the first 73~83 consecutive chances to appear Xie Mi / Dialga
  ",2,80,,,1,73,0.1,0.05,0.4,9,99999,{1715=1},1,,,,,,,,,,,,0,,0,,0,,0
5373,limit_rmb1_3290,"
  Time -limited
  mythical beasts - probability of 71~81 consecutive follow-up Xiemi / Dialga
  ",2,155,,,999,144,0.1,0.05,0.4,9,71,{1715=1},1,,,,,,,,,,,,0,,0,,0,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5380,limit_rmb1_3300,"
  Time -limited
  beast - single card draw
  ",0,1,,,,,,,,,,{201=1},0,{1105=1},200,{1107=1},625,{1718=1},150,,,,,,0,,0,,0,,0
5381,limit_rmb1_3300,"
  Time -limited
  mythical beast - every 10 practice chances to get an S card
  ",2,1,,,,3,0.15,0.05,0.4,5,10,{201=1},1,,,,,,,,,,,,0,,0,,0,,0
5382,limit_rmb1_3300,"
  Time -limited
  mythical beast - the first 73~83 consecutive chances to appear when Rabbi / Meloyeta
  ",2,80,,,1,73,0.1,0.05,0.4,9,99999,{1717=1},1,,,,,,,,,,,,0,,0,,0,,0
5383,limit_rmb1_3300,"
  Time -limited
  mythical beast - follow-up 71~81 consecutive chance to appear when Rabbi / Meloyeta
  ",2,155,,,999,144,0.1,0.05,0.4,9,71,{1717=1},1,,,,,,,,,,,,0,,0,,0,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5390,limit_rmb1_3340,"
  Time -limited
  beast - single card draw
  ",0,1,,,,,,,,,,{201=1},0,{1105=1},200,{1107=1},625,{1163=1},150,,,,,,0,,0,,0,,0
5391,limit_rmb1_3340,"
  Time -limited
  mythical beast - every 10 practice chances to get an S card
  ",2,1,,,,3,0.15,0.05,0.4,5,10,{201=1},1,,,,,,,,,,,,0,,0,,0,,0
5392,limit_rmb1_3340,"
  Time -limited
  mythical beasts - the first 73~83 companies have a chance to get Giratina Dakryi
  ",2,80,,,1,73,0.1,0.05,0.4,9,99999,{1162=1},1,,,,,,,,,,,,0,,0,,0,,0
5393,limit_rmb1_3340,"
  Time -limited
  mythical beasts - chances of getting Giratina Dakryi in the next 71~81
  companies
  ",2,155,,,999,144,0.1,0.05,0.4,9,71,{1162=1},1,,,,,,,,,,,,0,,0,,0,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5400,limit_rmb1_3356,"
  Time -limited
  beast - single card draw
  ",0,1,,,,,,,,,,{201=1},0,{1105=1},200,{1107=1},625,{1121=1},150,,,,,,0,,0,,0,,0
5401,limit_rmb1_3356,"
  Time -limited
  mythical beast - every 10 practice chances to get an S card
  ",2,1,,,,3,0.15,0.05,0.4,5,10,{201=1},1,,,,,,,,,,,,0,,0,,0,,0
5402,limit_rmb1_3356,"
  Time -limited
  mythical beast - the first 73~83 consecutive chance to appear as Darkrai
  ",2,80,,,1,73,0.1,0.05,0.4,9,99999,{1120=1},1,,,,,,,,,,,,0,,0,,0,,0
5403,limit_rmb1_3356,"
  Time -limited
  mythical beast - follow-up 71~81 with a probability of Darkrai
  ",2,155,,,999,144,0.1,0.05,0.4,9,71,{1120=1},1,,,,,,,,,,,,0,,0,,0,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7000,limit_rmb1_2900,"
  Time -limited
  beast - single card draw- kr
  ",0,1,,,,,,,,,,{201=1},0,{1105=1},200,{1107=1},625,{1702=1},150,,,,,,0,,0,,0,,0
7001,limit_rmb1_2900,"
  Time -limited
  mythical beast - every 10 practice probability to get S card - kr
  ",2,1,,,,3,0.15,0.05,0.4,5,10,{201=1},1,,,,,,,,,,,,0,,0,,0,,0
7002,limit_rmb1_2900,"
  Time -limited
  mythical beast - the first 73~83 consecutive chances to produce Giocaruchia -kr
  ",2,80,,,1,73,0.1,0.05,0.4,9,99999,{1701=1},1,,,,,,,,,,,,0,,0,,0,,0
7003,limit_rmb1_2900,"
  Time -limited
  mythical beast - follow-up 71~81 consecutive chance to get Giocaruchia -kr
  ",2,155,,,999,144,0.1,0.05,0.4,9,71,{1701=1},1,,,,,,,,,,,,0,,0,,0,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,limit_rmb1_100012,"
  Time -limited
  beast - single card draw
  ",0,1,,,,,,,,,,{201=1},0,{1105=1},200,{1107=1},625,{1111=1},150,,,,,,0,,0,,0,,0
171,limit_rmb1_100012,"
  Time -limited
  mythical beast - every 10 practice chances to get an S card
  ",2,1,,,,3,0.15,0.05,0.4,5,10,{201=1},1,,,,,,,,,,,,0,,0,,0,,0
172,limit_rmb1_100012,"
  Time -limited
  mythical beast - the first 70~80 consecutive chances of Gulardo
  ",2,80,,,1,73,0.1,0.05,0.4,9,99999,{1113=1},1,,,,,,,,,,,,0,,0,,0,,0
173,limit_rmb1_100012,"
  Time -limited
  mythical beast - there is a probability of Gulardo in the next 65~80
  consecutive rounds
  ",2,155,,,999,144,0.1,0.05,0.4,9,71,{1113=1},1,,,,,,,,,,,,0,,0,,0,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,limit_rmb1_100022,"
  Time -limited
  beast - single card draw
  ",0,1,,,,,,,,,,{201=1},0,{1105=1},200,{1107=1},625,{1151=1},150,,,,,,0,,0,,0,,0
181,limit_rmb1_100022,"
  Time -limited
  mythical beast - every 10 practice chances to get an S card
  ",2,1,,,,3,0.15,0.05,0.4,5,10,{201=1},1,,,,,,,,,,,,0,,0,,0,,0
182,limit_rmb1_100022,"
  Time -limited
  mythical beast - the first 70~80 consecutive chances of Gulardo
  ",2,80,,,1,73,0.1,0.05,0.4,9,99999,{1150=1},1,,,,,,,,,,,,0,,0,,0,,0
183,limit_rmb1_100022,"
  Time -limited
  mythical beast - there is a probability of Gulardo in the next 65~80
  consecutive rounds
  ",2,155,,,999,144,0.1,0.05,0.4,9,71,{1150=1},1,,,,,,,,,,,,0,,0,,0,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,limit_rmb1_100012,,0,3,,,,,,,,,,{231=1},100,,0,,0,,0,,0,,0,,0,,0,,0,,0
,limit_rmb1_100012,,0,3,,,,,,,,,,{231=1},100,,0,,0,,0,,0,,0,,0,,0,,0,,0
,limit_rmb1_100012,,0,3,,,,,,,,,,{231=1},100,,0,,0,,0,,0,,0,,0,,0,,0,,0
,limit_rmb1_100012,,0,3,,,,,,,,,,{231=1},100,,0,,0,,0,,0,,0,,0,,0,,0,,0
,limit_rmb1_100012,,0,3,,,,,,,,,,{231=1},100,,0,,0,,0,,0,,0,,0,,0,,0,,0
,limit_rmb1_100012,,0,3,,,,,,,,,,{231=1},100,,0,,0,,0,,0,,0,,0,,0,,0,,0
,limit_rmb1_100012,,0,3,,,,,,,,,,{231=1},100,,0,,0,,0,,0,,0,,0,,0,,0,,0
,limit_rmb10_100012,"
  Time -limited
  beast - ten consecutive draws - regular output (up to 2 )
  ",0,1,,,,,,,,,,{201=1;205=2;1101=2;1103=3;1111=1;1112=1},150,{201=1;205=2;1101=2;1103=3;1111=1;1112=1},100,{201=1;205=2;1101=2;1103=3;1111=1;1112=1},50,{201=2;205=1;1101=2;1103=3;1111=1;1112=1},30,{201=2;205=1;1101=2;1103=3;1111=1;1112=1},20,{201=2;205=1;1101=2;1103=3;1111=1;1112=1},10,,0,,0,,0,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,limit_rmb1_100012,"
  Time -limited
  beast - single card draw
  ",0,1,,,,,,,,,,{201=1},0,{205=1},250,{1101=1},200,{1103=1},400,{1111=1},100,{1112=1},100,,0,,0,,0,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,limit_rmb10_100012,"
  Time -limited
  beast - ten consecutive draws - regular output (up to 2 )
  ",0,1,,,,,,,,,,{201=1;205=2;1101=2;1103=3;1111=1;1112=1},150,{201=1;205=2;1101=2;1103=3;1111=1;1112=1},100,{201=1;205=2;1101=2;1103=3;1111=1;1112=1},50,{201=2;205=1;1101=2;1103=3;1111=1;1112=1},30,{201=2;205=1;1101=2;1103=3;1111=1;1112=1},20,{201=2;205=1;1101=2;1103=3;1111=1;1112=1},10,,0,,0,,0,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,limit_box_rmb1_100032,"
  Time -limited
  monsters - free card draw
  ",0,1,,,,,,,,,,{3002=1},100,,0,,0,,0,,0,,0,,0,,0,,0,,0
202,limit_box_rmb1_100032,"
  Time -limited
  beast - single card draw
  ",3,10,,,,,,,,,,{3001=1},100,,0,,0,,0,,0,,0,,0,,0,,0,,0
203,limit_box_rmb10_100032,"
  Time -limited
  beast - ten consecutive draws
  ",0,1,,,,,,,,,,{3001=1;3002=4;3003=5},100,,0,,0,,0,,0,,0,,0,,0,,0,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,rmb1,"
  test probability
  ",2,,,,,2,0.1,,0.4,40,60,{9999=1},100,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,limit_up_rmb1_100037,"
  limited single draw
  ",0,1,,,,,,,,,,{30=1},5,{31=1},95,,0,,0,,0,,0,,0,,0,,0,,0
301,limit_up_rmb10_100037,"
  Limited to 10 companies
  ",0,1,,,,,,,,,,{30=1;31=9},100,,0,,0,,0,,0,,0,,0,,0,,0,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,limit_up_rmb1_100038,"
  limited single draw
  ",0,1,,,,,,,,,,{32=1},5,{33=1},95,,0,,0,,0,,0,,0,,0,,,,
311,limit_up_rmb10_100038,"
  Limited to 10 companies
  ",0,1,,,,,,,,,,{32=1;33=9},100,,0,,0,,0,,0,,0,,0,,0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,limit_up_rmb1_100039,"
  limited single draw
  ",0,1,,,,,,,,,,{34=1},5,{35=1},95,,0,,0,,0,,0,,0,,0,,,,
321,limit_up_rmb10_100039,"
  Limited to 10 companies
  ",0,1,,,,,,,,,,{34=1;35=9},100,,0,,0,,0,,0,,0,,0,,0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,group_up_rmb1_1,"
  limited single draw
  ",0,1,,,,,,,,,,{34=1},5,{35=1},95,,0,,0,,0,,0,,0,,0,,,,
,group_up_rmb10_1,"
  Limited to 10 companies
  ",0,1,,,,,,,,,,{34=1;35=9},100,,0,,0,,0,,0,,0,,0,,0,,,,
,group_up_rmb1_2,"
  limited single draw
  ",0,1,,,,,,,,,,{34=1},5,{35=1},95,,0,,0,,0,,0,,0,,0,,,,
,group_up_rmb10_2,"
  Limited to 10 companies
  ",0,1,,,,,,,,,,{34=1;35=9},100,,0,,0,,0,,0,,0,,0,,0,,,,
,group_up_rmb1_3,"
  limited single draw
  ",0,1,,,,,,,,,,{34=1},5,{35=1},95,,0,,0,,0,,0,,0,,0,,,,
,group_up_rmb10_3,"
  Limited to 10 companies
  ",0,1,,,,,,,,,,{34=1;35=9},100,,0,,0,,0,,0,,0,,0,,0,,,,
,group_up_rmb1_4,"
  limited single draw
  ",0,1,,,,,,,,,,{34=1},5,{35=1},95,,0,,0,,0,,0,,0,,0,,,,
,group_up_rmb10_4,"
  Limited to 10 companies
  ",0,1,,,,,,,,,,{34=1;35=9},100,,0,,0,,0,,0,,0,,0,,0,,,,
,group_up_rmb1_5,"
  limited single draw
  ",0,1,,,,,,,,,,{34=1},5,{35=1},95,,0,,0,,0,,0,,0,,0,,,,
,group_up_rmb10_5,"
  Limited to 10 companies
  ",0,1,,,,,,,,,,{34=1;35=9},100,,0,,0,,0,,0,,0,,0,,0,,,,
,group_up_rmb1_6,"
  limited single draw
  ",0,1,,,,,,,,,,{34=1},5,{35=1},95,,0,,0,,0,,0,,0,,0,,,,
,group_up_rmb10_6,"
  Limited to 10 companies
  ",0,1,,,,,,,,,,{34=1;35=9},100,,0,,0,,0,,0,,0,,0,,0,,,,
,group_up_rmb1_7,"
  limited single draw
  ",0,1,,,,,,,,,,{34=1},5,{35=1},95,,0,,0,,0,,0,,0,,0,,,,
,group_up_rmb10_7,"
  Limited to 10 companies
  ",0,1,,,,,,,,,,{34=1;35=9},100,,0,,0,,0,,0,,0,,0,,0,,,,
,group_up_rmb1_8,"
  limited single draw
  ",0,1,,,,,,,,,,{34=1},5,{35=1},95,,0,,0,,0,,0,,0,,0,,,,
,group_up_rmb10_8,"
  Limited to 10 companies
  ",0,1,,,,,,,,,,{34=1;35=9},100,,0,,0,,0,,0,,0,,0,,0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,自选UP池固定id 不要随意修改,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15000,group_up_rmb1_1,"
  Diamond Paid
  Single Draw - Fire
  ",0,2,,,,,,,,,,{205=1},50,{206=1},50,,0,,0,,0,,0,,0,,0,,0,,0
15001,group_up_rmb1_1,"
  Diamond paid
  single draw - A -level card must be issued - Fire
  ",4,1,,,,,,,,,,{204=1},100,,0,,0,,0,,0,,0,,0,,0,,0,,0
15002,group_up_rmb1_1,"
  Diamond single
  draw - the 5th to 10th time to get S qualification card UP - fire system
  ",2,5,,,1,5,0.17,0.06,0.5,6,999999,{1251=1},100,,0,,0,,0,,0,,0,,0,,0,,0,,0
15003,group_up_rmb1_1,"
  15 subsequent consecutive
  rounds, you will get an additional S -level card
  (probability) UP - fire
  ",2,6,,,10,10,0.05,0.015,0.5,15,15,{1251=1},100,,0,,0,,0,,0,,0,,0,,0,,0,,0
15004,group_up_rmb1_1,"
  ( After 10 times, it will be a pan-card
  pool) Every 15 consecutive times, you will get an additional S -level card
  (probability) UP - Fire
  ",2,160,,,,160,0.05,0.015,0.5,15,15,{1251=1},100,,0,,0,,0,,0,,0,,0,,0,,0,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15011,group_up_rmb10_1,"
  The first ten consecutive - single S - fire
  ",4,1,,,,,,,,,,{1251=1;205=3;206=6},100,{1251=1;205=4;206=5},100,,0,,0,,0,,0,,0,,0,,0,,0
