变量名,typeID,star,attrTarget,attrNatureType,attrNum,effectDesc,effectDesc_tw,effectDesc_en,effectDesc_vn,effectDesc_kr
322010,3221,10,0,0,{5=1000},\n Unlock PVP attack reduction passive skill,\n解鎖PVP傷害減免被動技能,\n Unlock PVP attack reduction passive skill,\nMở khoá kỹ năng bị động giảm thương PVP,\n PVP 피해 감소 패시브 스킬 잠금 해제
322011,3221,11,0,0,{22=1500},,,,,
322012,3221,12,0,0,{23=1500},,,,,
323001,3231,1,0,0,,,,,,
324002,3241,2,0,0,{1=500},,,,,
324003,3241,3,0,0,{25=300},,,,,
324004,3241,4,0,0,{9=8%;10=8%},,,,,
324005,3241,5,0,0,{1=8%},,,,,
324006,3241,6,0,0,{7=8%;8=8%},,,,,
324007,3241,7,0,0,{5=500},\n Unlock PVP attack reduction passive skill,\n解鎖PVP傷害減免被動技能,\n Unlock PVP attack reduction passive skill,\nMở khoá kỹ năng bị động giảm thương PVP,\n PVP 피해 감소 패시브 스킬 잠금 해제
324008,3241,8,0,0,{1=15%},,,,,
324009,3241,9,0,0,{9=15%;10=15%},,,,,
324010,3241,10,0,0,{5=1000},\n Unlock PVP attack bonus passive skill,\n解鎖PVP傷害加成被動技能,\n Unlock PVP attack bonus passive skill,\nMở khoá kỹ năng bị động tăng thương PVP,\n PVP 피해 보너스 패시브 스킬 잠금 해제
324011,3241,11,0,0,{22=1500},,,,,
324012,3241,12,0,0,{23=1500},,,,,
325002,3251,2,0,0,{7=80;8=80},,,,,
325003,3251,3,0,0,{24=200},,,,,
325004,3251,4,0,0,{7=6%;8=6%},,,,,
325005,3251,5,0,0,{1=6%},,,,,
325006,3251,6,0,0,{7=6%;8=6%},,,,,
325007,3251,7,0,0,{24=400},\n Unlock PVP attack bonus passive skill,\n解鎖PVP傷害加成被動技能,\n Unlock PVP attack bonus passive skill,\nMở khoá kỹ năng bị động tăng thương PVP,\n PVP 피해 보너스 패시브 스킬 잠금 해제
325008,3251,8,0,0,{1=12%},,,,,
325009,3251,9,0,0,{7=12%;8=12%},,,,,
325010,3251,10,0,0,{24=800},\n Unlock PVP attack reduction passive skill,\n解鎖PVP傷害減免被動技能,\n Unlock PVP attack reduction passive skill,\nMở khoá kỹ năng bị động giảm thương PVP,\n PVP 피해 감소 패시브 스킬 잠금 해제
325011,3251,11,0,0,{22=1200},,,,,
325012,3251,12,0,0,{23=1200},,,,,
326002,3261,2,0,0,{7=120;8=120},,,,,
326003,3261,3,0,0,{24=300},,,,,
326004,3261,4,0,0,{7=8%;8=8%},,,,,
326005,3261,5,0,0,{1=8%},,,,,
326006,3261,6,0,0,{9=8%;10=8%},,,,,
326007,3261,7,0,0,{5=500},\n Unlock PVP attack bonus passive skill,\n解鎖PVP傷害加成被動技能,\n Unlock PVP attack bonus passive skill,\nMở khoá kỹ năng bị động tăng thương PVP,\n PVP 피해 보너스 패시브 스킬 잠금 해제
326008,3261,8,0,0,{1=15%},,,,,
326009,3261,9,0,0,{7=15%;8=15%},,,,,
326010,3261,10,0,0,{5=1000},\n Unlock PVP attack reduction passive skill,\n解鎖PVP傷害減免被動技能,\n Unlock PVP attack reduction passive skill,\nMở khoá kỹ năng bị động giảm thương PVP,\n PVP 피해 감소 패시브 스킬 잠금 해제
326011,3261,11,0,0,{22=1500},,,,,
326012,3261,12,0,0,{23=1500},,,,,
327002,3271,2,0,0,{7=120;8=120},,,,,
327003,3271,3,0,0,{24=300},,,,,
327004,3271,4,0,0,{7=8%;8=8%},,,,,
327005,3271,5,0,0,{1=8%},,,,,
327006,3271,6,0,0,{7=8%;8=8%},,,,,
327007,3271,7,0,0,{24=500},\n Unlock PVP attack bonus passive skill,\n解鎖PVP傷害加成被動技能,\n Unlock PVP attack bonus passive skill,\nMở khoá kỹ năng bị động tăng thương PVP,\n PVP 피해 보너스 패시브 스킬 잠금 해제
327008,3271,8,0,0,{1=15%},,,,,
327009,3271,9,0,0,{7=15%;8=15%},,,,,
327010,3271,10,0,0,{24=1000},\n Unlock PVP attack reduction passive skill,\n解鎖PVP傷害減免被動技能,\n Unlock PVP attack reduction passive skill,\nMở khoá kỹ năng bị động giảm thương PVP,\n PVP 피해 감소 패시브 스킬 잠금 해제
327011,3271,11,0,0,{22=1500},,,,,
327012,3271,12,0,0,{23=1500},,,,,
328002,3281,2,0,0,{7=80;8=80},,,,,
328003,3281,3,0,0,{25=200},,,,,
328004,3281,4,0,0,{7=5%;8=5%},,,,,
328005,3281,5,0,0,{1=5%},,,,,
328006,3281,6,0,0,{9=5%;10=5%},,,,,
328007,3281,7,0,0,{17=300},\n Unlock PVP attack reduction passive skill,\n解鎖PVP傷害減免被動技能,\n Unlock PVP attack reduction passive skill,\nMở khoá kỹ năng bị động giảm thương PVP,\n PVP 피해 감소 패시브 스킬 잠금 해제
328008,3281,8,0,0,{1=10%},,,,,
328009,3281,9,0,0,{7=10%;8=10%},,,,,
328010,3281,10,0,0,{17=600},\n Unlock PVP attack bonus passive skill,\n解鎖PVP傷害加成被動技能,\n Unlock PVP attack bonus passive skill,\nMở khoá kỹ năng bị động tăng thương PVP,\n PVP 피해 보너스 패시브 스킬 잠금 해제
328011,3281,11,0,0,{22=1000},,,,,
328012,3281,12,0,0,{23=1000},,,,,
329002,3291,2,0,0,{7=80;8=80},,,,,
329003,3291,3,0,0,{24=200},,,,,
329004,3291,4,0,0,{7=5%;8=5%},,,,,
329005,3291,5,0,0,{1=5%},,,,,
329006,3291,6,0,0,{7=5%;8=5%},,,,,
329007,3291,7,0,0,{14=300},\n Unlock PVP attack bonus passive skill,\n解鎖PVP傷害加成被動技能,\n Unlock PVP attack bonus passive skill,\nMở khoá kỹ năng bị động tăng thương PVP,\n PVP 피해 보너스 패시브 스킬 잠금 해제
329008,3291,8,0,0,{1=10%},,,,,
329009,3291,9,0,0,{7=10%;8=10%},,,,,
329010,3291,10,0,0,{14=600},\n Unlock PVP attack reduction passive skill,\n解鎖PVP傷害減免被動技能,\n Unlock PVP attack reduction passive skill,\nMở khoá kỹ năng bị động giảm thương PVP,\n PVP 피해 감소 패시브 스킬 잠금 해제
329011,3291,11,0,0,{22=1000},,,,,
329012,3291,12,0,0,{23=1000},,,,,
330002,3301,2,0,0,{7=80;8=80},,,,,
330003,3301,3,0,0,{24=200},,,,,
330004,3301,4,0,0,{7=6%;8=6%},,,,,
330005,3301,5,0,0,{1=6%},,,,,
330006,3301,6,0,0,{7=6%;8=6%},,,,,
330007,3301,7,0,0,{14=400},\n Unlock PVP attack bonus passive skill,\n解鎖PVP傷害加成被動技能,\n Unlock PVP attack bonus passive skill,\nMở khoá kỹ năng bị động tăng thương PVP,\n PVP 피해 보너스 패시브 스킬 잠금 해제
330008,3301,8,0,0,{1=12%},,,,,
330009,3301,9,0,0,{7=12%;8=12%},,,,,
330010,3301,10,0,0,{14=800},\n Unlock PVP attack reduction passive skill,\n解鎖PVP傷害減免被動技能,\n Unlock PVP attack reduction passive skill,\nMở khoá kỹ năng bị động giảm thương PVP,\n PVP 피해 감소 패시브 스킬 잠금 해제
330011,3301,11,0,0,{22=1200},,,,,
330012,3301,12,0,0,{23=1200},,,,,
331001,3311,1,0,0,,,,,,
332001,3321,1,0,0,,,,,,
333001,3331,1,0,0,,,,,,
334002,3341,2,0,0,{1=300},,,,,
334003,3341,3,0,0,{25=200},,,,,
334004,3341,4,0,0,{9=5%;10=5%},,,,,
334005,3341,5,0,0,{1=5%},,,,,
334006,3341,6,0,0,{7=5%;8=5%},,,,,
334007,3341,7,0,0,{14=300},\n Unlock PVP attack reduction passive skill,\n解鎖PVP傷害減免被動技能,\n Unlock PVP attack reduction passive skill,\nMở khoá kỹ năng bị động giảm thương PVP,\n PVP 피해 감소 패시브 스킬 잠금 해제
334008,3341,8,0,0,{1=10%},,,,,
334009,3341,9,0,0,{9=10%;10=10%},,,,,
334010,3341,10,0,0,{14=600},\n Unlock PVP attack bonus passive skill,\n解鎖PVP傷害加成被動技能,\n Unlock PVP attack bonus passive skill,\nMở khoá kỹ năng bị động tăng thương PVP,\n PVP 피해 보너스 패시브 스킬 잠금 해제
334011,3341,11,0,0,{22=1000},,,,,
334012,3341,12,0,0,{23=1000},,,,,
335002,3351,2,0,0,{7=80;8=80},,,,,
335003,3351,3,0,0,{25=200},,,,,
335004,3351,4,0,0,{7=6%;8=6%},,,,,
335005,3351,5,0,0,{1=6%},,,,,
335006,3351,6,0,0,{9=6%;10=6%},,,,,
335007,3351,7,0,0,{28=400},\n Unlock PVP attack reduction passive skill,\n解鎖PVP傷害減免被動技能,\n Unlock PVP attack reduction passive skill,\nMở khoá kỹ năng bị động giảm thương PVP,\n PVP 피해 감소 패시브 스킬 잠금 해제
335008,3351,8,0,0,{1=12%},,,,,
335009,3351,9,0,0,{7=12%;8=12%},,,,,
335010,3351,10,0,0,{28=800},\n Unlock PVP attack bonus passive skill,\n解鎖PVP傷害加成被動技能,\n Unlock PVP attack bonus passive skill,\nMở khoá kỹ năng bị động tăng thương PVP,\n PVP 피해 보너스 패시브 스킬 잠금 해제
335011,3351,11,0,0,{22=1200},,,,,
335012,3351,12,0,0,{23=1200},,,,,
336001,3361,1,0,0,,,,,,
337001,3371,1,0,0,,,,,,
338001,3381,1,0,0,,,,,,
340001,3401,1,0,0,,,,,,
341002,3411,2,0,0,{9=80;10=80},,,,,
341003,3411,3,0,0,{25=200},,,,,
341004,3411,4,0,0,{9=6%;10=6%},,,,,
341005,3411,5,0,0,{1=6%},,,,,
341006,3411,6,0,0,{9=6%;10=6%},,,,,
341007,3411,7,0,0,{17=400},\n Unlock PVP attack reduction passive skill,\n解鎖PVP傷害減免被動技能,\n Unlock PVP attack reduction passive skill,\nMở khoá kỹ năng bị động giảm thương PVP,\n PVP 피해 감소 패시브 스킬 잠금 해제
341008,3411,8,0,0,{1=12%},,,,,
341009,3411,9,0,0,{9=12%;10=12%},,,,,
341010,3411,10,0,0,{17=800},\n Unlock PVP attack bonus passive skill,\n解鎖PVP傷害加成被動技能,\n Unlock PVP attack bonus passive skill,\nMở khoá kỹ năng bị động tăng thương PVP,\n PVP 피해 보너스 패시브 스킬 잠금 해제
341011,3411,11,0,0,{22=1200},,,,,
341012,3411,12,0,0,{23=1200},,,,,
342001,3421,1,0,0,,,,,,
343002,3431,2,0,0,{1=300},,,,,
343003,3431,3,0,0,{25=200},,,,,
343004,3431,4,0,0,{9=5%;10=5%},,,,,
343005,3431,5,0,0,{1=5%},,,,,
343006,3431,6,0,0,{7=5%;8=5%},,,,,
343007,3431,7,0,0,{16=300},\n Unlock PVP attack reduction passive skill,\n解鎖PVP傷害減免被動技能,\n Unlock PVP attack reduction passive skill,\nMở khoá kỹ năng bị động giảm thương PVP,\n PVP 피해 감소 패시브 스킬 잠금 해제
343008,3431,8,0,0,{1=10%},,,,,
343009,3431,9,0,0,{9=10%;10=10%},,,,,
343010,3431,10,0,0,{16=600},\n Unlock PVP attack bonus passive skill,\n解鎖PVP傷害加成被動技能,\n Unlock PVP attack bonus passive skill,\nMở khoá kỹ năng bị động tăng thương PVP,\n PVP 피해 보너스 패시브 스킬 잠금 해제
343011,3431,11,0,0,{22=1000},,,,,
343012,3431,12,0,0,{23=1000},,,,,
344001,3441,1,0,0,,,,,,
345001,3451,1,0,0,,,,,,
346001,3461,1,0,0,,,,,,
347002,3471,2,0,0,{7=80;8=80},,,,,
347003,3471,3,0,0,{24=200},,,,,
347004,3471,4,0,0,{7=5%;8=5%},,,,,
347005,3471,5,0,0,{1=5%},,,,,
347006,3471,6,0,0,{7=5%;8=5%},,,,,
347007,3471,7,0,0,{12=300},\n Unlock PVP attack bonus passive skill,\n解鎖PVP傷害加成被動技能,\n Unlock PVP attack bonus passive skill,\nMở khoá kỹ năng bị động tăng thương PVP,\n PVP 피해 보너스 패시브 스킬 잠금 해제
347008,3471,8,0,0,{1=10%},,,,,
347009,3471,9,0,0,{7=10%;8=10%},,,,,
347010,3471,10,0,0,{12=600},\n Unlock PVP attack reduction passive skill,\n解鎖PVP傷害減免被動技能,\n Unlock PVP attack reduction passive skill,\nMở khoá kỹ năng bị động giảm thương PVP,\n PVP 피해 감소 패시브 스킬 잠금 해제
347011,3471,11,0,0,{22=1000},,,,,
347012,3471,12,0,0,{23=1000},,,,,
348001,3481,1,0,0,,,,,,
349001,3491,1,0,0,,,,,,
350002,3501,2,0,0,{9=80;10=80},,,,,
350003,3501,3,0,0,{25=200},,,,,
350004,3501,4,0,0,{9=5%;10=5%},,,,,
350005,3501,5,0,0,{1=5%},,,,,
350006,3501,6,0,0,{9=5%;10=5%},,,,,
350007,3501,7,0,0,{16=300},\n Unlock PVP attack reduction passive skill,\n解鎖PVP傷害減免被動技能,\n Unlock PVP attack reduction passive skill,\nMở khoá kỹ năng bị động giảm thương PVP,\n PVP 피해 감소 패시브 스킬 잠금 해제
350008,3501,8,0,0,{1=10%},,,,,
350009,3501,9,0,0,{9=10%;10=10%},,,,,
350010,3501,10,0,0,{16=600},\n Unlock PVP attack bonus passive skill,\n解鎖PVP傷害加成被動技能,\n Unlock PVP attack bonus passive skill,\nMở khoá kỹ năng bị động tăng thương PVP,\n PVP 피해 보너스 패시브 스킬 잠금 해제
350011,3501,11,0,0,{22=1000},,,,,
350012,3501,12,0,0,{23=1000},,,,,
351002,3511,2,0,0,{7=80;8=80},,,,,
351003,3511,3,0,0,{24=200},,,,,
351004,3511,4,0,0,{7=5%;8=5%},,,,,
351005,3511,5,0,0,{1=5%},,,,,
351006,3511,6,0,0,{7=5%;8=5%},,,,,
351007,3511,7,0,0,{24=300},\n Unlock PVP attack bonus passive skill,\n解鎖PVP傷害加成被動技能,\n Unlock PVP attack bonus passive skill,\nMở khoá kỹ năng bị động tăng thương PVP,\n PVP 피해 보너스 패시브 스킬 잠금 해제
351008,3511,8,0,0,{1=10%},,,,,
351009,3511,9,0,0,{7=10%;8=10%},,,,,
351010,3511,10,0,0,{24=600},\n Unlock PVP attack reduction passive skill,\n解鎖PVP傷害減免被動技能,\n Unlock PVP attack reduction passive skill,\nMở khoá kỹ năng bị động giảm thương PVP,\n PVP 피해 감소 패시브 스킬 잠금 해제
351011,3511,11,0,0,{22=1000},,,,,
351012,3511,12,0,0,{23=1000},,,,,
352001,3521,1,0,0,,,,,,
353001,3531,1,0,0,,,,,,
354002,3541,2,0,0,{1=300},,,,,
354003,3541,3,0,0,{25=200},,,,,
354004,3541,4,0,0,{9=6%;10=6%},,,,,
354005,3541,5,0,0,{1=6%},,,,,
354006,3541,6,0,0,{7=6%;8=6%},,,,,
354007,3541,7,0,0,{91=400},\n Unlock PVP attack reduction passive skill,\n解鎖PVP傷害減免被動技能,\n Unlock PVP attack reduction passive skill,\nMở khoá kỹ năng bị động giảm thương PVP,\n PVP 피해 감소 패시브 스킬 잠금 해제
354008,3541,8,0,0,{1=12%},,,,,
354009,3541,9,0,0,{9=12%;10=12%},,,,,
354010,3541,10,0,0,{91=800},\n Unlock PVP attack bonus passive skill,\n解鎖PVP傷害加成被動技能,\n Unlock PVP attack bonus passive skill,\nMở khoá kỹ năng bị động tăng thương PVP,\n PVP 피해 보너스 패시브 스킬 잠금 해제
354011,3541,11,0,0,{22=1200},,,,,
354012,3541,12,0,0,{23=1200},,,,,
355001,3551,1,0,0,,,,,,
356002,3561,2,0,0,{7=80;8=80},,,,,
356003,3561,3,0,0,{24=200},,,,,
356004,3561,4,0,0,{7=5%;8=5%},,,,,
356005,3561,5,0,0,{1=5%},,,,,
356006,3561,6,0,0,{9=5%;10=5%},,,,,
356007,3561,7,0,0,{25=300},\n Unlock PVP attack bonus passive skill,\n解鎖PVP傷害加成被動技能,\n Unlock PVP attack bonus passive skill,\nMở khoá kỹ năng bị động tăng thương PVP,\n PVP 피해 보너스 패시브 스킬 잠금 해제
356008,3561,8,0,0,{1=10%},,,,,
356009,3561,9,0,0,{7=10%;8=10%},,,,,
356010,3561,10,0,0,{25=600},\n Unlock PVP attack reduction passive skill,\n解鎖PVP傷害減免被動技能,\n Unlock PVP attack reduction passive skill,\nMở khoá kỹ năng bị động giảm thương PVP,\n PVP 피해 감소 패시브 스킬 잠금 해제
356011,3561,11,0,0,{22=1000},,,,,
356012,3561,12,0,0,{23=1000},,,,,
357001,3571,1,0,0,,,,,,
358001,3581,1,0,0,,,,,,
359002,3591,2,0,0,{7=80;8=80},,,,,
359003,3591,3,0,0,{24=200},,,,,
359004,3591,4,0,0,{7=6%;8=6%},,,,,
359005,3591,5,0,0,{1=6%},,,,,
359006,3591,6,0,0,{9=6%;10=6%},,,,,
359007,3591,7,0,0,{90=400},\n Unlock PVP attack bonus passive skill,\n解鎖PVP傷害加成被動技能,\n Unlock PVP attack bonus passive skill,\nMở khoá kỹ năng bị động tăng thương PVP,\n PVP 피해 보너스 패시브 스킬 잠금 해제
359008,3591,8,0,0,{1=12%},,,,,
359009,3591,9,0,0,{7=12%;8=12%},,,,,
359010,3591,10,0,0,{90=800},\n Unlock PVP attack reduction passive skill,\n解鎖PVP傷害減免被動技能,\n Unlock PVP attack reduction passive skill,\nMở khoá kỹ năng bị động giảm thương PVP,\n PVP 피해 감소 패시브 스킬 잠금 해제
359011,3591,11,0,0,{22=1200},,,,,
359012,3591,12,0,0,{23=1200},,,,,
360002,3601,2,0,0,{1=500},,,,,
360003,3601,3,0,0,{25=300},,,,,
360004,3601,4,0,0,{9=8%;10=8%},,,,,
360005,3601,5,0,0,{1=8%},,,,,
360006,3601,6,0,0,{7=8%;8=8%},,,,,
360007,3601,7,0,0,{25=500},\n Unlock PVP attack reduction passive skill,\n解鎖PVP傷害減免被動技能,\n Unlock PVP attack reduction passive skill,\nMở khoá kỹ năng bị động giảm thương PVP,\n PVP 피해 감소 패시브 스킬 잠금 해제
360008,3601,8,0,0,{1=15%},,,,,
360009,3601,9,0,0,{9=15%;10=15%},,,,,
360010,3601,10,0,0,{25=1000},\n Unlock PVP attack bonus passive skill,\n解鎖PVP傷害加成被動技能,\n Unlock PVP attack bonus passive skill,\nMở khoá kỹ năng bị động tăng thương PVP,\n PVP 피해 보너스 패시브 스킬 잠금 해제
360011,3601,11,0,0,{22=1500},,,,,
360012,3601,12,0,0,{23=1500},,,,,
361002,3611,2,0,0,{7=120;8=120},,,,,
361003,3611,3,0,0,{24=300},,,,,
361004,3611,4,0,0,{7=8%;8=8%},,,,,
361005,3611,5,0,0,{1=8%},,,,,
361006,3611,6,0,0,{7=8%;8=8%},,,,,
361007,3611,7,0,0,{24=500},\n Unlock PVP attack reduction passive skill,\n解鎖PVP傷害加成被動技能,\n Unlock PVP attack reduction passive skill,\nMở khoá kỹ năng bị động giảm thương PVP,\n PVP 피해 감소 패시브 스킬 잠금 해제
361008,3611,8,0,0,{1=15%},,,,,
361009,3611,9,0,0,{7=15%;8=15%},,,,,
361010,3611,10,0,0,{24=1000},\n Unlock PVP attack bonus passive skill,\n解鎖PVP傷害減免被動技能,\n Unlock PVP attack bonus passive skill,\nMở khoá kỹ năng bị động tăng thương PVP,\n PVP 피해 보너스 패시브 스킬 잠금 해제
361011,3611,11,0,0,{22=1500},,,,,
361012,3611,12,0,0,{23=1500},,,,,
362001,3621,1,0,0,,,,,,
363002,3631,2,0,0,{1=500},,,,,
363003,3631,3,0,0,{25=300},,,,,
363004,3631,4,0,0,{9=8%;10=8%},,,,,
363005,3631,5,0,0,{1=8%},,,,,
363006,3631,6,0,0,{7=8%;8=8%},,,,,
363007,3631,7,0,0,{28=500},\n Unlock PVP attack reduction passive skill,\n解鎖PVP傷害減免被動技能,\n Unlock PVP attack reduction passive skill,\nMở khoá kỹ năng bị động giảm thương PVP,\n PVP 피해 감소 패시브 스킬 잠금 해제
363008,3631,8,0,0,{1=15%},,,,,
363009,3631,9,0,0,{9=15%;10=15%},,,,,
363010,3631,10,0,0,{28=1000},\n Unlock PVP attack bonus passive skill,\n解鎖PVP傷害加成被動技能,\n Unlock PVP attack bonus passive skill,\nMở khoá kỹ năng bị động tăng thương PVP,\n PVP 피해 보너스 패시브 스킬 잠금 해제
363011,3631,11,0,0,{22=1500},,,,,
363012,3631,12,0,0,{23=1500},,,,,
364002,3641,2,0,0,{7=120;8=120},,,,,
364003,3641,3,0,0,{24=300},,,,,
364004,3641,4,0,0,{7=8%;8=8%},,,,,
364005,3641,5,0,0,{1=8%},,,,,
364006,3641,6,0,0,{7=8%;8=8%},,,,,
364007,3641,7,0,0,{24=500},\n Unlock PVP attack reduction passive skill,\n解鎖PVP傷害加成被動技能,\n Unlock PVP attack reduction passive skill,\nMở khoá kỹ năng bị động giảm thương PVP,\n PVP 피해 감소 패시브 스킬 잠금 해제
364008,3641,8,0,0,{1=15%},,,,,
364009,3641,9,0,0,{7=15%;8=15%},,,,,
364010,3641,10,0,0,{24=1000},\n Unlock PVP attack bonus passive skill,\n解鎖PVP傷害減免被動技能,\n Unlock PVP attack bonus passive skill,\nMở khoá kỹ năng bị động tăng thương PVP,\n PVP 피해 보너스 패시브 스킬 잠금 해제
364011,3641,11,0,0,{22=1500},,,,,
364012,3641,12,0,0,{23=1500},,,,,
365001,3651,1,0,0,,,,,,
366002,3661,2,0,0,{7=80;8=80},,,,,
366003,3661,3,0,0,{24=200},,,,,
366004,3661,4,0,0,{7=6%;8=6%},,,,,
366005,3661,5,0,0,{1=6%},,,,,
366006,3661,6,0,0,{7=6%;8=6%},,,,,
366007,3661,7,0,0,{24=400},\n Unlock PVP attack reduction passive skill,\n解鎖PVP傷害加成被動技能,\n Unlock PVP attack reduction passive skill,\nMở khoá kỹ năng bị động tăng thương PVP,\n PVP 피해 보너스 패시브 스킬 잠금 해제
366008,3661,8,0,0,{1=12%},,,,,
366009,3661,9,0,0,{7=12%;8=12%},,,,,
366010,3661,10,0,0,{24=800},\n Unlock PVP attack bonus passive skill,\n解鎖PVP傷害減免被動技能,\n Unlock PVP attack bonus passive skill,\nMở khoá kỹ năng bị động giảm thương PVP,\n PVP 피해 감소 패시브 스킬 잠금 해제
366011,3661,11,0,0,{22=1200},,,,,
366012,3661,12,0,0,{23=1200},,,,,
367001,3671,1,0,0,,,,,,
368002,3681,2,0,0,{1=300},,,,,
368003,3681,3,0,0,{25=200},,,,,
368004,3681,4,0,0,{9=6%;10=6%},,,,,
368005,3681,5,0,0,{1=6%},,,,,
368006,3681,6,0,0,{7=6%;8=6%},,,,,
368007,3681,7,0,0,{25=400},\n Unlock PVP attack bonus passive skill,\n解鎖PVP傷害減免被動技能,\n Unlock PVP attack bonus passive skill,\nMở khoá kỹ năng bị động giảm thương PVP,\n PVP 피해 감소 패시브 스킬 잠금 해제
368008,3681,8,0,0,{1=12%},,,,,
368009,3681,9,0,0,{9=12%;10=12%},,,,,
368010,3681,10,0,0,{25=800},\n Unlock PVP attack reduction passive skill,\n解鎖PVP傷害加成被動技能,\n Unlock PVP attack reduction passive skill,\nMở khoá kỹ năng bị động tăng thương PVP,\n PVP 피해 보너스 패시브 스킬 잠금 해제
368011,3681,11,0,0,{22=1200},,,,,
368012,3681,12,0,0,{23=1200},,,,,
369001,3691,1,0,0,,,,,,
370001,3701,1,0,0,,,,,,
371001,3711,1,0,0,,,,,,
372001,3721,1,0,0,,,,,,
373001,3731,1,0,0,,,,,,
374001,3741,1,0,0,,,,,,
375001,3751,1,0,0,,,,,,
376001,3761,1,0,0,,,,,,
377002,3771,2,0,0,{9=80;10=80},,,,,
377003,3771,3,0,0,{25=200},,,,,
377004,3771,4,0,0,{9=6%;10=6%},,,,,
377005,3771,5,0,0,{1=6%},,,,,
377006,3771,6,0,0,{9=6%;10=6%},,,,,
377007,3771,7,0,0,{25=400},\n Unlock PVP attack reduction passive skill,\n解鎖PVP傷害加成被動技能,\n Unlock PVP attack reduction passive skill,\nMở khoá kỹ năng bị động tăng thương PVP,\n PVP 피해 보너스 패시브 스킬 잠금 해제
377008,3771,8,0,0,{1=12%},,,,,
377009,3771,9,0,0,{9=12%;10=12%},,,,,
377010,3771,10,0,0,{25=800},\n Unlock PVP attack bonus passive skill,\n解鎖PVP傷害減免被動技能,\n Unlock PVP attack bonus passive skill,\nMở khoá kỹ năng bị động giảm thương PVP,\n PVP 피해 감소 패시브 스킬 잠금 해제
377011,3771,11,0,0,{22=1200},,,,,
377012,3771,12,0,0,{23=1200},,,,,
378001,3781,1,0,0,,,,,,
379001,3791,1,0,0,,,,,,
380001,3801,1,0,0,,,,,,
381001,3811,1,0,0,,,,,,
382001,3821,1,0,0,,,,,,
383001,3831,1,0,0,,,,,,
384002,3841,2,0,0,{7=80;8=80},,,,,
384003,3841,3,0,0,{24=200},,,,,
384004,3841,4,0,0,{7=6%;8=6%},,,,,
384005,3841,5,0,0,{1=6%},,,,,
384006,3841,6,0,0,{7=6%;8=6%},,,,,
384007,3841,7,0,0,{24=400},\n Unlock PVP attack reduction passive skill,\n解鎖PVP傷害加成被動技能,\n Unlock PVP attack reduction passive skill,\nMở khoá kỹ năng bị động tăng thương PVP,\n PVP 피해 보너스 패시브 스킬 잠금 해제
384008,3841,8,0,0,{1=12%},,,,,
384009,3841,9,0,0,{7=12%;8=12%},,,,,
384010,3841,10,0,0,{24=800},\n Unlock PVP attack bonus passive skill,\n解鎖PVP傷害減免被動技能,\n Unlock PVP attack bonus passive skill,\nMở khoá kỹ năng bị động giảm thương PVP,\n PVP 피해 감소 패시브 스킬 잠금 해제
384011,3841,11,0,0,{22=1200},,,,,
384012,3841,12,0,0,{23=1200},,,,,
385001,3851,1,0,0,,,,,,
386001,3861,1,0,0,,,,,,
387001,3871,1,0,0,,,,,,
388001,3881,1,0,0,,,,,,
389001,3891,1,0,0,,,,,,
390001,3901,1,0,0,,,,,,
391001,3911,1,0,0,,,,,,
392001,3921,1,0,0,,,,,,
393001,3931,1,0,0,,,,,,
394001,3941,1,0,0,,,,,,
395001,3951,1,0,0,,,,,,
396001,3961,1,0,0,,,,,,
397001,3971,1,0,0,,,,,,
398001,3981,1,0,0,,,,,,
399001,3991,1,0,0,,,,,,
400001,4001,1,0,0,,,,,,
401001,4011,1,0,0,,,,,,
402001,4021,1,0,0,,,,,,
403001,4031,1,0,0,,,,,,
404001,4041,1,0,0,,,,,,
405001,4051,1,0,0,,,,,,
406001,4061,1,0,0,,,,,,
407001,4071,1,0,0,,,,,,
408001,4081,1,0,0,,,,,,
409001,4091,1,0,0,,,,,,
410001,4101,1,0,0,,,,,,
411001,4111,1,0,0,,,,,,
412001,4121,1,0,0,,,,,,
413002,4131,2,0,0,{7=80;8=80},,,,,
413003,4131,3,0,0,{24=200},,,,,
413004,4131,4,0,0,{7=6%;8=6%},,,,,
413005,4131,5,0,0,{1=6%},,,,,
413006,4131,6,0,0,{7=6%;8=6%},,,,,
413007,4131,7,0,0,{14=400},\n Unlock PVP attack reduction passive skill,\n解鎖PVP傷害加成被動技能,\n Unlock PVP attack reduction passive skill,\nMở khoá kỹ năng bị động tăng thương PVP,\n PVP 피해 보너스 패시브 스킬 잠금 해제
413008,4131,8,0,0,{1=12%},,,,,
413009,4131,9,0,0,{7=12%;8=12%},,,,,
413010,4131,10,0,0,{14=800},\n Unlock PVP attack bonus passive skill,\n解鎖PVP傷害減免被動技能,\n Unlock PVP attack bonus passive skill,\nMở khoá kỹ năng bị động giảm thương PVP,\n PVP 피해 감소 패시브 스킬 잠금 해제
413011,4131,11,0,0,{22=1200},,,,,
413012,4131,12,0,0,{23=1200},,,,,
414001,4141,1,0,0,,,,,,
415001,4151,1,0,0,,,,,,
416002,4161,2,0,0,{7=120;8=120},,,,,
416003,4161,3,0,0,{24=300},,,,,
416004,4161,4,0,0,{7=8%;8=8%},,,,,
416005,4161,5,0,0,{1=8%},,,,,
416006,4161,6,0,0,{7=8%;8=8%},,,,,
