变量名,_name,targetType,skillTarget,input,process,targetFormula,specialChoose,targetLimit,fixPos,buffList,buffLifeRound,buffProb,buffLevel,buffValue1,effectEventID,extraArgs
38261,_Passive_Reverse injury when hit & 8 - star shrink shell,0,14,,,,,,,<381611;381221>,<99;1>,"<1;moreE(self:star(),8) and 1 or 0>",,<0;self:hasBuff(381222) and self:getBuff(381222):getValue() or self:Bdefence()*30>,,
,,,,,,,,,,,,,,,,
,Ghost,,,,,,,,,,,,,,39111,
,_skill1_sleep _,,,,,,,,,<391129;391132>,<99;1>,<1;0.2>,,<0;1>,,
,_skill2,,,,,,,,,,,,,,39121,
,_skill2 _Reduce special defense,,,,,,,,,<391122;391129>,<2;99>,<2;1>,,<-target:specialDefence()*0.15;0>,,
,_skill3,,11,,,,,,,,,,,,39131,
,_skill3_spine,,11,,,,,,,,,,,,39132,
,_skill3_ hypnosis,,11,,,,,,,<391127;391129>,<1;99>,<0.3;1>,,<0;0>,,
,_skill3,,11,,,,,,,<391121;391131;391128>,<1;1;1>,<target:hasBuff(391127) and 1 or 0;target:hasBuff(391127) and 1 or 0;target:hasBuff(391127) and 1 or 0>,,<1;-target:specialDamage()*0.2;-target:damage()*0.2>,,
,passive,,20,,,,1,,,<391124;391125>,<1;1>,<1;1>,,<-(2000+skillLevel*20);-self:specialDamage()*(0.6+0.004*skillLevel-0.004)>,,
,,,,,,,,,,,,,,,,
39111,Ghost,,,,,,,,,,,,,,39111,
39112,_skill1_ fear,,,,,,,,,<391128;391121>,<1;2>,<target:hasBuff(391121) and 1 or 0;self:flagZ1() and 0.4 or 0.3>,,"<<(160+(skillLv(3916,3926,3936) or 0)*1-1);1>;0>",,
39121,_skill2,,,,,,,,,,,,,,39121,
39122,_skill2 _Drain Life,,,,,,,,,<391128;391125>,<1;1>,<target:hasBuff(391121) and 1 or 0;1>,,"<<(160+(skillLv(3916,3926,3936) or 0)*1-1);1>;0>",,
39131,_skill3,,11,,,,,,,,,,,,39131,
39132,_skill3_spine,,11,,,,,,,,,,,,39132,
39133,_skill3_ fear,,11,,,,,,,<391128;391121>,<1;2>,<target:hasBuff(391121) and 1 or 0;self:flagZ1() and 0.45 or 0.35>,,"<<(160+(skillLv(3916,3926,3936) or 0)*1-1);1>;0>",,
39134,_skill3,,11,,,,,,,,,,,,,
39161,passive,0,14,,,,,,,<391129>,<99>,"<moreEqualThan(self:star(),8) and 1 or 0>",,<0>,,
,,,,,,,,,,,,,,,,
39211,ghost stone,,,,,,,,,,,,,,39211,
39212,_skill1_ fear,,,,,,,,,<391128;391121>,<1;2>,<target:hasBuff(391121) and 1 or 0;self:flagZ1() and 0.4 or 0.3>,,"<<(160+(skillLv(3916,3926,3936) or 0)*1-1);1>;0>",,
39221,_skill2,,,,,,,,,,,,,,39221,
39222,_skill2 _Drain Life,,,,,,,,,<391128;391125>,<1;1>,<target:hasBuff(391121) and 1 or 0;1>,,"<<(160+(skillLv(3916,3926,3936) or 0)*1-1);1>;0>",,
39231,_skill3,,11,,,,,,,,,,,,39231,
39232,_skill3_spine,,11,,,,,,,<391128;391121>,<1;2>,<target:hasBuff(391121) and 1 or 0;self:flagZ1() and 0.45 or 0.35>,,"<<(160+(skillLv(3916,3926,3936) or 0)*1-1);1>;0>",,
39233,_skill3_ fear,,11,,,,,,,,,,,,,
39261,passive,0,14,,,,,,,<391129>,<99>,"<moreEqualThan(self:star(),8) and 1 or 0>",,<0>,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
39311,Gengar,,,,,,,,,,,,,,39311,
39312,_skill1_ fear,,,,,,,,,<391128;391121>,<1;2>,<target:hasBuff(391121) and 1 or 0;self:flagZ1() and 0.4 or 0.3>,,"<<(160+(skillLv(3916,3926,3936) or 0)*1-1);1>;0>",,
39321,_skill2,,,,,,,,,,,,,,39321,
39322,_skill2 _Drain Life,,,,,,,,,<391128;391125>,<1;1>,<target:hasBuff(391121) and 1 or 0;1>,,"<<(160+(skillLv(3916,3926,3936) or 0)*1-1);1>;0>",,
39331,_skill3,,11,,,,,,,,,,,,39331,
39332,_skill3_spine,,11,,,,,,,,,,,,39332,
39333,_skill3_spine,,11,,,,,,,<391128;391121>,<1;2>,<target:hasBuff(391121) and 1 or 0;self:flagZ1() and 0.45 or 0.35>,,"<<(160+(skillLv(3916,3926,3936) or 0)*1-1);1>;0>",,
39334,_skill3_ fear,,11,,,,,,,,,,,,,
39361,passive,0,14,,,,,,,<391129>,<99>,"<moreEqualThan(self:star(),8) and 1 or 0>",,<0>,,
,,,,,,,,,,,,,,,,
39511,Gengar skin,,,,,,,,,,,,,,39511,
39512,_skill1_ fear,,,,,,,,,<391128;391121>,<1;2>,<target:hasBuff(391121) and 1 or 0;self:flagZ1() and 0.4 or 0.3>,,"<<(160+(skillLv(3916,3926,3936,3956) or 0)*1-1);1>;0>",,
39521,_skill2,,,,,,,,,,,,,,39521,
39522,_skill2 _Drain Life,,,,,,,,,<391128;391125>,<1;1>,<target:hasBuff(391121) and 1 or 0;1>,,"<<(160+(skillLv(3916,3926,3936,3956) or 0)*1-1);1>;0>",,
39531,_skill3,,11,,,,,,,,,,,,39531,
39532,_skill3_spine,,11,,,,,,,,,,,,39532,
39533,_skill3_spine,,11,,,,,,,<391128;391121>,<1;2>,<target:hasBuff(391121) and 1 or 0;self:flagZ1() and 0.45 or 0.35>,,"<<(160+(skillLv(3916,3926,3936,3956) or 0)*1-1);1>;0>",,
39534,_skill3_ fear,,11,,,,,,,,,,,,,
39561,passive,0,14,,,,,,,<391129>,<99>,"<moreEqualThan(self:star(),8) and 1 or 0>",,<0>,,
,,,,,,,,,,,,,,,,
,Gengar mega_skill1,,,,,,,,,,,,,,39411,
,_skill1_buff,,,,,,,,,<900010>,<1>,<0.55>,,<-target:specialDefence()*0.1>,,
,_skill1_buff2,0,14,,,,,,,<910013>,<1>,<target:hasBuff(900021) and 1 or 0>,,<self:damage()*0.5>,,
,_skill2,,,,,,,,,,,,,,39421,
,_skill2_buff,,,,,,,,,<900031>,<1>,<1>,,<target:flag(99) and self:hpMax()*0.075 or target:hpMax()*0.075>,,
,_skill3,,11,,,,,,,,,,,,39431,
,_slill3_spine,,11,,,,,,,,,,,,39432,
,_skill3_buff1,0,14,,,,,,,<900015>,<2>,<1>,,<self:strikeDamage()*0.15>,,
,_skill3_buff2,,11,,,,,,,<900021>,<1>,"<math.min(0.5,(1-(self:hp()/self:hpMax())))*0.008 +0.15>",,<0>,,
,Passive_buff1 _,,,,,,,,,<900005>,<1>,<1>,,<target:specialDamage()*0.05>,,
,Passive_buff2 _,,,,,,,,,<900006>,<1>,<1>,,<-target:specialDamage()*0.05>,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
39411,Super Gengar Elf_skill1,,,,,,,,,,,,,,39411,
39412,_skill1_ plus fear,,,,,,,,,<392112;392101>,<1;2>,<target:hasBuff(391121) and 1 or 0;self:flagZ1() and 0.5 or 0.35>,,<<(160+(skillLv(3956) or 0)*1-1);1>;0>,,
39421,_skill2,,,,,,,,,,,,,,39421,
39422,_skill2_ bloodsucking / fear,,,,,,,,,<392112;392101;392106;392101>,<1;2;1;2>,"<target:hasBuff(392101) and 1 or 0;moreE(self:hp()/self:hpMax(),0.5) and (1+target:getBuffOverlayCount(392109)*0.1) or 0;less(self:hp()/self:hpMax(),0.5) and 1 or 0;less(self:hp()/self:hpMax(),0.5) and (0.4+target:getBuffOverlayCount(392109)*0.1) or 0>",,<<(160+(skillLv(3956) or 0)*1-1);1>;0;0;0>,,
39431,_skill3,,11,,,,,,,,,,,,39431,
39432,_slill3_spine,,11,,,,,,,,,,,,39432,
39433,_skill3_ fear,,11,,,,,,,<392112;392101>,<1;2>,"<target:hasBuff(392101) and 1 or 0;(moreE(self:star(),11) and 0.5 or 0.35)+target:getBuffOverlayCount(392109)*0.1+(self:flagZ3() and 0.1 or 0)>",,<<(160+(skillLv(3956) or 0)*1-1);1>;0>,,
39461,Passive_8 star damage reduction,0,14,,,,,,,<392110>,<99>,"<moreE(self:star(),8) and 1 or 0>",,<0>,,
,,,,,,,,,,,,,,,,
39611,Super Gengar skin_skill1,,,,,,,,,,,,,,39611,
39612,_skill1_ plus fear,,,,,,,,,<392112;392101>,<1;2>,<target:hasBuff(391121) and 1 or 0;self:flagZ1() and 0.5 or 0.35>,,"<<(160+(skillLv(3956,3966) or 0)*1-1);1>;0>",,
39621,_skill2,,,,,,,,,,,,,,39621,
39622,_skill2_ bloodsucking / fear,,,,,,,,,<392112;392101;392106;392101>,<1;2;1;2>,"<target:hasBuff(392101) and 1 or 0;moreE(self:hp()/self:hpMax(),0.5) and (1+target:getBuffOverlayCount(392109)*0.1) or 0;less(self:hp()/self:hpMax(),0.5) and 1 or 0;less(self:hp()/self:hpMax(),0.5) and (0.4+target:getBuffOverlayCount(392109)*0.1) or 0>",,"<<(160+(skillLv(3956,3966) or 0)*1-1);1>;0;0;0>",,
39631,_skill3,,11,,,,,,,,,,,,39631,
39632,_slill3_spine,,11,,,,,,,,,,,,39632,
39633,_skill3_ fear,,11,,,,,,,<392112;392101>,<1;2>,"<target:hasBuff(392101) and 1 or 0;(moreE(self:star(),11) and 0.5 or 0.35)+target:getBuffOverlayCount(392109)*0.1+(self:flagZ3() and 0.1 or 0)>",,"<<(160+(skillLv(3956,3966) or 0)*1-1);1>;0>",,
39661,Passive_8 star damage reduction,0,14,,,,,,,<392110>,<99>,"<moreE(self:star(),8) and 1 or 0>",,<0>,,
,,,,,,,,,,,,,,,,
40111,rock snake,,,,,,,,,,,,,,40111,
40112,Physical Defense Improvement,0,14,,,,,,,<401101>,<2>,<1>,,<self:defence()*(self:flagZ1() and 0.8 or 0.6)>,,
40121,_skill2,,,,,,,,,,,,,,40121,
40122,_ cringe,1,1,,,,,,,<401102;401103>,<self:flagZ2() and 3 or 2;self:flagZ2() and 3 or 2>,<1;1>,,<0;1000>,,
40131,_skill3,,11,,,,,,,,,,,,40131,
40132,,,11,,,,,,,,,,,,40132,
40133,,,,,,,,,,,,,,,,
40134,,,,enemyForce|nodead,rowback,,,,,<401111>,<99>,"<moreEqualThan(self:star(),11) and 0.6 or 0>",,<<1;-1>>,,
40161,,0,14,,,,,,,<401109;401110>,<99;99>,"<moreEqualThan(self:star(),8) and 1 or 0;moreEqualThan(self:star(),8) and 1 or 0>",,"<<list(1,0,0);1;0>;1>",,
40162,,0,14,,,,,,,<401106;401107>,<99;99>,<1;1>,,"<<list(1,0,0);1;0>;1>",,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
40171,,,,selfForce|nodead,"attr(""hp"",""min"",1)",,,,,,,,,,,
40172,,0,14,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
40211,steel snake _,,,,,,,,,,,,,,40211,
40212,Physical Defense Improvement,0,14,,,,,,,<401101>,<2>,<1>,,<self:defence()*(self:flagZ1() and 0.8 or 0.6)>,,
40221,_skill2,,,,,,,,,,,,,,40221,
40222,_ cringe,1,1,,,,,,,<401102;401103>,<self:flagZ2() and 3 or 2;self:flagZ2() and 3 or 2>,<1;1>,,<0;1000>,,
40231,_skill3,,11,,,,,,,,,,,,40231,
40232,,,11,,,,,,,,,,,,40232,
40233,,,,,,,,,,,,,,,,
40234,,,,enemyForce|nodead,rowback,,,,,<401111>,<99>,"<moreEqualThan(self:star(),11) and 0.6 or 0>",,<<1;-1>>,,
40261,,0,14,,,,,,,<401109;401110>,<99;99>,"<moreEqualThan(self:star(),8) and 1 or 0;moreEqualThan(self:star(),8) and 1 or 0>",,"<<list(1,0,0);1;0>;1>",,
40262,,0,14,,,,,,,<401106;401107>,<99;99>,<1;1>,,"<<list(1,0,0);1;0>;1>",,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
45111,Caracalla,,,,,,,,,,,,,,45111,
45121,_skill2,,,,,,,,,,,,,,45121,
45122,_skill2_ vertigo,,,,,,,,,<451223>,<1>,<0.3>,,<0>,,
45131,_skill3,,,,,,,,,,,,,,45131,
45132,_skill3_Increased chance of stun,0,14,,,,,,,<451221;451222>,<1;99>,<self:hasBuff(451222) and 0.2 or 0.6;  self:hasBuff(451221) and 1 or 0>,,<0;0>,,
45133,_skill3_ vertigo,,,,,,,,,<451223>,"<moreEqualThan(self:star(),11) and 2 or 1>",<self:hasBuff(451221) and 0 or 1>,,<0;0>,,
45161,_Passive_Add physical defense _,0,14,,,,,,,<451224;451225>,<99;99>,"<1;moreEqualThan(self:star(),8) and 1 or 0>",,<self:damage()*(5+skillLevel*0.2-0.2)*0.001;0>,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
45211,Gala Gala_skill1,,,,,,,,,,,,,,45211,
45221,_skill2,,,,,,,,,,,,,,45221,
45222,_skill2_ vertigo,,,,,,,,,<451223>,<1>,<0.3>,,<0>,,
45231,_skill3,,,,,,,,,,,,,,45231,
45232,_skill3_Increased chance of stun,0,14,,,,,,,<451221;451222>,<1;99>,<self:hasBuff(451222) and 0.2 or 0.6;  self:hasBuff(451221) and 1 or 0>,,<0;0>,,
45233,_skill3_ vertigo,,,,,,,,,<451223>,"<moreEqualThan(self:star(),11) and 2 or 1>",<self:hasBuff(451221) and 0 or 1>,,<0;0>,,
45261,_Passive_Immune to stun & add physical defense,0,14,,,,,,,<451224;451225>,<99;99>,"<1;moreEqualThan(self:star(),8) and 1 or 0>",,<self:damage()*(5+skillLevel*0.2-0.2)*0.001;0>,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
46111,dauntless boy,,,,,,,,,,,,,,46111,
46112,dauntless boy,0,14,,,,,,,<461229>,<2>,<self:flagZ1() and 1 or 0>,,<self:damage()*0.1>,,
46121,_skill2,,,,,,,,,,,,,,46121,
46122,_skill3_ damage recovery blood,0,14,,,,,,,<461231>,<1>,<1>,,<self:curSkill():getTotalDamage()*(self:flagZ2() and 0.8 or 0.5)>,,
46131,_skill3,,,,,,,,,,,,,,46131,
46132,_skill3_ tag,,,,,,,,,<461232;461241;461242;461243;461244;461245;461246;461247;461248;461249;461250>,<self:flagZ3() and 2 or 1;self:flagZ3() and 2 or 1;self:flagZ3() and 2 or 1;self:flagZ3() and 2 or 1;self:flagZ3() and 2 or 1;self:flagZ3() and 2 or 1;self:flagZ3() and 2 or 1;self:flagZ3() and 2 or 1;self:flagZ3() and 2 or 1;self:flagZ3() and 2 or 1;self:flagZ3() and 2 or 1>,<1;target:hasBuff(461233) and 1 or 0;target:hasBuff(461234) and 1 or 0;target:hasBuff(461235) and 1 or 0;target:hasBuff(461236) and 1 or 0;target:hasBuff(461237) and 1 or 0;target:hasBuff(461238) and 1 or 0;target:hasBuff(461238) and 1 or 0;target:hasBuff(461239) and 1 or 0;target:hasBuff(461239) and 1 or 0;target:hasBuff(461240) and 1 or 0>,,<1;self:damage()*0.3;target:hpMax()*0.3;1;-target:speed()*0.2;1;-target:specialDamage()*0.2;-target:damage()*0.2;-target:defence()*0.2;-target:specialDefence()*0.2;-150>,,
46133,,,,,,,,,,<461232;461241;461242;461243;461244;461245;461246;461247;461248;461249;461250>,<self:flagZ3() and 2 or 1;self:flagZ3() and 2 or 1;self:flagZ3() and 2 or 1;self:flagZ3() and 2 or 1;self:flagZ3() and 2 or 1;self:flagZ3() and 2 or 1;self:flagZ3() and 2 or 1;self:flagZ3() and 2 or 1;self:flagZ3() and 2 or 1;self:flagZ3() and 2 or 1;self:flagZ3() and 2 or 1>,"<moreEqualThan(self:star(),11) and 1 or 0;target:hasBuff(461233) and 1 or 0;target:hasBuff(461234) and 1 or 0;target:hasBuff(461235) and 1 or 0;target:hasBuff(461236) and 1 or 0;target:hasBuff(461237) and 1 or 0;target:hasBuff(461238) and 1 or 0;target:hasBuff(461238) and 1 or 0;target:hasBuff(461239) and 1 or 0;target:hasBuff(461239) and 1 or 0;target:hasBuff(461240) and 1 or 0>",,<1;self:damage()*0.3;target:hpMax()*0.3;1;-target:speed()*0.2;1;-target:specialDamage()*0.2;-target:damage()*0.2;-target:defence()*0.2;-target:specialDefence()*0.2;-150>,,
46161,_Passive_Reduction of negative effects,0,14,,,,,,,<461251>,<99>,<1>,,<1>,,
,,,,,,,,,,,<1;2;1;1;2;1;2;2;2;2;1>,,,,,
46211,flying legs,,,,,,,,,,,,,,46211,
46212,_skill1_ physical attack increased,0,14,,,,,,,<461229>,<2>,<self:flagZ1() and 1 or 0>,,<self:damage()*0.1>,,
46221,_skill2,,,,,,,,,,,,,,46221,
46222,_skill2_ reduces hit,1,1,,,,,,,<461265;461266>,<1;1>,<1;1>,,<1;1>,,
46223,_skill2_ penalty,0,14,,,,,,,,,,,,,
46231,_skill3,,4,,,,,,,,,,,,46231,
46232,_skill3_spine,,4,,,,,,,,,,,,46232,
46233,_skill3_ trigger damage,,4,,,,,,,,,,,,,
46234,_skill3_,,4,,,,,,,<461264>,<99>,<1>,,<1>,,
46235,_skill3_,0,14,,,,,,,,,,,,,
46261,Passive_Vampire _ _,0,14,,,,,,,<461260;461263;461270>,<99;99;99>,<1;1;1>,,<1;1;1>,,
,,,,,,,,,,,,,,,,
,Kuaiquan Lang,,,,,,,,,,,,,,46311,
,_skill2,,,,,,,,,,,,,,46321,
,_skill3_ ignores physical defense,0,14,,,,,,,<461221>,<2>,<1>,,<2000>,,
,_skill3,,,,,,,,,,,,,,46331,
,_skill3_spine,,,,,,,,,,,,,,46332,
,_skill3_ beheading,0,14,,,,,,,<461222>,<1>,<1>,,<<0.5;0.3>>,,
,_skill3_ overflow damage,,20,,,,,6,,<461223>,<1>,<1>,,"<<lessThan(target:hp()/target:hpMax(),0.5) and 0.5*1.3 or 0.5;lessThan(target:hp()/target:hpMax(),0.5) and 0.5*1.3 or 0.5;lessThan(target:hp()/target:hpMax(),0.5) and 0.5*1.3 or 0.5;lessThan(target:hp()/target:hpMax(),0.5) and 0.5*1.3 or 0.5 ;lessThan(target:hp()/target:hpMax(),0.5) and 0.5*1.3 or 0.5  >>",,
,Passive_Vampire _ _,0,14,,,,,,,<461224>,<99>,<1>,,<500+skillLevel*5-5+(1-self:hp()/self:hpMax() )*1000*0.2>,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
46311,Kuaiquan Lang,,,,,,,,,,,,,,46311,
46312,Kuaiquan Lang,0,14,,,,,,,<461229>,<2>,<self:flagZ1() and 1 or 0>,,<self:damage()*0.1>,,
46321,_skill2,,,,,,,,,,,,,,46321,
46322,_skill3_ damage recovery blood,0,14,,,,,,,<461231>,<1>,<1>,,<self:curSkill():getTotalDamage()*(self:flagZ2() and 0.8 or 0.5)>,,
46331,_skill3,,,,,,,,,,,,,,46331,
46332,_skill3_spine,,,,,,,,,,,,,,46332,
46333,_skill3_ tag,,,,,,,,,<461232;461241;461242;461243;461244;461245;461246;461247;461248;461249;461250>,<self:flagZ3() and 2 or 1;self:flagZ3() and 2 or 1;self:flagZ3() and 2 or 1;self:flagZ3() and 2 or 1;self:flagZ3() and 2 or 1;self:flagZ3() and 2 or 1;self:flagZ3() and 2 or 1;self:flagZ3() and 2 or 1;self:flagZ3() and 2 or 1;self:flagZ3() and 2 or 1;self:flagZ3() and 2 or 1>,<1;target:hasBuff(461233) and 1 or 0;target:hasBuff(461234) and 1 or 0;target:hasBuff(461235) and 1 or 0;target:hasBuff(461236) and 1 or 0;target:hasBuff(461237) and 1 or 0;target:hasBuff(461238) and 1 or 0;target:hasBuff(461238) and 1 or 0;target:hasBuff(461239) and 1 or 0;target:hasBuff(461239) and 1 or 0;target:hasBuff(461240) and 1 or 0>,,<1;self:damage()*0.3;target:hpMax()*0.3;1;-target:speed()*0.2;1;-target:specialDamage()*0.2;-target:damage()*0.2;-target:defence()*0.2;-target:specialDefence()*0.2;-150>,,
46334,,,,,,,,,,<461232;461241;461242;461243;461244;461245;461246;461247;461248;461249;461250>,<self:flagZ3() and 2 or 1;self:flagZ3() and 2 or 1;self:flagZ3() and 2 or 1;self:flagZ3() and 2 or 1;self:flagZ3() and 2 or 1;self:flagZ3() and 2 or 1;self:flagZ3() and 2 or 1;self:flagZ3() and 2 or 1;self:flagZ3() and 2 or 1;self:flagZ3() and 2 or 1;self:flagZ3() and 2 or 1>,"<moreEqualThan(self:star(),11) and 1 or 0;target:hasBuff(461233) and 1 or 0;target:hasBuff(461234) and 1 or 0;target:hasBuff(461235) and 1 or 0;target:hasBuff(461236) and 1 or 0;target:hasBuff(461237) and 1 or 0;target:hasBuff(461238) and 1 or 0;target:hasBuff(461238) and 1 or 0;target:hasBuff(461239) and 1 or 0;target:hasBuff(461239) and 1 or 0;target:hasBuff(461240) and 1 or 0>",,<1;self:damage()*0.3;target:hpMax()*0.3;1;-target:speed()*0.2;1;-target:specialDamage()*0.2;-target:damage()*0.2;-target:defence()*0.2;-target:specialDefence()*0.2;-150>,,
46361,_Passive_Reduction of negative effects,0,14,,,,,,,<461251>,<99>,<1>,,<1>,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
46411,War dancer,,,,,,,,,,,,,,46411,
46412,For dispersal,0,14,,,,,,,<461336>,<1>,<1>,,<0>,,
46413,War dancer,0,14,,,,,,,<461229>,<2>,<self:flagZ1() and 1 or 0>,,<self:damage()*0.1>,,
46421,_skill2,,,,,,,,,,,,,,46421,
46422,_skill2_ ignores physical defense,,,selfForce,hpRatioMin,,,,,<461331>,<2>,<1>,,<self:flagZ2() and 4000 or 2000>,,
46431,_skill3,,2,,,,,,,,,,,,46431,
46432,_skill3_spine,,2,,,,,,,,,,,,46432,
46433,_skill3_ vertigo,,2,,,,,,,,,,,,,
46434,_skill3_ beheading,0,14,,,,,,,<461332;461333>,<self:flagZ3() and 2 or 1;self:flagZ3() and 2 or 1>,<1;1>,,"<moreEqualThan(self:star(),11) and 9000 or 8000;moreEqualThan(self:star(),11) and 5000 or 3000>",,
46461,Passive_Vampire _ _,0,14,,,,,,,<461334;461338>,<99;99>,<1;1>,,<<1;1>;0>,,
,,,,,,,,,,,,,,,,
47111,big tongue,,,,,,,,,,,,,,47111,
47112,big tongue,0,14,,,,,,,<471225>,<2>,<self:flagZ1() and 1 or 0>,,<self:damage()*0.1>,,
47121,_skill2,,,,,,,,,,,,,,47121,
47122,_skill2_ Reduce physical defense,,,,,,,,,<471221>,<2>,<1>,,<-target:defence()*(0.2+(self:flagZ2() and 0.2 or 0))>,,
47131,_skill3,,4,,,,,,,,,,,,47131,
47132,_skill3_ paralysis,,4,,,,,,,<471222>,<1>,<self:flagZ3() and 0.7 or 0.4>,,<0>,,
47133,_skill3_ restore life,0,14,,,,,,,<471223>,<1>,<1>,,"<moreEqualThan(self:star(),11) and self:hpMax()*0.25 or self:hpMax()*0.15>",,
47161,Passive_restore health _ _,0,14,,,,,,,<471224>,<99>,<1>,,<0>,,
4200121,_skill3,,4,,,,,,,,,,,,47131,
4200122,_skill3_ paralysis,,4,,,,,,,<471222>,<1>,<self:flagZ3() and 0.7 or 0.4>,,<0>,,
4200123,_skill3_ restore life,0,14,,,,,,,<471223>,<1>,<1>,,"<min(self:damage()*8,moreEqualThan(self:star(),11) and self:hpMax()*0.25 or self:hpMax()*0.15)>",,
4200131,Passive_restore health _ _,0,14,,,,,,,<4200131>,<99>,<1>,,<0>,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
47211,Big tongue licking_skill1,,,,,,,,,,,,,,47211,
47212,Big tongue licking_skill2,0,14,,,,,,,<471225>,<2>,<self:flagZ1() and 1 or 0>,,<self:damage()*0.1>,,
47221,_skill2,,,,,,,,,,,,,,47221,
47222,_skill2_ Reduce physical defense,,,,,,,,,<471221>,<2>,<1>,,<-target:defence()*(0.2+(self:flagZ2() and 0.2 or 0))>,,
47231,_skill3,,4,,,,,,,,,,,,47231,
47232,_skill3_ paralysis,,4,,,,,,,<471222>,<1>,<self:flagZ3() and 0.7 or 0.4>,,<0>,,
47233,_skill3_ restore life,0,14,,,,,,,<471223>,<1>,<1>,,"<moreEqualThan(self:star(),11) and self:hpMax()*0.25 or self:hpMax()*0.15>",,
47261,Passive_restore health _ _,0,14,,,,,,,<471224>,<99>,<1>,,<0>,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
48111,gas bomb,,,,,,,,,,,,,,48111,
48112,gas bomb,0,14,,,,,,,<481231>,<2>,<self:flagZ1() and 1 or 0>,,<self:damage()*0.1>,,
48121,_skill2,,,,,,,,,,,,,,48121,
48122,_skill2_ poisoning,,,,,,,,,<481221>,<3>,<1>,,<self:defence()*0.8>,,
48123,,0,14,,,,,,,<481232>,<2>,<self:flagZ2() and 1 or 0>,,<self:defence()*0.3>,,
48131,_skill3,1,11,,,,,,,,,,,,48131,
48132,_skill3_buff conversion poison,,11,,,,,,,<481222;481223>,<1;1>,"<target:hasBuffGroup(1101,1102,1103,1104,1105,1111,1112,1113,1114,1115,1121,1122,1123,1124,1125,1301,1302,1303,1311,1312,1313,1321,1322,1323,1500,1501,1502,1503,1510,1511,1512,1513,1520,1521,1522,1523,1001,1002,1003,1004,1005,1011,1012,1013,1014,1015,1021,1022,1023,1024,1025,1201,1202,1203,1211,1212,1213,1221,1222,1223,1401,1411,1421,1431,1441,1451)and 1 or 0;1>",,<0;0>,,
48161,Passive_Death Bomb _,0,14,,,,,,,<481224;481228;481229>,<99;99;99>,<1;1;1>,,<0;0;0>,,
,,,,,,,,,,,,,,,,
48211,Double Bomb Gas_skill1,,,,,,,,,,,,,,48211,
48212,Double Bomb Gas_skill2,0,14,,,,,,,<481231>,<2>,<self:flagZ1() and 1 or 0>,,<self:damage()*0.1>,,
48221,_skill2,,,,,,,,,,,,,,48221,
48222,_skill2_ poisoning,,,,,,,,,<481221>,<3>,<1>,,<self:defence()*0.8>,,
48223,,0,14,,,,,,,<481232>,<2>,<self:flagZ2() and 1 or 0>,,<self:defence()*0.3>,,
48231,_skill3,1,11,,,,,,,,,,,,48231,
48232,_skill3_buff conversion poison,,11,,,,,,,<481222;481223>,<1;1>,"<target:hasBuffGroup(1101,1102,1103,1104,1105,1111,1112,1113,1114,1115,1121,1122,1123,1124,1125,1301,1302,1303,1311,1312,1313,1321,1322,1323,1500,1501,1502,1503,1510,1511,1512,1513,1520,1521,1522,1523,1001,1002,1003,1004,1005,1011,1012,1013,1014,1015,1021,1022,1023,1024,1025,1201,1202,1203,1211,1212,1213,1221,1222,1223,1401,1411,1421,1431,1441,1451)and 1 or 0;1>",,<0;0>,,
48261,Passive_Death Bomb _,0,14,,,,,,,<481224;481228;481229>,<99;99;99>,<1;1;1>,,<0;0;0>,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
49111,one horned rhino,,,,,,,,,,,,,,49111,
49112,_skill1_ Absorbent Defense,,,,,,,,,<491221>,<2+(self:flagZ1() and 1 or 0)>,<1>,,<1>,,
49121,_skill2,,,,,,,,,,,,,,49121,
49122,_skill2_ Physical defense and physical attack,0,14,,,,,,,,,,,,,
49123,_skill2_ Physical defense and physical attack,0,2,,,,,,,<491224;491233>,<2;2>,<1;self:flagZ2() and 1 or 0>,,<target:defence()*0.6;1500>,,
49131,_skill3,,2,,,,,,,,,,,,49131,
49132,_skill3_spine,,2,,,,,,,,,,,,49132,
49133,_skill3_ extra damage,,2,,,,,,,<491226>,<1>,<1>,,"<self:defence()*(1.5 + (moreE(self:star(),11) and 1 or 0)+(self:flagZ3() and 1.5 or 0) )*math.min(1.3,div(max(self:defence()-target:defence(),0),self:defence(),1.3))>",,
