变量名,gateID,_beizhu,itemID,itemCount,weightMin,weightMax,firstWeight
6428,11009,( drop item 3 attack 32) ( normal 10-09) ( normal level ),5010,1,0,0,
6429,11009,( Drop item 4 Defense 22) ( Normal 10-09) ( Normal level ),5005,1,0,0,
6431,11010,( Drop item 1 enhanced potion ) ( Normal 10-10) ( Normal level ),5000,1,0.3,0.5,
6432,11010,( Drop item 2 skill 33) ( Normal 10-10) ( Normal level ),5015,1,0.2,0.5,
6433,11010,( drop item 3 attack 32) ( normal 10-10) ( normal level ),5010,1,0,0,
6434,11010,( Drop item 4 Defense 22) ( Normal 10-10) ( Normal level ),5005,1,0,0,
6436,11101,( Drop item 1 enhanced potion ) ( Normal 11-01) ( Normal level ),5000,1,0.3,0.5,
6437,11101,( drop item 2 attack 33) ( normal 11-01) ( normal level ),5013,1,0.2,0.5,
6438,11101,( Drop item 3 Defense 32) ( Normal 11-01) ( Normal level ),5011,1,0,0,
6441,11102,( Drop item 1 enhanced potion ) ( Normal 11-02) ( Normal level ),5000,1,0.3,0.5,
6442,11102,( Drop item 2 Attack 33) ( Normal 11-02) ( Normal level ),5013,1,0.2,0.5,
6443,11102,( Drop item 3 Defense 32) ( Normal 11-02) ( Normal level ),5011,1,0,0,
6446,11103,( Drop item 1 enhanced potion ) ( Normal 11-03) ( Normal level ),5000,1,0.3,0.5,
6447,11103,( Drop item 2 Attack 33) ( Normal 11-03) ( Normal level ),5013,1,0.2,0.5,
6448,11103,( Drop item 3 Defense 32) ( Normal 11-03) ( Normal level ),5011,1,0,0,
6451,11104,( Drop item 1 enhanced potion ) ( Normal 11-04) ( Normal level ),5000,1,0.3,0.5,
6452,11104,( Drop item 2 Attack 33) ( Normal 11-04) ( Normal level ),5013,1,0.2,0.5,
6453,11104,( Drop item 3 Defense 32) ( Normal 11-04) ( Normal level ),5011,1,0,0,
6456,11105,( Drop item 1 enhanced potion ) ( Normal 11-05) ( Normal level ),5000,1,0.3,0.5,
6457,11105,( Drop item 2 Defense 33) ( Normal 11-05) ( Normal level ),5014,1,0.2,0.5,
6458,11105,( Drop item 3 skill 32) ( Normal 11-05) ( Normal level ),5012,1,0,0,
6461,11106,( Drop item 1 enhanced potion ) ( Normal 11-06) ( Normal level ),5000,1,0.3,0.5,
6462,11106,( Drop item 2 Defense 33) ( Normal 11-06) ( Normal level ),5014,1,0.2,0.5,
6463,11106,( Drop item 3 skill 32) ( Normal 11-06) ( Normal level ),5012,1,0,0,
6466,11107,( Drop item 1 enhanced potion ) ( Normal 11-07) ( Normal level ),5000,1,0.3,0.5,
6467,11107,( Drop item 2 Defense 33) ( Normal 11-07) ( Normal level ),5014,1,0.2,0.5,
6468,11107,( Drop item 3 skill 32) ( Normal 11-07) ( Normal level ),5012,1,0,0,
6471,11108,( Drop item 1 enhanced potion ) ( Normal 11-08) ( Normal level ),5000,1,0.3,0.5,
6472,11108,( Drop item 2 skill 33) ( Normal 11-08) ( Normal level ),5015,1,0.2,0.5,
6473,11108,( drop item 3 attack 32) ( normal 11-08) ( normal level ),5010,1,0,0,
6476,11109,( Drop item 1 enhanced potion ) ( Normal 11-09) ( Normal level ),5000,1,0.3,0.5,
6477,11109,( Drop item 2 skill 33) ( Normal 11-09) ( Normal level ),5015,1,0.2,0.5,
6478,11109,( drop item 3 attack 32) ( normal 11-09) ( normal level ),5010,1,0,0,
6481,11110,( Drop item 1 enhanced potion ) ( Normal 11-10) ( Normal level ),5000,1,0.3,0.5,
6482,11110,( Drop item 2 skill 33) ( Normal 11-10) ( Normal level ),5015,1,0.2,0.5,
6483,11110,( drop item 3 attack 32) ( normal 11-10) ( normal level ),5010,1,0,0,
6486,11201,( Drop item 1 enhanced potion ) ( Normal 12-01) ( Normal level ),5000,1,0.3,0.5,
6487,11201,( Drop Item 2 Attack 41) ( Normal 12-01) ( Normal level ),5016,1,0.2,0.5,
6488,11201,( Drop item 3 Defense 31) ( Normal 12-01) ( Normal level ),5008,1,0,0,
6491,11202,( Drop item 1 enhanced potion ) ( Normal 12-02) ( Normal level ),5000,1,0.3,0.5,
6492,11202,( Drop Item 2 Attack 41) ( Normal 12-02) ( Normal level ),5016,1,0.2,0.5,
6493,11202,( Drop item 3 Defense 31) ( Normal 12-02) ( Normal level ),5008,1,0,0,
6496,11203,( Drop item 1 enhanced potion ) ( Normal 12-03) ( Normal level ),5000,1,0.3,0.5,
6497,11203,( Drop Item 2 Attack 41) ( Normal 12-03) ( Normal level ),5016,1,0.2,0.5,
6498,11203,( Drop item 3 Defense 31) ( Normal 12-03) ( Normal level ),5008,1,0,0,
6501,11204,( Drop item 1 enhanced potion ) ( Normal 12-04) ( Normal level ),5000,1,0.3,0.5,
6502,11204,( Drop Item 2 Attack 41) ( Normal 12-04) ( Normal level ),5016,1,0.2,0.5,
6503,11204,( Drop item 3 Defense 31) ( Normal 12-04) ( Normal level ),5008,1,0,0,
6506,11205,( Drop item 1 enhanced potion ) ( Normal 12-05) ( Normal level ),5000,1,0.3,0.5,
6507,11205,( Drop item 2 Defense 41) ( Normal 12-05) ( Normal level ),5017,1,0.2,0.5,
6508,11205,( Drop item 3 skill 31) ( Normal 12-05) ( Normal level ),5009,1,0,0,
6511,11206,( Drop item 1 enhanced potion ) ( Normal 12-06) ( Normal level ),5000,1,0.3,0.5,
6512,11206,( Drop item 2 Defense 41) ( Normal 12-06) ( Normal level ),5017,1,0.2,0.5,
6513,11206,( Drop item 3 skill 31) ( Normal 12-06) ( Normal level ),5009,1,0,0,
6516,11207,( Drop item 1 enhanced potion ) ( Normal 12-07) ( Normal level ),5000,1,0.3,0.5,
6517,11207,( Drop item 2 Defense 41) ( Normal 12-07) ( Normal level ),5017,1,0.2,0.5,
6518,11207,( Drop item 3 skill 31) ( Normal 12-07) ( Normal level ),5009,1,0,0,
6521,11208,( Drop item 1 enhanced potion ) ( Normal 12-08) ( Normal level ),5000,1,0.3,0.5,
6522,11208,( Drop item 2 skill 41) ( Normal 12-08) ( Normal level ),5018,1,0.2,0.5,
6523,11208,( Drop item 3 Attack 31) ( Normal 12-08) ( Normal level ),5007,1,0,0,
6526,11209,( Drop item 1 enhanced potion ) ( Normal 12-09) ( Normal level ),5000,1,0.3,0.5,
6527,11209,( Drop item 2 skill 41) ( Normal 12-09) ( Normal level ),5018,1,0.2,0.5,
6528,11209,( drop item 3 attack 31) ( normal 12-09) ( normal level ),5007,1,0,0,
6531,11210,( Drop item 1 enhanced potion ) ( Normal 12-10) ( Normal level ),5000,1,0.3,0.5,
6532,11210,( Drop item 2 skill 41) ( Normal 12-10) ( Normal level ),5018,1,0.2,0.5,
6533,11210,( drop item 3 attack 31) ( normal 12-10) ( normal level ),5007,1,0,0,
6536,11301,( Drop item 1 enhanced potion ) ( Normal 13-01) ( Normal level ),5000,1,0.3,0.5,
6537,11301,( Drop Item 2 Attack 41) ( Normal 13-01) ( Normal level ),5016,1,0.2,0.45,
6541,11302,( Drop item 1 enhanced potion ) ( Normal 13-02) ( Normal level ),5000,1,0.3,0.5,
6542,11302,( Drop item 2 Attack 41) ( Normal 13-02) ( Normal level ),5016,1,0.2,0.45,
6546,11303,( Drop item 1 enhanced potion ) ( Normal 13-03) ( Normal level ),5000,1,0.3,0.5,
6547,11303,( Drop Item 2 Attack 41) ( Normal 13-03) ( Normal level ),5016,1,0.2,0.45,
6551,11304,( Drop item 1 enhanced potion ) ( Normal 13-04) ( Normal level ),5000,1,0.3,0.5,
6552,11304,( Drop item 2 Attack 41) ( Normal 13-04) ( Normal level ),5016,1,0.2,0.45,
6556,11305,( Drop item 1 enhanced potion ) ( Normal 13-05) ( Normal level ),5000,1,0.3,0.5,
6557,11305,( Drop item 2 Defense 41) ( Normal 13-05) ( Normal level ),5017,1,0.2,0.45,
6561,11306,( Drop item 1 enhanced potion ) ( Normal 13-06) ( Normal level ),5000,1,0.3,0.5,
6562,11306,( Drop item 2 Defense 41) ( Normal 13-06) ( Normal level ),5017,1,0.2,0.45,
6566,11307,( Drop item 1 enhanced potion ) ( Normal 13-07) ( Normal level ),5000,1,0.3,0.5,
6567,11307,( Drop item 2 Defense 41) ( Normal 13-07) ( Normal level ),5017,1,0.2,0.45,
6571,11308,( Drop item 1 enhanced potion ) ( Normal 13-08) ( Normal level ),5000,1,0.3,0.5,
6572,11308,( Drop item 2 skill 41) ( Normal 13-08) ( Normal level ),5018,1,0.2,0.45,
6576,11309,( Drop item 1 enhanced potion ) ( Normal 13-09) ( Normal level ),5000,1,0.3,0.5,
6577,11309,( Drop item 2 skill 41) ( Normal 13-09) ( Normal level ),5018,1,0.2,0.45,
6581,11310,( Drop item 1 enhanced potion ) ( Normal 13-10) ( Normal level ),5000,1,0.3,0.5,
6582,11310,( Drop item 2 skill 41) ( Normal 13-10) ( Normal level ),5018,1,0.2,0.45,
6586,11401,( Drop item 1 enhanced potion ) ( Normal 14-01) ( Normal level ),5000,1,0.3,0.5,
6587,11401,( Drop item 2 Attack 42) ( Normal 14-01) ( Normal level ),5019,1,0.2,0.45,
6588,11401,( Drop item 3 Defense 32) ( Normal 14-01) ( Normal level ),5011,1,0,0,
6591,11402,( Drop item 1 enhanced potion ) ( Normal 14-02) ( Normal level ),5000,1,0.3,0.5,
6592,11402,( Drop item 2 Attack 42) ( Normal 14-02) ( Normal level ),5019,1,0.2,0.45,
6593,11402,( Drop item 3 Defense 32) ( Normal 14-02) ( Normal level ),5011,1,0,0,
6596,11403,( Drop item 1 enhanced potion ) ( Normal 14-03) ( Normal level ),5000,1,0.3,0.5,
6597,11403,( Drop item 2 Attack 42) ( Normal 14-03) ( Normal level ),5019,1,0.2,0.45,
6598,11403,( Drop item 3 Defense 32) ( Normal 14-03) ( Normal level ),5011,1,0,0,
6601,11404,( Drop item 1 enhanced potion ) ( Normal 14-04) ( Normal level ),5000,1,0.3,0.5,
6602,11404,( Drop item 2 Attack 42) ( Normal 14-04) ( Normal level ),5019,1,0.2,0.45,
6603,11404,( Drop item 3 Defense 32) ( Normal 14-04) ( Normal level ),5011,1,0,0,
6606,11405,( Drop item 1 enhanced potion ) ( Normal 14-05) ( Normal level ),5000,1,0.3,0.5,
6607,11405,( Drop item 2 Defense 42) ( Normal 14-05) ( Normal level ),5020,1,0.2,0.45,
6608,11405,( Drop item 3 skill 32) ( Normal 14-05) ( Normal level ),5012,1,0,0,
6611,11406,( Drop item 1 enhanced potion ) ( Normal 14-06) ( Normal level ),5000,1,0.3,0.5,
6612,11406,( Drop item 2 Defense 42) ( Normal 14-06) ( Normal level ),5020,1,0.2,0.45,
6613,11406,( Drop item 3 skill 32) ( Normal 14-06) ( Normal level ),5012,1,0,0,
6616,11407,( Drop item 1 enhanced potion ) ( Normal 14-07) ( Normal level ),5000,1,0.3,0.5,
6617,11407,( Drop item 2 Defense 42) ( Normal 14-07) ( Normal level ),5020,1,0.2,0.45,
6618,11407,( Drop item 3 skill 32) ( Normal 14-07) ( Normal level ),5012,1,0,0,
6621,11408,( Drop item 1 enhanced potion ) ( Normal 14-08) ( Normal level ),5000,1,0.3,0.5,
6622,11408,( Drop item 2 skill 42) ( Normal 14-08) ( Normal level ),5021,1,0.2,0.45,
6623,11408,( drop item 3 attack 32) ( normal 14-08) ( normal level ),5010,1,0,0,
6626,11409,( Drop item 1 enhanced potion ) ( Normal 14-09) ( Normal level ),5000,1,0.3,0.5,
6627,11409,( Drop item 2 skill 42) ( Normal 14-09) ( Normal level ),5021,1,0.2,0.45,
6628,11409,( drop item 3 attack 32) ( normal 14-09) ( normal level ),5010,1,0,0,
6631,11410,( Drop item 1 enhanced potion ) ( Normal 14-10) ( Normal level ),5000,1,0.3,0.5,
6632,11410,( Drop item 2 skill 42) ( Normal 14-10) ( Normal level ),5021,1,0.2,0.45,
6633,11410,( drop item 3 attack 32) ( normal 14-10) ( normal level ),5010,1,0,0,
6636,11501,( Drop item 1 enhanced potion ) ( Normal 15-01) ( Normal level ),5000,1,0.3,0.5,
6637,11501,( drop item 2 attack 42) ( normal 15-01) ( normal level ),5019,1,0.2,0.45,
6641,11502,( Drop item 1 enhanced potion ) ( Normal 15-02) ( Normal level ),5000,1,0.3,0.5,
6642,11502,( drop item 2 attack 42) ( normal 15-02) ( normal level ),5019,1,0.2,0.45,
6646,11503,( Drop item 1 enhanced potion ) ( Normal 15-03) ( Normal level ),5000,1,0.3,0.5,
6647,11503,( Drop Item 2 Attack 42) ( Normal 15-03) ( Normal level ),5019,1,0.2,0.45,
6651,11504,( Drop item 1 enhanced potion ) ( Normal 15-04) ( Normal level ),5000,1,0.3,0.5,
6652,11504,( Drop item 2 Attack 42) ( Normal 15-04) ( Normal level ),5019,1,0.2,0.45,
6656,11505,( Drop item 1 enhanced potion ) ( Normal 15-05) ( Normal level ),5000,1,0.3,0.5,
6657,11505,( Drop item 2 Defense 42) ( Normal 15-05) ( Normal level ),5020,1,0.2,0.45,
6661,11506,( Drop item 1 enhanced potion ) ( Normal 15-06) ( Normal level ),5000,1,0.3,0.5,
6662,11506,( Drop item 2 Defense 42) ( Normal 15-06) ( Normal level ),5020,1,0.2,0.45,
6666,11507,( Drop item 1 enhanced potion ) ( Normal 15-07) ( Normal level ),5000,1,0.3,0.5,
6667,11507,( Drop item 2 Defense 42) ( Normal 15-07) ( Normal level ),5020,1,0.2,0.45,
6671,11508,( Drop item 1 enhanced potion ) ( Normal 15-08) ( Normal level ),5000,1,0.3,0.5,
6672,11508,( Drop item 2 skill 42) ( Normal 15-08) ( Normal level ),5021,1,0.2,0.45,
6676,11509,( Drop item 1 enhanced potion ) ( Normal 15-09) ( Normal level ),5000,1,0.3,0.5,
6677,11509,( Drop item 2 skill 42) ( Normal 15-09) ( Normal level ),5021,1,0.2,0.45,
6681,11510,( Drop item 1 enhanced potion ) ( Normal 15-10) ( Normal level ),5000,1,0.3,0.5,
6682,11510,( Drop item 2 skill 42) ( Normal 15-10) ( Normal level ),5021,1,0.2,0.45,
6686,11601,( Drop item 1 enhanced potion ) ( Normal 16-01) ( Normal level ),5000,1,0.3,0.5,
6687,11601,( Drop item 2 Attack 51) ( Normal 16-01) ( Normal level ),5022,1,0.2,0.45,
6688,11601,( Drop item 3 Defense 33) ( Normal 16-01) ( Normal level ),5014,1,0,0,
6691,11602,( Drop item 1 enhanced potion ) ( Normal 16-02) ( Normal level ),5000,1,0.3,0.5,
6692,11602,( Drop item 2 Attack 51) ( Normal 16-02) ( Normal level ),5022,1,0.2,0.45,
6693,11602,( Drop item 3 Defense 33) ( Normal 16-02) ( Normal level ),5014,1,0,0,
6696,11603,( Drop item 1 enhanced potion ) ( Normal 16-03) ( Normal level ),5000,1,0.3,0.5,
6697,11603,( Drop item 2 Attack 51) ( Normal 16-03) ( Normal level ),5022,1,0.2,0.45,
6698,11603,( Drop item 3 Defense 33) ( Normal 16-03) ( Normal level ),5014,1,0,0,
6701,11604,( Drop item 1 enhanced potion ) ( Normal 16-04) ( Normal level ),5000,1,0.3,0.5,
6702,11604,( Drop item 2 Attack 51) ( Normal 16-04) ( Normal level ),5022,1,0.2,0.45,
6703,11604,( Drop item 3 Defense 33) ( Normal 16-04) ( Normal level ),5014,1,0,0,
6706,11605,( Drop item 1 enhanced potion ) ( Normal 16-05) ( Normal level ),5000,1,0.3,0.5,
6707,11605,( Drop item 2 Defense 51) ( Normal 16-05) ( Normal level ),5023,1,0.2,0.45,
6708,11605,( Drop item 3 skill 33) ( Normal 16-05) ( Normal level ),5015,1,0,0,
6711,11606,( Drop item 1 enhanced potion ) ( Normal 16-06) ( Normal level ),5000,1,0.3,0.5,
6712,11606,( Drop item 2 Defense 51) ( Normal 16-06) ( Normal level ),5023,1,0.2,0.45,
6713,11606,( Drop item 3 skill 33) ( Normal 16-06) ( Normal level ),5015,1,0,0,
6716,11607,( Drop item 1 enhanced potion ) ( Normal 16-07) ( Normal level ),5000,1,0.3,0.5,
6717,11607,( Drop item 2 Defense 51) ( Normal 16-07) ( Normal level ),5023,1,0.2,0.45,
6718,11607,( Drop item 3 skill 33) ( Normal 16-07) ( Normal level ),5015,1,0,0,
6721,11608,( Drop item 1 enhanced potion ) ( Normal 16-08) ( Normal level ),5000,1,0.3,0.5,
6722,11608,( Drop item 2 skill 51) ( Normal 16-08) ( Normal level ),5024,1,0.2,0.45,
6723,11608,( Drop item 3 Attack 33) ( Normal 16-08) ( Normal level ),5013,1,0,0,
6726,11609,( Drop item 1 enhanced potion ) ( Normal 16-09) ( Normal level ),5000,1,0.3,0.5,
6727,11609,( Drop item 2 skill 51) ( Normal 16-09) ( Normal level ),5024,1,0.2,0.45,
6728,11609,( Drop item 3 Attack 33) ( Normal 16-09) ( Normal level ),5013,1,0,0,
6731,11610,( Drop item 1 enhanced potion ) ( Normal 16-10) ( Normal level ),5000,1,0.3,0.5,
6732,11610,( Drop item 2 skill 51) ( Normal 16-10) ( Normal level ),5024,1,0.2,0.45,
6733,11610,( drop item 3 attack 33) ( normal 16-10) ( normal level ),5013,1,0,0,
6736,11701,( Drop item 1 enhanced potion ) ( Normal 17-01) ( Normal level ),5000,1,0.3,0.5,
6737,11701,( Drop Item 2 Attack 51) ( Normal 17-01) ( Normal level ),5022,1,0.2,0.45,
6741,11702,( Drop item 1 enhanced potion ) ( Normal 17-02) ( Normal level ),5000,1,0.3,0.5,
6742,11702,( Drop Item 2 Attack 51) ( Normal 17-02) ( Normal level ),5022,1,0.2,0.45,
6746,11703,( Drop item 1 enhanced potion ) ( Normal 17-03) ( Normal level ),5000,1,0.3,0.5,
6747,11703,( Drop item 2 Attack 51) ( Normal 17-03) ( Normal level ),5022,1,0.2,0.45,
6751,11704,( Drop item 1 enhanced potion ) ( Normal 17-04) ( Normal level ),5000,1,0.3,0.5,
6752,11704,( Drop item 2 Attack 51) ( Normal 17-04) ( Normal level ),5022,1,0.2,0.45,
6756,11705,( Drop item 1 enhanced potion ) ( Normal 17-05) ( Normal level ),5000,1,0.3,0.5,
6757,11705,( Drop item 2 Defense 51) ( Normal 17-05) ( Normal level ),5023,1,0.2,0.45,
6761,11706,( Drop item 1 enhanced potion ) ( Normal 17-06) ( Normal level ),5000,1,0.3,0.5,
6762,11706,( Drop item 2 Defense 51) ( Normal 17-06) ( Normal level ),5023,1,0.2,0.45,
6766,11707,( Drop item 1 enhanced potion ) ( Normal 17-07) ( Normal level ),5000,1,0.3,0.5,
6767,11707,( Drop item 2 Defense 51) ( Normal 17-07) ( Normal level ),5023,1,0.2,0.45,
6771,11708,( Drop item 1 enhanced potion ) ( Normal 17-08) ( Normal level ),5000,1,0.3,0.5,
6772,11708,( Drop item 2 skill 51) ( Normal 17-08) ( Normal level ),5024,1,0.2,0.45,
6776,11709,( Drop item 1 enhanced potion ) ( Normal 17-09) ( Normal level ),5000,1,0.3,0.5,
6777,11709,( Drop item 2 skill 51) ( Normal 17-09) ( Normal level ),5024,1,0.2,0.45,
6781,11710,( Drop item 1 enhanced potion ) ( Normal 17-10) ( Normal level ),5000,1,0.3,0.5,
6782,11710,( Drop item 2 skill 51) ( Normal 17-10) ( Normal level ),5024,1,0.2,0.45,
6786,11801,( Drop item 1 enhanced potion ) ( Normal 18-01) ( Normal level ),5000,1,0.3,0.5,
6787,11801,( Drop item 2 Attack 52) ( Normal 18-01) ( Normal level ),5025,1,0.2,0.45,
6788,11801,( Drop item 3 Defense 51) ( Normal 18-01) ( Normal level ),5023,1,0,0,
6791,11802,( Drop item 1 enhanced potion ) ( Normal 18-02) ( Normal level ),5000,1,0.3,0.5,
6792,11802,( Drop item 2 Attack 52) ( Normal 18-02) ( Normal level ),5025,1,0.2,0.45,
6793,11802,( Drop item 3 Defense 51) ( Normal 18-02) ( Normal level ),5023,1,0,0,
6796,11803,( Drop item 1 enhanced potion ) ( Normal 18-03) ( Normal level ),5000,1,0.3,0.5,
6797,11803,( Drop item 2 Attack 52) ( Normal 18-03) ( Normal level ),5025,1,0.2,0.45,
6798,11803,( Drop item 3 Defense 51) ( Normal 18-03) ( Normal level ),5023,1,0,0,
6801,11804,( Drop item 1 enhanced potion ) ( Normal 18-04) ( Normal level ),5000,1,0.3,0.5,
6802,11804,( Drop item 2 Attack 52) ( Normal 18-04) ( Normal level ),5025,1,0.2,0.45,
6803,11804,( Drop item 3 Defense 51) ( Normal 18-04) ( Normal level ),5023,1,0,0,
6806,11805,( Drop item 1 enhanced potion ) ( Normal 18-05) ( Normal level ),5000,1,0.3,0.5,
6807,11805,( Drop item 2 Defense 52) ( Normal 18-05) ( Normal level ),5026,1,0.2,0.45,
6808,11805,( Drop item 3 skill 51) ( Normal 18-05) ( Normal level ),5024,1,0,0,
6811,11806,( Drop item 1 enhanced potion ) ( Normal 18-06) ( Normal level ),5000,1,0.3,0.5,
6812,11806,( Drop item 2 Defense 52) ( Normal 18-06) ( Normal level ),5026,1,0.2,0.45,
6813,11806,( Drop item 3 skill 51) ( Normal 18-06) ( Normal level ),5024,1,0,0,
6816,11807,( Drop item 1 enhanced potion ) ( Normal 18-07) ( Normal level ),5000,1,0.3,0.5,
6817,11807,( Drop item 2 Defense 52) ( Normal 18-07) ( Normal level ),5026,1,0.2,0.45,
6818,11807,( Drop item 3 skill 51) ( Normal 18-07) ( Normal level ),5024,1,0,0,
6821,11808,( Drop item 1 enhanced potion ) ( Normal 18-08) ( Normal level ),5000,1,0.3,0.5,
6822,11808,( Drop item 2 skill 52) ( Normal 18-08) ( Normal level ),5027,1,0.2,0.45,
6823,11808,( drop item 3 attack 51) ( normal 18-08) ( normal level ),5022,1,0,0,
6826,11809,( Drop item 1 enhanced potion ) ( Normal 18-09) ( Normal level ),5000,1,0.3,0.5,
6827,11809,( Drop item 2 skill 52) ( Normal 18-09) ( Normal level ),5027,1,0.2,0.45,
6828,11809,( Drop item 3 Attack 51) ( Normal 18-09) ( Normal level ),5022,1,0,0,
6831,11810,( Drop item 1 enhanced potion ) ( Normal 18-10) ( Normal level ),5000,1,0.3,0.5,
6832,11810,( Drop item 2 skill 52) ( Normal 18-10) ( Normal level ),5027,1,0.2,0.45,
6833,11810,( drop item 3 attack 51) ( normal 18-10) ( normal level ),5022,1,0,0,
6836,11901,( Drop item 1 enhanced potion ) ( Normal 19-01) ( Normal level ),5000,1,0.3,0.5,
6837,11901,( Drop item 2 Attack 53) ( Normal 19-01) ( Normal level ),5028,1,0.2,0.45,
6841,11902,( Drop item 1 enhanced potion ) ( Normal 19-02) ( Normal level ),5000,1,0.3,0.5,
6842,11902,( Drop item 2 Attack 53) ( Normal 19-02) ( Normal level ),5028,1,0.2,0.45,
6846,11903,( Drop item 1 enhanced potion ) ( Normal 19-03) ( Normal level ),5000,1,0.3,0.5,
6847,11903,( Drop item 2 Attack 53) ( Normal 19-03) ( Normal level ),5028,1,0.2,0.45,
6851,11904,( Drop item 1 enhanced potion ) ( Normal 19-04) ( Normal level ),5000,1,0.3,0.5,
6852,11904,( Drop item 2 Attack 53) ( Normal 19-04) ( Normal level ),5028,1,0.2,0.45,
6856,11905,( Drop item 1 enhanced potion ) ( Normal 19-05) ( Normal level ),5000,1,0.3,0.5,
6857,11905,( Drop item 2 Defense 53) ( Normal 19-05) ( Normal level ),5029,1,0.2,0.45,
6861,11906,( Drop item 1 enhanced potion ) ( Normal 19-06) ( Normal level ),5000,1,0.3,0.5,
6862,11906,( Drop item 2 Defense 53) ( Normal 19-06) ( Normal level ),5029,1,0.2,0.45,
6866,11907,( Drop item 1 enhanced potion ) ( Normal 19-07) ( Normal level ),5000,1,0.3,0.5,
6867,11907,( Drop item 2 Defense 53) ( Normal 19-07) ( Normal level ),5029,1,0.2,0.45,
6871,11908,( Drop item 1 enhanced potion ) ( Normal 19-08) ( Normal level ),5000,1,0.3,0.5,
6872,11908,( Drop item 2 skill 53) ( Normal 19-08) ( Normal level ),5030,1,0.2,0.45,
6876,11909,( Drop item 1 enhanced potion ) ( Normal 19-09) ( Normal level ),5000,1,0.3,0.5,
6877,11909,( Drop item 2 skill 53) ( Normal 19-09) ( Normal level ),5030,1,0.2,0.45,
6881,11910,( Drop item 1 enhanced potion ) ( Normal 19-10) ( Normal level ),5000,1,0.3,0.5,
6882,11910,( Drop item 2 skill 53) ( Normal 19-10) ( Normal level ),5030,1,0.2,0.45,
6886,12001,( Drop item 1 enhanced potion ) ( Normal 20-01) ( Normal level ),5000,1,0.3,0.5,
6887,12001,( Drop item 2 Attack 54) ( Normal 20-01) ( Normal level ),5031,1,0.2,0.45,
6888,12001,( Drop item 3 Defense 51) ( Normal 20-01) ( Normal level ),5023,1,0,0,
6891,12002,( Drop item 1 enhanced potion ) ( Normal 20-02) ( Normal level ),5000,1,0.3,0.5,
6892,12002,( Drop item 2 Attack 54) ( Normal 20-02) ( Normal level ),5031,1,0.2,0.45,
6893,12002,( Drop item 3 Defense 51) ( Normal 20-02) ( Normal level ),5023,1,0,0,
6896,12003,( Drop item 1 enhanced potion ) ( Normal 20-03) ( Normal level ),5000,1,0.3,0.5,
6897,12003,( Drop item 2 Attack 54) ( Normal 20-03) ( Normal level ),5031,1,0.2,0.45,
6898,12003,( Drop item 3 Defense 51) ( Normal 20-03) ( Normal level ),5023,1,0,0,
6901,12004,( Drop Item 1 Enhanced Potion ) ( Normal 20-04) ( Normal Level ),5000,1,0.3,0.5,
6902,12004,( Drop item 2 Attack 54) ( Normal 20-04) ( Normal level ),5031,1,0.2,0.45,
6903,12004,( Drop item 3 Defense 51) ( Normal 20-04) ( Normal level ),5023,1,0,0,
6906,12005,( Drop item 1 enhanced potion ) ( Normal 20-05) ( Normal level ),5000,1,0.3,0.5,
6907,12005,( Drop item 2 defense 54) ( Normal 20-05) ( Normal level ),5032,1,0.2,0.45,
6908,12005,( Drop item 3 skill 51) ( Normal 20-05) ( Normal level ),5024,1,0,0,
6911,12006,( Drop item 1 enhanced potion ) ( Normal 20-06) ( Normal level ),5000,1,0.3,0.5,
6912,12006,( Drop item 2 Defense 54) ( Normal 20-06) ( Normal level ),5032,1,0.2,0.45,
6913,12006,( Drop item 3 skill 51) ( Normal 20-06) ( Normal level ),5024,1,0,0,
6916,12007,( Drop item 1 enhanced potion ) ( Normal 20-07) ( Normal level ),5000,1,0.3,0.5,
6917,12007,( Drop item 2 Defense 54) ( Normal 20-07) ( Normal level ),5032,1,0.2,0.45,
6918,12007,( Drop item 3 skill 51) ( Normal 20-07) ( Normal level ),5024,1,0,0,
6921,12008,( Drop item 1 enhanced potion ) ( Normal 20-08) ( Normal level ),5000,1,0.3,0.5,
6922,12008,( Drop item 2 skill 54) ( Normal 20-08) ( Normal level ),5033,1,0.2,0.45,
6923,12008,( drop item 3 attack 51) ( normal 20-08) ( normal level ),5022,1,0,0,
6926,12009,( Drop item 1 enhanced potion ) ( Normal 20-09) ( Normal level ),5000,1,0.3,0.5,
6927,12009,( Drop item 2 skill 54) ( Normal 20-09) ( Normal level ),5033,1,0.2,0.45,
6928,12009,( Drop item 3 Attack 51) ( Normal 20-09) ( Normal level ),5022,1,0,0,
6931,12010,( Drop item 1 enhanced potion ) ( Normal 20-10) ( Normal level ),5000,1,0.3,0.5,
6932,12010,( Drop item 2 skill 54) ( Normal 20-10) ( Normal level ),5033,1,0.2,0.45,
6933,12010,( drop item 3 attack 51) ( normal 20-10) ( normal level ),5022,1,0,0,
6936,12101,( Drop item 1 enhanced potion ) ( Normal 21-01) ( Normal level ),5000,1,0.3,0.5,
6937,12101,( drop item 2 attack 55) ( normal 21-01) ( normal level ),5034,1,0.2,0.45,
6941,12102,( Drop item 1 enhanced potion ) ( Normal 21-02) ( Normal level ),5000,1,0.3,0.5,
6942,12102,( Drop item 2 Attack 55) ( Normal 21-02) ( Normal level ),5034,1,0.2,0.45,
6946,12103,( Drop item 1 enhanced potion ) ( Normal 21-03) ( Normal level ),5000,1,0.3,0.5,
