变量名,gateID,_ beizhu,itemMap,count,probability,itemCount
2171,11310,( Green props drop from normal levels of mobile games ) ( Normal 13-10) ( Normal levels ),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},1,0,
2172,11401,( Green props drop from normal levels of mobile games ) ( Normal 14-01) ( Normal levels ),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},1,0,
2173,11402,( Green props drop from normal levels of mobile games ) ( Normal 14-02) ( Normal levels ),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},1,0,
2174,11403,( Green props drop from normal levels of mobile games ) ( Normal 14-03) ( Normal levels ),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},1,0,
2175,11404,( Green props drop from normal levels of mobile games ) ( Normal 14-04) ( Normal levels ),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},1,0,
2176,11405,( Green props drop from normal levels of mobile games ) ( Normal 14-05) ( Normal levels ),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},1,0,
2177,11406,( Green props drop from normal levels of mobile games ) ( Normal 14-06) ( Normal levels ),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},1,0,
2178,11407,( Green props drop from normal levels of mobile games ) ( Normal 14-07) ( Normal levels ),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},1,0,
2179,11408,( Green props drop from normal levels of mobile games ) ( Normal 14-08) ( Normal levels ),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},1,0,
2180,11409,( Green props drop from normal levels of mobile games ) ( Normal 14-09) ( Normal levels ),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},1,0,
2181,11410,( Green props drop from normal levels of mobile games ) ( Normal 14-10) ( Normal levels ),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},1,0,
2182,11501,( Green props drop from normal levels of mobile games ) ( Normal 15-01) ( Normal levels ),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},1,0,
2183,11502,( Green props drop from normal levels of mobile games ) ( Normal 15-02) ( Normal levels ),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},1,0,
2184,11503,( Green props drop from normal levels of mobile games ) ( Normal 15-03) ( Normal levels ),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},1,0,
2185,11504,( Green props drop from normal levels of mobile games ) ( Normal 15-04) ( Normal levels ),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},1,0,
2186,11505,( Green props drop from normal levels of mobile games ) ( Normal 15-05) ( Normal levels ),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},1,0,
2187,11506,( Green props drop from normal levels of mobile games ) ( Normal 15-06) ( Normal levels ),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},1,0,
2188,11507,( Green props drop from normal levels of mobile games ) ( Normal 15-07) ( Normal levels ),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},1,0,
2189,11508,( Green props drop from normal levels of mobile games ) ( Normal 15-08) ( Normal levels ),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},1,0,
2190,11509,( Green props drop from normal levels of mobile games ) ( Normal 15-09) ( Normal levels ),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},1,0,
2191,11510,( Green props drop from normal levels of mobile games ) ( Normal 15-10) ( Normal levels ),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},1,0,
2192,11601,( Green props drop from normal levels of mobile games ) ( Normal 16-01) ( Normal levels ),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},1,0,
2193,11602,( Green props drop from normal levels of mobile games ) ( Normal 16-02) ( Normal levels ),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},1,0,
2194,11603,( Green props drop from normal levels of mobile games ) ( Normal 16-03) ( Normal levels ),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},1,0,
2195,11604,( Green props drop from normal levels of mobile games ) ( Normal 16-04) ( Normal levels ),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},1,0,
2196,11605,( Green props drop from normal levels of mobile games ) ( Normal 16-05) ( Normal levels ),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},1,0,
2197,11606,( Green props drop from normal levels of mobile games ) ( Normal 16-06) ( Normal levels ),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},1,0,
2198,11607,( Green carrying props drop from normal levels of mobile games ) ( Normal 16-07) ( Normal levels ),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},1,0,
2199,11608,( Green props drop from normal levels of mobile games ) ( Normal 16-08) ( Normal levels ),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},1,0,
2200,11609,( Green props drop from normal levels of mobile games ) ( Normal 16-09) ( Normal levels ),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},1,0,
2201,11610,( Green props drop from normal levels of mobile games ) ( Normal 16-10) ( Normal levels ),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},1,0,
2202,11701,( Green props drop from normal levels of mobile games ) ( Normal 17-01) ( Normal levels ),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},1,0,
2203,11702,( Green props drop from normal levels of mobile games ) ( Normal 17-02) ( Normal levels ),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},1,0,
2204,11703,( Green props drop from normal levels of mobile games ) ( Normal 17-03) ( Normal levels ),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},1,0,
2205,11704,( Green props drop from normal levels of mobile games ) ( Normal 17-04) ( Normal levels ),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},1,0,
2206,11705,( Green props drop from normal levels of mobile games ) ( Normal 17-05) ( Normal levels ),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},1,0,
2207,11706,( Green props drop from normal levels of mobile games ) ( Normal 17-06) ( Normal levels ),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},1,0,
2208,11707,( Green props drop from normal levels of mobile games ) ( Normal 17-07) ( Normal levels ),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},1,0,
2209,11708,( Green props drop from normal levels of mobile games ) ( Normal 17-08) ( Normal levels ),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},1,0,
2210,11709,( Green props drop from normal levels of mobile games ) ( Normal 17-09) ( Normal levels ),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},1,0,
2211,11710,( Green props drop from normal levels of mobile games ) ( Normal 17-10) ( Normal levels ),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},1,0,
2212,11801,( Green props drop from normal levels of mobile games ) ( Normal 18-01) ( Normal levels ),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},1,0,
2213,11802,( Green props drop from normal levels of mobile games ) ( Normal 18-02) ( Normal levels ),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},1,0,
2214,11803,( Green props drop from normal levels of mobile games ) ( Normal 18-03) ( Normal levels ),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},1,0,
2215,11804,( Green props drop from normal levels of mobile games ) ( Normal 18-04) ( Normal levels ),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},1,0,
2216,11805,( Green props drop from normal levels of mobile games ) ( Normal 18-05) ( Normal levels ),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},1,0,
2217,11806,( Green props drop from normal levels of mobile games ) ( Normal 18-06) ( Normal levels ),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},1,0,
2218,11807,( Green props drop from normal levels of mobile games ) ( Normal 18-07) ( Normal levels ),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},1,0,
2219,11808,( Green props drop from normal levels of mobile games ) ( Normal 18-08) ( Normal levels ),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},1,0,
2220,11809,( Green props drop from normal levels of mobile games ) ( Normal 18-09) ( Normal levels ),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},1,0,
2221,11810,( Green props drop from normal levels of mobile games ) ( Normal 18-10) ( Normal levels ),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},1,0,
2222,11901,( Green props drop from normal levels of mobile games ) ( Normal 19-01) ( Normal levels ),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},1,0,
2223,11902,( Green props drop from normal levels of mobile games ) ( Normal 19-02) ( Normal levels ),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},1,0,
2224,11903,( Green props drop from normal levels of mobile games ) ( Normal 19-03) ( Normal levels ),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},1,0,
2225,11904,( Green props drop from normal levels of mobile games ) ( Normal 19-04) ( Normal levels ),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},1,0,
2226,11905,( Green props drop from normal levels of mobile games ) ( Normal 19-05) ( Normal levels ),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},1,0,
2227,11906,( Green props drop from normal levels of mobile games ) ( Normal 19-06) ( Normal levels ),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},1,0,
2228,11907,( Green props drop from normal levels of mobile games ) ( Normal 19-07) ( Normal levels ),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},1,0,
2229,11908,( Green props drop from normal levels of mobile games ) ( Normal 19-08) ( Normal levels ),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},1,0,
2230,11909,( Green props drop from normal levels of mobile games ) ( Normal 19-09) ( Normal levels ),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},1,0,
2231,11910,( Green props drop from normal levels of mobile games ) ( Normal 19-10) ( Normal levels ),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},1,0,
2232,12001,( Green props drop from normal levels of mobile games ) ( Normal 20-01) ( Normal levels ),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},1,0,
2233,12002,( Green props drop from normal levels of mobile games ) ( Normal 20-02) ( Normal levels ),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},1,0,
2234,12003,( Green props drop from normal levels of mobile games ) ( Normal 20-03) ( Normal levels ),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},1,0,
2235,12004,( Green props drop from normal levels of mobile games ) ( Normal 20-04) ( Normal levels ),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},1,0,
2236,12005,( Green props drop from normal levels of mobile games ) ( Normal 20-05) ( Normal levels ),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},1,0,
2237,12006,( Green props drop from normal levels of mobile games ) ( Normal 20-06) ( Normal levels ),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},1,0,
2238,12007,( Green props drop from normal levels of mobile games ) ( Normal 20-07) ( Normal levels ),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},1,0,
2239,12008,( Green props drop from normal levels of mobile games ) ( Normal 20-08) ( Normal levels ),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},1,0,
2240,12009,( Green props drop from normal levels of mobile games ) ( Normal 20-09) ( Normal levels ),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},1,0,
2241,12010,( Green props drop from normal levels of mobile games ) ( Normal 20-10) ( Normal levels ),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},1,0,
2242,12101,( Green props drop from normal levels of mobile games ) ( Normal 21-01) ( Normal levels ),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},1,0,
2243,12102,( Green props drop from normal levels of mobile games ) ( Normal 21-02) ( Normal levels ),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},1,0,
2244,12103,( Green props drop from normal levels of mobile games ) ( Normal 21-03) ( Normal levels ),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},1,0,
2245,12104,( Green props drop from normal levels of mobile games ) ( Normal 21-04) ( Normal levels ),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},1,0,
2246,12105,( Green props drop from normal levels of mobile games ) ( Normal 21-05) ( Normal levels ),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},1,0,
2247,12106,( Green props drop from normal levels of mobile games ) ( Normal 21-06) ( Normal levels ),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},1,0,
2248,12107,( Green props drop from normal levels of mobile games ) ( Normal 21-07) ( Normal levels ),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},1,0,
2249,12108,( Green props drop from normal levels of mobile games ) ( Normal 21-08) ( Normal levels ),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},1,0,
2250,12109,( Green props drop from normal levels of mobile games ) ( Normal 21-09) ( Normal levels ),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},1,0,
2251,12110,( Green props drop from normal levels of mobile games ) ( Normal 21-10) ( Normal levels ),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},1,0,
2252,12201,( Green props drop from normal levels of mobile games ) ( Normal 22-01) ( Normal levels ),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},1,0,
2253,12202,( Green props drop from normal levels of mobile games ) ( Normal 22-02) ( Normal levels ),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},1,0,
2254,12203,( Green props drop from normal levels of mobile games ) ( Normal 22-03) ( Normal levels ),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},1,0,
2255,12204,( Green props drop from normal levels of mobile games ) ( Normal 22-04) ( Normal levels ),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},1,0,
2256,12205,( Green props drop from normal levels of mobile games ) ( Normal 22-05) ( Normal levels ),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},1,0,
2257,12206,( Green props drop from normal levels of mobile games ) ( Normal 22-06) ( Normal levels ),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},1,0,
2258,12207,( Green carrying props drop from normal levels of mobile games ) ( Normal 22-07) ( Normal levels ),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},1,0,
2259,12208,( Green props drop from normal levels of mobile games ) ( Normal 22-08) ( Normal levels ),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},1,0,
2260,12209,( Green props drop from normal levels of mobile games ) ( Normal 22-09) ( Normal levels ),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},1,0,
2261,12210,( Green props drop from normal levels of mobile games ) ( Normal 22-10) ( Normal levels ),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},1,0,
2262,12301,( Green props drop from normal levels of mobile games ) ( Normal 23-01) ( Normal levels ),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},1,0,
2263,12302,( Green props drop from normal levels of mobile games ) ( Normal 23-02) ( Normal levels ),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},1,0,
2264,12303,( Green props drop from normal levels of mobile games ) ( Normal 23-03) ( Normal levels ),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},1,0,
2265,12304,( Green props drop from normal levels of mobile games ) ( Normal 23-04) ( Normal levels ),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},1,0,
2266,12305,( Green props drop from normal levels of mobile games ) ( Normal 23-05) ( Normal levels ),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},1,0,
