"﻿变量名",_beizhu,cardID,desc,groupID,starUnlock,addAttributes,unlockdesc1,unlockdesc2,unlockType,unlockTarget,lock,rarity,level,star,advance,skillLevels,abilities,nvalue,fetters,equipAdvance,equipStar,equipLevel,equipAwake,zawake,hp,damage,specialDamage,defence,specialDefence,speed,strikeLevel,strikeDamage,strikeResistance,blockLevel,breakBlockLevel,blockPower,damageAdd,damageSub,mainSkillAdd,mainSkillSub,controlPer,immuneControl,suckBlood,rebound,languages
80263,Dragon Chapter Recruitment_Floor 4-8,263,Hu Di,9,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
80264,Dragon Chapter Recruitment_Floor 4-8,264,Super Hudi,9,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
80333,Dragon Chapter Recruitment_Floor 4-8,333,Magneto,9,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
80393,Dragon Chapter Recruitment_Floor 4-8,393,Gengar,9,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
80394,Dragon Chapter Recruitment_Floor 4-8,394,Super Gengar,9,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
80493,Dragon Chapter Recruitment_Floor 4-8,493,Super Armored Rhinoceros,9,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
80572,Dragon Chapter Recruitment_Floor 4-8,572,Giant Pincer Mantis,9,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
80574,Dragon Chapter Recruitment_Floor 4-8,574,Super Claw Mantis,9,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
80593,Dragon Chapter Recruitment_Floor 4-8,593,Electric Shock Monster,9,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
80603,Dragon Chapter Recruitment_Floor 4-8,603,Platypus,9,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
80712,Dragon Chapter Recruitment_Floor 4-8,712,Snorlax _,9,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
80721,Dragon Chapter Recruitment_Floor 4-8,721,frozen bird,9,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
80731,Dragon Chapter Recruitment_Floor 4-8,731,lightning bird,9,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
80741,Dragon Chapter Recruitment_Floor 4-8,741,flame bird,9,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
80771,Dragon Chapter Recruitment_Floor 4-8,771,dream,9,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
80863,Dragon Chapter Recruitment_Floor 4-8,863,Pokkiss,9,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
80883,Dragon Chapter Recruitment_Floor 4-8,883,Dianlong,9,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
81032,Dragon Chapter Recruitment_Floor 4-8,1032,scorpio king,9,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
81071,Dragon Chapter Recruitment_Floor 4-8,1071,Hercules,9,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
81082,Dragon Chapter Recruitment_Floor 4-8,1082,Mala _,9,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
81172,Dragon Chapter Recruitment_Floor 4-8,1172,Heluga _,9,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
81221,Dragon Chapter Recruitment_Floor 4-8,1221,Thunder God,9,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
81231,Dragon Chapter Recruitment_Floor 4-8,1231,Yandi,9,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
81241,Dragon Chapter Recruitment_Floor 4-8,1241,Suicune,9,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
81253,Dragon Chapter Recruitment_Floor 4-8,1253,Bangeras,9,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
81314,Dragon Chapter Recruitment_Floor 4-8,1314,super marsh monster,9,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
81393,Dragon Chapter Recruitment_Floor 4-8,1393,Xanadu _,9,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
81394,Dragon Chapter Recruitment_Floor 4-8,1394,Already _,9,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
81423,Dragon Chapter Recruitment_Floor 4-8,1423,leave king,9,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
81503,Dragon Chapter Recruitment_Floor 4-8,1503,Boss Cordora,9,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
81813,Dragon Chapter Recruitment_Floor 4-8,1813,night genie,9,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
81841,Dragon Chapter Recruitment_Floor 4-8,1841,Absolu _,9,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
81903,Dragon Chapter Recruitment_Floor 4-8,1903,Metagros,9,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
81911,Dragon Chapter Recruitment_Floor 4-8,1911,reggie lock,9,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
81921,Dragon Chapter Recruitment_Floor 4-8,1921,Regis,9,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
81931,Dragon Chapter Recruitment_Floor 4-8,1931,Regis Chilloo,9,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
82242,Dragon Chapter Recruitment_Floor 4-8,2242,lucario,9,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
82401,Dragon Chapter Recruitment_Floor 4-8,2401,Cresselia,9,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
82723,Dragon Chapter Recruitment_Floor 4-8,2723,rogue crocodile,9,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
82822,Dragon Chapter Recruitment_Floor 4-8,2822,Zoroak,9,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
82993,Dragon Chapter Recruitment_Floor 4-8,2993,Crystal Lantern,9,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
83021,Dragon Chapter Recruitment_Floor 4-8,3021,geometric snowflake,9,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
83152,Dragon Chapter Recruitment_Floor 4-8,3152,Vulcan Moth,9,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
83161,Dragon Chapter Recruitment_Floor 4-8,3161,Coppaluong,9,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
83171,Dragon Chapter Recruitment_Floor 4-8,3171,Delakion,9,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
83181,Dragon Chapter Recruitment_Floor 4-8,3181,Billigion _,9,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
83251,Dragon Chapter Recruitment_Floor 4-8,3251,Keldeo,9,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
83353,Dragon Chapter Recruitment_Floor 4-8,3353,Mrs. Huajie,9,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
83413,Dragon Chapter Recruitment_Floor 4-8,3413,Shield Sword Monster Shield,9,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
83772,Dragon Chapter Recruitment_Floor 4-8,3772,super bad star,9,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
83843,Dragon Chapter Recruitment_Floor 4-8,3843,sweet after,9,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
87001,Dragon Chapter Recruitment_Floor 4-8,7001,Ash version of Pikachu,9,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
80761,Dragon Chapter Recruitment_9-10F,761,Mew-two,9,,,,,,,,4,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
81261,Dragon Chapter Recruitment_9-10F,1261,Rogia,9,,,,,,,,4,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
81271,Dragon Chapter Recruitment_9-10F,1271,Phoenix King,9,,,,,,,,4,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
81961,Dragon Chapter Recruitment_9-10F,1961,Gayoka,9,,,,,,,,4,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
81971,Dragon Chapter Recruitment_9-10F,1971,Gulardo,9,,,,,,,,4,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
81991,Dragon Chapter Recruitment_Floor 4-8,1991,Kiraqi,9,,,,,,,,4,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
82431,Dragon Chapter Recruitment_9-10F,2431,Darkley,9,,,,,,,,4,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
82441,Dragon Chapter Recruitment_9-10F,2441,shemi _,9,,,,,,,,4,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
83261,Dragon Chapter Recruitment_9-10F,3261,Meloetta Song Form,9,,,,,,,,4,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
83611,Dragon Chapter Recruitment_9-10F,3611,Yveltal _,9,,,,,,,,4,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
83631,Dragon Chapter Recruitment_9-10F,3631,Tianxi,9,,,,,,,,4,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
83642,Dragon Chapter Recruitment_9-10F,3642,Liberate Hoopa,9,,,,,,,,4,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
84171,Dragon Chapter Recruitment_9-10F,4171,Melmetta _,9,,,,,,,,4,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
83241,Dragon Chapter Recruitment_9-10F,3241,Kyurem,9,,,,,,,,4,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
81981,Dragon Chapter Recruitment_9-10F,1981,Rift seat,9,,,,,,,,4,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90003,Battle Chapter_Initial _ _,3,Frog Flower,10,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90783,Battle Chapter_Initial _ _,783,Geranium,10,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92013,Battle Chapter_Initial _ _,2013,Terra Turtle,10,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93283,Battle Chapter_Initial _ _,3283,Bricaron,10,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90013,Battle Chapter_Initial _ _,13,Charizard,10,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90793,Battle Chapter_Initial _ _,793,Pyrobeast _,10,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92483,Battle Chapter_Initial _ _,2483,King Yanwu,10,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93293,Battle Chapter_Initial _ _,3293,demon fire red fox,10,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90023,Battle Chapter_Initial _ _,23,Blastoise _,10,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90803,Battle Chapter_Initial _ _,803,big crocodile,10,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92033,Battle Chapter_Initial _ _,2033,Emperor Napoleon,10,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91293,Battle Chapter_Initial _ _,1293,lizard king,10,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92473,Battle Chapter_Initial _ _,2473,monarch snake,10,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93663,Battle Chapter_Initial _ _,3663,sniper tree owl,10,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91303,Battle Chapter_Initial _ _,1303,flame chicken,10,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91313,Battle Chapter_Initial _ _,1313,marsh monster,10,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93303,Battle Chapter_Initial _ _,3303,Koga Ninja Frog,10,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90232,Battle Chapter_Initial _ _,232,Fire Monkey,10,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92633,Battle Chapter_Initial _ _,2633,construction veteran,10,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93511,Battle Chapter_Initial _ _,3511,Wrestling Hawkman _,10,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92272,Battle Chapter_Initial _ _,2272,Poison Skeleton Frog,10,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97001,Battle Chapter_Initial _ _,7001,Ash version of Pikachu,10,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90273,Battle Chapter_Initial _ _,273,Strange power,10,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90464,Battle Chapter_Initial _ _,464,War dancer,10,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90463,Battle Chapter_Initial _ _,463,Kuaiquan Lang,10,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90462,Battle Chapter_Initial _ _,462,flying legs,10,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93251,Battle Chapter_Initial _ _,3251,Keldeo,10,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93171,Battle Chapter_Initial _ _,3171,Delakion,10,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93161,Battle Chapter_Initial _ _,3161,Coppaluong,10,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93181,Battle Chapter_Initial _ _,3181,Billigion _,10,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91394,Battle Chapter_Initial _ _,1394,Already _,10,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92242,Battle Chapter_Initial _ _,2242,lucario,10,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91071,Battle Chapter_Initial _ _,1071,Hercules,10,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93003,Battle Chapter_Initial _ _,3003,Double Ax War Dragon,10,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91253,Battle Chapter_Initial _ _,1253,Bangeras,10,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93261,Battle Chapter_Initial _ _,3261,Meloetta Song Form,10,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90761,Fighting Chapter_Unlocked _ _,761,Mew-two,10,,,获得徽章【奇迹之眼】后解锁,恭喜解锁超梦，你已经超过70%的玩家,3,5131,1,4,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,500,500,,,,,
91971,Fighting Chapter_Unlocked _ _,1971,Gulardo,10,,,获得徽章【远古血脉】后解锁,恭喜解锁固拉多，你已经超过70%的玩家,3,5132,1,4,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,500,500,,,,,
91981,Fighting Chapter_Unlocked _ _,1981,Rift seat,10,,,挑战完成本期第7层副本后极大概率解锁,恭喜解锁裂空座，你已经超过20%的玩家,4,17,1,4,,,,,,,,,,,,,120%,120%,120%,120%,120%,120%,,,,,,,1000,1000,500,500,,,,,
93642,Fighting Chapter_Unlocked _ _,3642,Liberate Hoopa,10,,,玩法周期内累计认输6次后解锁,恭喜解锁解放胡帕，你已经超过30%的玩家,2,6,1,4,,,,,,,,,,,,,120%,120%,120%,120%,120%,120%,,,,,,,1000,1000,500,500,,,,,
93241,Fighting Chapter_Unlocked _ _,3241,Kyurem,10,,,获得徽章【冰封世界】后解锁,恭喜解锁酋雷姆，你已经超过90%的玩家,3,5133,1,4,,,,,,,,,,,,,200%,200%,200%,200%,200%,200%,,,,,,,2000,2000,500,500,,,,,
94172,Fighting Chapter_Unlocked _ _,4172,Melmetta _,10,,,玩法周期内累计招募1次美录梅塔后解锁,恭喜解锁美录梅塔，你已经超过60%的玩家,1,104171,1,4,,,,,,,,,,,,,140%,140%,140%,140%,140%,140%,,,,,,,1000,1000,500,500,,,,,
93221,Fighting Chapter_Unlocked _ _,3221,czech rom,10,,,玩法周期内累计招募1次捷克罗姆后解锁,恭喜解锁捷克罗姆，你已经超过60%的玩家,1,103221,1,4,,,,,,,,,,,,,140%,140%,140%,140%,140%,140%,,,,,,,1000,1000,500,500,,,,,
92351,Fighting Chapter_Do not display _,2351,Dialga _,10,,,玩法周期内累计认输12次后解锁,恭喜解锁帝牙卢卡，你已经超过50%的玩家,2,12,1,4,,,,,,,,,,,,,160%,160%,160%,160%,160%,160%,,,,,,,1500,1500,500,500,,,,,
92361,Fighting Chapter_Do not display _,2361,Palkia,10,,,挑战完成本期第9层副本后极大概率解锁,恭喜解锁帕路奇，你已经超过30%的玩家,4,19,1,4,,,,,,,,,,,,,120%,120%,120%,120%,120%,120%,,,,,,,1000,1000,500,500,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100053,Battle chapter recruitment_1-3 floors,53,Big bird,11,,,,,,,,2,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
100093,Battle chapter recruitment_1-3 floors,93,Raichu,11,,,,,,,,2,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
100133,Battle chapter recruitment_1-3 floors,133,Pixie,11,,,,,,,,2,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
100153,Battle chapter recruitment_1-3 floors,153,Fat Keding,11,,,,,,,,2,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
100222,Battle chapter recruitment_1-3 floors,222,Gotha Duck,11,,,,,,,,2,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
100283,Battle chapter recruitment_1-3 floors,283,big food flower,11,,,,,,,,2,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
100303,Battle chapter recruitment_1-3 floors,303,Rumble Rock,11,,,,,,,,2,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
100341,Battle chapter recruitment_1-3 floors,341,Scallion Duck,11,,,,,,,,2,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
100372,Battle chapter recruitment_1-3 floors,372,smelly mud,11,,,,,,,,2,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
100382,Battle chapter recruitment_1-3 floors,382,Spiny clam,11,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
100472,Battle chapter recruitment_1-3 floors,472,Big tongue licking,11,,,,,,,,2,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
100482,Battle chapter recruitment_1-3 floors,482,double bomb gas,11,,,,,,,,2,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
100503,Battle chapter recruitment_1-3 floors,503,happy egg,11,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
100552,Battle chapter recruitment_1-3 floors,552,jewel starfish,11,,,,,,,,2,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
100692,Battle chapter recruitment_1-3 floors,692,sickle helmet,11,,,,,,,,2,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
101443,Battle chapter recruitment_1-3 floors,1443,Boom,11,,,,,,,,2,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
101612,Battle chapter recruitment_1-3 floors,1612,fire camel,11,,,,,,,,2,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
101802,Battle chapter recruitment_1-3 floors,1802,curse doll,11,,,,,,,,2,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
101853,Battle chapter recruitment_1-3 floors,1853,Snow Fairy,11,,,,,,,,2,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
101863,Battle chapter recruitment_1-3 floors,1863,Diya sea lion,11,,,,,,,,2,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
102073,Battle chapter recruitment_1-3 floors,2073,roentgen cat,11,,,,,,,,2,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
102302,Battle chapter recruitment_1-3 floors,2302,blizzard king,11,,,,,,,,2,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
102303,Battle chapter recruitment_1-3 floors,2303,super blizzard king,11,,,,,,,,2,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
102593,Battle chapter recruitment_1-3 floors,2593,Pangyan monster,11,,,,,,,,2,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
102612,Battle chapter recruitment_1-3 floors,2612,Gopher _,11,,,,,,,,2,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
102683,Battle chapter recruitment_1-3 floors,2683,centipede king,11,,,,,,,,2,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
102843,Battle chapter recruitment_1-3 floors,2843,Miss Goth,11,,,,,,,,2,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
102873,Battle chapter recruitment_1-3 floors,2873,double as much ice,11,,,,,,,,2,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
102891,Battle chapter recruitment_1-3 floors,2891,Electric flying squirrel,11,,,,,,,,2,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
102923,Battle chapter recruitment_1-3 floors,2923,chubby female _ _,11,,,,,,,,2,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
102924,Battle chapter recruitment_1-3 floors,2924,chubby male _ _,11,,,,,,,,2,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
102963,Battle chapter recruitment_1-3 floors,2963,Gear Monster,11,,,,,,,,2,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
103012,Battle chapter recruitment_1-3 floors,3012,tundra bear,11,,,,,,,,2,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
103342,Battle chapter recruitment_1-3 floors,3342,Flame Lion,11,,,,,,,,2,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
103432,Battle chapter recruitment_1-3 floors,3432,fat sweetie,11,,,,,,,,2,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
103472,Battle chapter recruitment_1-3 floors,3472,Steel cannon arm shrimp,11,,,,,,,,2,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
103502,Battle chapter recruitment_1-3 floors,3502,ice dragon,11,,,,,,,,2,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
100004,Battle Chapter Recruitment_Floor 4-8,4,Super Frog Flower,11,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
100014,Battle Chapter Recruitment_Floor 4-8,14,Super Charizard X,11,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,
