变量名,rankMax,point,minuteCoin13,byRobLimit,version
6699,1700,515,113.5,4000,100
6700,1701,515,113.5,4000,100
6701,1702,515,113.5,4000,100
6702,1703,515,113.5,4000,100
6703,1704,515,113.5,4000,100
6704,1705,515,113.5,4000,100
6705,1706,515,113.5,4000,100
6706,1707,515,113.5,4000,100
6707,1708,515,113.5,4000,100
6708,1709,510,113.5,4000,100
6709,1710,510,113.5,4000,100
6710,1711,510,113.5,4000,100
6711,1712,510,113.5,4000,100
6712,1713,510,113.5,4000,100
6713,1714,510,113.5,4000,100
6714,1715,510,113.5,4000,100
6715,1716,510,113.5,4000,100
6716,1717,510,113.5,4000,100
6717,1718,510,113.5,4000,100
6718,1719,510,113.5,4000,100
6719,1720,510,113.5,4000,100
6720,1721,510,113.5,4000,100
6721,1722,510,113.5,4000,100
6722,1723,510,113.5,4000,100
6723,1724,510,113.5,4000,100
6724,1725,510,113.5,4000,100
6725,1726,510,113.5,4000,100
6726,1727,510,113.5,4000,100
6727,1728,510,113.5,4000,100
6728,1729,510,113.5,4000,100
6729,1730,510,113.5,4000,100
6730,1731,510,113.5,4000,100
6731,1732,510,113,4000,100
6732,1733,510,113,4000,100
6733,1734,510,113,4000,100
6734,1735,510,113,4000,100
6735,1736,510,113,4000,100
6736,1737,510,113,4000,100
6737,1738,510,113,4000,100
6738,1739,510,113,4000,100
6739,1740,510,113,4000,100
6740,1741,510,113,4000,100
6741,1742,510,113,4000,100
6742,1743,510,113,4000,100
6743,1744,510,113,4000,100
6744,1745,510,113,4000,100
6745,1746,510,113,4000,100
6746,1747,510,113,4000,100
6747,1748,510,113,4000,100
6748,1749,510,113,4000,100
6749,1750,510,113,4000,100
6750,1751,510,113,4000,100
6751,1752,510,113,4000,100
6752,1753,510,113,4000,100
6753,1754,510,113,4000,100
6754,1755,510,113,4000,100
6755,1756,510,113,4000,100
6756,1757,510,113,4000,100
6757,1758,510,113,4000,100
6758,1759,510,113,4000,100
6759,1760,510,113,4000,100
6760,1761,510,113,4000,100
6761,1762,510,113,4000,100
6762,1763,510,113,4000,100
6763,1764,510,113,4000,100
6764,1765,510,113,4000,100
6765,1766,510,113,4000,100
6766,1767,510,113,4000,100
6767,1768,510,113,4000,100
6768,1769,505,113,4000,100
6769,1770,505,113,4000,100
6770,1771,505,113,4000,100
6771,1772,505,113,4000,100
6772,1773,505,113,4000,100
6773,1774,505,113,4000,100
6774,1775,505,113,4000,100
6775,1776,505,113,4000,100
6776,1777,505,113,4000,100
6777,1778,505,113,4000,100
6778,1779,505,113,4000,100
6779,1780,505,113,4000,100
6780,1781,505,113,4000,100
6781,1782,505,113,4000,100
6782,1783,505,113,4000,100
6783,1784,505,113,4000,100
6784,1785,505,113,4000,100
6785,1786,505,113,4000,100
6786,1787,505,113,4000,100
6787,1788,505,113,4000,100
6788,1789,505,113,4000,100
6789,1790,505,113,4000,100
6790,1791,505,113,4000,100
6791,1792,505,113,4000,100
6792,1793,505,113,4000,100
6793,1794,505,113,4000,100
6794,1795,505,113,4000,100
6795,1796,505,113,4000,100
6796,1797,505,113,4000,100
6797,1798,505,113,4000,100
6798,1799,505,113,4000,100
6799,1800,505,113,4000,100
6800,1801,505,113,4000,100
6801,1802,505,113,4000,100
6802,1803,505,113,4000,100
6803,1804,505,113,4000,100
6804,1805,505,113,4000,100
6805,1806,505,113,4000,100
6806,1807,505,113,4000,100
6807,1808,505,113,4000,100
6808,1809,505,113,4000,100
6809,1810,505,113,4000,100
6810,1811,505,113,4000,100
6811,1812,505,113,4000,100
6812,1813,505,113,4000,100
6813,1814,505,113,4000,100
6814,1815,505,113,4000,100
6815,1816,505,113,4000,100
6816,1817,505,113,4000,100
6817,1818,505,113,4000,100
6818,1819,505,113,4000,100
6819,1820,505,113,4000,100
6820,1821,505,113,4000,100
6821,1822,505,113,4000,100
6822,1823,505,113,4000,100
6823,1824,505,113,4000,100
6824,1825,505,113,4000,100
6825,1826,505,113,4000,100
6826,1827,505,113,4000,100
6827,1828,505,113,4000,100
6828,1829,500,113,4000,100
6829,1830,500,113,4000,100
6830,1831,500,113,4000,100
6831,1832,500,112.5,4000,100
6832,1833,500,112.5,4000,100
6833,1834,500,112.5,4000,100
6834,1835,500,112.5,4000,100
6835,1836,500,112.5,4000,100
6836,1837,500,112.5,4000,100
6837,1838,500,112.5,4000,100
6838,1839,500,112.5,4000,100
6839,1840,500,112.5,4000,100
6840,1841,500,112.5,4000,100
6841,1842,500,112.5,4000,100
6842,1843,500,112.5,4000,100
6843,1844,500,112.5,4000,100
6844,1845,500,112.5,4000,100
6845,1846,500,112.5,4000,100
6846,1847,500,112.5,4000,100
6847,1848,500,112.5,4000,100
6848,1849,500,112.5,4000,100
6849,1850,500,112.5,4000,100
6850,1851,500,112.5,4000,100
6851,1852,500,112.5,4000,100
6852,1853,500,112.5,4000,100
6853,1854,500,112.5,4000,100
6854,1855,500,112.5,4000,100
6855,1856,500,112.5,4000,100
6856,1857,500,112.5,4000,100
6857,1858,500,112.5,4000,100
6858,1859,500,112.5,4000,100
6859,1860,500,112.5,4000,100
6860,1861,500,112.5,4000,100
6861,1862,500,112.5,4000,100
6862,1863,500,112.5,4000,100
6863,1864,500,112.5,4000,100
6864,1865,500,112.5,4000,100
6865,1866,500,112.5,4000,100
6866,1867,500,112.5,4000,100
6867,1868,500,112.5,4000,100
6868,1869,500,112.5,4000,100
6869,1870,500,112.5,4000,100
6870,1871,500,112.5,4000,100
6871,1872,500,112.5,4000,100
6872,1873,500,112.5,4000,100
6873,1874,500,112.5,4000,100
6874,1875,500,112.5,4000,100
6875,1876,500,112.5,4000,100
6876,1877,500,112.5,4000,100
6877,1878,500,112.5,4000,100
6878,1879,500,112.5,4000,100
6879,1880,500,112.5,4000,100
6880,1881,500,112.5,4000,100
6881,1882,500,112.5,4000,100
6882,1883,500,112.5,4000,100
6883,1884,500,112.5,4000,100
6884,1885,500,112.5,4000,100
6885,1886,500,112.5,4000,100
6886,1887,500,112.5,4000,100
6887,1888,500,112.5,4000,100
6888,1889,495,112.5,4000,100
6889,1890,495,112.5,4000,100
6890,1891,495,112.5,4000,100
6891,1892,495,112.5,4000,100
6892,1893,495,112.5,4000,100
6893,1894,495,112.5,4000,100
6894,1895,495,112.5,4000,100
6895,1896,495,112.5,4000,100
6896,1897,495,112.5,4000,100
6897,1898,495,112.5,4000,100
6898,1899,495,112.5,4000,100
6899,1900,495,112.5,4000,100
6900,1901,495,112.5,4000,100
6901,1902,495,112.5,4000,100
6902,1903,495,112.5,4000,100
6903,1904,495,112.5,4000,100
6904,1905,495,112.5,4000,100
6905,1906,495,112.5,4000,100
6906,1907,495,112.5,4000,100
6907,1908,495,112.5,4000,100
6908,1909,495,112.5,4000,100
6909,1910,495,112.5,4000,100
6910,1911,495,112.5,4000,100
6911,1912,495,112.5,4000,100
6912,1913,495,112.5,4000,100
6913,1914,495,112.5,4000,100
6914,1915,495,112.5,4000,100
6915,1916,495,112.5,4000,100
6916,1917,495,112.5,4000,100
6917,1918,495,112.5,4000,100
6918,1919,495,112.5,4000,100
6919,1920,495,112.5,4000,100
6920,1921,495,112.5,4000,100
6921,1922,495,112.5,4000,100
6922,1923,495,112.5,4000,100
6923,1924,495,112.5,4000,100
6924,1925,495,112.5,4000,100
6925,1926,495,112.5,4000,100
6926,1927,495,112.5,4000,100
6927,1928,495,112.5,4000,100
6928,1929,495,112.5,4000,100
6929,1930,495,112.5,4000,100
6930,1931,495,112.5,4000,100
6931,1932,495,111.5,4000,100
6932,1933,495,111.5,4000,100
6933,1934,495,111.5,4000,100
6934,1935,495,111.5,4000,100
6935,1936,495,111.5,4000,100
6936,1937,495,111.5,4000,100
6937,1938,495,111.5,4000,100
6938,1939,495,111.5,4000,100
6939,1940,495,111.5,4000,100
6940,1941,495,111.5,4000,100
6941,1942,495,111.5,4000,100
6942,1943,495,111.5,4000,100
6943,1944,495,111.5,4000,100
6944,1945,495,111.5,4000,100
6945,1946,495,111.5,4000,100
6946,1947,495,111.5,4000,100
6947,1948,495,111.5,4000,100
6948,1949,490,111.5,4000,100
6949,1950,490,111.5,4000,100
6950,1951,490,111.5,4000,100
6951,1952,490,111.5,4000,100
6952,1953,490,111.5,4000,100
6953,1954,490,111.5,4000,100
6954,1955,490,111.5,4000,100
6955,1956,490,111.5,4000,100
6956,1957,490,111.5,4000,100
6957,1958,490,111.5,4000,100
6958,1959,490,111.5,4000,100
6959,1960,490,111.5,4000,100
6960,1961,490,111.5,4000,100
6961,1962,490,111.5,4000,100
6962,1963,490,111.5,4000,100
6963,1964,490,111.5,4000,100
6964,1965,490,111.5,4000,100
6965,1966,490,111.5,4000,100
6966,1967,490,111.5,4000,100
6967,1968,490,111.5,4000,100
6968,1969,490,111.5,4000,100
6969,1970,490,111.5,4000,100
6970,1971,490,111.5,4000,100
6971,1972,490,111.5,4000,100
6972,1973,490,111.5,4000,100
6973,1974,490,111.5,4000,100
6974,1975,490,111.5,4000,100
6975,1976,490,111.5,4000,100
6976,1977,490,111.5,4000,100
6977,1978,490,111.5,4000,100
6978,1979,490,111.5,4000,100
6979,1980,490,111.5,4000,100
6980,1981,490,111.5,4000,100
6981,1982,490,111.5,4000,100
6982,1983,490,111.5,4000,100
6983,1984,490,111.5,4000,100
6984,1985,490,111.5,4000,100
6985,1986,490,111.5,4000,100
6986,1987,490,111.5,4000,100
6987,1988,490,111.5,4000,100
6988,1989,490,111.5,4000,100
6989,1990,490,111.5,4000,100
6990,1991,490,111.5,4000,100
6991,1992,490,111.5,4000,100
6992,1993,490,111.5,4000,100
6993,1994,490,111.5,4000,100
6994,1995,490,111.5,4000,100
6995,1996,490,111.5,4000,100
6996,1997,490,111.5,4000,100
6997,1998,490,111.5,4000,100
6998,1999,490,111.5,4000,100
6999,2000,490,111.5,4000,100
7000,2001,490,111.5,4000,100
7001,2002,490,111.5,4000,100
7002,2003,490,111.5,4000,100
7003,2004,490,111.5,4000,100
7004,2005,490,111.5,4000,100
7005,2006,490,111.5,4000,100
7006,2007,490,111.5,4000,100
7007,2008,490,111.5,4000,100
7008,2009,485,111.5,4000,100
7009,2010,485,111.5,4000,100
7010,2011,485,111.5,4000,100
7011,2012,485,111.5,4000,100
7012,2013,485,111.5,4000,100
7013,2014,485,111.5,4000,100
7014,2015,485,111.5,4000,100
7015,2016,485,111.5,4000,100
7016,2017,485,111.5,4000,100
7017,2018,485,111.5,4000,100
7018,2019,485,111.5,4000,100
7019,2020,485,111.5,4000,100
7020,2021,485,111.5,4000,100
7021,2022,485,111.5,4000,100
7022,2023,485,111.5,4000,100
7023,2024,485,111.5,4000,100
7024,2025,485,111.5,4000,100
7025,2026,485,111.5,4000,100
7026,2027,485,111.5,4000,100
7027,2028,485,111.5,4000,100
7028,2029,485,111.5,4000,100
7029,2030,485,111.5,4000,100
7030,2031,485,111.5,4000,100
7031,2032,485,111,4000,100
7032,2033,485,111,4000,100
7033,2034,485,111,4000,100
7034,2035,485,111,4000,100
7035,2036,485,111,4000,100
7036,2037,485,111,4000,100
7037,2038,485,111,4000,100
7038,2039,485,111,4000,100
7039,2040,485,111,4000,100
7040,2041,485,111,4000,100
7041,2042,485,111,4000,100
7042,2043,485,111,4000,100
7043,2044,485,111,4000,100
7044,2045,485,111,4000,100
7045,2046,485,111,4000,100
7046,2047,485,111,4000,100
7047,2048,485,111,4000,100
7048,2049,485,111,4000,100
7049,2050,485,111,4000,100
7050,2051,485,111,4000,100
7051,2052,485,111,4000,100
7052,2053,485,111,4000,100
7053,2054,485,111,4000,100
7054,2055,485,111,4000,100
7055,2056,485,111,4000,100
7056,2057,485,111,4000,100
7057,2058,485,111,4000,100
7058,2059,485,111,4000,100
7059,2060,485,111,4000,100
7060,2061,485,111,4000,100
7061,2062,485,111,4000,100
7062,2063,485,111,4000,100
7063,2064,485,111,4000,100
7064,2065,485,111,4000,100
7065,2066,485,111,4000,100
7066,2067,485,111,4000,100
7067,2068,485,111,4000,100
7068,2069,480,111,4000,100
7069,2070,480,111,4000,100
7070,2071,480,111,4000,100
7071,2072,480,111,4000,100
7072,2073,480,111,4000,100
7073,2074,480,111,4000,100
7074,2075,480,111,4000,100
7075,2076,480,111,4000,100
7076,2077,480,111,4000,100
7077,2078,480,111,4000,100
7078,2079,480,111,4000,100
7079,2080,480,111,4000,100
7080,2081,480,111,4000,100
7081,2082,480,111,4000,100
7082,2083,480,111,4000,100
7083,2084,480,111,4000,100
7084,2085,480,111,4000,100
7085,2086,480,111,4000,100
7086,2087,480,111,4000,100
7087,2088,480,111,4000,100
7088,2089,480,111,4000,100
7089,2090,480,111,4000,100
7090,2091,480,111,4000,100
7091,2092,480,111,4000,100
7092,2093,480,111,4000,100
7093,2094,480,111,4000,100
7094,2095,480,111,4000,100
7095,2096,480,111,4000,100
7096,2097,480,111,4000,100
7097,2098,480,111,4000,100
7098,2099,480,111,4000,100
7099,2100,480,111,4000,100
7100,2101,480,111,4000,100
7101,2102,480,111,4000,100
7102,2103,480,111,4000,100
7103,2104,480,111,4000,100
7104,2105,480,111,4000,100
7105,2106,480,111,4000,100
7106,2107,480,111,4000,100
7107,2108,480,111,4000,100
7108,2109,480,111,4000,100
7109,2110,480,111,4000,100
7110,2111,480,111,4000,100
7111,2112,480,111,4000,100
7112,2113,480,111,4000,100
7113,2114,480,111,4000,100
7114,2115,480,111,4000,100
7115,2116,480,111,4000,100
7116,2117,480,111,4000,100
7117,2118,480,111,4000,100
7118,2119,480,111,4000,100
7119,2120,480,111,4000,100
7120,2121,480,111,4000,100
7121,2122,480,111,4000,100
7122,2123,480,111,4000,100
7123,2124,480,111,4000,100
7124,2125,480,111,4000,100
7125,2126,480,111,4000,100
7126,2127,480,111,4000,100
7127,2128,480,111,4000,100
7128,2129,480,111,4000,100
7129,2130,480,111,4000,100
7130,2131,480,111,4000,100
7131,2132,480,110,4000,100
7132,2133,480,110,4000,100
7133,2134,480,110,4000,100
7134,2135,480,110,4000,100
7135,2136,480,110,4000,100
7136,2137,480,110,4000,100
7137,2138,480,110,4000,100
7138,2139,480,110,4000,100
7139,2140,480,110,4000,100
7140,2141,480,110,4000,100
7141,2142,480,110,4000,100
7142,2143,480,110,4000,100
7143,2144,480,110,4000,100
7144,2145,480,110,4000,100
7145,2146,480,110,4000,100
7146,2147,480,110,4000,100
7147,2148,480,110,4000,100
7148,2149,475,110,4000,100
7149,2150,475,110,4000,100
7150,2151,475,110,4000,100
7151,2152,475,110,4000,100
7152,2153,475,110,4000,100
7153,2154,475,110,4000,100
7154,2155,475,110,4000,100
7155,2156,475,110,4000,100
7156,2157,475,110,4000,100
7157,2158,475,110,4000,100
7158,2159,475,110,4000,100
7159,2160,475,110,4000,100
7160,2161,475,110,4000,100
7161,2162,475,110,4000,100
7162,2163,475,110,4000,100
7163,2164,475,110,4000,100
7164,2165,475,110,4000,100
7165,2166,475,110,4000,100
7166,2167,475,110,4000,100
7167,2168,475,110,4000,100
7168,2169,475,110,4000,100
7169,2170,475,110,4000,100
7170,2171,475,110,4000,100
7171,2172,475,110,4000,100
7172,2173,475,110,4000,100
7173,2174,475,110,4000,100
7174,2175,475,110,4000,100
7175,2176,475,110,4000,100
7176,2177,475,110,4000,100
7177,2178,475,110,4000,100
7178,2179,475,110,4000,100
7179,2180,475,110,4000,100
7180,2181,475,110,4000,100
7181,2182,475,110,4000,100
7182,2183,475,110,4000,100
7183,2184,475,110,4000,100
7184,2185,475,110,4000,100
7185,2186,475,110,4000,100
7186,2187,475,110,4000,100
7187,2188,475,110,4000,100
7188,2189,475,110,4000,100
7189,2190,475,110,4000,100
7190,2191,475,110,4000,100
7191,2192,475,110,4000,100
7192,2193,475,110,4000,100
7193,2194,475,110,4000,100
7194,2195,475,110,4000,100
7195,2196,475,110,4000,100
7196,2197,475,110,4000,100
7197,2198,475,110,4000,100
7198,2199,475,110,4000,100
7199,2200,475,110,4000,100
7200,2201,475,110,4000,100
7201,2202,475,110,4000,100
7202,2203,475,110,4000,100
7203,2204,475,110,4000,100
7204,2205,475,110,4000,100
7205,2206,475,110,4000,100
7206,2207,475,110,4000,100
7207,2208,475,110,4000,100
7208,2209,470,110,4000,100
7209,2210,470,110,4000,100
7210,2211,470,110,4000,100
7211,2212,470,110,4000,100
7212,2213,470,110,4000,100
7213,2214,470,110,4000,100
7214,2215,470,110,4000,100
7215,2216,470,110,4000,100
7216,2217,470,110,4000,100
7217,2218,470,110,4000,100
7218,2219,470,110,4000,100
7219,2220,470,110,4000,100
7220,2221,470,110,4000,100
7221,2222,470,110,4000,100
7222,2223,470,110,4000,100
7223,2224,470,110,4000,100
7224,2225,470,110,4000,100
7225,2226,470,110,4000,100
7226,2227,470,110,4000,100
7227,2228,470,110,4000,100
7228,2229,470,110,4000,100
7229,2230,470,110,4000,100
7230,2231,470,110,4000,100
7231,2232,470,109.5,4000,100
7232,2233,470,109.5,4000,100
7233,2234,470,109.5,4000,100
7234,2235,470,109.5,4000,100
7235,2236,470,109.5,4000,100
7236,2237,470,109.5,4000,100
7237,2238,470,109.5,4000,100
7238,2239,470,109.5,4000,100
7239,2240,470,109.5,4000,100
7240,2241,470,109.5,4000,100
7241,2242,470,109.5,4000,100
7242,2243,470,109.5,4000,100
7243,2244,470,109.5,4000,100
7244,2245,470,109.5,4000,100
7245,2246,470,109.5,4000,100
7246,2247,470,109.5,4000,100
7247,2248,470,109.5,4000,100
7248,2249,470,109.5,4000,100
7249,2250,470,109.5,4000,100
7250,2251,470,109.5,4000,100
7251,2252,470,109.5,4000,100
7252,2253,470,109.5,4000,100
7253,2254,470,109.5,4000,100
7254,2255,470,109.5,4000,100
7255,2256,470,109.5,4000,100
7256,2257,470,109.5,4000,100
7257,2258,470,109.5,4000,100
7258,2259,470,109.5,4000,100
7259,2260,470,109.5,4000,100
7260,2261,470,109.5,4000,100
7261,2262,470,109.5,4000,100
7262,2263,470,109.5,4000,100
7263,2264,470,109.5,4000,100
7264,2265,470,109.5,4000,100
7265,2266,470,109.5,4000,100
7266,2267,470,109.5,4000,100
7267,2268,470,109.5,4000,100
7268,2269,465,109.5,4000,100
7269,2270,465,109.5,4000,100
7270,2271,465,109.5,4000,100
7271,2272,465,109.5,4000,100
7272,2273,465,109.5,4000,100
7273,2274,465,109.5,4000,100
7274,2275,465,109.5,4000,100
7275,2276,465,109.5,4000,100
7276,2277,465,109.5,4000,100
7277,2278,465,109.5,4000,100
7278,2279,465,109.5,4000,100
7279,2280,465,109.5,4000,100
7280,2281,465,109.5,4000,100
7281,2282,465,109.5,4000,100
7282,2283,465,109.5,4000,100
7283,2284,465,109.5,4000,100
7284,2285,465,109.5,4000,100
7285,2286,465,109.5,4000,100
7286,2287,465,109.5,4000,100
7287,2288,465,109.5,4000,100
7288,2289,465,109.5,4000,100
7289,2290,465,109.5,4000,100
7290,2291,465,109.5,4000,100
7291,2292,465,109.5,4000,100
7292,2293,465,109.5,4000,100
7293,2294,465,109.5,4000,100
7294,2295,465,109.5,4000,100
7295,2296,465,109.5,4000,100
7296,2297,465,109.5,4000,100
7297,2298,465,109.5,4000,100
7298,2299,465,109.5,4000,100
7299,2300,465,109.5,4000,100
7300,2301,465,109.5,4000,100
7301,2302,465,109.5,4000,100
7302,2303,465,109.5,4000,100
7303,2304,465,109.5,4000,100
7304,2305,465,109.5,4000,100
7305,2306,465,109.5,4000,100
7306,2307,465,109.5,4000,100
7307,2308,465,109.5,4000,100
7308,2309,465,109.5,4000,100
7309,2310,465,109.5,4000,100
7310,2311,465,109.5,4000,100
7311,2312,465,109.5,4000,100
7312,2313,465,109.5,4000,100
7313,2314,465,109.5,4000,100
7314,2315,465,109.5,4000,100
7315,2316,465,109.5,4000,100
7316,2317,465,109.5,4000,100
7317,2318,465,109.5,4000,100
7318,2319,465,109.5,4000,100
7319,2320,465,109.5,4000,100
7320,2321,465,109.5,4000,100
7321,2322,465,109.5,4000,100
7322,2323,465,109.5,4000,100
7323,2324,465,109.5,4000,100
7324,2325,465,109.5,4000,100
7325,2326,465,109.5,4000,100
7326,2327,465,109.5,4000,100
7327,2328,465,109.5,4000,100
7328,2329,460,109.5,4000,100
7329,2330,460,109.5,4000,100
7330,2331,460,109.5,4000,100
7331,2332,460,108.5,4000,100
7332,2333,460,108.5,4000,100
7333,2334,460,108.5,4000,100
7334,2335,460,108.5,4000,100
7335,2336,460,108.5,4000,100
7336,2337,460,108.5,4000,100
7337,2338,460,108.5,4000,100
7338,2339,460,108.5,4000,100
7339,2340,460,108.5,4000,100
7340,2341,460,108.5,4000,100
7341,2342,460,108.5,4000,100
7342,2343,460,108.5,4000,100
7343,2344,460,108.5,4000,100
7344,2345,460,108.5,4000,100
7345,2346,460,108.5,4000,100
7346,2347,460,108.5,4000,100
7347,2348,460,108.5,4000,100
7348,2349,460,108.5,4000,100
7349,2350,460,108.5,4000,100
7350,2351,460,108.5,4000,100
7351,2352,460,108.5,4000,100
7352,2353,460,108.5,4000,100
7353,2354,460,108.5,4000,100
7354,2355,460,108.5,4000,100
7355,2356,460,108.5,4000,100
7356,2357,460,108.5,4000,100
7357,2358,460,108.5,4000,100
7358,2359,460,108.5,4000,100
7359,2360,460,108.5,4000,100
7360,2361,460,108.5,4000,100
7361,2362,460,108.5,4000,100
7362,2363,460,108.5,4000,100
7363,2364,460,108.5,4000,100
7364,2365,460,108.5,4000,100
7365,2366,460,108.5,4000,100
7366,2367,460,108.5,4000,100
7367,2368,460,108.5,4000,100
7368,2369,460,108.5,4000,100
7369,2370,460,108.5,4000,100
7370,2371,460,108.5,4000,100
7371,2372,460,108.5,4000,100
7372,2373,460,108.5,4000,100
7373,2374,460,108.5,4000,100
7374,2375,460,108.5,4000,100
7375,2376,460,108.5,4000,100
7376,2377,460,108.5,4000,100
7377,2378,460,108.5,4000,100
7378,2379,460,108.5,4000,100
7379,2380,460,108.5,4000,100
7380,2381,460,108.5,4000,100
7381,2382,460,108.5,4000,100
7382,2383,460,108.5,4000,100
7383,2384,460,108.5,4000,100
7384,2385,460,108.5,4000,100
7385,2386,460,108.5,4000,100
7386,2387,460,108.5,4000,100
7387,2388,460,108.5,4000,100
7388,2389,455,108.5,4000,100
7389,2390,455,108.5,4000,100
7390,2391,455,108.5,4000,100
7391,2392,455,108.5,4000,100
7392,2393,455,108.5,4000,100
7393,2394,455,108.5,4000,100
7394,2395,455,108.5,4000,100
7395,2396,455,108.5,4000,100
7396,2397,455,108.5,4000,100
7397,2398,455,108.5,4000,100
7398,2399,455,108.5,4000,100
7399,2400,455,108.5,4000,100
7400,2401,455,108.5,4000,100
7401,2402,455,108.5,4000,100
7402,2403,455,108.5,4000,100
7403,2404,455,108.5,4000,100
7404,2405,455,108.5,4000,100
7405,2406,455,108.5,4000,100
7406,2407,455,108.5,4000,100
7407,2408,455,108.5,4000,100
7408,2409,455,108.5,4000,100
7409,2410,455,108.5,4000,100
7410,2411,455,108.5,4000,100
7411,2412,455,108.5,4000,100
7412,2413,455,108.5,4000,100
7413,2414,455,108.5,4000,100
7414,2415,455,108.5,4000,100
7415,2416,455,108.5,4000,100
7416,2417,455,108.5,4000,100
7417,2418,455,108.5,4000,100
7418,2419,455,108.5,4000,100
7419,2420,455,108.5,4000,100
7420,2421,455,108.5,4000,100
7421,2422,455,108.5,4000,100
7422,2423,455,108.5,4000,100
7423,2424,455,108.5,4000,100
7424,2425,455,108.5,4000,100
7425,2426,455,108.5,4000,100
7426,2427,455,108.5,4000,100
7427,2428,455,108.5,4000,100
7428,2429,455,108.5,4000,100
7429,2430,455,108.5,4000,100
7430,2431,455,108.5,4000,100
7431,2432,455,108,4000,100
7432,2433,455,108,4000,100
7433,2434,455,108,4000,100
7434,2435,455,108,4000,100
7435,2436,455,108,4000,100
7436,2437,455,108,4000,100
7437,2438,455,108,4000,100
7438,2439,455,108,4000,100
7439,2440,455,108,4000,100
7440,2441,455,108,4000,100
7441,2442,455,108,4000,100
7442,2443,455,108,4000,100
7443,2444,455,108,4000,100
7444,2445,455,108,4000,100
7445,2446,455,108,4000,100
7446,2447,455,108,4000,100
7447,2448,455,108,4000,100
7448,2449,450,108,4000,100
7449,2450,450,108,4000,100
7450,2451,450,108,4000,100
7451,2452,450,108,4000,100
7452,2453,450,108,4000,100
7453,2454,450,108,4000,100
7454,2455,450,108,4000,100
7455,2456,450,108,4000,100
7456,2457,450,108,4000,100
7457,2458,450,108,4000,100
7458,2459,450,108,4000,100
7459,2460,450,108,4000,100
7460,2461,450,108,4000,100
7461,2462,450,108,4000,100
7462,2463,450,108,4000,100
7463,2464,450,108,4000,100
7464,2465,450,108,4000,100
7465,2466,450,108,4000,100
7466,2467,450,108,4000,100
7467,2468,450,108,4000,100
7468,2469,450,108,4000,100
7469,2470,450,108,4000,100
7470,2471,450,108,4000,100
7471,2472,450,108,4000,100
7472,2473,450,108,4000,100
7473,2474,450,108,4000,100
7474,2475,450,108,4000,100
7475,2476,450,108,4000,100
7476,2477,450,108,4000,100
7477,2478,450,108,4000,100
7478,2479,450,108,4000,100
7479,2480,450,108,4000,100
7480,2481,450,108,4000,100
7481,2482,450,108,4000,100
7482,2483,450,108,4000,100
7483,2484,450,108,4000,100
7484,2485,450,108,4000,100
7485,2486,450,108,4000,100
7486,2487,450,108,4000,100
7487,2488,450,108,4000,100
7488,2489,450,108,4000,100
7489,2490,450,108,4000,100
7490,2491,450,108,4000,100
7491,2492,450,108,4000,100
7492,2493,450,108,4000,100
7493,2494,450,108,4000,100
7494,2495,450,108,4000,100
7495,2496,450,108,4000,100
7496,2497,450,108,4000,100
7497,2498,450,108,4000,100
7498,2499,450,108,4000,100
7499,2500,450,108,4000,100
7500,2501,450,108,4000,100
7501,2502,450,108,4000,100
7502,2503,450,108,4000,100
7503,2504,450,108,4000,100
7504,2505,450,108,4000,100
7505,2506,450,108,4000,100
7506,2507,450,108,4000,100
7507,2508,450,108,4000,100
7508,2509,445,108,4000,100
7509,2510,445,108,4000,100
7510,2511,445,108,4000,100
7511,2512,445,108,4000,100
7512,2513,445,108,4000,100
7513,2514,445,108,4000,100
7514,2515,445,108,4000,100
7515,2516,445,108,4000,100
7516,2517,445,108,4000,100
7517,2518,445,108,4000,100
7518,2519,445,108,4000,100
7519,2520,445,108,4000,100
7520,2521,445,108,4000,100
7521,2522,445,108,4000,100
7522,2523,445,108,4000,100
7523,2524,445,108,4000,100
7524,2525,445,108,4000,100
7525,2526,445,108,4000,100
7526,2527,445,108,4000,100
7527,2528,445,108,4000,100
7528,2529,445,108,4000,100
7529,2530,445,108,4000,100
7530,2531,445,108,4000,100
7531,2532,445,107,4000,100
7532,2533,445,107,4000,100
7533,2534,445,107,4000,100
7534,2535,445,107,4000,100
7535,2536,445,107,4000,100
7536,2537,445,107,4000,100
7537,2538,445,107,4000,100
7538,2539,445,107,4000,100
7539,2540,445,107,4000,100
7540,2541,445,107,4000,100
7541,2542,445,107,4000,100
7542,2543,445,107,4000,100
7543,2544,445,107,4000,100
7544,2545,445,107,4000,100
7545,2546,445,107,4000,100
7546,2547,445,107,4000,100
7547,2548,445,107,4000,100
7548,2549,445,107,4000,100
7549,2550,445,107,4000,100
7550,2551,445,107,4000,100
7551,2552,445,107,4000,100
7552,2553,445,107,4000,100
7553,2554,445,107,4000,100
7554,2555,445,107,4000,100
7555,2556,445,107,4000,100
7556,2557,445,107,4000,100
7557,2558,445,107,4000,100
7558,2559,445,107,4000,100
7559,2560,445,107,4000,100
7560,2561,445,107,4000,100
7561,2562,445,107,4000,100
7562,2563,445,107,4000,100
7563,2564,445,107,4000,100
7564,2565,445,107,4000,100
7565,2566,445,107,4000,100
7566,2567,445,107,4000,100
7567,2568,445,107,4000,100
7568,2569,440,107,4000,100
7569,2570,440,107,4000,100
7570,2571,440,107,4000,100
7571,2572,440,107,4000,100
