"﻿变量名",huodongID,costMap,items,exchangeTimes,limit,desc,desc_tw,desc_en
2813,10239,{6071=240},{6249=1},1,,Orange carry*1,橙攜帶*1,404
2814,10239,{6071=240},{6250=1},1,,Orange carry*1,橙攜帶*1,404
,,,,,,,,
2820,10240,{6301=2},{502=1},2,,Blue Shopping Coupon*2 to exchange for Ordinary Universal Fragment*1,,404
2821,10240,{6302=4},{502=2},3,,Purple Shopping Coupon*4 to exchange for Ordinary Universal Fragment*2,,404
2822,10240,{6301=2},{talent_point=1},2,,Blue Shopping Coupon*2 Exchange Talent Point*1,,404
2823,10240,{6302=4},{talent_point=2},3,,Purple Shopping Coupon*4 Exchange Talent Point*2,,404
2824,10240,{6302=6},{21891=5},50,,Purple shopping coupon*6,宝贝龙 S-T2 21891,
2825,10240,{6302=6},{21031=5},50,,Purple shopping coupon*6,天蝎王 S-T2 21032,
2826,10240,{6302=6},{21231=5},50,,Purple shopping coupon*6,炎帝 S-T1 21231,
2827,10240,{6301=3;6302=3},{21311=3},50,,Blue Shopping Coupon*3 Purple Shopping Coupon*3,水跃鱼 S-T3 21311,
2828,10240,{6301=3;6302=3},{21811=3},50,,Blue Shopping Coupon*3 Purple Shopping Coupon*3,夜巡灵 S-T2 21811,
2829,10240,{6301=3;6302=3},{21081=3},50,,Blue Shopping Coupon*3 Purple Shopping Coupon*3,狃拉 S-T2 21081,
2830,10240,{6301=5},{22011=3},50,,Blue shopping coupon*5,草苗龟 A 22011,
2831,10240,{6301=5},{23471=3},50,,Blue shopping coupon*5,铁臂枪虾 A 23471,
2832,10240,{6301=5},{20341=3},50,,Blue shopping coupon*5,大葱鸭 A 20341,
2833,10240,{6301=5},{21861=3},50,,Blue shopping coupon*5,海豹球 A-T1 21861,
2834,10240,{6301=2},{19=1},5,,Blue Shopping Coupon*2 to exchange for Magic Capsule*1,,404
2835,10240,{6302=2},{19=2},5,,Purple Shopping Coupon*2 to exchange for Magic Capsule*2,,404
2836,10240,{6301=8;6302=8},{503=10},1,,Blue Shopping Coupon*8 Purple Shopping Coupon*8 Exchange Golden Key*10,,404
2837,10240,{6301=6},{2103=3},5,,Blue Shopping Coupon*6 Exchange Purple Carrying Enhancement*3,,404
2838,10240,{6301=6},{5000=30},5,,Blue Shopping Coupon*6 can be exchanged for Energy Potion*30,,404
2839,10240,{6301=2},{gold=100000},10,,Blue shopping coupon*2 exchanged for gold coins*100000,,404
2840,10240,{6301=2;6302=5},{501=1},3,,Blue Shopping Coupon*2 Purple Shopping Coupon*5 exchange for rustic accessories*1,,404
2841,10240,{6301=20;6302=60},{942=1},2,,Blue Shopping Coupon*30 Purple Shopping Coupon*75 exchanged for Purple Carrying Items Gift Box*1,,404
2842,10240,{6301=15;6302=45},{6059=1},1,,Blue Shopping Coupon*15 Purple Shopping Coupon*45 Exchange Accessory Awakening Selection Box*1,,404
2843,10240,{6301=10;6302=40},{6050=1},1,,Blue Shopping Coupon*15 Purple Shopping Coupon*45 Exchange Accessory Awakening Random Box*1,,404
,,,,,,,,
2850,10241,{6071=20},{2152=1},4,,Purple carry universal *1,紫攜帶萬能*1,404
2851,10241,{6071=60},{945=1},2,,Purple carry optional*1,紫攜帶任選*1,404
2852,10241,{6071=120},{2153=1},4,,Orange carry universal *1,橙攜帶萬能*1,404
2853,10241,{6071=240},{6900=1},1,,Orange carry*1,橙攜帶*1,404
2854,10241,{6071=240},{6901=1},1,,Orange carry*1,橙攜帶*1,404
,,,,,,,,
2860,10242,{6301=2},{502=1},2,,Blue Shopping Coupon*2 to exchange for Ordinary Universal Fragment*1,,404
2861,10242,{6302=4},{502=2},3,,Purple Shopping Coupon*4 to exchange for Ordinary Universal Fragment*2,,404
2862,10242,{6301=2},{talent_point=1},2,,Blue Shopping Coupon*2 Exchange Talent Point*1,,404
2863,10242,{6302=4},{talent_point=2},3,,Purple Shopping Coupon*4 Exchange Talent Point*2,,404
2864,10242,{6302=6},{21241=5},50,,Purple shopping coupon*6,水君 S-T2 21241,
2865,10242,{6302=6},{24131=5},50,,Purple shopping coupon*6,四颚针龙 S-T2 24132,
2866,10242,{6302=6},{21901=5},50,,Purple shopping coupon*6,铁哑铃 S-T1 21901,
2867,10242,{6301=3;6302=3},{22721=3},50,,Blue Shopping Coupon*3 Purple Shopping Coupon*3,黑眼鳄 S-T3 22721,
2868,10242,{6301=3;6302=3},{23351=3},50,,Blue Shopping Coupon*3 Purple Shopping Coupon*3,花蓓蓓 S-T2 23351,
2869,10242,{6301=3;6302=3},{21501=3},50,,Blue Shopping Coupon*3 Purple Shopping Coupon*3,可可多拉 S-T3 21501,
2870,10242,{6301=5},{22271=3},50,,Blue shopping coupon*5,不良蛙 A 22271,
2871,10242,{6301=5},{22611=3},50,,Blue shopping coupon*5,螺钉地鼠 A-T1 22611,
2872,10242,{6301=5},{22631=3},50,,Blue shopping coupon*5,搬运小匠 A-T2 22631,
2873,10242,{6301=5},{23341=3},50,,Blue shopping coupon*5,小狮狮 A 23341,
2874,10242,{6301=2},{19=1},5,,Blue Shopping Coupon*2 to exchange for Magic Capsule*1,,404
2875,10242,{6302=2},{19=2},5,,Purple Shopping Coupon*2 to exchange for Magic Capsule*2,,404
2876,10242,{6301=8;6302=8},{503=10},1,,Blue Shopping Coupon*8 Purple Shopping Coupon*8 Exchange Golden Key*10,,404
2877,10242,{6301=6},{2103=3},5,,Blue Shopping Coupon*6 Exchange Purple Carrying Enhancement*3,,404
2878,10242,{6301=6},{5000=30},5,,Blue Shopping Coupon*6 can be exchanged for Energy Potion*30,,404
2879,10242,{6301=2},{gold=100000},10,,Blue shopping coupon*2 exchanged for gold coins*100000,,404
2880,10242,{6301=2;6302=5},{501=1},3,,Blue Shopping Coupon*2 Purple Shopping Coupon*5 exchange for rustic accessories*1,,404
2881,10242,{6301=20;6302=60},{942=1},2,,Blue Shopping Coupon*30 Purple Shopping Coupon*75 exchanged for Purple Carrying Items Gift Box*1,,404
2882,10242,{6301=15;6302=45},{6059=1},1,,Blue Shopping Coupon*15 Purple Shopping Coupon*45 Exchange Accessory Awakening Selection Box*1,,404
2883,10242,{6301=10;6302=40},{6050=1},1,,Blue Shopping Coupon*15 Purple Shopping Coupon*45 Exchange Accessory Awakening Random Box*1,,404
,,,,,,,,
2890,10243,{6071=20},{2152=1},4,,Purple carry universal *1,紫攜帶萬能*1,404
2891,10243,{6071=60},{945=1},2,,Purple carry optional*1,紫攜帶任選*1,404
2892,10243,{6071=120},{2153=1},4,,Orange carry universal *1,橙攜帶萬能*1,404
2893,10243,{6071=240},{6902=1},1,,Orange carry*1,橙攜帶*1,404
2894,10243,{6071=240},{6903=1},1,,Orange carry*1,橙攜帶*1,404
,,,,,,,,
2900,10244,{6349=10},{2028=1},1,,June 1 head portrait frame*1,六一頭像框*1,
2901,10244,{6349=20},{6351=1},1,,Children's day gift box*1,六一禮盒*1,
2902,10244,{6349=20},{2417=1},1,,June 1 Title*1,六一稱號*1,
2903,10244,{6349=8},{2326=1},1,,June 1 avatar*1,六一頭像*1,
2904,10244,{6349=3},{2305=1},1,,June 1 funny avatar*1,六一搞怪頭像*1,
2905,10244,{6349=3},{2310=1},1,,June 1 funny avatar*1,六一搞怪頭像*1,
2906,10244,{6349=3},{2312=1},1,,June 1 funny avatar*1,六一搞怪頭像*1,
2907,10244,{6349=2},{850=20},20,,Blue Potential Stone*20,藍色潛能石*20,
2908,10244,{6349=2},{5000=5},20,,Crystal box*5,晶石盒子*5,
2909,10244,{6349=2},{930=5},20,,Energy Potion*5,能量藥劑*5,
2910,10244,{6349=2},{gold=50000},20,,Gold coin*5W,金幣*5W,
,,,,,,,,
2920,10245,{6301=2},{502=1},2,,Blue Shopping Coupon*2 to exchange for Ordinary Universal Fragment*1,,404
2921,10245,{6302=4},{502=2},3,,Purple Shopping Coupon*4 to exchange for Ordinary Universal Fragment*2,,404
2922,10245,{6301=2},{talent_point=1},2,,Blue Shopping Coupon*2 Exchange Talent Point*1,,404
2923,10245,{6302=4},{talent_point=2},3,,Purple Shopping Coupon*4 Exchange Talent Point*2,,404
2924,10245,{6302=6},{20861=5},50,,Purple shopping coupon*6,波克比 S-T1 20861,
2925,10245,{6302=6},{23661=5},50,,Purple shopping coupon*6,木木枭 S-T1 23661,
2926,10245,{6302=6},{21931=5},50,,Purple shopping coupon*6,雷吉斯奇鲁 S-T2 21931,
2927,10245,{6301=3;6302=3},{23021=3},50,,Blue Shopping Coupon*3 Purple Shopping Coupon*3,几何雪花 S-T1 23021,
2928,10245,{6301=3;6302=3},{20591=3},50,,Blue Shopping Coupon*3 Purple Shopping Coupon*3,电击怪 S-T3 20591,
2929,10245,{6301=3;6302=3},{21251=3},50,,Blue Shopping Coupon*3 Purple Shopping Coupon*3,幼基拉斯 S-T1 21251,
2930,10245,{6301=5},{20221=3},50,,Blue shopping coupon*5,可达鸭 A 20221,
2931,10245,{6301=5},{20481=3},50,,Blue shopping coupon*5,瓦斯弹 A 20481,
2932,10245,{6301=5},{22591=3},50,,Blue shopping coupon*5,石丸子 A 22591,
2933,10245,{6301=5},{22961=3},50,,Blue shopping coupon*5,齿轮儿 A-T2 22961,
2934,10245,{6301=2},{19=1},5,,Blue Shopping Coupon*2 to exchange for Magic Capsule*1,,404
2935,10245,{6302=2},{19=2},5,,Purple Shopping Coupon*2 to exchange for Magic Capsule*2,,404
2936,10245,{6301=8;6302=8},{503=10},1,,Blue Shopping Coupon*8 Purple Shopping Coupon*8 Exchange Golden Key*10,,404
2937,10245,{6301=6},{2103=3},5,,Blue Shopping Coupon*6 Exchange Purple Carrying Enhancement*3,,404
2938,10245,{6301=6},{5000=30},5,,Blue Shopping Coupon*6 can be exchanged for Energy Potion*30,,404
2939,10245,{6301=2},{gold=100000},10,,Blue shopping coupon*2 exchanged for gold coins*100000,,404
2940,10245,{6301=2;6302=5},{501=1},3,,Blue Shopping Coupon*2 Purple Shopping Coupon*5 exchange for rustic accessories*1,,404
2941,10245,{6301=20;6302=60},{942=1},2,,Blue Shopping Coupon*30 Purple Shopping Coupon*75 exchanged for Purple Carrying Items Gift Box*1,,404
2942,10245,{6301=15;6302=45},{6059=1},1,,Blue Shopping Coupon*15 Purple Shopping Coupon*45 Exchange Accessory Awakening Selection Box*1,,404
2943,10245,{6301=10;6302=40},{6050=1},1,,Blue Shopping Coupon*15 Purple Shopping Coupon*45 Exchange Accessory Awakening Random Box*1,,404
,,,,,,,,
2950,10246,{6071=20},{2152=1},4,,Purple carry universal *1,紫攜帶萬能*1,404
2951,10246,{6071=60},{945=1},2,,Purple carry optional*1,紫攜帶任選*1,404
2952,10246,{6071=120},{2153=1},4,,Orange carry universal *1,橙攜帶萬能*1,404
2953,10246,{6071=240},{6904=1},1,,Orange carry*1,橙攜帶*1,404
2954,10246,{6071=240},{6905=1},1,,Orange carry*1,橙攜帶*1,404
,,,,,,,,
2960,10247,{6301=2},{502=1},2,,Blue Shopping Coupon*2 to exchange for Ordinary Universal Fragment*1,,404
2961,10247,{6302=4},{502=2},3,,Purple Shopping Coupon*4 to exchange for Ordinary Universal Fragment*2,,404
2962,10247,{6301=2},{talent_point=1},2,,Blue Shopping Coupon*2 Exchange Talent Point*1,,404
2963,10247,{6302=4},{talent_point=2},3,,Purple Shopping Coupon*4 Exchange Talent Point*2,,404
2964,10247,{6302=6},{23251=5},50,,Purple shopping coupon*6,凯路迪欧 S-T1 23251,
2965,10247,{6302=6},{20331=5},50,,Purple shopping coupon*6,小磁怪 S-T1 20331,
2966,10247,{6302=6},{20571=5},50,,Purple shopping coupon*6,飞天螳螂 S-T1 20571,
2967,10247,{6301=3;6302=3},{22031=3},50,,Blue Shopping Coupon*3 Purple Shopping Coupon*3,波加曼 S-T3 22031,
2968,10247,{6301=3;6302=3},{20491=3},50,,Blue Shopping Coupon*3 Purple Shopping Coupon*3,独角犀牛 S-T4 20491,
2969,10247,{6301=3;6302=3},{20701=3},50,,Blue Shopping Coupon*3 Purple Shopping Coupon*3,化石翼龙 20701,
2970,10247,{6301=5},{21801=3},50,,Blue shopping coupon*5,怨影娃娃 A 21801,
2971,10247,{6301=5},{20051=3},50,,Blue shopping coupon*5,波波 A 20051,
2972,10247,{6301=5},{21441=3},50,,Blue shopping coupon*5,咕妞妞 A-T2 21441,
2973,10247,{6301=5},{20781=3},50,,Blue shopping coupon*5,菊草叶 A-T4 20781,
2974,10247,{6301=2},{19=1},5,,Blue Shopping Coupon*2 to exchange for Magic Capsule*1,,404
2975,10247,{6302=2},{19=2},5,,Purple Shopping Coupon*2 to exchange for Magic Capsule*2,,404
2976,10247,{6301=8;6302=8},{503=10},1,,Blue Shopping Coupon*8 Purple Shopping Coupon*8 Exchange Golden Key*10,,404
2977,10247,{6301=6},{2103=3},5,,Blue Shopping Coupon*6 Exchange Purple Carrying Enhancement*3,,404
2978,10247,{6301=6},{5000=30},5,,Blue Shopping Coupon*6 can be exchanged for Energy Potion*30,,404
2979,10247,{6301=2},{gold=100000},10,,Blue shopping coupon*2 exchanged for gold coins*100000,,404
2980,10247,{6301=2;6302=5},{501=1},3,,Blue Shopping Coupon*2 Purple Shopping Coupon*5 exchange for rustic accessories*1,,404
2981,10247,{6301=20;6302=60},{942=1},2,,Blue Shopping Coupon*30 Purple Shopping Coupon*75 exchanged for Purple Carrying Items Gift Box*1,,404
2982,10247,{6301=15;6302=45},{6059=1},1,,Blue Shopping Coupon*15 Purple Shopping Coupon*45 Exchange Accessory Awakening Selection Box*1,,404
2983,10247,{6301=10;6302=40},{6050=1},1,,Blue Shopping Coupon*15 Purple Shopping Coupon*45 Exchange Accessory Awakening Random Box*1,,404
,,,,,,,,
2990,10248,{6071=20},{2152=1},4,,Purple carry universal *1,紫攜帶萬能*1,404
2991,10248,{6071=60},{945=1},2,,Purple carry optional*1,紫攜帶任選*1,404
2992,10248,{6071=120},{2153=1},4,,Orange carry universal *1,橙攜帶萬能*1,404
2993,10248,{6071=240},{6906=1},1,,Orange carry*1,橙攜帶*1,404
2994,10248,{6071=240},{6907=1},1,,Orange carry*1,橙攜帶*1,404
,,,,,,,,
3000,10249,{6301=2},{502=1},2,,Blue Shopping Coupon*2 to exchange for Ordinary Universal Fragment*1,,404
3001,10249,{6302=4},{502=2},3,,Purple Shopping Coupon*4 to exchange for Ordinary Universal Fragment*2,,404
3002,10249,{6301=2},{talent_point=1},2,,Blue Shopping Coupon*2 Exchange Talent Point*1,,404
3003,10249,{6302=4},{talent_point=2},3,,Purple Shopping Coupon*4 Exchange Talent Point*2,,404
3004,10249,{6302=6},{23161=5},50,,Purple shopping coupon*6,勾帕路翁 S-T1 23161,
3005,10249,{6302=6},{22821=5},50,,Purple shopping coupon*6,索罗亚 S-T2 22821,
3006,10249,{6302=6},{20641=5},50,,Purple shopping coupon*6,拉普拉斯 S-T2 20641,
3007,10249,{6301=3;6302=3},{23001=3},50,,Blue Shopping Coupon*3 Purple Shopping Coupon*3,牙牙 S 23001,
3008,10249,{6301=3;6302=3},{23411=3},50,,Blue Shopping Coupon*3 Purple Shopping Coupon*3,独剑鞘 S 23411,
3009,10249,{6301=3;6302=3},{23541=3},50,,Blue Shopping Coupon*3 Purple Shopping Coupon*3,黏黏宝 S 23541,
3010,10249,{6301=5},{23511=3},50,,Blue shopping coupon*5,摔角鹰人 A 23511,
3011,10249,{6301=5},{22481=3},50,,Blue shopping coupon*5,暖暖猪 A 22481,
3012,10249,{6301=5},{20791=3},50,,Blue shopping coupon*5,火球鼠 A 20791,
3013,10249,{6301=5},{20801=3},50,,Blue shopping coupon*5,小锯鳄 A-T4 20801,
3014,10249,{6301=2},{19=1},5,,Blue Shopping Coupon*2 to exchange for Magic Capsule*1,,404
3015,10249,{6302=2},{19=2},5,,Purple Shopping Coupon*2 to exchange for Magic Capsule*2,,404
3016,10249,{6301=8;6302=8},{503=10},1,,Blue Shopping Coupon*8 Purple Shopping Coupon*8 Exchange Golden Key*10,,404
3017,10249,{6301=6},{2103=3},5,,Blue Shopping Coupon*6 Exchange Purple Carrying Enhancement*3,,404
3018,10249,{6301=6},{5000=30},5,,Blue Shopping Coupon*6 can be exchanged for Energy Potion*30,,404
3019,10249,{6301=2},{gold=100000},10,,Blue shopping coupon*2 exchanged for gold coins*100000,,404
3020,10249,{6301=2;6302=5},{501=1},3,,Blue Shopping Coupon*2 Purple Shopping Coupon*5 exchange for rustic accessories*1,,404
3021,10249,{6301=20;6302=60},{942=1},2,,Blue Shopping Coupon*30 Purple Shopping Coupon*75 exchanged for Purple Carrying Items Gift Box*1,,404
3022,10249,{6301=15;6302=45},{6059=1},1,,Blue Shopping Coupon*15 Purple Shopping Coupon*45 Exchange Accessory Awakening Selection Box*1,,404
3023,10249,{6301=10;6302=40},{6050=1},1,,Blue Shopping Coupon*15 Purple Shopping Coupon*45 Exchange Accessory Awakening Random Box*1,,404
,,,,,,,,
3030,10250,{6071=20},{2152=1},4,,Purple carry universal *1,紫攜帶萬能*1,404
3031,10250,{6071=60},{945=1},2,,Purple carry optional*1,紫攜帶任選*1,404
3032,10250,{6071=120},{2153=1},4,,Orange carry universal *1,橙攜帶萬能*1,404
3033,10250,{6071=240},{6908=1},1,,Orange carry*1,橙攜帶*1,404
3034,10250,{6071=240},{6909=1},1,,Orange carry*1,橙攜帶*1,404
,,,,,,,,
3040,10251,{6301=2},{502=1},2,,Blue Shopping Coupon*2 to exchange for Ordinary Universal Fragment*1,,404
3041,10251,{6302=4},{502=2},3,,Purple Shopping Coupon*4 to exchange for Ordinary Universal Fragment*2,,404
3042,10251,{6301=2},{talent_point=1},2,,Blue Shopping Coupon*2 Exchange Talent Point*1,,404
3043,10251,{6302=4},{talent_point=2},3,,Purple Shopping Coupon*4 Exchange Talent Point*2,,404
3044,10251,{6302=6},{23171=5},50,,Purple shopping coupon*6,代拉基翁 S-T1 23171,
3045,10251,{6302=6},{21391=5},50,,Purple shopping coupon*6,拉鲁拉丝 S-T1 21391,
3046,10251,{6302=6},{23661=5},50,,Purple shopping coupon*6,木木枭 S 23661,
3047,10251,{6301=3;6302=3},{21291=3},50,,Blue Shopping Coupon*3 Purple Shopping Coupon*3,木守宫 S-T3 21291,
3048,10251,{6301=3;6302=3},{21071=3},50,,Blue Shopping Coupon*3 Purple Shopping Coupon*3,赫拉克罗斯 S-T3 21071,
3049,10251,{6301=3;6302=3},{23841=3},50,,Blue Shopping Coupon*3 Purple Shopping Coupon*3,甜竹竹 S 23841,
3050,10251,{6301=5},{20691=3},50,,Blue shopping coupon*5,化石盔 A-T2 20691,
3051,10251,{6301=5},{23501=3},50,,Blue shopping coupon*5,冰雪龙 A 23501,
3052,10251,{6301=5},{20301=3},50,,Blue shopping coupon*5,小拳石 A-T2 20301,
3053,10251,{6301=5},{20461=3},50,,Blue shopping coupon*5,无畏小子 A 20461,
3054,10251,{6301=2},{19=1},5,,Blue Shopping Coupon*2 to exchange for Magic Capsule*1,,404
3055,10251,{6302=2},{19=2},5,,Purple Shopping Coupon*2 to exchange for Magic Capsule*2,,404
3056,10251,{6301=8;6302=8},{503=10},1,,Blue Shopping Coupon*8 Purple Shopping Coupon*8 Exchange Golden Key*10,,404
3057,10251,{6301=6},{2103=3},5,,Blue Shopping Coupon*6 Exchange Purple Carrying Enhancement*3,,404
3058,10251,{6301=6},{5000=30},5,,Blue Shopping Coupon*6 can be exchanged for Energy Potion*30,,404
3059,10251,{6301=2},{gold=100000},10,,Blue shopping coupon*2 exchanged for gold coins*100000,,404
3060,10251,{6301=2;6302=5},{501=1},3,,Blue Shopping Coupon*2 Purple Shopping Coupon*5 exchange for rustic accessories*1,,404
3061,10251,{6301=20;6302=60},{942=1},2,,Blue Shopping Coupon*30 Purple Shopping Coupon*75 exchanged for Purple Carrying Items Gift Box*1,,404
3062,10251,{6301=15;6302=45},{6059=1},1,,Blue Shopping Coupon*15 Purple Shopping Coupon*45 Exchange Accessory Awakening Selection Box*1,,404
3063,10251,{6301=10;6302=40},{6050=1},1,,Blue Shopping Coupon*15 Purple Shopping Coupon*45 Exchange Accessory Awakening Random Box*1,,404
,,,,,,,,
3070,10252,{6071=20},{2152=1},4,,Purple carry universal *1,紫攜帶萬能*1,404
3071,10252,{6071=60},{945=1},2,,Purple carry optional*1,紫攜帶任選*1,404
3072,10252,{6071=120},{2153=1},4,,Orange carry universal *1,橙攜帶萬能*1,404
3073,10252,{6071=240},{6910=1},1,,Orange carry*1,橙攜帶*1,404
3074,10252,{6071=240},{6911=1},1,,Orange carry*1,橙攜帶*1,404
,,,,,,,,
3080,10253,{6301=2},{502=1},2,,Blue Shopping Coupon*2 to exchange for Ordinary Universal Fragment*1,,404
3081,10253,{6302=4},{502=2},3,,Purple Shopping Coupon*4 to exchange for Ordinary Universal Fragment*2,,404
3082,10253,{6301=2},{talent_point=1},2,,Blue Shopping Coupon*2 Exchange Talent Point*1,,404
3083,10253,{6302=4},{talent_point=2},3,,Purple Shopping Coupon*4 Exchange Talent Point*2,,404
3084,10253,{6302=6},{23181=5},50,,Purple shopping coupon*6,毕力吉翁 S-T1 23181,
3085,10253,{6302=6},{23151=5},50,,Purple shopping coupon*6,燃烧虫 S 23151,
3086,10253,{6302=6},{22401=5},50,,Purple shopping coupon*6,克雷色利亚 S-T1 22401,
3087,10253,{6301=3;6302=3},{21501=3},50,,Blue Shopping Coupon*3 Purple Shopping Coupon*3,可可多拉 S-T3 21501,
3088,10253,{6301=3;6302=3},{21421=3},50,,Blue Shopping Coupon*3 Purple Shopping Coupon*3,懒人獭 S-T2 21421,
3089,10253,{6301=3;6302=3},{20401=3},50,,Blue Shopping Coupon*3 Purple Shopping Coupon*3,大岩蛇 S-T4 20401,
3090,10253,{6301=5},{20281=3},50,,Blue shopping coupon*5,喇叭芽 A 20281,
3091,10253,{6301=5},{20371=3},50,,Blue shopping coupon*5,臭泥 A-T5 20371,
3092,10253,{6301=5},{20471=3},50,,Blue shopping coupon*5,大舌头 A-T3 20471,
3093,10253,{6301=5},{21611=3},50,,Blue shopping coupon*5,呆火驼 A 21611,
3094,10253,{6301=2},{19=1},5,,Blue Shopping Coupon*2 to exchange for Magic Capsule*1,,404
3095,10253,{6302=2},{19=2},5,,Purple Shopping Coupon*2 to exchange for Magic Capsule*2,,404
3096,10253,{6301=8;6302=8},{503=10},1,,Blue Shopping Coupon*8 Purple Shopping Coupon*8 Exchange Golden Key*10,,404
3097,10253,{6301=6},{2103=3},5,,Blue Shopping Coupon*6 Exchange Purple Carrying Enhancement*3,,404
3098,10253,{6301=6},{5000=30},5,,Blue Shopping Coupon*6 can be exchanged for Energy Potion*30,,404
3099,10253,{6301=2},{gold=100000},10,,Blue shopping coupon*2 exchanged for gold coins*100000,,404
3100,10253,{6301=2;6302=5},{501=1},3,,Blue Shopping Coupon*2 Purple Shopping Coupon*5 exchange for rustic accessories*1,,404
3101,10253,{6301=20;6302=60},{942=1},2,,Blue Shopping Coupon*30 Purple Shopping Coupon*75 exchanged for Purple Carrying Items Gift Box*1,,404
3102,10253,{6301=15;6302=45},{6059=1},1,,Blue Shopping Coupon*15 Purple Shopping Coupon*45 Exchange Accessory Awakening Selection Box*1,,404
3103,10253,{6301=10;6302=40},{6050=1},1,,Blue Shopping Coupon*15 Purple Shopping Coupon*45 Exchange Accessory Awakening Random Box*1,,404
,,,,,,,,
3110,10254,{6368=1;6369=1},{2032=1},1,,national day avatar frame,,
3111,10254,{6368=1;6369=1;6370=1;6371=1},{2422=1},1,,National Day title,,
3112,10254,{6370=1;6371=1},{2331=1},1,,national day avatar,,
3113,10254,{6368=8;6369=8;6370=8;6371=8},{8014=1},1,,Street Skateboard Lucario,,
3114,10254,{6368=3;6369=3;6370=3;6371=3},{2247=1},1,,Lillie's token,,
3115,10254,{6368=3;6369=3;6370=3;6371=3},{925=1},1,,S Elf chooses treasure chest,,
3116,10254,{6368=5;6369=5;6370=5;6371=5},{6059=1},1,,Accessory Awakening Selection Box,,
3117,10254,{6368=3;6369=3;6370=3;6371=3},{6050=1},1,,Awakening random box,,
3118,10254,{6368=1;6369=1;6370=1;6371=1},{rmb=888},1,,diamond,,
3119,10254,{6368=1;6369=1},{973=1},2,,Random Orange Runestone Chest,,
3120,10254,{6370=1;6371=1},{501=1},3,,Jewelry star props,,
3121,10254,{6368=1;6370=1},{962=1},3,,Purple Explorer Chest,,
3122,10254,{6369=1;6371=1},{talent_point=2},3,,talent point,,
3123,10254,{6368=1;6371=1},{7304=1},2,,Random Orange Chip Chest,,
3124,10254,{6368=1},{gold=200000},40,,gold,,
3125,10254,{6369=1},{930=15},40,,breakout material box,,
3126,10254,{6370=1},{5000=15},40,,Fortified Potion,,
3127,10254,{6371=1},{2103=2},40,,Carry a purple boost,,
,,,,,,,,
3130,10255,{6071=20},{2152=1},4,,Purple carry universal *1,紫攜帶萬能*1,404
3131,10255,{6071=60},{945=1},2,,Purple carry optional*1,紫攜帶任選*1,404
3132,10255,{6071=120},{2153=1},4,,Orange carry universal *1,橙攜帶萬能*1,404
3133,10255,{6071=240},{6912=1},1,,Orange carry*1,橙攜帶*1,404
3134,10255,{6071=240},{6913=1},1,,Orange carry*1,橙攜帶*1,404
3135,10255,{6071=240},{6105=1},1,,Orange carry*1,橙攜帶*1,404
,,,,,,,,
3140,10256,{6301=2},{502=1},2,,Blue Shopping Coupon*2 to exchange for Ordinary Universal Fragment*1,,404
3141,10256,{6302=4},{502=2},3,,Purple Shopping Coupon*4 to exchange for Ordinary Universal Fragment*2,,404
3142,10256,{6301=2},{talent_point=1},2,,Blue Shopping Coupon*2 Exchange Talent Point*1,,404
3143,10256,{6302=4},{talent_point=2},3,,Purple Shopping Coupon*4 Exchange Talent Point*2,,404
3144,10256,{6302=6},{20381=5},50,,Purple shopping coupon*6,大舌贝 S-T1 20381,
3145,10256,{6302=6},{23771=5},50,,Purple shopping coupon*6,好坏星 S 23771,
3146,10256,{6302=6},{22471=5},50,,Purple shopping coupon*6,藤藤蛇 S-T2 22471,
3147,10256,{6301=3;6302=3},{20591=3},50,,Blue Shopping Coupon*3 Purple Shopping Coupon*3,电击怪 S-T3 20591,
3148,10256,{6301=3;6302=3},{21911=3},50,,Blue Shopping Coupon*3 Purple Shopping Coupon*3,雷吉洛克 S-T2 21911,
3149,10256,{6301=3;6302=3},{20881=3},50,,Blue Shopping Coupon*3 Purple Shopping Coupon*3,咩利羊 S-T3 20881,
3150,10256,{6301=5},{20021=3},50,,Blue shopping coupon*5,杰尼龟 A 20021,
3151,10256,{6301=5},{20131=3},50,,Blue shopping coupon*5,皮宝宝 A 20131,
3152,10256,{6301=5},{20151=3},50,,Blue shopping coupon*5,宝宝丁 A 20151,
3153,10256,{6301=5},{20551=3},50,,Blue shopping coupon*5,海星星 A-T3 20551,
3154,10256,{6301=2},{19=1},5,,Blue Shopping Coupon*2 to exchange for Magic Capsule*1,,404
3155,10256,{6302=2},{19=2},5,,Purple Shopping Coupon*2 to exchange for Magic Capsule*2,,404
3156,10256,{6301=8;6302=8},{503=10},1,,Blue Shopping Coupon*8 Purple Shopping Coupon*8 Exchange Golden Key*10,,404
3157,10256,{6301=6},{2103=3},5,,Blue Shopping Coupon*6 Exchange Purple Carrying Enhancement*3,,404
3158,10256,{6301=6},{5000=30},5,,Blue Shopping Coupon*6 can be exchanged for Energy Potion*30,,404
3159,10256,{6301=2},{gold=100000},10,,Blue shopping coupon*2 exchanged for gold coins*100000,,404
3160,10256,{6301=2;6302=5},{501=1},3,,Blue Shopping Coupon*2 Purple Shopping Coupon*5 exchange for rustic accessories*1,,404
3161,10256,{6301=20;6302=60},{942=1},2,,Blue Shopping Coupon*30 Purple Shopping Coupon*75 exchanged for Purple Carrying Items Gift Box*1,,404
